MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Viet Nam,H039801,2008-01-15,2008,1,15,27.9,6.98,48.5,9.1,0.448,0.288,0.21,0.028,0.73,0.13,0.035,0.135,0.114,0.106,6.33,3.44
Viet Nam,H039801,2008-02-15,2008,2,15,27.3,6.55,57.0,9.9,0.45,0.306,0.274,0.034,0.625,0.286,0.059,0.202,0.139,0.092,6.02,4.57
Viet Nam,H039801,2008-03-15,2008,3,15,26.8,6.99,48.5,12.8,0.527,0.269,0.329,0.04,0.831,0.248,0.081,0.539,0.12,0.09,5.76,5.27
Viet Nam,H039801,2008-06-15,2008,6,15,26.1,6.88,86.0,19.8,0.89,0.39,0.48,0.045,1.123,0.513,0.224,0.065,0.06,0.101,5.34,2.67
Viet Nam,H039801,2008-07-15,2008,7,15,29.7,6.96,100.0,13.2,0.697,0.284,0.316,0.031,0.929,0.207,0.119,0.237,0.009,0.159,6.33,3.25
Viet Nam,H039801,2008-09-15,2008,9,15,29.7,7.03,62.0,13.8,0.62,0.51,0.249,0.029,1.083,0.213,0.128,0.16,0.034,0.113,5.96,4.18
Viet Nam,H039801,2008-11-15,2008,11,15,29.5,6.89,49.5,10.2,0.51,0.24,0.291,0.036,0.768,0.225,0.073,0.191,0.052,0.057,6.42,2.75
Viet Nam,H039801,2009-06-15,2009,6,15,27.1,7.45,67.0,16.5,0.73,0.47,0.388,0.056,1.013,0.333,0.23,0.452,0.038,0.14,5.34,4.04
Viet Nam,H039801,2011-03-15,2011,3,15,27.6,6.84,51.0,14.19,0.687,0.1719999999999999,0.417,0.036,0.806,0.34,0.13,0.444,0.0,0.081,5.77,2.96
Viet Nam,H039801,2011-09-15,2011,9,15,26.8,6.95,101.0,9.8,0.604,0.149,0.229,0.024,0.841,0.172,0.042,0.159,0.135,0.231,5.81,2.83
Viet Nam,H039801,2011-10-15,2011,10,15,28.2,7.38,52.0,10.1,0.623,0.2119999999999999,0.245,0.022,0.871,0.116,0.047,0.067,0.094,0.15,5.5,3.35
Viet Nam,H039801,2012-03-15,2012,3,15,27.61,7.25,70.0,11.4,0.49,0.298,0.37,0.073,0.91,0.242,0.037,0.254,0.029,0.109,5.72,4.9
Viet Nam,H039801,2012-04-15,2012,4,15,28.71,7.33,93.0,14.0,0.58,0.471,0.364,0.065,1.02,0.392,0.061,0.538,0.022,0.203,6.26,3.46
Viet Nam,H039801,2012-10-15,2012,10,15,27.42,7.1,66.0,10.65,0.625,0.135,0.224,0.062,0.816,0.175,0.034,0.138,0.0,0.094,5.46,4.04
Viet Nam,H039801,2013-03-15,2013,3,15,27.5,7.1,50.0,19.1,1.14,0.3740000000000001,0.383,0.093,1.396,0.409,0.214,0.584,0.0,0.158,5.15,3.97
Viet Nam,H039801,2013-09-15,2013,9,15,27.4,7.42,75.0,10.68,0.574,0.182,0.163,0.06,0.82,0.153,0.075,0.342,0.14,0.181,6.86,2.96
Viet Nam,H039801,2013-10-15,2013,10,15,27.5,6.94,71.0,8.9,0.489,0.175,0.144,0.046,0.708,0.136,0.064,0.386,0.09,0.098,5.25,3.12
Viet Nam,H039801,2014-03-15,2014,3,15,28.6,6.87,52.0,16.7,0.657,0.5680000000000001,0.325,0.058,1.206,0.226,0.163,0.538,0.073,0.049,6.48,4.2
Viet Nam,H039801,2014-10-15,2014,10,15,29.0,7.13,65.0,9.53,0.62,0.125,0.249,0.023,0.765,0.16,0.042,0.325,0.109,0.044,6.35,3.52
Viet Nam,H039801,2015-03-15,2015,3,15,30.7,7.67,24.0,18.9,0.721,0.499,0.452,0.062,1.174,0.386,0.251,0.574,0.0,0.077,4.54,2.72
Viet Nam,H039801,2015-10-15,2015,10,15,27.4,7.07,94.0,12.05,0.553,0.4349999999999999,0.249,0.028,0.985,0.259,0.079,0.267,0.116,0.231,5.11,3.23
Viet Nam,H039801,2016-03-15,2016,3,15,26.7,7.472,21.0,21.9,1.18,0.383,0.346,0.035,1.18,0.346,0.444,0.213,0.102,0.082,6.27,3.0
Viet Nam,H039801,2016-09-15,2016,9,15,26.6,7.3405,88.3,12.4,0.796,0.184,0.228,0.035,0.9860834990059644,0.179,0.117,0.502,0.094,0.229,7.4,4.5
Viet Nam,H039801,2016-10-15,2016,10,15,26.8,6.847,78.0,11.56,0.744,0.184,0.21,0.096,0.874751491053678,0.16,0.088,0.542,0.038,0.135,6.56,4.5
Viet Nam,H039801,2017-09-15,2017,9,15,28.15,6.64,74.0,11.74,0.608,0.2249999999999999,0.279,0.073,0.757,0.176,0.232,0.228,0.035,0.098,5.35,5.13
Viet Nam,H039801,2018-08-15,2018,8,15,29.3,6.71,75.0,10.64,0.554,0.2079999999999999,0.194,0.02,0.707,0.231,0.103,0.394,0.059,0.155,4.57,4.44
Viet Nam,H039801,2018-09-15,2018,9,15,28.3,7.22,76.0,11.56,0.524,0.258,0.258,0.024,0.745,0.221,0.063,0.358,0.072,0.091,4.66,4.43
Viet Nam,H039801,2019-04-16,2019,4,16,30.2,7.81,8.0,23.0,1.085,0.724,0.445,0.074,1.334,0.371,0.361,0.449,0.057,0.226,4.88,4.59
Viet Nam,H039801,2020-03-15,2020,3,15,29.5,7.85,15.0,25.3,1.24,0.649,0.591,0.078,1.291,0.656,0.377,0.48,0.095,0.108,4.615,3.45
