MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Thailand,H013801,1989-02-15,1989,2,15,22.8,8.72,6.0,24.6,1.31,0.52,0.463,0.035,1.806,0.26,0.368,0.074,0.0,0.04,8.33,0.6
Thailand,H013801,1989-03-15,1989,3,15,23.8,9.04,5.0,25.5,1.357,0.534,0.505,0.037,1.859,0.316,0.297,0.166,0.0,0.036,9.52,0.6
Thailand,H013801,1989-04-17,1989,4,17,28.0,8.74,8.0,24.5,1.415,0.522,0.53,0.039,1.812,0.317,0.198,0.05,0.028,0.076,7.01,1.0
Thailand,H013801,1989-05-15,1989,5,15,30.8,8.58,13.0,24.4,1.316,0.541,0.544,0.045,1.646,0.339,0.33,0.134,0.0,0.056,6.84,1.2
Thailand,H013801,1989-12-14,1989,12,14,23.4,7.86,116.0,22.1,1.176,0.512,0.48,0.034,1.758,0.202,0.212,0.278,0.001,0.06,8.38,1.0
Thailand,H013801,1990-01-15,1990,1,15,25.4,7.86,30.0,22.3,1.251,0.45,0.363,0.033,1.681,0.21,0.152,0.228,0.096,0.08,8.32,0.8
Thailand,H013801,1990-02-15,1990,2,15,25.4,8.1,23.0,22.8,1.241,0.447,0.403,0.031,1.626,0.242,0.204,0.14,0.012,0.042,7.64,0.7
Thailand,H013801,1990-03-15,1990,3,15,25.4,7.58,13.0,24.3,1.201,0.473,0.446,0.036,1.766,0.252,0.288,0.149,0.0,0.016,7.88,1.0
Thailand,H013801,1990-05-14,1990,5,14,30.4,7.82,36.0,24.4,1.341,0.553,0.499,0.041,1.656,0.326,0.303,0.137,0.0,0.024,6.69,0.9
Thailand,H013801,1991-01-15,1991,1,15,25.4,7.98,24.0,22.8,1.254,0.62,0.416,0.042,1.898,0.202,0.243,0.239,0.0,0.056,9.06,0.7
Thailand,H013801,1991-02-13,1991,2,13,25.4,7.15,31.0,24.8,1.401,0.503,0.45,0.049,1.829,0.249,0.326,0.29,0.0,0.048,9.69,0.3
Thailand,H013801,1991-03-13,1991,3,13,28.4,8.4,5.0,25.1,1.486,0.492,0.52,0.035,1.791,0.3,0.241,0.391,0.092,0.011,9.29,0.7
Thailand,H013801,1991-05-15,1991,5,15,31.0,8.2,25.0,25.2,1.367,0.517,0.48,0.05,1.748,0.323,0.326,0.378,0.011,0.041,8.46,0.9
Thailand,H013801,1992-02-13,1992,2,13,25.6,8.28,39.0,23.0,1.522,0.5,0.423,0.036,1.83,0.246,0.317,0.358,0.019,0.042,7.55,0.2
Thailand,H013801,1992-03-16,1992,3,16,26.0,7.38,17.0,25.0,1.419,0.601,0.424,0.04,2.122,0.262,0.29,0.142,0.001,0.059,7.12,0.9
Thailand,H013801,1992-04-03,1992,4,3,19.6,7.91,5.0,24.2,1.349,0.56,0.436,0.038,1.805,0.347,0.18,0.221,0.048,0.04,7.39,1.0
Thailand,H013801,1992-12-15,1992,12,15,24.8,8.1,104.0,22.1,1.364,0.465,0.382,0.035,1.818,0.212,0.073,0.259,0.0,0.027,9.43,0.2
Thailand,H013801,1993-01-14,1993,1,14,24.3,8.05,29.0,22.2,1.373,0.452,0.382,0.035,1.91,0.232,0.317,0.233,0.058,0.036,8.7,0.6
Thailand,H013801,1993-02-15,1993,2,15,23.6,7.97,11.0,26.1,1.475,0.524,0.517,0.036,1.914,0.326,0.313,0.117,0.029,0.019,8.75,0.8
Thailand,H013801,1993-03-15,1993,3,15,27.2,8.5,6.0,25.6,1.529,0.51,0.479,0.037,1.931,0.314,0.292,0.077,0.015,0.06,8.32,1.1
Thailand,H013801,1993-04-15,1993,4,15,28.0,8.0,18.0,25.0,1.492,0.466,0.51,0.043,1.836,0.31,0.39,0.17,0.036,0.073,8.54,0.5
Thailand,H013801,1993-05-13,1993,5,13,30.8,8.2,6.0,24.9,1.382,0.536,0.49,0.046,1.803,0.331,0.372,0.546,0.0,0.053,8.22,1.1
Thailand,H013801,1993-12-15,1993,12,15,24.2,7.97,56.0,21.4,1.404,0.542,0.276,0.033,1.719,0.199,0.283,0.254,0.072,0.034,8.65,0.8
Thailand,H013801,1994-01-13,1994,1,13,23.8,8.28,31.0,23.0,1.466,0.47,0.466,0.037,1.833,0.231,0.297,0.202,0.033,0.062,8.88,0.5
Thailand,H013801,1994-02-15,1994,2,15,26.6,8.55,23.0,24.0,1.379,0.569,0.452,0.059,1.966,0.266,0.33,0.262,0.1,0.097,8.86,0.2
Thailand,H013801,1994-03-15,1994,3,15,26.8,8.57,13.0,25.5,1.439,0.515,0.48,0.046,1.882,0.208,0.445,0.172,0.104,0.045,6.58,0.9
Thailand,H013801,1994-04-14,1994,4,14,30.4,8.48,13.0,26.3,1.437,0.487,0.462,0.049,1.865,0.313,0.352,0.318,0.052,0.047,8.05,0.8
Thailand,H013801,1995-01-16,1995,1,16,23.0,8.19,56.0,22.7,1.195,0.509,0.397,0.033,1.588,0.271,0.236,0.187,0.028,0.059,8.36,0.8
Thailand,H013801,1995-02-16,1995,2,16,24.2,8.32,19.0,21.9,1.397,0.406,0.425,0.037,1.77,0.285,0.194,0.151,0.061,0.068,8.3,0.6
Thailand,H013801,1995-03-14,1995,3,14,27.4,8.08,58.0,21.9,1.263,0.49,0.381,0.043,1.716,0.211,0.286,0.147,0.085,0.069,7.41,0.6
Thailand,H013801,1995-04-17,1995,4,17,30.4,8.29,66.0,24.1,1.403,0.665,0.415,0.047,2.202,0.244,0.28,0.315,0.047,0.048,7.52,1.2
Thailand,H013801,1995-05-15,1995,5,15,29.0,7.93,78.0,19.5,0.996,0.569,0.367,0.042,1.539,0.251,0.066,0.271,0.05,0.053,7.47,1.0
Thailand,H013801,1995-12-14,1995,12,14,22.4,7.98,115.0,18.4,1.044,0.566,0.38,0.036,1.521,0.124,0.21,0.312,0.083,0.081,8.4,1.2
Thailand,H013801,1996-01-15,1996,1,15,23.0,8.09,23.0,21.6,1.22,0.631,0.369,0.031,1.722,0.208,0.21,0.222,0.051,0.063,8.13,0.7
Thailand,H013801,1996-02-15,1996,2,15,23.0,7.78,10.0,22.2,1.12,0.673,0.33,0.037,1.725,0.236,0.255,0.227,0.076,0.054,8.05,0.9
Thailand,H013801,1996-05-14,1996,5,14,30.0,7.97,70.0,22.0,1.155,0.468,0.472,0.052,1.487,0.267,0.467,0.216,0.001,0.02,7.22,2.0
Thailand,H013801,1996-06-17,1996,6,17,30.8,8.03,16.0,19.9,1.16,0.531,0.396,0.042,1.477,0.253,0.583,0.336,0.13,0.032,8.18,1.7
Thailand,H013801,1996-08-14,1996,8,14,27.0,7.84,106.0,14.1,1.142,0.291,0.19,0.036,1.275,0.073,0.46,0.466,0.009,0.069,6.77,1.8
Thailand,H013801,1996-09-16,1996,9,16,26.4,7.65,107.0,10.9,0.59,0.319,0.212,0.037,0.958,0.079,0.228,0.344,0.008,0.01,7.46,1.6
Thailand,H013801,1996-11-14,1996,11,14,26.8,7.61,109.0,17.3,1.046,0.335,0.341,0.028,1.444,0.147,0.085,0.239,0.004,0.018,9.58,1.3
Thailand,H013801,1997-01-14,1997,1,14,21.4,8.2,16.0,22.2,1.38,0.453,0.357,0.029,1.798,0.217,0.354,0.258,0.001,0.036,9.35,0.8
Thailand,H013801,1997-03-13,1997,3,13,26.9,8.03,21.0,22.8,1.452,0.343,0.392,0.047,1.889,0.258,0.174,0.205,0.036,0.027,6.46,1.2
Thailand,H013801,1997-07-15,1997,7,15,27.2,7.44,48.0,12.3,0.848,0.248,0.157,0.03,1.058,0.133,0.104,0.472,0.004,0.111,7.73,1.8
Thailand,H013801,1997-11-17,1997,11,17,26.8,7.88,44.0,19.1,1.203,0.456,0.244,0.027,1.688,0.146,0.152,0.245,0.058,0.061,8.58,1.2
Thailand,H013801,1997-12-15,1997,12,15,24.2,7.74,17.0,20.8,1.389,0.471,0.426,0.053,1.711,0.172,0.403,0.348,0.049,0.056,9.83,0.7
Thailand,H013801,1998-01-14,1998,1,14,26.4,8.05,81.0,22.4,1.422,0.466,0.587,0.048,1.858,0.214,0.249,0.154,0.039,0.05,7.8,0.6
Thailand,H013801,1998-02-16,1998,2,16,25.4,8.04,17.0,23.7,1.498,0.574,0.523,0.044,1.919,0.259,0.287,0.162,0.007,0.027,8.89,0.9
Thailand,H013801,1998-03-16,1998,3,16,28.2,8.05,13.0,24.5,1.408,0.531,0.491,0.043,1.891,0.298,0.224,0.05,0.038,0.025,9.87,1.2
Thailand,H013801,1998-04-16,1998,4,16,31.4,7.76,9.0,24.5,1.355,0.568,0.543,0.049,1.802,0.296,0.338,0.294,0.088,0.026,8.46,0.9
Thailand,H013801,1998-06-15,1998,6,15,30.0,7.6,81.0,15.0,0.919,0.34,0.554,0.048,1.279,0.268,0.195,0.421,0.031,0.017,8.44,1.6
Thailand,H013801,1998-10-15,1998,10,15,29.1,7.58,89.0,19.5,1.358,0.413,0.333,0.035,1.797,0.199,0.208,0.257,0.031,0.077,8.69,1.5
Thailand,H013801,1998-12-16,1998,12,16,21.2,7.85,25.0,23.1,1.46,0.575,0.574,0.05,2.076,0.249,0.166,0.229,0.05,0.048,9.2,0.9
Thailand,H013801,1999-02-16,1999,2,16,24.0,7.76,24.0,23.8,1.446,0.539,0.484,0.045,2.144,0.308,0.265,0.504,0.05,0.022,9.78,1.3
Thailand,H013801,1999-03-15,1999,3,15,28.8,7.68,21.0,26.3,1.518,0.579,0.476,0.043,1.941,0.338,0.422,0.1,0.031,0.02,8.16,0.2
Thailand,H013801,1999-05-17,1999,5,17,28.1,7.15,105.0,17.8,0.786,0.509,0.388,0.047,1.152,0.345,0.158,0.523,0.041,0.085,8.56,1.6
Thailand,H013801,1999-12-15,1999,12,15,22.0,8.04,54.0,20.0,1.405,0.327,0.194,0.028,1.593,0.204,0.032,0.245,0.058,0.039,8.1,0.8
Thailand,H013801,2000-01-14,2000,1,14,25.0,7.95,35.0,21.9,1.322,0.4,0.392,0.033,1.878,0.263,0.083,0.236,0.084,0.021,9.65,0.5
Thailand,H013801,2000-02-16,2000,2,16,24.0,7.64,65.0,23.7,1.206,0.348,0.451,0.03,1.855,0.235,0.11,0.193,0.057,0.022,8.44,0.7
Thailand,H013801,2000-03-15,2000,3,15,27.6,7.91,30.0,23.5,1.598,0.38,0.405,0.038,1.802,0.31,0.105,0.228,0.07,0.025,8.43,0.4
Thailand,H013801,2000-04-19,2000,4,19,28.6,7.68,65.0,20.0,1.17,0.37,0.385,0.035,1.461,0.279,0.094,0.124,0.109,0.046,8.3,0.8
Thailand,H013801,2000-11-15,2000,11,15,25.6,7.47,73.0,21.8,1.02,0.484,0.619,0.041,1.171,0.606,0.246,0.202,0.013,0.025,8.38,1.5
Thailand,H013801,2000-12-15,2000,12,15,23.8,7.72,16.0,21.7,1.532,0.333,0.273,0.035,1.63,0.247,0.157,0.22,0.037,0.033,9.46,0.9
Thailand,H013801,2001-01-17,2001,1,17,24.8,7.87,36.0,23.5,1.352,0.44,0.318,0.034,1.616,0.302,0.338,0.205,0.132,0.031,8.94,1.7
Thailand,H013801,2001-02-14,2001,2,14,25.0,7.61,38.0,23.4,1.376,0.496,0.336,0.036,1.651,0.274,0.212,0.213,0.052,0.018,9.17,1.1
Thailand,H013801,2001-03-14,2001,3,14,26.4,7.7,60.0,24.5,1.355,0.433,0.493,0.041,1.713,0.336,0.326,0.036,0.037,0.014,9.39,1.3
Thailand,H013801,2001-04-19,2001,4,19,31.2,8.03,75.0,23.3,1.222,0.505,0.507,0.045,1.596,0.277,0.258,0.087,0.058,0.021,7.96,2.7
Thailand,H013801,2001-05-16,2001,5,16,29.6,7.82,34.0,23.9,1.233,0.635,0.557,0.045,1.665,0.344,0.343,0.081,0.038,0.013,8.53,1.3
Thailand,H013801,2001-12-12,2001,12,12,23.6,7.93,65.0,20.1,1.347,0.497,0.295,0.034,1.557,0.318,0.224,0.315,0.027,0.027,9.08,0.05
Thailand,H013801,2002-01-16,2002,1,16,22.8,7.7,17.0,22.3,1.432,0.485,0.364,0.036,1.646,0.243,0.238,0.194,0.043,0.052,8.76,1.82
Thailand,H013801,2002-02-14,2002,2,14,23.8,7.82,32.0,22.5,1.32,0.498,0.416,0.033,1.703,0.278,0.228,0.19,0.018,0.03,5.95,0.65
Thailand,H013801,2002-03-18,2002,3,18,26.4,7.05,25.0,23.5,1.239,0.587,0.435,0.044,1.733,0.232,0.254,0.056,0.021,0.013,6.96,1.16
Thailand,H013801,2002-04-17,2002,4,17,29.1,7.59,63.0,23.4,1.376,0.503,0.457,0.045,1.663,0.242,0.33,0.13,0.013,0.02,8.73,2.58
Thailand,H013801,2002-05-15,2002,5,15,31.5,7.83,43.0,24.5,1.364,0.654,0.503,0.044,1.737,0.269,0.396,0.254,0.018,0.026,6.55,0.46
Thailand,H013801,2003-10-15,2003,10,15,29.6,7.22,115.0,15.3,1.158,0.492,0.3202,0.0487,1.391,0.228,0.3173,0.359079,0.01221,0.174275,9.1,0.34
Thailand,H013801,2003-12-15,2003,12,15,23.6,7.1,4.0,21.4,1.508,0.578,0.4267,0.0308,1.658,0.288,0.393,0.1617769999999999,0.055185,0.0498,8.9,0.44
Thailand,H013801,2004-01-15,2004,1,15,24.8,7.0,5.0,21.0,1.517,0.513,0.4567,0.028,1.844,0.395,0.425359,0.09,0.001,0.05,9.53,0.93
Thailand,H013801,2004-02-16,2004,2,16,21.6,7.25,11.0,22.2,1.485,0.618,0.4659,0.0324,1.639,0.367,0.4602,0.13,0.0248,0.044,7.6,5.43
Thailand,H013801,2004-04-19,2004,4,19,30.8,7.82,5.0,20.9,1.277445,0.616043,0.4954,0.0354,1.636,0.4874,0.3845,0.08,0.0263,0.027,6.4,2.06
Thailand,H013801,2004-05-17,2004,5,17,31.2,7.62,27.0,20.7,1.28982,0.61958,0.5524,0.0473,1.637,0.4004,0.5622,0.535,0.0177,0.08,6.6,0.14
Thailand,H013801,2004-11-15,2004,11,15,28.0,7.1,5.0,20.0,1.0299401197604792,0.6456602221308104,0.2892561983471075,0.0307416879795396,1.635,0.2651622002820874,0.2596293982927337,0.1237,0.0188,0.027,7.35,0.783
Thailand,H013801,2004-12-15,2004,12,15,22.5,7.42,42.0,21.1,1.4291417165668665,0.4521596051007816,0.3345936360290427,0.0295281587708786,1.705,0.2566995768688293,0.2937539038101187,0.2248,0.0557,0.046,8.35,1.874
Thailand,H013801,2005-01-17,2005,1,17,22.0,7.62,4.0,23.0,1.3828343313373257,0.57696421225833,0.4349717268377556,0.0303093269923304,1.81,0.2820874471086036,0.322951564363182,0.134,0.0095,0.027,7.5,0.766
Thailand,H013801,2005-03-16,2005,3,16,26.0,7.15,4.0,22.5,1.405189620758483,0.5805018510900865,0.4238186056367875,0.0319153983171096,1.755,0.31302,0.2717795425478124,0.0668,0.0179,0.029,8.0,0.578
Thailand,H013801,2005-05-18,2005,5,18,31.0,7.17,6.333333333333191,23.54,1.201,0.554,0.4907373328425959,0.0385738689590565,1.679,0.4060799999999999,0.4453674786591713,0.001,0.0219,0.022,6.75,1.1205778
Thailand,H013801,2005-06-15,2005,6,15,29.0,6.72,93.99999999999976,19.8,0.9932135728542916,0.5374578362813658,0.4126654844358194,0.0343572891506493,1.355,0.3919799999999999,0.328680342576152,0.4391,0.0172,0.0835908963191907,6.6,3.192
Thailand,H013801,2005-12-14,2005,12,14,24.0,8.07,51.0,19.08,1.152,0.55,0.2972306800057997,0.025233197055401,1.56084123,0.1621499999999999,0.2853368901098043,0.2679569697519112,0.0332181769864469,0.0628035848669357,8.5,1.364411597498577
Thailand,H013801,2006-01-16,2006,1,16,24.0,8.0,20.5,21.12,1.209163346613546,0.6326693227091633,0.344631445109914,0.0313012940413024,1.7379191999999997,0.2030399999999999,0.3265447946761257,0.19,0.0161476355247981,0.0342594526843534,8.0,2.6301369863013693
Thailand,H013801,2006-02-14,2006,2,14,25.0,8.06,11.166666666666757,22.25,1.221494749845584,0.6542310067943178,0.3463044132900592,0.0313012940413024,1.6795363002259556,0.2791799999999999,0.3868214645380746,0.14,0.020821187640543,0.0266400495628829,7.55,2.8235294117647065
Thailand,H013801,2006-03-13,2006,3,13,28.0,8.27,5.999999999999964,22.71,1.3454861542282377,0.4951198311188374,0.4115501723157226,0.030097073660115,1.6705670567056703,0.3243,0.3437701060897089,0.1,0.04662687239554,0.0237945272587304,7.85,1.7475728155339805
Thailand,H013801,2006-06-13,2006,6,13,31.0,7.69,56.500000000000085,20.89,0.9687537993920976,0.4941033434650455,0.4773535874014343,0.0487668711193596,1.3974143886312052,0.4307456,0.0483752324501058,0.325,0.0804268610098906,0.0604426002766251,6.95,3.4532374100719423
Thailand,H013801,2006-12-13,2006,12,13,27.0,8.1,28.16666666666669,20.58,1.226602176541717,0.4875453446191051,0.3394084384515006,0.0305370843989769,1.7470469605301064,0.2039603087100331,0.3046058440115087,0.19,0.0290263876251137,0.0654450261780104,7.75,0.8275862068965525
Thailand,H013801,2007-01-15,2007,1,15,22.0,8.02,9.166666666666629,22.26,1.2155606407322652,0.519908466819222,0.3417634996582365,0.0363795970389877,1.725564264803097,0.2474884233737596,0.3147616073287528,0.175,0.0314106225014277,0.0229901269393512,8.9,1.2203389830508466
Thailand,H013801,2007-02-13,2007,2,13,24.0,8.25,4.166666666666554,23.42,1.3318129988597491,0.4378563283922462,0.4610700304480209,0.0301790281329923,1.7604790419161676,0.2673703041144901,0.301238891047426,0.115,0.0334023334587881,0.0313600884161083,8.6,0.813559322033899
Thailand,H013801,2007-03-13,2007,3,13,28.5,8.09,3.499999999999962,22.4,1.3125295508274233,0.5144208037825059,0.4053145636442722,0.0341412410950803,1.5849056603773586,0.2615652173913044,0.3182529182399278,0.045,0.0110913930789707,0.0323417987933211,8.05,0.4247787610619472
Thailand,H013801,2007-04-18,2007,4,18,29.5,8.04,2.66666666666672,23.92,1.3178698224852077,0.5756213017751481,0.4706394084384515,0.0255754475703324,1.7416545718432512,0.3277631578947368,0.3373225067666042,0.08,0.0246986761509583,0.0542389276583984,7.4,0.4000000000000021
Thailand,H013801,2007-07-16,2007,7,16,30.0,7.81,105.5,14.59,0.7393432835820897,0.4183880597014925,0.2361896476729012,0.0323529411764705,1.1838697743248243,0.141,0.2329793878825733,0.315,0.0322814653608995,0.0906888196607823,6.85,1.5094339622641508
Thailand,H013801,2008-01-14,2008,1,14,24.0,7.9,13.166666666666744,21.45,1.2316410861865408,0.5138134592680049,0.3832868510605635,0.0288250084477786,1.738317757009346,0.2189743424237535,0.3101131967958622,0.195,0.0203140441418688,0.0198959505061867,8.5,0.3217877094972071
Thailand,H013801,2008-02-18,2008,2,18,21.0,7.76,14.66666666666658,23.5,1.369811320754717,0.479245283018868,0.5822444541104829,0.0847391304347826,1.875,0.2639629761480954,0.3803124977391061,0.225,0.0114954540704357,0.0272319356336066,8.7,1.153846153846154
Thailand,H013801,2008-03-17,2008,3,17,28.0,6.69,6.166666666666682,21.93,1.403921568627451,0.5372549019607844,0.4760200086994345,0.0362276214833759,1.875,0.2896693140794223,0.3533330883883847,0.045,0.0041516442696383,0.0243076016499705,7.7,1.9230769230769231
Thailand,H013801,2008-04-21,2008,4,21,31.5,7.18,2.999999999999947,23.8,1.2621035058430716,0.6731218697829716,0.5886385384949978,0.0629769820971867,1.74609375,0.2954285714285713,0.4047366599908271,0.2045518801243992,0.0244570534142046,0.0197332922223078,6.65,6.48
Thailand,H013801,2008-05-13,2008,5,13,28.5,7.84,100.5,18.9,1.0574257425742577,0.4554455445544555,0.5377816441931275,0.0393810741687979,1.3989637305699485,0.2926853377265238,0.2702107944120631,0.311837327523602,0.0455959789372905,0.0664895476473467,6.03,1.64
Thailand,H013801,2008-12-15,2008,12,15,23.0,8.08,53.0,19.55,1.3102040816326532,0.4367346938775512,0.2976598521096129,0.0333478260869565,1.685,0.1607536231884058,0.2388838548677029,0.2693173293323331,0.0070551060989894,0.0539945321992709,8.15,1.0344827586206895
Thailand,H013801,2009-02-16,2009,2,16,26.0,7.95,7.0,22.42,1.4830985915492956,0.5661971830985915,0.4646976946498478,0.0420485933503836,1.8555133079847907,0.2257858319604613,0.3059813518543371,0.0931967812728602,0.0351669089332619,0.0339765678842177,7.55,1.241379310344827
Thailand,H013801,2009-04-20,2009,4,20,30.5,7.51,1.3333333333333253,24.89,1.5157894736842104,0.7127819548872182,0.5119356241844281,0.0503759590792838,1.8343949044585983,0.2920366713681241,0.4195148865292525,0.0704815073272854,0.0301500773941718,0.0247928079786486,6.65,0.8275862068965507
Thailand,H013801,2009-06-15,2009,6,15,30.0,7.83,80.0,18.28,1.0150128158183818,0.5844013181984622,0.2894171378860374,0.0367595907928388,1.322418136020151,0.2596768982229402,0.2926280929023561,0.2913213448006255,0.0145612314641466,0.0732899022801303,6.6,2.89655172413793
Thailand,H013801,2009-12-16,2009,12,16,26.0,8.22,6.0,19.83,1.4142857142857144,0.5142857142857143,0.4588560243584167,0.0428337595907928,1.9131614654002715,0.1843240223463687,0.2576228684910758,0.12625250501002,0.0221196265517595,0.0315656565656565,8.15,1.0344827586206915
Thailand,H013801,2010-02-15,2010,2,15,28.5,7.57,3.0,25.17,1.4727272727272729,0.6155844155844159,0.5955589386689866,0.0599079283887468,2.005347593582888,0.3441763869132289,0.4451616278330821,0.0554913294797687,0.0236838543781296,0.0113207547169811,6.7,2.093023255813953
Thailand,H013801,2010-04-19,2010,4,19,31.5,7.29,3.0,21.26,1.2395109780439122,0.4797367338543809,0.493518921270118,0.0389820971867007,1.867219917012448,0.257478138222849,0.3628951929025175,0.0346278317152103,0.033851191836113,0.0248360232883779,6.75,1.241379310344827
Thailand,H013801,2010-06-14,2010,6,14,31.0,7.68,61.0,20.5,1.0954063604240285,0.4558303886925793,0.4381905176163549,0.0431867007672634,1.4150943396226414,0.2658857142857143,0.3570441272421013,0.3992181391712276,0.0239704424619266,0.0561924027871431,7.55,2.093023255813953
Thailand,H013801,2010-12-14,2010,12,14,25.0,7.78,3.0,20.1,1.2990918163672656,0.628,0.2888212266202697,0.0359539641943734,1.6944801026957637,0.1611428571428572,0.4481678117843015,0.247360221568288,0.0334871006321544,0.0375451263537906,7.8,0.2117647058823522
Thailand,H013801,2011-02-15,2011,2,15,25.0,7.43,6.0,22.5,1.409680638722555,0.5176306046894283,0.3717137886037407,0.0379207161125319,1.7961783439490444,0.2184823695345557,0.4189569019362898,0.1411238825031928,0.0355050172123342,0.0185860058309037,8.0,0.6352941176470595
Thailand,H013801,2011-04-19,2011,4,19,29.0,7.415,6.5,21.2,1.2404016966067863,0.4802180172768408,0.4005023923444978,0.038388746803069,1.7115384615384617,0.2324885496183206,0.4353008536331459,0.1053711939787889,0.0241803613768293,0.0221139430284857,7.55,0.4137931034482753
Thailand,H013801,2011-12-20,2011,12,20,22.5,6.955,23.15,18.175,1.2860878243512976,0.4332373508844097,0.2793584167029143,0.0269999999999999,1.652542372881356,0.1620592383638928,0.3023277118467624,0.1871676102247384,0.0245279345921744,0.0643316654753395,8.5,0.6428571428571436
Thailand,H013801,2012-01-16,2012,1,16,24.0,6.91,11.666666666666838,20.0,1.3685678642714572,0.5066310160427808,0.3401826881252719,0.0362301790281329,1.8045112781954888,0.1822153846153845,0.4866749947949198,0.1212406015037594,0.0484384070590967,0.0265553869499241,7.99,1.0588235294117647
Thailand,H013801,2012-02-13,2012,2,13,26.5,7.37,9.33,21.0,1.2844560878243514,0.4596626902509256,0.3377729447585907,0.0333324808184143,1.7358490566037734,0.1892242595204513,0.346194045388299,0.1000619578686493,0.0285652920962199,0.0407946080170273,8.38,0.6352941176470585
