MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Viet Nam,H988316,2013-03-15,2013,3,15,28.3,7.04,69.0,20.1,1.09,0.526,0.497,0.095,1.384,0.57,0.197,0.204,0.0,0.117,6.46,3.65
Viet Nam,H988316,2013-04-15,2013,4,15,27.5,6.58,105.0,19.17,0.929,0.475,0.384,0.09,1.396,0.41,0.21,0.069,0.011,0.142,4.6,6.69
Viet Nam,H988316,2014-10-15,2014,10,15,29.2,7.69,54.0,10.12,0.68,0.1349999999999999,0.247,0.025,0.947,0.133,0.042,0.316,0.08,0.193,5.57,3.2
Viet Nam,H988316,2015-03-15,2015,3,15,30.2,7.48,38.0,18.9,0.751,0.4669999999999999,0.446,0.06,1.174,0.347,0.276,0.177,0.0,0.08,4.6,2.52
Viet Nam,H988316,2015-04-15,2015,4,15,29.8,6.89,31.0,20.9,0.79,0.7229999999999999,0.433,0.056,1.372,0.324,0.455,0.225,0.142,0.163,4.35,1.53
Viet Nam,H988316,2015-09-15,2015,9,15,29.3,7.06,53.0,11.8,0.749,0.2699999999999999,0.251,0.033,1.019,0.175,0.028,0.262,0.113,0.131,5.24,2.0
Viet Nam,H988316,2015-10-15,2015,10,15,27.4,6.88,53.0,11.41,0.681,0.2779999999999999,0.227,0.026,1.056,0.153,0.042,0.256,0.032,0.072,5.94,2.79
Viet Nam,H988316,2017-08-15,2017,8,15,28.96,6.34,25.0,10.65,0.47,0.294,0.228,0.081,0.66,0.202,0.156,0.163,0.141,0.087,5.84,3.63
Viet Nam,H988316,2017-09-15,2017,9,15,29.19,6.36,12.0,12.03,0.667,0.2139999999999999,0.277,0.07,0.742,0.201,0.155,0.44,0.086,0.117,5.13,3.2
Viet Nam,H988316,2018-04-15,2018,4,15,29.3,8.03,16.0,22.0,0.998,0.6619999999999999,0.38,0.038,1.077,0.477,0.456,0.359,0.116,0.035,4.21,3.81
Viet Nam,H988316,2018-08-15,2018,8,15,29.8,6.98,68.0,11.0,0.515,0.356,0.242,0.02,0.748,0.265,0.119,0.374,0.092,0.127,5.23,4.0
Viet Nam,H988316,2018-09-15,2018,9,15,29.1,7.64,63.0,11.36,0.505,0.257,0.25,0.027,0.705,0.21,0.095,0.324,0.062,0.088,5.0,4.75
Viet Nam,H988316,2019-03-15,2019,3,15,29.0,7.68,20.0,20.4,0.979,0.6250000000000001,0.348,0.063,1.314,0.459,0.246,0.167,0.003,0.053,5.42,4.66
Viet Nam,H988316,2019-09-16,2019,9,16,28.4,7.22,65.0,7.3,0.387,0.128,0.194,0.051,0.564,0.106,0.095,0.264,0.058,0.209,4.57,3.96
Viet Nam,H988316,2020-03-15,2020,3,15,29.1,7.43,9.0,25.6,1.167,0.7829999999999999,0.443,0.071,1.389,0.45,0.484,0.221,0.148,0.225,4.8100000000000005,4.81
Viet Nam,H988316,2020-08-15,2020,8,15,29.35,6.99,51.0,16.82,0.695,0.608,0.34,0.068,0.941,0.251,0.387,0.572,0.139,0.145,5.300000000000001,2.21
