Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1223,Cambodia,H020106,2009-10-21,2009,10,21,31.2,7.02,14.0,9.29,0.587,0.1,0.155,0.05,0.637,0.121,0.215,0.0,0.028,0.036,8.013,3.626
1453,Cambodia,H020106,2012-08-23,2012,8,23,29.0,7.0,83.0,13.45,0.745,0.244,0.268,0.069,0.969,0.073,0.267,0.17,0.003,0.11,5.871,1.109
565,Cambodia,H020106,2003-11-21,2003,11,21,30.7,6.54,6.0,7.8,0.372,0.168,0.157,0.031,0.593,0.035,0.083,0.008,0.143,0.07,6.4,4.68
1450,Cambodia,H020106,2012-01-25,2012,1,25,27.6,6.98,31.0,9.76,0.486,0.109,0.379,0.054,0.647,0.112,0.209,0.048,0.051,0.065,5.462,4.414
343,Cambodia,H020106,2000-02-23,2000,2,23,29.8,6.88,16.0,6.7,0.514,0.194,0.26,0.04,0.572,0.087,0.226,0.352,0.111,0.03,6.388,6.8
348,Cambodia,H020106,2000-09-29,2000,9,29,31.7,7.3,6.67,9.52,0.538,0.242,0.2,0.03,0.808,0.032,0.127,0.07,0.03,0.01,7.258,4.62
224,Cambodia,H020106,1997-10-17,1997,10,17,30.3,7.52,0.4,9.4,0.468,0.205,0.21,0.04,0.739,0.074,0.073,0.02,0.08,0.01,6.41,2.6
737,Cambodia,H020106,2005-07-14,2005,7,14,30.0,6.9,32.0,12.4,0.68,0.199,0.334,0.049,0.856,0.082,0.254,0.253,0.024,0.081,4.931,2.82
1125,Cambodia,H020106,2008-10-22,2008,10,22,30.5,6.78,9.0,8.36,0.546,0.143,0.156,0.025,0.727,0.071,0.125,0.005,0.043,0.07,4.73,2.168
1124,Cambodia,H020106,2008-08-18,2008,8,18,29.0,7.1,70.5,10.18,0.591,0.216,0.223,0.038,0.819,0.063,0.214,0.089,0.043,0.15,5.43,2.043
349,Cambodia,H020106,2000-10-27,2000,10,27,30.8,7.42,3.5,6.55,0.336,0.135,0.1,0.04,0.516,0.042,0.15,0.11,0.02,0.01,7.431,2.89
221,Cambodia,H020106,1997-03-18,1997,3,18,30.8,6.58,27.0,18.3,0.31,0.144,0.235,0.02,0.552,0.059,0.034,0.1,0.11,0.02,7.19,6.9
644,Cambodia,H020106,2004-11-18,2004,11,18,29.4,6.58,2.7,6.6,0.424,0.092,0.119,0.032,0.433,0.077,0.122,0.076,0.01,0.042,6.542,9.286
417,Cambodia,H020106,2001-08-14,2001,8,14,29.4,7.69,4.5,11.9,0.763,0.205,0.164,0.029,1.01,0.022,0.127,0.12,0.01,0.008,6.42,3.44
1868,Cambodia,H020106,2017-07-25,2017,7,25,31.71,7.072,23.0,14.986,0.708,0.363,0.343,0.095,0.896,0.188,0.507,0.174,0.05,0.215,6.284,3.164
999,Cambodia,H020106,2007-07-24,2007,7,24,31.1,6.97,32.0,12.6,0.587,0.402,0.209,0.048,0.821,0.109,0.334,0.14,0.059,0.061,6.692,2.31
286,Cambodia,H020106,1999-11-12,1999,11,12,29.6,6.01,13.0,3.49,0.139,0.081,0.13,0.03,0.252,0.03,0.046,0.24,0.06,0.01,7.35,2.86
346,Cambodia,H020106,2000-07-27,2000,7,27,29.0,7.12,26.0,8.53,0.446,0.177,0.18,0.03,0.468,0.051,0.176,0.02,0.12,0.02,5.812,1.616
1587,Cambodia,H020106,2013-04-25,2013,4,25,31.3,6.59,35.0,9.5,0.41,0.244,0.318,0.032,0.63,0.184,0.148,0.192,0.082,0.154,3.95,5.317
560,Cambodia,H020106,2003-02-23,2003,2,23,31.0,7.14,23.33,8.95,0.462,0.173,0.212,0.042,0.741,0.056,0.104,0.011,0.002,0.001,7.876,3.987
1452,Cambodia,H020106,2012-06-21,2012,6,21,30.0,6.85,34.0,14.12,0.66,0.244,0.344,0.066,0.895,0.23,0.31,0.188,0.061,0.128,7.031,1.814
1592,Cambodia,H020106,2013-12-19,2013,12,19,27.8,7.07,20.0,6.87,0.273,0.227,0.165,0.03,0.498,0.078,0.144,0.035,0.039,0.145,8.167,3.767
144,Cambodia,H020106,1996-10-22,1996,10,22,30.6,7.0,17.0,7.6,0.444,0.159,0.16,0.03,0.696,0.082,0.046,0.061,0.14,0.02,4.88,4.3
561,Cambodia,H020106,2003-05-25,2003,5,25,30.0,6.88,7.16,10.181,0.392,0.092,0.39,0.054,0.676,0.147,0.17,0.34,0.077,0.013,5.084,8.74
415,Cambodia,H020106,2001-06-17,2001,6,17,31.4,7.75,29.0,15.0,0.736,0.324,0.41,0.05,0.953,0.024,0.477,0.27,0.14,0.04,8.182,2.96
