Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3968,Viet Nam,H988114,2007-05-15,2007,5,15,27.2,6.9,45.5,21.0,1.092,0.477,0.531,0.045,1.159,0.378,0.409,0.016,0.029,0.086,5.23,3.12
4067,Viet Nam,H988114,2008-12-15,2008,12,15,28.5,6.95,98.0,11.2,0.5,0.25,0.348,0.027,0.866,0.253,0.098,0.109,0.029,0.195,5.12,4.26
3933,Viet Nam,H988114,2006-02-15,2006,2,15,25.3,7.39,40.5,15.0,0.859,0.267,0.314,0.043,0.97,0.287,0.137,0.392,0.014,0.101,6.45,2.73
4295,Viet Nam,H988114,2018-09-15,2018,9,15,27.9,7.46,64.0,11.34,0.554,0.257,0.266,0.027,0.794,0.2,0.099,0.302,0.07,0.13,4.82,5.63
4043,Viet Nam,H988114,2008-09-15,2008,9,15,28.6,6.6,62.5,13.0,0.61,0.46,0.226,0.036,1.033,0.271,0.117,0.03,0.03,0.109,5.85,2.75
3934,Viet Nam,H988114,2006-03-15,2006,3,15,27.3,7.42,50.0,17.1,0.914,0.417,0.356,0.052,1.191,0.219,0.249,0.026,0.018,0.19,6.38,3.46
3935,Viet Nam,H988114,2006-09-15,2006,9,15,25.5,6.89,114.0,10.6,0.613,0.259,0.163,0.039,0.784,0.192,0.099,0.568,0.048,0.157,5.04,6.97
4200,Viet Nam,H988114,2013-04-15,2013,4,15,27.9,6.81,81.0,21.2,1.13,0.606,0.416,0.11,1.354,0.485,0.289,0.2,0.041,0.192,6.75,3.17
4199,Viet Nam,H988114,2013-03-15,2013,3,15,28.7,8.12,75.0,19.8,1.13,0.415,0.392,0.094,1.425,0.37,0.276,0.089,0.0,0.082,6.02,1.72
3785,Viet Nam,H988114,2004-09-15,2004,9,15,30.0,6.98,59.0,10.7,0.536,0.359,0.158,0.03,0.98,0.138,0.044,0.304,0.023,0.065,6.166,2.48
4091,Viet Nam,H988114,2009-03-15,2009,3,15,27.8,6.52,31.0,16.4,0.85,0.37,0.412,0.026,1.312,0.204,0.141,0.145,0.0,0.058,3.47,4.65
4002,Viet Nam,H988114,2008-01-15,2008,1,15,26.4,6.95,86.0,14.5,0.756,0.348,0.267,0.032,1.019,0.19,0.28,0.337,0.001,0.116,5.8,2.46
4242,Viet Nam,H988114,2015-10-15,2015,10,15,27.7,6.9,66.0,12.44,0.632,0.388,0.254,0.03,0.925,0.298,0.118,0.243,0.109,0.125,5.59,2.63
4150,Viet Nam,H988114,2011-04-15,2011,4,15,27.0,6.92,57.0,19.48,1.354,0.268,0.388,0.036,1.445,0.25,0.313,0.17,0.102,0.104,4.8,2.32
4274,Viet Nam,H988114,2017-04-15,2017,4,15,30.02,6.55,64.0,23.1,1.052,0.71,0.405,0.069,1.381,0.441,0.564,0.245,0.118,0.046,4.06,2.56
4080,Viet Nam,H988114,2009-02-15,2009,2,15,27.9,6.75,91.0,15.4,0.79,0.36,0.325,0.034,1.242,0.221,0.132,0.354,0.015,0.185,5.41,3.35
3852,Viet Nam,H988114,2005-02-15,2005,2,15,27.5,7.31,45.5,18.8,1.03,0.46,0.395,0.038,1.3,0.341,0.172,0.179,0.05,0.178,5.87,2.47
3856,Viet Nam,H988114,2005-08-15,2005,8,15,28.4,7.13,87.0,13.5,0.771,0.299,0.257,0.055,0.728,0.216,0.401,0.195,0.113,0.173,5.92,3.02
4223,Viet Nam,H988114,2014-04-15,2014,4,15,29.1,6.78,30.0,23.0,1.18,0.551,0.465,0.063,1.429,0.341,0.477,0.493,0.021,0.07,4.7,2.24
4130,Viet Nam,H988114,2010-03-15,2010,3,15,29.2,7.7,27.5,16.18,0.42,0.78,0.412,0.026,1.188,0.204,0.245,0.292,0.0,0.018,5.534,2.97
4222,Viet Nam,H988114,2014-03-15,2014,3,15,30.7,7.15,33.5,17.88,0.706,0.55,0.33,0.048,1.368,0.191,0.223,0.213,0.004,0.067,5.25,3.3
4151,Viet Nam,H988114,2011-09-15,2011,9,15,28.0,7.25,84.0,9.6,0.543,0.269,0.206,0.027,0.895,0.087,0.058,0.208,0.034,0.248,4.51,2.63
3859,Viet Nam,H988114,2005-12-15,2005,12,15,25.2,7.41,58.0,11.5,0.612,0.26,0.232,0.039,0.838,0.138,0.119,0.294,0.019,0.207,6.66,1.87
3787,Viet Nam,H988114,2004-11-15,2004,11,15,31.0,7.18,61.0,13.1,0.787,0.284,0.209,0.035,0.968,0.25,0.076,0.523,0.016,0.096,6.121,2.71
4109,Viet Nam,H988114,2009-05-15,2009,5,15,28.0,6.89,52.5,17.6,0.8,0.42,0.524,0.034,1.262,0.211,0.22,0.499,0.056,0.19,6.01,3.43
4052,Viet Nam,H988114,2008-10-15,2008,10,15,28.5,6.34,114.0,13.1,0.52,0.51,0.318,0.04,0.998,0.32,0.065,0.23,0.0,0.23,5.58,4.02
3851,Viet Nam,H988114,2005-01-15,2005,1,15,26.9,7.28,41.0,15.8,0.796,0.317,0.333,0.04,1.093,0.292,0.202,0.266,0.056,0.025,6.32,3.27
