Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
467,Cambodia,H020101,2002-11-22,2002,11,22,29.4,7.19,47.33,9.35,0.205,0.471,0.173,0.033,0.712,0.026,0.118,0.17,0.029,0.013,6.72,2.32
860,Cambodia,H020101,2006-09-21,2006,9,21,29.3,6.78,27.0,9.01,0.571,0.197,0.171,0.034,0.791,0.059,0.104,0.066,0.113,0.045,5.476,1.714
122,Cambodia,H020101,1996-05-29,1996,5,29,30.0,7.63,34.0,12.4,0.654,0.264,0.22,0.04,0.875,0.142,0.175,0.256,0.01,0.04,6.19,1.9
721,Cambodia,H020101,2005-10-20,2005,10,20,30.5,6.84,41.0,8.74,0.532,0.119,0.2,0.03,0.71,0.052,0.139,0.031,0.09,0.029,7.514,2.723
717,Cambodia,H020101,2005-04-21,2005,4,21,31.5,7.17,24.666,20.0,1.183,0.586,0.255,0.04,1.476,0.222,0.181,0.197,0.013,0.042,6.421,8.104
542,Cambodia,H020101,2003-10-18,2003,10,18,29.2,6.54,29.33,9.4,0.593,0.223,0.185,0.033,0.819,0.029,0.135,0.014,0.028,0.034,4.5,3.04
1337,Cambodia,H020101,2011-10-28,2011,10,28,30.3,6.77,21.0,9.86,0.433,0.209,0.223,0.048,0.693,0.097,0.19,0.021,0.021,0.072,4.952,2.186
1745,Cambodia,H020101,2015-04-23,2015,4,23,30.6,7.488,8.0,18.691,0.95,0.433,0.393,0.049,1.285,0.155,0.333,0.268,0.043,0.124,7.382,0.725
1570,Cambodia,H020101,2013-11-28,2013,11,28,29.5,7.01,27.0,9.22,0.389,0.395,0.17,0.03,0.76,0.11,0.107,0.047,0.07,0.237,5.76,2.901
1144,Cambodia,H020101,2008-01-17,2008,1,17,29.3,6.89,50.0,8.46,0.351,0.255,0.213,0.029,0.599,0.086,0.223,0.033,0.092,0.181,4.112,2.151
1022,Cambodia,H020101,2007-07-24,2007,7,24,30.5,6.95,38.5,10.74,0.608,0.215,0.239,0.045,0.836,0.115,0.1,0.163,0.092,0.079,5.021,1.527
121,Cambodia,H020101,1996-03-14,1996,3,14,29.4,7.27,15.0,7.3,0.319,0.173,0.2,0.04,0.586,0.134,0.05,0.355,0.03,0.04,5.516,4.3
616,Cambodia,H020101,2004-04-22,2004,4,22,31.0,6.68,14.66,9.8,0.437,0.267,0.224,0.037,0.617,0.166,0.154,0.235,0.02,0.061,5.552,4.96
618,Cambodia,H020101,2004-06-19,2004,6,19,29.2,6.68,79.33,11.5,0.549,0.259,0.324,0.04,0.826,0.17,0.147,0.238,0.02,0.026,7.156,2.08
1226,Cambodia,H020101,2009-10-21,2009,10,21,29.7,6.91,45.0,9.5,0.443,0.212,0.177,0.048,0.645,0.129,0.182,0.021,0.031,0.075,3.819,2.925
1571,Cambodia,H020101,2013-12-19,2013,12,19,26.7,6.86,59.0,7.34,0.273,0.16,0.254,0.035,0.43,0.103,0.143,0.091,0.099,0.173,7.421,3.229
541,Cambodia,H020101,2003-09-26,2003,9,26,29.7,6.53,114.0,9.79,0.645,0.207,0.182,0.027,0.828,0.008,0.157,0.124,0.004,0.074,6.0,1.4
391,Cambodia,H020101,2001-02-15,2001,2,15,29.0,7.19,30.33,6.88,0.346,0.121,0.27,0.03,0.556,0.049,0.095,0.02,0.001,0.01,5.466,3.857
1021,Cambodia,H020101,2007-06-26,2007,6,26,31.8,6.48,78.0,7.21,0.293,0.146,0.275,0.041,0.436,0.108,0.262,0.122,0.047,0.136,4.639,2.842
718,Cambodia,H020101,2005-05-19,2005,5,19,31.0,7.59,82.0,16.6,0.749,0.39,0.415,0.054,0.973,0.29,0.233,0.51,0.018,0.195,6.39,4.342
196,Cambodia,H020101,1997-06-16,1997,6,16,30.6,7.43,54.0,15.4,0.794,0.495,0.35,0.04,1.008,0.221,0.331,0.21,0.03,0.02,5.07,3.1
119,Cambodia,H020101,1996-01-18,1996,1,18,27.8,7.19,29.0,7.8,0.403,0.182,0.18,0.04,0.629,0.078,0.061,0.157,0.01,0.02,4.53,3.6
324,Cambodia,H020101,2000-11-18,2000,11,18,28.6,7.26,97.3,7.7,0.409,0.173,0.2,0.03,0.624,0.041,0.162,0.07,0.02,0.01,5.843,2.496
1890,Cambodia,H020101,2017-04-23,2017,4,23,29.95,7.615,73.81,19.8,0.816,0.506,0.436,0.089,1.321,0.184,0.319,0.112,0.069,0.021,6.667,2.805
1893,Cambodia,H020101,2017-12-23,2017,12,23,28.2,7.245,63.393,13.65,0.591,0.479,0.312,0.055,1.086,0.114,0.215,0.193,0.103,0.166,7.428,4.897
258,Cambodia,H020101,1998-03-25,1998,3,25,30.6,7.35,10.0,11.6,0.602,0.357,0.25,0.05,0.901,0.126,0.161,0.23,0.01,0.03,5.55,5.2
863,Cambodia,H020101,2006-12-23,2006,12,23,27.0,6.77,23.0,9.68,0.482,0.19,0.229,0.041,0.738,0.082,0.113,0.023,0.046,0.073,6.774,5.942
323,Cambodia,H020101,2000-09-22,2000,9,22,29.2,7.38,71.0,11.15,0.716,0.254,0.21,0.06,0.972,0.024,0.112,0.08,0.009,0.05,4.796,3.15
1743,Cambodia,H020101,2015-02-23,2015,2,23,28.8,7.118,24.0,8.908,0.36,0.209,0.275,0.043,0.606,0.117,0.158,0.384,0.065,0.089,7.144,1.769
463,Cambodia,H020101,2002-01-16,2002,1,16,28.0,7.06,50.0,7.87,0.175,0.306,0.167,0.034,0.408,0.035,0.203,0.093,0.006,0.011,6.422,3.646
465,Cambodia,H020101,2002-09-30,2002,9,30,31.2,6.95,31.33,9.47,0.246,0.528,0.165,0.026,0.752,0.014,0.15,0.112,0.027,0.009,4.8,2.08
392,Cambodia,H020101,2001-03-13,2001,3,13,30.9,6.92,23.5,6.6,0.274,0.131,0.27,0.05,0.5,0.048,0.133,0.37,0.01,0.04,4.827,3.451
1566,Cambodia,H020101,2013-02-24,2013,2,24,29.9,6.97,37.0,8.56,0.311,0.278,0.217,0.027,0.583,0.123,0.181,0.16,0.136,0.142,3.86,4.527
857,Cambodia,H020101,2006-05-23,2006,5,23,30.1,6.83,76.0,10.6,0.451,0.273,0.289,0.044,0.808,0.127,0.099,0.136,0.005,0.113,7.0,2.185
1025,Cambodia,H020101,2007-11-22,2007,11,22,26.2,7.13,28.5,7.38,0.372,0.189,0.184,0.034,0.567,0.049,0.154,0.25,0.062,0.077,6.277,2.232
722,Cambodia,H020101,2005-11-25,2005,11,25,28.1,6.83,9.0,11.26,0.527,0.408,0.16,0.044,0.86,0.034,0.166,0.023,0.098,0.025,4.554,2.26
1680,Cambodia,H020101,2014-02-25,2014,2,25,28.7,7.35,53.0,7.74,0.298,0.267,0.142,0.047,0.515,0.138,0.162,0.204,0.125,0.151,5.922,1.036
537,Cambodia,H020101,2003-02-24,2003,2,24,29.1,7.21,11.33,9.21,0.458,0.229,0.222,0.041,0.768,0.042,0.118,0.078,0.096,0.007,5.065,3.397
395,Cambodia,H020101,2001-09-14,2001,9,14,29.8,7.24,50.0,10.31,0.245,0.586,0.155,0.027,0.841,0.02,0.163,0.112,0.024,0.005,5.633,1.28
538,Cambodia,H020101,2003-04-25,2003,4,25,31.0,7.07,23.33,7.07,0.307,0.135,0.183,0.051,0.456,0.047,0.15,0.254,0.019,0.045,5.981,4.68
321,Cambodia,H020101,2000-03-12,2000,3,12,30.2,6.39,23.0,6.3,0.252,0.198,0.25,0.04,0.368,0.108,0.034,0.191,0.007,0.04,4.83,5.8
615,Cambodia,H020101,2004-02-20,2004,2,20,28.7,6.96,19.33,7.43,0.294,0.21,0.261,0.032,0.533,0.068,0.116,0.227,0.045,0.088,7.642,4.44
464,Cambodia,H020101,2002-02-21,2002,2,21,29.2,7.11,12.66,8.01,0.112,0.318,0.256,0.039,0.415,0.041,0.257,0.076,0.008,0.012,4.3,3.94
1270,Cambodia,H020101,2010-10-18,2010,10,18,29.4,7.19,37.0,10.965,0.565,0.207,0.19,0.046,0.853,0.037,0.179,0.117,0.02,0.06,5.965,2.641
1241,Cambodia,H020101,2009-12-23,2009,12,23,27.5,7.2,29.0,9.36,0.436,0.261,0.24,0.051,0.67,0.105,0.182,0.048,0.099,0.061,5.569,2.426
277,Cambodia,H020101,1999-11-15,1999,11,15,28.8,6.19,37.0,6.81,0.348,0.181,0.18,0.03,0.53,0.066,0.042,0.12,0.1,0.08,6.58,2.31
620,Cambodia,H020101,2004-10-18,2004,10,18,28.8,6.76,76.0,9.1,0.503,0.201,0.156,0.033,0.753,0.071,0.077,0.004,0.01,0.024,4.939,6.291
614,Cambodia,H020101,2004-01-17,2004,1,17,28.3,6.71,25.33,11.49,0.572,0.183,0.356,0.029,1.032,0.019,0.148,0.03,0.045,0.074,4.271,5.4
396,Cambodia,H020101,2001-10-18,2001,10,18,31.2,7.24,20.66,9.61,0.216,0.552,0.148,0.03,0.829,0.019,0.185,0.027,0.034,0.009,4.4,2.384
66,Cambodia,H020101,1995-12-20,1995,12,20,28.0,7.26,18.0,8.1,0.433,0.181,0.16,0.04,0.65,0.84,0.039,0.064,0.08,0.02,5.12,3.3
397,Cambodia,H020101,2001-11-18,2001,11,18,26.6,7.81,43.33,8.74,0.216,0.453,0.148,0.03,0.714,0.018,0.162,0.093,0.002,0.004,6.459,2.295
1891,Cambodia,H020101,2017-10-21,2017,10,21,31.0,7.02,42.5,7.52,0.249,0.265,0.23,0.041,0.561,0.098,0.107,0.036,0.049,0.063,5.698,1.592
1567,Cambodia,H020101,2013-04-24,2013,4,24,31.4,7.23,15.5,16.9,1.06,0.365,0.345,0.042,1.347,0.161,0.214,0.07,0.051,0.079,7.923,0.902
198,Cambodia,H020101,1997-11-19,1997,11,19,28.6,7.24,32.0,8.0,0.506,0.208,0.19,0.05,0.718,0.065,0.127,0.09,0.09,0.01,5.15,3.5
723,Cambodia,H020101,2005-12-25,2005,12,25,25.0,6.79,71.0,8.3,0.572,0.091,0.279,0.044,0.69,0.085,0.13,0.021,0.084,0.013,7.033,4.288
1026,Cambodia,H020101,2007-12-26,2007,12,26,26.2,7.02,33.333,8.41,0.368,0.186,0.194,0.035,0.55,0.09,0.206,0.032,0.045,0.038,5.021,1.863
719,Cambodia,H020101,2005-08-16,2005,8,16,27.8,7.3,110.0,8.2,0.461,0.279,0.124,0.029,0.576,0.059,0.198,0.226,0.023,0.07,8.921,1.188
1428,Cambodia,H020101,2012-04-25,2012,4,25,31.0,7.07,79.0,13.35,0.517,0.387,0.322,0.113,0.93,0.193,0.26,0.196,0.138,0.149,7.415,5.409
1335,Cambodia,H020101,2011-04-26,2011,4,26,30.2,6.62,72.0,10.03,0.299,0.197,0.318,0.112,0.467,0.166,0.295,0.405,0.138,0.207,5.288,3.53
1145,Cambodia,H020101,2008-10-22,2008,10,22,31.1,6.75,39.0,10.22,0.628,0.228,0.165,0.032,0.88,0.073,0.17,0.013,0.106,0.096,6.93,1.239
1336,Cambodia,H020101,2011-08-24,2011,8,24,29.6,7.19,103.0,13.32,0.625,0.418,0.243,0.06,1.001,0.077,0.252,0.179,0.007,0.191,5.533,1.219
320,Cambodia,H020101,2000-02-24,2000,2,24,29.8,6.45,28.0,6.2,0.425,0.158,0.18,0.02,0.464,0.064,0.052,0.254,0.035,0.04,3.97,5.68
125,Cambodia,H020101,1996-09-19,1996,9,19,26.9,6.69,52.0,8.3,0.501,0.171,0.18,0.04,0.663,0.067,0.099,0.093,0.03,0.05,6.82,2.4
540,Cambodia,H020101,2003-07-18,2003,7,18,31.1,7.06,75.0,14.1,0.706,0.298,0.275,0.036,0.936,0.008,0.355,0.219,0.006,0.029,6.2,1.44
394,Cambodia,H020101,2001-06-13,2001,6,13,30.8,7.2,104.67,14.03,0.756,0.213,0.39,0.05,0.907,0.012,0.448,0.47,0.09,0.04,6.427,6.0
716,Cambodia,H020101,2005-02-23,2005,2,23,29.0,6.93,34.0,6.5,0.361,0.054,0.219,0.049,0.488,0.142,0.03,0.219,0.03,0.072,5.153,9.764
64,Cambodia,H020101,1995-10-16,1995,10,16,29.8,7.21,13.8,9.8,0.579,0.222,0.15,0.03,0.845,0.066,0.048,0.074,0.02,0.02,3.8,2.1
858,Cambodia,H020101,2006-07-18,2006,7,18,29.2,6.72,118.0,10.34,0.54,0.26,0.223,0.032,0.767,0.109,0.124,0.178,0.02,0.178,8.441,1.491
715,Cambodia,H020101,2005-01-16,2005,1,16,27.5,7.4,8.0,8.6,0.396,0.222,0.212,0.042,0.54,0.083,0.269,0.132,0.048,0.04,7.773,0.398
192,Cambodia,H020101,1997-01-20,1997,1,20,26.2,6.94,84.0,8.0,0.425,0.185,0.2,0.03,0.653,0.073,0.059,0.15,0.07,0.02,4.05,7.2
390,Cambodia,H020101,2001-01-16,2001,1,16,28.2,7.06,58.33,6.48,0.308,0.167,0.19,0.03,0.524,0.069,0.069,0.12,0.007,0.01,4.75,5.27
856,Cambodia,H020101,2006-03-21,2006,3,21,31.4,7.17,21.0,8.99,0.431,0.202,0.219,0.022,0.65,0.102,0.126,0.104,0.022,0.045,6.431,0.352
63,Cambodia,H020101,1995-09-20,1995,9,20,29.0,7.62,75.0,10.4,0.672,0.22,0.16,0.04,0.873,0.069,0.068,0.15,0.005,0.03,6.35,1.3
617,Cambodia,H020101,2004-05-18,2004,5,18,30.4,6.55,10.0,21.5,1.178,0.494,0.424,0.042,1.432,0.2,0.62,0.015,0.079,0.087,7.188,4.4
466,Cambodia,H020101,2002-10-16,2002,10,16,29.8,7.31,14.0,10.46,0.248,0.553,0.186,0.029,0.835,0.014,0.164,0.01,0.037,0.006,5.524,2.24
1271,Cambodia,H020101,2010-12-21,2010,12,21,28.5,6.72,37.333,8.53,0.276,0.131,0.377,0.042,0.464,0.127,0.26,0.071,0.02,0.105,6.895,6.316
194,Cambodia,H020101,1997-03-18,1997,3,18,30.2,6.79,17.0,6.0,0.259,0.144,0.22,0.03,0.502,0.074,0.056,0.42,0.02,0.03,1.95,5.3
1147,Cambodia,H020101,2008-12-24,2008,12,24,29.3,6.89,27.0,8.88,0.496,0.18,0.204,0.034,0.731,0.102,0.123,0.042,0.139,0.074,5.706,3.429
199,Cambodia,H020101,1997-12-26,1997,12,26,28.8,6.9,19.0,7.9,0.461,0.228,0.16,0.04,0.66,0.069,0.085,0.15,0.02,0.02,4.48,3.9
1568,Cambodia,H020101,2013-06-19,2013,6,19,29.4,6.57,104.0,18.95,0.991,0.365,0.379,0.046,1.257,0.29,0.381,0.403,0.123,0.069,6.452,1.234
855,Cambodia,H020101,2006-02-20,2006,2,20,29.7,7.01,16.0,8.34,0.404,0.136,0.237,0.055,0.599,0.101,0.115,0.096,0.099,0.02,6.668,3.533
1679,Cambodia,H020101,2014-01-24,2014,1,24,25.1,7.0,31.0,8.63,0.32,0.216,0.328,0.026,0.552,0.134,0.244,0.361,0.082,0.11,7.258,1.692
257,Cambodia,H020101,1998-02-17,1998,2,17,29.4,7.05,8.0,8.0,0.389,0.286,0.2,0.04,0.623,0.067,0.171,0.38,0.03,0.03,4.14,5.0
619,Cambodia,H020101,2004-09-17,2004,9,17,27.6,7.08,104.0,8.9,0.579,0.183,0.134,0.023,0.752,0.061,0.055,0.246,0.01,0.052,6.251,2.935
536,Cambodia,H020101,2003-01-24,2003,1,24,27.3,6.97,40.0,8.112,0.413,0.166,0.198,0.039,0.66,0.052,0.074,0.034,0.053,0.007,7.395,1.697
862,Cambodia,H020101,2006-11-22,2006,11,22,29.5,6.59,31.0,7.5,0.38,0.18,0.159,0.032,0.637,0.074,0.108,0.026,0.022,0.12,7.63,4.235
1430,Cambodia,H020101,2012-11-23,2012,11,23,30.3,6.48,34.0,10.27,0.492,0.297,0.243,0.028,0.769,0.129,0.193,0.054,0.085,0.027,6.065,2.479
124,Cambodia,H020101,1996-07-11,1996,7,11,30.6,7.41,77.5,13.3,0.727,0.243,0.33,0.04,0.94,0.195,0.139,0.298,0.09,0.04,6.53,1.3
123,Cambodia,H020101,1996-06-20,1996,6,20,31.0,7.02,5.0,15.4,0.776,0.335,0.37,0.05,0.989,0.245,0.221,0.361,0.03,0.04,6.08,1.5
393,Cambodia,H020101,2001-05-17,2001,5,17,31.6,6.98,34.0,8.5,0.31,0.193,0.33,0.06,0.533,0.05,0.217,0.44,0.14,0.07,5.973,3.0
1018,Cambodia,H020101,2007-01-25,2007,1,25,29.3,7.38,26.0,7.51,0.358,0.199,0.177,0.039,0.614,0.097,0.108,0.038,0.103,0.073,5.263,7.721
1889,Cambodia,H020101,2017-02-22,2017,2,22,29.343,7.205,75.536,9.87,0.427,0.239,0.256,0.054,0.631,0.153,0.223,0.182,0.139,0.098,5.617,2.874
1429,Cambodia,H020101,2012-09-25,2012,9,25,30.1,6.54,74.8,10.95,0.567,0.25,0.301,0.029,0.785,0.103,0.243,0.116,0.02,0.049,6.287,2.062
325,Cambodia,H020101,2000-12-21,2000,12,21,29.0,7.01,61.5,7.98,0.388,0.174,0.16,0.03,0.624,0.093,0.094,0.03,0.05,0.01,5.244,2.58
65,Cambodia,H020101,1995-11-21,1995,11,21,28.4,7.32,44.0,8.9,0.512,0.197,0.16,0.03,0.736,0.072,0.061,0.022,0.05,0.02,5.23,2.4
861,Cambodia,H020101,2006-10-19,2006,10,19,29.0,7.15,32.0,8.33,0.46,0.2,0.19,0.036,0.71,0.06,0.103,0.103,0.128,0.062,7.479,1.352
1431,Cambodia,H020101,2012-12-25,2012,12,25,28.0,7.26,18.5,8.45,0.393,0.268,0.148,0.062,0.655,0.117,0.114,0.028,0.05,0.083,5.97,2.887
1427,Cambodia,H020101,2012-02-23,2012,2,23,29.9,7.15,22.0,10.88,0.475,0.195,0.265,0.058,0.652,0.145,0.271,0.075,0.101,0.067,5.239,4.893
1744,Cambodia,H020101,2015-03-21,2015,3,21,28.6,7.291,12.5,9.395,0.329,0.227,0.321,0.035,0.566,0.186,0.171,0.115,0.067,0.043,7.284,2.787
