Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1352,Cambodia,H020107,2011-12-31,2011,12,31,25.0,6.73,28.0,14.23,0.585,0.473,0.265,0.058,1.154,0.221,0.092,0.033,0.141,0.029,2.647,5.507
1910,Cambodia,H020107,2017-09-22,2017,9,22,29.0,6.8,23.0,10.82,0.5,0.185,0.4,0.081,0.707,0.186,0.275,0.106,0.062,0.14,11.8,2.065
1047,Cambodia,H020107,2007-06-21,2007,6,21,30.5,6.27,32.0,15.5,0.639,0.371,0.471,0.033,1.15,0.339,0.06,0.083,0.06,0.076,3.5,8.264
884,Cambodia,H020107,2006-08-20,2006,8,20,29.0,6.21,30.0,8.2,0.34,0.22,0.255,0.035,0.574,0.101,0.143,0.225,0.078,0.114,4.257,4.492
743,Cambodia,H020107,2005-07-14,2005,7,14,28.8,7.14,50.0,8.5,0.277,0.203,0.298,0.035,0.54,0.125,0.166,0.266,0.042,0.138,5.078,6.848
886,Cambodia,H020107,2006-11-22,2006,11,22,30.5,6.67,3.0,14.62,0.78,0.32,0.369,0.02,1.23,0.206,0.058,0.013,0.076,0.034,7.51,5.506
1166,Cambodia,H020107,2008-01-15,2008,1,15,30.2,7.21,18.0,22.93,0.849,0.659,0.622,0.026,1.563,0.365,0.242,0.079,0.097,0.215,4.447,4.896
744,Cambodia,H020107,2005-09-28,2005,9,28,30.0,6.25,56.0,10.24,0.572,0.189,0.243,0.038,0.815,0.107,0.139,0.02,0.004,0.01,4.916,3.04
1046,Cambodia,H020107,2007-01-23,2007,1,23,30.2,6.43,13.0,9.21,0.451,0.189,0.292,0.049,0.702,0.076,0.143,0.084,0.092,0.045,7.356,8.399
747,Cambodia,H020107,2005-12-27,2005,12,27,24.2,6.13,32.0,14.2,0.785,0.354,0.495,0.033,1.092,0.284,0.161,0.02,0.058,0.013,4.782,4.288
1052,Cambodia,H020107,2007-12-19,2007,12,19,26.5,6.95,4.0,19.81,0.882,0.441,0.416,0.048,1.451,0.322,0.059,0.043,0.055,0.062,3.246,4.716
1351,Cambodia,H020107,2011-10-29,2011,10,29,29.6,6.53,69.0,15.57,0.656,0.48,0.376,0.053,1.24,0.173,0.255,0.087,0.045,0.063,6.171,2.611
1168,Cambodia,H020107,2008-06-22,2008,6,22,29.3,7.56,79.333,11.58,0.413,0.447,0.28,0.022,0.961,0.089,0.115,0.329,0.102,0.163,7.129,2.247
1593,Cambodia,H020107,2013-07-23,2013,7,23,28.2,7.3,107.0,9.22,0.388,0.306,0.248,0.028,0.667,0.086,0.15,0.293,0.066,0.187,8.603,2.209
1230,Cambodia,H020107,2009-10-20,2009,10,20,29.0,6.43,12.5,7.57,0.296,0.192,0.177,0.042,0.501,0.097,0.07,0.0,0.017,0.074,1.099,4.968
1460,Cambodia,H020107,2012-10-25,2012,10,25,30.0,6.57,9.0,13.57,0.533,0.314,0.37,0.095,0.841,0.17,0.269,0.026,0.042,0.048,1.012,6.911
