Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3940,Viet Nam,H988115,2006-03-15,2006,3,15,27.3,7.06,44.0,17.0,0.812,0.509,0.356,0.052,1.182,0.249,0.251,0.026,0.005,0.063,4.9,3.14
3985,Viet Nam,H988115,2007-09-15,2007,9,15,27.7,6.94,79.0,10.9,0.619,0.198,0.21,0.032,0.759,0.225,0.136,0.193,0.012,0.148,5.72,5.31
4059,Viet Nam,H988115,2008-11-15,2008,11,15,27.9,6.68,56.5,14.1,0.71,0.33,0.388,0.04,0.802,0.353,0.234,0.017,0.009,0.086,5.15,4.93
3861,Viet Nam,H988115,2005-02-15,2005,2,15,28.0,7.33,46.0,16.7,0.619,0.534,0.457,0.045,1.215,0.351,0.127,0.277,0.01,0.158,6.223,2.54
3869,Viet Nam,H988115,2005-10-15,2005,10,15,24.9,7.16,118.0,11.3,0.651,0.26,0.18,0.055,0.901,0.056,0.11,0.042,0.013,0.096,6.57,2.2
4014,Viet Nam,H988115,2008-03-15,2008,3,15,27.9,7.07,87.0,17.4,0.796,0.458,0.337,0.032,1.081,0.351,0.26,0.305,0.021,0.213,6.225,3.21
4133,Viet Nam,H988115,2010-04-15,2010,4,15,26.7,7.36,44.5,21.8,1.12,0.44,0.412,0.03,1.238,0.271,0.439,0.45,0.117,0.095,3.269,5.13
4296,Viet Nam,H988115,2018-09-15,2018,9,15,28.0,7.55,30.0,8.81,0.425,0.228,0.227,0.019,0.625,0.165,0.093,0.11,0.114,0.105,4.75,6.91
3938,Viet Nam,H988115,2006-02-15,2006,2,15,25.9,7.43,34.5,13.9,0.795,0.222,0.302,0.04,0.911,0.262,0.137,0.0,0.035,0.074,4.97,2.77
3870,Viet Nam,H988115,2005-10-15,2005,10,15,25.4,7.22,96.5,11.2,0.646,0.241,0.18,0.035,0.889,0.058,0.093,0.146,0.01,0.194,6.53,1.72
3873,Viet Nam,H988115,2005-12-15,2005,12,15,23.5,7.1,57.0,11.3,0.593,0.272,0.23,0.037,0.859,0.143,0.114,0.208,0.02,0.136,7.243,2.43
3988,Viet Nam,H988115,2007-10-15,2007,10,15,27.6,6.51,44.5,11.2,0.513,0.328,0.246,0.05,0.816,0.195,0.192,0.074,0.002,0.153,5.37,5.81
3864,Viet Nam,H988115,2005-06-15,2005,6,15,27.0,7.13,79.0,19.4,0.947,0.464,0.453,0.054,1.216,0.303,0.275,0.13,0.055,0.169,5.92,3.08
3791,Viet Nam,H988115,2004-09-15,2004,9,15,31.5,7.02,48.5,9.5,0.548,0.165,0.183,0.039,0.785,0.096,0.082,0.239,0.022,0.095,6.85,3.36
3865,Viet Nam,H988115,2005-07-15,2005,7,15,28.1,7.05,93.0,12.2,0.668,0.209,0.242,0.042,0.79,0.158,0.151,0.216,0.034,0.111,6.357,3.32
4081,Viet Nam,H988115,2009-02-15,2009,2,15,27.4,6.9,63.0,14.8,0.75,0.39,0.321,0.036,0.866,0.263,0.325,0.397,0.017,0.102,4.8,4.0
