Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3685,Viet Nam,H019803,2003-06-15,2003,6,15,29.8,6.79,47.0,11.5,0.54,0.327,0.261,0.051,0.818,0.23,0.183,0.23,0.019,0.104,6.53,1.2
3737,Viet Nam,H019803,2004-06-15,2004,6,15,29.8,7.28,80.0,16.9,0.947,0.384,0.334,0.037,1.32,0.188,0.206,0.158,0.008,0.139,7.66,1.26
4313,Viet Nam,H019803,2020-04-16,2020,4,16,30.25,7.36,54.0,26.7,1.229,0.68,0.625,0.072,1.393,0.621,0.695,0.221,0.103,0.105,5.115,3.78
4116,Viet Nam,H019803,2010-03-15,2010,3,15,26.7,6.77,38.5,15.7,0.84,0.378,0.312,0.036,1.182,0.18,0.201,0.035,0.003,0.04,5.819,4.1
3804,Viet Nam,H019803,2005-02-15,2005,2,15,28.7,7.36,22.0,16.8,0.967,0.397,0.37,0.035,1.3,0.312,0.115,0.071,0.016,0.099,5.48,1.76
4207,Viet Nam,H019803,2014-09-15,2014,9,15,27.7,7.38,119.0,11.26,0.68,0.235,0.258,0.026,0.897,0.234,0.013,0.279,0.069,0.187,6.64,4.4
3738,Viet Nam,H019803,2004-07-15,2004,7,15,28.0,7.08,84.0,14.3,0.629,0.453,0.338,0.042,1.044,0.258,0.068,0.104,0.025,0.084,6.437,2.48
3894,Viet Nam,H019803,2006-03-15,2006,3,15,26.6,7.75,41.0,17.1,0.966,0.425,0.344,0.042,1.192,0.278,0.212,0.02,0.105,0.084,5.51,2.74
4250,Viet Nam,H019803,2016-04-15,2016,4,15,26.8,7.45,6.8,21.9,1.194,0.447,0.353,0.059,1.016,0.409,0.415,0.089,0.015,0.015,7.08,2.6
3733,Viet Nam,H019803,2004-02-15,2004,2,15,29.0,6.84,29.0,16.7,0.862,0.431,0.359,0.035,1.32,0.146,0.165,0.292,0.011,0.19,6.45,2.35
4160,Viet Nam,H019803,2012-04-15,2012,4,15,28.75,7.08,86.0,14.8,0.94,0.252,0.25,0.031,1.25,0.245,0.13,0.029,0.007,0.055,6.29,2.11
4026,Viet Nam,H019803,2008-06-15,2008,6,15,26.2,6.7,84.5,14.8,0.7,0.32,0.327,0.044,0.832,0.479,0.152,0.04,0.083,0.108,5.59,2.79
4279,Viet Nam,H019803,2018-04-15,2018,4,15,30.9,7.73,14.0,21.5,0.909,0.721,0.412,0.04,1.077,0.502,0.408,0.267,0.073,0.006,4.78,2.47
4137,Viet Nam,H019803,2011-04-15,2011,4,15,27.6,7.6,43.0,19.4,1.236,0.304,0.375,0.042,1.416,0.258,0.306,0.061,0.0,0.081,7.18,2.2
4136,Viet Nam,H019803,2011-03-15,2011,3,15,28.2,6.87,45.0,18.4,1.0,0.363,0.351,0.036,1.235,0.221,0.275,0.036,0.0,0.074,7.3,1.96
3732,Viet Nam,H019803,2004-01-15,2004,1,15,29.5,6.72,23.0,15.96,0.724,0.539,0.297,0.042,1.23,0.151,0.175,0.235,0.01,0.23,6.92,2.62
4185,Viet Nam,H019803,2013-04-15,2013,4,15,29.0,7.43,52.0,22.4,1.413,0.293,0.434,0.113,1.521,0.55,0.306,0.041,0.138,0.126,5.13,2.08
4108,Viet Nam,H019803,2009-05-15,2009,5,15,26.0,7.75,31.0,19.3,0.96,0.51,0.401,0.035,1.375,0.316,0.286,0.06,0.04,0.055,6.0,3.76
4226,Viet Nam,H019803,2015-03-15,2015,3,15,30.8,7.32,31.0,20.2,0.851,0.437,0.546,0.058,1.225,0.22,0.407,0.336,0.0,0.039,5.66,2.6
3734,Viet Nam,H019803,2004-03-15,2004,3,15,29.0,6.96,46.0,19.8,1.025,0.459,0.437,0.029,1.303,0.285,0.269,0.17,0.009,0.148,2.26,1.66
4015,Viet Nam,H019803,2008-03-15,2008,3,15,29.3,7.04,56.5,15.5,0.776,0.418,0.3,0.035,1.105,0.282,0.175,0.009,0.0,0.094,6.25,6.43
4186,Viet Nam,H019803,2013-10-15,2013,10,15,28.4,7.11,60.0,9.32,0.539,0.209,0.202,0.051,0.792,0.186,0.024,0.321,0.069,0.222,5.28,3.16
4090,Viet Nam,H019803,2009-03-15,2009,3,15,25.8,6.92,29.0,15.9,0.84,0.36,0.325,0.029,1.126,0.311,0.148,0.04,0.0,0.022,2.93,2.99
4184,Viet Nam,H019803,2013-03-15,2013,3,15,28.6,7.8,45.0,19.7,1.11,0.394,0.392,0.092,1.563,0.378,0.228,0.235,0.017,0.106,6.43,2.04
4249,Viet Nam,H019803,2016-03-15,2016,3,15,26.7,7.609,23.0,21.8,1.148,0.377,0.341,0.032,1.154,0.324,0.425,0.119,0.005,0.091,6.76,2.7
4314,Viet Nam,H019803,2020-09-15,2020,9,15,28.4,7.63,66.0,13.7,0.653,0.382,0.258,0.057,0.879,0.241,0.207,0.454,0.047,0.107,4.855,4.24
3682,Viet Nam,H019803,2003-03-15,2003,3,15,29.0,7.07,59.5,16.63,0.897,0.455,0.336,0.04,1.343,0.197,0.069,0.108,0.014,0.107,7.53,2.35
3739,Viet Nam,H019803,2004-11-15,2004,11,15,30.0,6.87,94.0,13.0,0.867,0.177,0.232,0.039,0.896,0.245,0.097,0.591,0.0,0.082,5.826,4.42
4100,Viet Nam,H019803,2009-04-15,2009,4,15,25.7,7.2,53.0,17.2,0.85,0.45,0.365,0.035,1.286,0.319,0.181,0.104,0.0,0.071,2.63,2.42
3740,Viet Nam,H019803,2004-12-15,2004,12,15,30.0,7.26,17.5,12.9,0.874,0.186,0.243,0.035,0.968,0.173,0.117,0.121,0.011,0.098,6.729,2.2
4070,Viet Nam,H019803,2009-01-15,2009,1,15,26.6,6.88,87.0,13.6,0.68,0.35,0.253,0.031,0.919,0.272,0.107,0.274,0.0,0.095,6.04,2.91
4009,Viet Nam,H019803,2008-02-15,2008,2,15,27.6,6.7,39.5,13.2,0.68,0.385,0.274,0.031,0.906,0.367,0.107,0.031,0.051,0.072,6.42,3.58
3807,Viet Nam,H019803,2005-05-15,2005,5,15,26.6,7.17,22.0,24.7,1.216,0.576,0.506,0.049,1.856,0.321,0.367,0.2,0.026,0.048,5.6,0.86
3803,Viet Nam,H019803,2005-01-15,2005,1,15,28.4,7.3,4.0,14.1,0.576,0.48,0.305,0.04,1.081,0.287,0.039,0.172,0.063,0.054,5.26,2.37
3892,Viet Nam,H019803,2006-01-15,2006,1,15,24.9,7.12,48.0,13.6,0.759,0.3,0.265,0.039,0.99,0.157,0.125,0.409,0.033,0.05,5.81,2.22
3806,Viet Nam,H019803,2005-04-15,2005,4,15,28.1,7.47,21.5,23.4,1.112,0.468,0.543,0.031,1.504,0.463,0.273,0.045,0.02,0.074,6.07,3.74
3684,Viet Nam,H019803,2003-05-15,2003,5,15,29.8,7.18,8.0,18.2,1.068,0.177,0.64,0.039,1.418,0.281,0.123,0.21,0.022,0.082,6.85,1.23
4278,Viet Nam,H019803,2018-03-15,2018,3,15,30.9,7.6,31.0,20.8,0.869,0.613,0.408,0.038,1.117,0.51,0.31,0.265,0.094,0.032,5.72,2.7
3683,Viet Nam,H019803,2003-04-15,2003,4,15,29.0,7.25,14.0,18.1,0.63,0.72,0.347,0.036,1.22,0.481,0.138,0.235,0.039,0.089,7.63,1.79
4117,Viet Nam,H019803,2010-04-15,2010,4,15,25.9,7.57,27.5,20.3,1.0,0.5,0.453,0.032,1.426,0.26,0.264,0.367,0.026,0.06,6.179,2.87
3808,Viet Nam,H019803,2005-06-15,2005,6,15,26.7,7.5,47.0,20.5,1.046,0.471,0.45,0.047,1.298,0.29,0.32,0.024,0.026,0.092,6.28,1.62
4000,Viet Nam,H019803,2008-01-15,2008,1,15,28.5,6.99,85.0,12.0,0.637,0.308,0.243,0.028,1.01,0.182,0.118,0.058,0.0,0.091,6.83,2.79
3736,Viet Nam,H019803,2004-05-15,2004,5,15,29.8,6.98,17.0,20.9,1.092,0.521,0.452,0.035,1.52,0.196,0.26,0.17,0.016,0.072,6.18,3.24
3690,Viet Nam,H019803,2003-12-15,2003,12,15,29.0,6.84,16.5,12.6,0.703,0.314,0.239,0.032,0.976,0.165,0.17,0.133,0.005,0.011,4.7,1.91
3735,Viet Nam,H019803,2004-04-15,2004,4,15,29.0,7.33,14.8,21.4,1.077,0.551,0.477,0.042,1.616,0.263,0.364,0.167,0.0,0.093,7.31,2.78
3687,Viet Nam,H019803,2003-08-15,2003,8,15,29.5,6.69,85.0,10.7,0.6,0.216,0.157,0.025,0.812,0.173,0.097,0.086,0.092,0.097,7.16,2.71
3809,Viet Nam,H019803,2005-12-15,2005,12,15,25.0,7.47,69.0,11.7,0.67,0.26,0.204,0.034,0.909,0.113,0.114,0.145,0.076,0.152,6.57,1.67
3689,Viet Nam,H019803,2003-11-15,2003,11,15,27.0,6.93,14.0,12.5,0.68,0.28,0.22,0.056,0.945,0.098,0.092,0.23,0.0,0.065,6.53,2.12
3686,Viet Nam,H019803,2003-07-15,2003,7,15,29.5,6.78,37.0,15.2,0.786,0.29,0.343,0.043,0.938,0.325,0.27,0.213,0.03,0.085,7.71,2.07
3895,Viet Nam,H019803,2006-04-15,2006,4,15,27.2,7.73,29.5,18.4,0.949,0.511,0.368,0.045,1.339,0.27,0.239,0.071,0.018,0.078,5.93,1.64
4301,Viet Nam,H019803,2019-04-16,2019,4,16,29.6,8.24,15.0,25.7,1.311,0.747,0.352,0.064,1.415,0.342,0.514,0.262,0.0,0.028,5.45,2.59
3681,Viet Nam,H019803,2003-02-15,2003,2,15,28.5,7.04,13.5,14.59,0.909,0.261,0.242,0.028,1.09,0.227,0.051,0.147,0.047,0.057,7.73,1.26
4206,Viet Nam,H019803,2014-04-15,2014,4,15,30.6,7.01,30.0,22.5,1.27,0.591,0.466,0.064,1.51,0.336,0.418,0.485,0.068,0.066,5.34,2.04
