Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
2626,Lao PDR,H013401,2016-03-18,2016,3,18,24.3,7.2,33.4,21.1,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.3,0.02,0.02,6.45,2.13
2178,Lao PDR,H013401,2004-07-15,2004,7,15,27.0,7.7,82.0,13.97,1.0,0.295,0.045,0.007,1.008,0.087,0.285,0.295,0.057,0.06,6.98,0.214
2145,Lao PDR,H013401,2003-02-21,2003,2,21,28.0,6.39,20.0,21.55,1.536,0.353,0.184,0.056,1.707,0.176,0.371,0.16,0.017,0.023,7.32,1.9
2575,Lao PDR,H013401,2015-12-16,2015,12,16,26.1,7.22,31.3,23.6,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.53,0.09,0.01,8.39,1.04
2271,Lao PDR,H013401,2006-05-17,2006,5,17,28.9,7.6,36.0,25.3,1.325,0.626,0.423,0.032,1.755,0.298,0.329,0.033,0.056,0.032,5.5,0.86
2216,Lao PDR,H013401,2005-04-15,2005,4,15,27.0,7.3,18.0,25.1,1.408,0.485,0.478,0.052,1.7,0.266,0.519,0.446,0.029,0.024,5.5,1.766
2496,Lao PDR,H013401,2011-10-16,2011,10,16,26.0,7.39,118.0,16.02,1.129,0.244,0.192,0.033,1.375,0.12,0.144,0.27,0.037,0.042,6.94,2.178
2324,Lao PDR,H013401,2007-02-13,2007,2,13,28.0,8.17,12.0,23.0,1.398,0.604,0.367,0.009,1.804,0.078,0.278,0.112,0.019,0.031,9.96,0.836
2269,Lao PDR,H013401,2006-03-12,2006,3,12,25.0,7.0,82.0,24.6,1.419,0.588,0.447,0.043,1.558,0.382,0.368,0.091,0.124,0.026,9.1,0.192
2571,Lao PDR,H013401,2015-03-18,2015,3,18,28.1,7.88,33.0,23.3,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.42,0.04,0.08,6.56,1.6
2429,Lao PDR,H013401,2009-12-13,2009,12,13,25.0,7.37,19.0,21.15,1.303,0.405,0.356,0.032,1.646,0.158,0.249,0.29,0.05,0.022,8.09,0.44
2328,Lao PDR,H013401,2007-12-13,2007,12,13,26.0,7.01,45.0,22.9,1.513,0.399,0.313,0.04,1.992,0.224,0.108,0.252,0.022,0.03,6.959,4.164
2126,Lao PDR,H013401,2002-05-17,2002,5,17,28.6,8.23,78.0,23.4,1.58,0.181,0.095,0.014,1.812,0.392,0.397,0.134,0.02,0.034,8.01,0.8
2098,Lao PDR,H013401,2001-05-19,2001,5,19,29.0,8.1,53.0,24.6,1.395,0.511,0.17,0.011,1.676,0.285,0.646,0.206,0.038,0.046,6.67,0.5
2574,Lao PDR,H013401,2015-11-25,2015,11,25,28.0,7.97,29.6,20.1,0.0,0.0,0.0,0.0,1.505,0.0,0.0,0.35,0.04,0.12,9.18,3.16
2267,Lao PDR,H013401,2006-01-12,2006,1,12,24.0,7.1,60.0,23.1,1.16,0.632,0.505,0.036,1.568,0.358,0.432,0.177,0.064,0.029,7.3,0.69
2123,Lao PDR,H013401,2002-01-16,2002,1,16,23.8,7.83,20.0,24.3,1.422,0.219,0.114,0.011,1.807,0.226,0.341,0.254,0.044,0.026,7.04,0.3
2627,Lao PDR,H013401,2016-05-19,2016,5,19,30.6,7.55,16.66,24.1,1.345,0.678,0.407,0.142,1.343,0.57,0.396,0.06,0.01,0.01,5.12,1.92
2179,Lao PDR,H013401,2004-12-16,2004,12,16,22.0,8.01,39.0,22.8,1.492,0.578,0.078,0.004,1.7,0.189,0.352,0.266,0.059,0.013,7.9,0.746
2095,Lao PDR,H013401,2001-01-18,2001,1,18,26.0,7.97,15.0,23.9,1.523,0.403,0.096,0.012,1.787,0.113,0.306,0.513,0.035,0.029,7.5,0.4
2460,Lao PDR,H013401,2010-06-17,2010,6,17,26.0,7.17,80.0,20.31,1.001,0.4,0.443,0.04,1.255,0.374,0.441,0.314,0.028,0.02,5.67,3.332
