Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
796,Cambodia,H440103,2005-03-28,2005,3,28,31.0,7.71,10.0,5.64,0.211,0.113,0.199,0.042,0.38,0.013,0.14,0.042,0.016,0.015,6.93,7.424
801,Cambodia,H440103,2005-08-16,2005,8,16,27.0,7.3,82.0,3.2,0.056,0.044,0.174,0.034,0.19,0.017,0.129,0.153,0.002,0.058,8.73,1.767
936,Cambodia,H440103,2006-07-19,2006,7,19,28.0,6.47,64.0,3.9,0.12,0.1,0.147,0.04,0.31,0.057,0.038,0.123,0.03,0.152,8.006,2.343
1510,Cambodia,H440103,2012-10-24,2012,10,24,29.0,6.48,66.0,4.54,0.103,0.101,0.137,0.105,0.204,0.033,0.186,0.1,0.031,0.029,8.436,1.165
1508,Cambodia,H440103,2012-06-17,2012,6,17,28.0,7.0,48.0,4.32,0.089,0.081,0.165,0.059,0.175,0.043,0.184,0.111,0.089,0.232,7.283,4.041
1171,Cambodia,H440103,2008-01-15,2008,1,15,28.0,6.87,9.0,4.7,0.099,0.158,0.133,0.027,0.305,0.017,0.128,0.059,0.036,0.172,7.372,0.525
1505,Cambodia,H440103,2012-02-24,2012,2,24,28.8,7.25,14.0,4.32,0.135,0.12,0.116,0.066,0.27,0.03,0.113,0.153,0.025,0.027,7.78,2.495
1636,Cambodia,H440103,2013-01-24,2013,1,24,29.3,7.11,2.0,4.47,0.133,0.127,0.125,0.035,0.254,0.044,0.152,0.069,0.071,0.011,8.49,1.359
1511,Cambodia,H440103,2012-11-25,2012,11,25,28.5,6.4,45.0,4.53,0.119,0.15,0.111,0.106,0.276,0.032,0.157,0.085,0.077,0.009,5.979,0.826
1707,Cambodia,H440103,2014-02-22,2014,2,22,27.5,7.45,56.0,4.11,0.168,0.081,0.155,0.027,0.25,0.039,0.13,0.157,0.037,0.044,8.503,0.264
1646,Cambodia,H440103,2013-11-27,2013,11,27,28.5,7.28,18.0,6.28,0.215,0.234,0.126,0.016,0.426,0.1,0.092,0.357,0.039,0.112,9.135,1.088
1929,Cambodia,H440103,2017-11-24,2017,11,24,28.0,7.281,35.4,5.258,0.182,0.157,0.151,0.076,0.359,0.07,0.137,0.29,0.056,0.172,8.567,0.934
935,Cambodia,H440103,2006-06-20,2006,6,20,31.5,6.95,24.0,3.93,0.176,0.057,0.139,0.05,0.333,0.037,0.032,0.146,0.006,0.074,7.468,0.835
1706,Cambodia,H440103,2014-01-24,2014,1,24,25.0,7.27,17.333,3.98,0.131,0.085,0.145,0.027,0.225,0.041,0.138,0.169,0.029,0.022,8.108,1.806
