Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3408,Thailand,H290103,2013-03-18,2013,3,18,31.0,6.66,2.3,26.9,1.522,0.633,0.589,0.061,1.95,0.449,0.617,0.03,0.073,0.061,7.45,1.213
3240,Thailand,H290103,2008-09-15,2008,9,15,29.0,8.24,4.833,7.95,0.122,0.078,0.497,0.036,0.249,0.437,0.083,0.028,0.032,0.021,3.65,3.14
3320,Thailand,H290103,2011-08-16,2011,8,16,29.0,6.79,19.0,6.56,0.153,0.088,0.362,0.052,0.326,0.338,0.014,0.016,0.008,0.05,5.6,2.721
3190,Thailand,H290103,2007-08-14,2007,8,14,23.0,7.14,26.0,12.5,0.097,0.136,0.812,0.092,0.375,0.725,0.115,0.08,0.047,0.049,3.7,3.826
3061,Thailand,H290103,2004-10-18,2004,10,18,30.4,6.36,15.0,12.3,0.2,0.169,0.696,0.041,0.296,0.821,0.028,0.045,0.0,0.021,4.5,3.437
3456,Thailand,H290103,2014-08-18,2014,8,18,30.0,7.42,27.833,8.03,0.186,0.094,0.6,0.039,0.327,0.472,0.041,0.019,0.037,0.034,4.33,4.105
3357,Thailand,H290103,2012-08-15,2012,8,15,27.0,6.21,28.0,9.3,0.544,0.203,0.479,0.052,0.741,0.397,0.104,0.215,0.011,0.071,5.27,0.4
3096,Thailand,H290103,2005-09-14,2005,9,14,30.0,6.7,16.0,10.14,0.169,0.187,0.472,0.042,0.382,0.541,0.017,0.0,0.042,0.005,3.95,3.779
3498,Thailand,H290103,2015-03-16,2015,3,16,29.0,7.92,5.667,27.2,1.376,0.668,0.513,0.046,1.993,0.217,0.599,0.192,0.015,0.049,7.75,1.537
3548,Thailand,H290103,2017-07-17,2017,7,17,29.0,6.37,37.5,8.7,0.211,0.099,0.608,0.048,0.277,0.508,0.274,0.128,0.051,0.146,5.47,5.112
3414,Thailand,H290103,2013-12-16,2013,12,16,22.0,6.65,10.333,24.0,1.095,0.44,0.86,0.058,1.284,0.74,0.375,0.326,0.093,0.045,7.67,0.809
3356,Thailand,H290103,2012-07-16,2012,7,16,30.5,6.28,25.0,8.63,0.275,0.074,0.459,0.031,0.333,0.407,0.032,0.044,0.109,0.046,4.98,3.14
3144,Thailand,H290103,2006-08-15,2006,8,15,29.0,6.9,8.167,8.18,0.043,0.185,0.512,0.032,0.25,0.451,0.015,0.1,0.005,0.037,3.7,6.126
3097,Thailand,H290103,2005-10-18,2005,10,18,29.0,6.95,17.0,8.34,0.139,0.144,0.396,0.037,0.296,0.451,0.017,0.007,0.036,0.042,4.5,3.676
3302,Thailand,H290103,2010-08-16,2010,8,16,30.0,7.17,8.0,8.02,0.165,0.245,0.427,0.04,0.483,0.433,0.032,0.022,0.031,0.036,3.6,4.552
3249,Thailand,H290103,2008-11-17,2008,11,17,28.0,8.09,4.167,16.12,0.275,0.169,0.735,0.042,0.306,0.952,0.069,0.239,0.06,0.034,4.9,2.16
3410,Thailand,H290103,2013-07-15,2013,7,15,30.0,6.53,29.333,10.49,0.216,0.108,0.776,0.028,0.276,0.854,0.048,0.115,0.12,0.104,6.49,4.091
3192,Thailand,H290103,2007-10-15,2007,10,15,29.0,8.09,8.833,9.15,0.181,0.066,0.509,0.039,0.257,0.516,0.092,0.08,0.038,0.023,4.3,3.368
3095,Thailand,H290103,2005-08-17,2005,8,17,26.0,6.22,10.0,9.85,0.135,0.107,0.547,0.041,0.303,0.443,0.074,0.059,0.038,0.008,4.55,3.626
3145,Thailand,H290103,2006-09-18,2006,9,18,31.0,7.09,11.833,11.61,0.129,0.146,0.658,0.035,0.333,0.65,0.021,0.095,0.118,0.035,4.25,3.864
3233,Thailand,H290103,2008-07-14,2008,7,14,28.0,7.83,4.5,9.32,0.156,0.072,0.463,0.037,0.218,0.529,0.036,0.092,0.088,0.044,3.38,4.94
3143,Thailand,H290103,2006-04-17,2006,4,17,31.0,7.95,4.5,25.63,1.299,0.661,0.594,0.04,1.677,0.482,0.505,0.11,0.115,0.04,7.9,4.394
3585,Thailand,H290103,2018-09-17,2018,9,17,31.0,6.26,12.667,5.9,0.169,0.118,0.258,0.028,0.341,0.253,0.005,0.013,0.011,0.079,4.21,2.629
3583,Thailand,H290103,2018-07-16,2018,7,16,27.0,6.2,36.0,9.8,0.343,0.077,0.519,0.035,0.341,0.582,0.032,0.052,0.065,0.116,5.13,6.171
3189,Thailand,H290103,2007-04-18,2007,4,18,30.0,7.99,10.667,24.72,1.378,0.496,0.517,0.04,1.86,0.374,0.392,0.045,0.077,0.08,7.1,2.0
3500,Thailand,H290103,2015-09-14,2015,9,14,30.0,7.04,14.5,8.8,0.152,0.049,0.557,0.021,0.361,0.469,0.027,0.036,0.02,0.068,3.76,4.047
3236,Thailand,H290103,2008-08-18,2008,8,18,28.0,7.95,7.0,5.42,0.082,0.116,0.235,0.026,0.198,0.253,0.02,0.023,0.041,0.028,3.7,2.93
3549,Thailand,H290103,2017-08-15,2017,8,15,31.0,6.16,19.167,7.1,0.186,0.091,0.432,0.039,0.342,0.322,0.136,0.026,0.023,0.075,3.26,4.605
3455,Thailand,H290103,2014-07-15,2014,7,15,29.0,7.31,64.0,12.43,0.219,0.121,0.933,0.072,0.335,0.806,0.08,0.081,0.048,0.056,4.81,6.565
3623,Thailand,H290103,2019-09-16,2019,9,16,30.0,6.82,15.0,10.66,0.222,0.077,0.647,0.037,0.313,0.631,0.05,0.013,0.026,0.093,3.94,4.247
3551,Thailand,H290103,2017-10-16,2017,10,16,29.0,6.34,11.833,8.64,0.317,0.077,0.534,0.033,0.3,0.555,0.145,0.174,0.035,0.104,4.33,4.047
3669,Thailand,H290103,2020-08-17,2020,8,17,24.0,7.38,52.667,17.15,1.087,0.466,0.285,0.044,1.235,0.159,0.445,0.581,0.078,0.106,6.18,3.5
3358,Thailand,H290103,2012-09-17,2012,9,17,31.0,6.46,14.0,12.36,0.184,0.102,0.787,0.041,0.371,0.787,0.045,0.06,0.055,0.033,4.36,2.225
3243,Thailand,H290103,2008-10-13,2008,10,13,30.5,8.23,14.5,9.76,0.192,0.125,0.537,0.04,0.311,0.55,0.077,0.1,0.059,0.024,4.0,2.69
3499,Thailand,H290103,2015-07-13,2015,7,13,30.0,8.08,12.167,26.45,1.486,0.667,0.806,0.049,1.833,0.6,0.655,0.08,0.071,0.033,7.24,2.23
3501,Thailand,H290103,2015-10-12,2015,10,12,29.0,7.43,20.333,8.66,0.155,0.059,0.6,0.015,0.358,0.513,0.043,0.077,0.034,0.05,5.23,3.402
3411,Thailand,H290103,2013-08-19,2013,8,19,30.0,6.23,14.333,7.8,0.152,0.104,0.45,0.052,0.315,0.423,0.03,0.008,0.067,0.064,4.64,4.091
3146,Thailand,H290103,2006-10-16,2006,10,16,30.0,7.19,2.333,14.0,0.128,0.303,0.821,0.051,0.348,0.838,0.026,0.145,0.093,0.033,5.75,1.94
3266,Thailand,H290103,2009-08-17,2009,8,17,30.0,7.48,8.0,9.8,0.175,0.109,0.679,0.054,0.305,0.601,0.058,0.042,0.028,0.032,3.85,4.138
3413,Thailand,H290103,2013-10-14,2013,10,14,31.0,6.65,10.0,13.79,0.196,0.265,0.818,0.032,0.515,0.793,0.051,0.163,0.073,0.039,5.345,3.6
