Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
2484,Lao PDR,H390105,2010-02-14,2010,2,14,27.1,7.84,16.0,10.4,0.506,0.445,0.125,0.028,1.001,0.051,0.063,0.024,0.044,0.04,6.27,0.98
2607,Lao PDR,H390105,2015-04-09,2015,4,9,31.4,7.65,10.0,11.0,1.15,0.642,0.187,0.051,1.78,0.366,0.046,0.01,0.02,0.03,3.68,2.2
2263,Lao PDR,H390105,2005-10-15,2005,10,15,26.7,6.97,82.0,8.99,0.404,0.231,0.118,0.106,0.744,0.059,0.08,0.235,0.114,0.046,6.47,1.9
2488,Lao PDR,H390105,2010-12-16,2010,12,16,24.5,7.41,32.0,9.68,0.443,0.423,0.164,0.024,0.823,0.045,0.186,0.137,0.044,0.068,5.25,1.66
2609,Lao PDR,H390105,2015-11-23,2015,11,23,30.15,7.93,26.88,9.7,0.0,0.0,0.0,0.0,0.969,0.0,0.0,0.11,0.02,0.07,6.77,2.05
2418,Lao PDR,H390105,2008-09-16,2008,9,16,24.8,6.07,43.0,4.76,0.246,0.15,0.042,0.057,0.236,0.038,0.176,0.089,0.065,0.024,5.86,6.912
2485,Lao PDR,H390105,2010-04-21,2010,4,21,29.2,7.48,14.0,11.29,0.342,0.586,0.202,0.034,0.722,0.281,0.053,0.012,0.067,0.033,6.86,2.009
2610,Lao PDR,H390105,2015-12-15,2015,12,15,28.8,7.61,15.0,9.7,0.0,0.0,0.0,0.0,0.968,0.0,0.0,0.1,0.02,0.18,7.32,2.16
2258,Lao PDR,H390105,2005-03-17,2005,3,17,27.6,7.4,24.0,13.4,0.525,0.503,0.22,0.046,1.141,0.025,0.147,0.112,0.034,0.052,5.9,0.94
2362,Lao PDR,H390105,2007-09-17,2007,9,17,27.3,7.02,83.0,7.44,0.384,0.216,0.12,0.041,0.362,0.105,0.246,0.13,0.09,0.048,10.175,3.966
2509,Lao PDR,H390105,2011-08-17,2011,8,17,28.4,7.08,73.0,6.76,0.371,0.202,0.104,0.03,0.464,0.045,0.152,0.179,0.027,0.049,5.73,1.919
2606,Lao PDR,H390105,2015-03-12,2015,3,12,22.6,7.52,10.0,10.6,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.01,0.06,0.07,5.38,2.0
2559,Lao PDR,H390105,2014-04-25,2014,4,25,25.0,7.25,13.0,8.0,1.02,0.57,0.06,0.09,1.5,0.01,0.14,0.04,0.04,0.06,7.24,1.6
2307,Lao PDR,H390105,2006-01-16,2006,1,16,25.8,7.1,24.0,11.6,0.659,0.246,0.235,0.028,0.986,0.04,0.242,0.052,0.144,0.037,8.8,1.63
2361,Lao PDR,H390105,2007-08-13,2007,8,13,27.0,7.12,68.0,5.3,0.236,0.186,0.075,0.029,0.168,0.127,0.19,0.099,0.059,0.044,7.306,3.906
2264,Lao PDR,H390105,2005-12-13,2005,12,13,22.9,6.7,65.0,9.88,0.508,0.212,0.156,0.091,0.874,0.006,0.107,0.188,0.074,0.03,7.15,0.91
2605,Lao PDR,H390105,2015-01-15,2015,1,15,24.1,7.49,21.0,8.8,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.15,0.07,0.03,5.47,1.6
2311,Lao PDR,H390105,2006-06-14,2006,6,14,28.2,6.1,82.0,6.05,0.264,0.121,0.115,0.09,0.298,0.109,0.178,0.272,0.096,0.025,7.4,3.901
2487,Lao PDR,H390105,2010-10-19,2010,10,19,28.5,7.25,94.0,5.62,0.264,0.14,0.11,0.051,0.283,0.007,0.264,0.089,0.076,0.067,6.55,5.145
2421,Lao PDR,H390105,2008-12-15,2008,12,15,20.7,7.58,60.0,10.56,0.417,0.491,0.186,0.018,0.976,0.036,0.051,0.069,0.045,0.053,6.15,0.998
2452,Lao PDR,H390105,2009-04-22,2009,4,22,25.0,7.31,18.0,11.9,0.686,0.321,0.226,0.039,1.108,0.022,0.092,0.132,0.03,0.036,7.24,3.16
2308,Lao PDR,H390105,2006-02-18,2006,2,18,25.6,7.4,24.0,13.8,0.654,0.422,0.258,0.044,1.165,0.052,0.135,0.074,0.142,0.025,8.6,1.81
2419,Lao PDR,H390105,2008-10-20,2008,10,20,22.6,7.26,18.0,9.1,0.683,0.106,0.162,0.011,0.889,0.032,0.047,0.163,0.052,0.022,6.36,2.37
2510,Lao PDR,H390105,2011-10-18,2011,10,18,27.9,6.95,91.0,4.97,0.245,0.109,0.102,0.04,0.166,0.05,0.241,0.086,0.105,0.044,5.26,4.264
2209,Lao PDR,H390105,2004-10-11,2004,10,11,27.4,7.46,78.0,11.49,0.66,0.404,0.047,0.003,1.025,0.021,0.085,0.078,0.074,0.005,6.03,1.753
2536,Lao PDR,H390105,2013-08-20,2013,8,20,27.0,6.93,80.0,8.2,0.322,0.362,0.079,0.027,0.57,0.007,0.221,0.096,0.0,0.06,6.514,2.8
2315,Lao PDR,H390105,2006-12-13,2006,12,13,28.2,7.29,54.0,10.28,0.461,0.275,0.262,0.027,0.758,0.085,0.194,0.033,0.111,0.022,8.0,1.16
2451,Lao PDR,H390105,2009-02-19,2009,2,19,24.9,7.97,16.0,11.18,0.438,0.454,0.22,0.038,1.065,0.024,0.075,0.02,0.11,0.05,6.71,1.764
2310,Lao PDR,H390105,2006-05-15,2006,5,15,26.8,7.5,15.0,10.7,0.386,0.423,0.212,0.041,0.487,0.204,0.352,0.224,0.129,0.032,6.0,3.87
2260,Lao PDR,H390105,2005-05-15,2005,5,15,27.8,7.37,20.0,13.68,0.488,0.47,0.285,0.1,1.061,0.009,0.268,0.427,0.055,0.095,5.6,3.256
2313,Lao PDR,H390105,2006-09-17,2006,9,17,27.8,8.07,114.0,8.38,0.423,0.284,0.152,0.026,0.668,0.042,0.153,0.308,0.03,0.035,8.0,1.781
2312,Lao PDR,H390105,2006-08-14,2006,8,14,27.7,7.8,16.0,17.25,1.168,0.378,0.161,0.086,1.447,0.063,0.325,0.514,0.012,0.024,9.3,2.887
2210,Lao PDR,H390105,2004-11-16,2004,11,16,27.6,7.79,70.0,12.23,0.658,0.482,0.042,0.003,1.06,0.01,0.114,0.135,0.012,0.018,6.2,1.267
2359,Lao PDR,H390105,2007-02-13,2007,2,13,21.0,7.66,20.0,11.56,0.504,0.426,0.192,0.007,1.105,0.024,0.105,0.086,0.025,0.033,8.29,1.074
2207,Lao PDR,H390105,2004-07-16,2004,7,16,27.0,7.15,72.0,6.49,0.4,0.214,0.012,0.006,0.492,0.014,0.117,0.249,0.087,0.1,6.66,0.378
2416,Lao PDR,H390105,2008-07-16,2008,7,16,26.8,6.21,38.0,7.2,0.294,0.214,0.118,0.06,0.324,0.031,0.347,0.127,0.145,0.103,5.56,3.69
2420,Lao PDR,H390105,2008-11-13,2008,11,13,21.8,6.95,19.0,8.19,0.386,0.273,0.14,0.028,0.764,0.031,0.095,0.177,0.045,0.032,5.67,1.957
2363,Lao PDR,H390105,2007-11-13,2007,11,13,28.3,7.06,100.0,8.52,0.35,0.311,0.165,0.025,0.608,0.149,0.126,0.183,0.083,0.035,7.53,2.776
2256,Lao PDR,H390105,2005-01-17,2005,1,17,28.5,7.42,18.0,11.2,0.609,0.408,0.05,0.017,0.99,0.01,0.099,0.054,0.039,0.04,5.8,4.332
2364,Lao PDR,H390105,2007-12-14,2007,12,14,28.5,7.54,11.0,11.1,0.561,0.325,0.154,0.027,1.097,0.013,0.063,0.169,0.044,0.022,3.386,3.172
2314,Lao PDR,H390105,2006-11-13,2006,11,13,28.2,7.5,100.0,10.0,0.418,0.388,0.214,0.02,0.83,0.072,0.153,0.227,0.099,0.024,7.2,1.14
2535,Lao PDR,H390105,2013-07-19,2013,7,19,24.5,6.89,34.0,10.2,0.619,0.309,0.104,0.031,0.68,0.014,0.299,0.07,0.01,0.1,8.7,2.6
2208,Lao PDR,H390105,2004-08-19,2004,8,19,27.4,7.05,112.0,5.3,0.352,0.114,0.025,0.006,0.4,0.016,0.1,0.15,0.07,0.031,7.0,0.378
2608,Lao PDR,H390105,2015-05-15,2015,5,15,29.8,7.01,10.0,10.0,0.66,0.527,0.222,0.041,1.28,0.054,0.025,0.01,0.01,0.16,5.23,2.4
2257,Lao PDR,H390105,2005-02-16,2005,2,16,28.3,7.3,20.0,12.1,0.635,0.481,0.05,0.017,1.105,0.02,0.02,0.037,0.06,0.008,6.4,1.282
2412,Lao PDR,H390105,2008-02-15,2008,2,15,27.3,7.4,14.0,13.8,0.647,0.397,0.24,0.032,1.093,0.062,0.093,0.05,0.048,0.027,5.95,2.974
2453,Lao PDR,H390105,2009-06-21,2009,6,21,24.3,7.64,66.0,6.3,0.27,0.232,0.086,0.052,0.334,0.034,0.252,0.159,0.132,0.085,5.96,4.4
2358,Lao PDR,H390105,2007-01-18,2007,1,18,20.0,7.73,2.0,11.03,0.443,0.515,0.186,0.007,1.065,0.031,0.066,0.174,0.139,0.028,8.45,1.42
