Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
355,Cambodia,H033401,2000-05-25,2000,5,25,31.4,7.94,100.0,6.1,0.227,0.184,0.35,0.04,0.384,0.081,0.09,0.576,0.055,0.04,7.86,3.019
229,Cambodia,H033401,1997-03-17,1997,3,17,30.0,6.7,5.0,6.0,0.259,0.191,0.225,0.04,0.538,0.075,0.061,0.34,0.02,0.02,3.56,5.3
84,Cambodia,H033401,1995-12-19,1995,12,19,27.8,7.23,23.0,9.7,0.409,0.237,0.17,0.04,0.685,0.087,0.056,0.071,0.007,0.01,5.04,3.1
759,Cambodia,H033401,2005-10-20,2005,10,20,30.0,6.79,117.0,9.95,0.656,0.136,0.196,0.031,0.794,0.048,0.171,0.023,0.104,0.063,6.882,1.603
1358,Cambodia,H033401,2011-12-27,2011,12,27,26.6,6.83,42.0,10.75,0.437,0.183,0.303,0.068,0.609,0.17,0.243,0.107,0.102,0.077,6.045,2.938
1028,Cambodia,H033401,2007-10-20,2007,10,20,28.5,7.42,91.334,10.6,0.597,0.221,0.194,0.032,0.786,0.087,0.204,0.115,0.028,0.108,7.191,0.974
497,Cambodia,H033401,2002-12-21,2002,12,21,30.0,7.02,24.0,9.91,0.184,0.458,0.163,0.038,0.659,0.054,0.089,0.053,0.025,0.007,6.054,3.6
1601,Cambodia,H033401,2013-10-25,2013,10,25,30.2,7.02,52.0,9.1,0.479,0.244,0.185,0.03,0.728,0.107,0.156,0.078,0.034,0.13,6.808,2.161
150,Cambodia,H033401,1996-05-29,1996,5,29,30.2,7.67,33.0,15.9,0.81,0.32,0.34,0.05,1.092,0.221,0.151,0.258,0.02,0.03,6.35,1.6
289,Cambodia,H033401,1999-11-10,1999,11,10,28.1,6.38,34.5,8.2,0.42,0.23,0.13,0.03,0.604,0.082,0.077,0.076,0.004,0.02,4.39,2.43
