MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Lao PDR,H013401,2006-07-13,2006,7,13,27.0,7.22,74.0,16.27,1.065,0.353,0.157,0.04,1.43,0.103,0.122,0.492,0.03,0.037,6.62,2.734
Lao PDR,H013401,2010-06-17,2010,6,17,26.0,7.17,80.0,20.31,1.001,0.4,0.443,0.04,1.255,0.374,0.441,0.314,0.028,0.02,5.67,3.332
Lao PDR,H013401,2011-10-16,2011,10,16,26.0,7.39,118.0,16.02,1.129,0.244,0.192,0.033,1.375,0.12,0.144,0.27,0.037,0.042,6.94,2.178
Lao PDR,H013401,2006-02-15,2006,2,15,24.0,7.0,60.0,23.5,1.286,0.619,0.437,0.043,1.619,0.392,0.488,0.136,0.023,0.02,7.5,0.82
Lao PDR,H013401,2005-05-17,2005,5,17,26.0,7.53,16.0,26.0,1.15,0.517,0.84,0.07,1.72,0.199,0.662,0.172,0.103,0.026,5.8,1.075
Lao PDR,H013401,2015-01-29,2015,1,29,23.7,7.81,22.0,21.7,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.46,0.01,0.17,7.87,2.0
Lao PDR,H013401,2008-04-24,2008,4,24,30.0,7.63,7.0,24.8,1.426,0.543,0.408,0.051,1.625,0.464,0.565,0.183,0.039,0.017,7.6,1.555
Lao PDR,H013401,2011-08-17,2011,8,17,26.0,7.17,69.0,18.1,1.297,0.337,0.171,0.055,1.509,0.141,0.162,0.377,0.019,0.049,5.5,3.211
Lao PDR,H013401,2004-07-15,2004,7,15,27.0,7.7,82.0,13.97,1.0,0.295,0.045,0.007,1.008,0.087,0.285,0.295,0.057,0.06,6.98,0.214
Lao PDR,H013401,2002-07-18,2002,7,18,29.0,7.53,110.0,19.8,1.038,0.346,0.091,0.014,1.126,0.101,0.126,0.246,0.058,0.036,7.84,2.0
Lao PDR,H013401,2011-06-14,2011,6,14,26.0,7.39,87.0,15.72,0.862,0.325,0.337,0.04,1.026,0.289,0.287,0.346,0.018,0.043,5.87,2.025
Lao PDR,H013401,2016-02-11,2016,2,11,22.2,7.01,25.5,25.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.32,0.03,0.02,6.91,2.3
Lao PDR,H013401,2001-02-16,2001,2,16,24.0,8.35,18.0,25.4,1.523,0.667,0.168,0.016,1.836,0.193,0.315,0.03,0.035,0.007,7.03,0.2
Lao PDR,H013401,2004-06-18,2004,6,18,29.2,7.55,47.0,19.23,1.41,0.376,0.08,0.004,1.6,0.117,0.082,0.141,0.019,0.174,6.6,0.784
Lao PDR,H013401,2002-05-17,2002,5,17,28.6,8.23,78.0,23.4,1.58,0.181,0.095,0.014,1.812,0.392,0.397,0.134,0.02,0.034,8.01,0.8
Lao PDR,H013401,2005-04-15,2005,4,15,27.0,7.3,18.0,25.1,1.408,0.485,0.478,0.052,1.7,0.266,0.519,0.446,0.029,0.024,5.5,1.766
Lao PDR,H013401,2015-03-18,2015,3,18,28.1,7.88,33.0,23.3,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.42,0.04,0.08,6.56,1.6
Lao PDR,H013401,2010-08-17,2010,8,17,26.0,7.24,98.0,13.7,0.899,0.288,0.175,0.035,0.943,0.137,0.24,0.305,0.108,0.039,7.98,3.724
Lao PDR,H013401,2002-01-16,2002,1,16,23.8,7.83,20.0,24.3,1.422,0.219,0.114,0.011,1.807,0.226,0.341,0.254,0.044,0.026,7.04,0.3
Lao PDR,H013401,2007-02-13,2007,2,13,28.0,8.17,12.0,23.0,1.398,0.604,0.367,0.009,1.804,0.078,0.278,0.112,0.019,0.031,9.96,0.836
Lao PDR,H013401,2003-05-17,2003,5,17,30.8,7.23,26.0,22.05,1.565,0.372,0.216,0.042,1.704,0.246,0.255,0.153,0.06,0.035,7.01,1.2
Lao PDR,H013401,2003-11-14,2003,11,14,26.0,7.52,102.0,22.66,1.544,0.481,0.235,0.033,1.796,0.189,0.379,0.206,0.037,0.044,7.15,1.5
Lao PDR,H013401,2001-05-19,2001,5,19,29.0,8.1,53.0,24.6,1.395,0.511,0.17,0.011,1.676,0.285,0.646,0.206,0.038,0.046,6.67,0.5
Lao PDR,H013401,2011-04-18,2011,4,18,29.0,7.89,12.0,19.07,1.082,0.45,0.345,0.039,1.415,0.254,0.384,0.122,0.087,0.016,6.6,3.2
Lao PDR,H013401,2016-02-04,2016,2,4,21.9,6.7,36.0,26.9,0.0,0.0,0.0,0.0,1.5454,0.0,0.0,0.22,0.042,0.03,7.8,1.12
Lao PDR,H013401,2007-03-13,2007,3,13,28.0,7.64,10.0,25.0,1.34,0.545,0.458,0.01,1.725,0.349,0.349,0.013,0.022,0.019,7.816,1.015
Lao PDR,H013401,2016-11-23,2016,11,23,27.2,7.21,80.6,19.9,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.3,0.01,0.02,6.2,4.22
Lao PDR,H013401,2015-11-25,2015,11,25,28.0,7.97,29.6,20.1,0.0,0.0,0.0,0.0,1.5052,0.0,0.0,0.35,0.04,0.12,9.18,3.16
Lao PDR,H013401,2002-02-18,2002,2,18,24.0,7.6,28.0,24.1,1.441,0.185,0.108,0.009,1.882,0.25,0.571,0.153,0.062,0.032,6.96,1.1
Lao PDR,H013401,2016-05-19,2016,5,19,30.6,7.55,16.66,24.1,1.34538653366583,0.6781893004115226,0.4069565217391304,0.1419437340153452,1.3428,0.5704225352112676,0.3958333333333333,0.06,0.01,0.01,5.12,1.92
Lao PDR,H013401,2004-12-16,2004,12,16,22.0,8.01,39.0,22.8,1.492,0.578,0.078,0.004,1.7,0.189,0.352,0.266,0.059,0.013,7.9,0.746
Lao PDR,H013401,2010-12-15,2010,12,15,26.0,7.59,26.0,20.29,1.24,0.487,0.343,0.032,1.359,0.216,0.517,0.308,0.034,0.027,8.09,3.3
Lao PDR,H013401,2008-12-17,2008,12,17,23.0,7.53,116.0,22.7,1.39,0.479,0.344,0.035,1.911,0.173,0.248,0.246,0.089,0.029,9.75,0.499
Lao PDR,H013401,2015-12-16,2015,12,16,26.1,7.22,31.3,23.6,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.53,0.09,0.01,8.39,1.04
