MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Thailand,H050104,2015-03-16,2015,3,16,23.4,7.47,16.833333333333286,11.62,0.5573221757322177,0.2711297071129706,0.3224184428012179,0.0724578005115089,1.1439114391143912,0.0135359999999999,0.0266916510514261,0.0964858825919155,0.0217988328184002,0.0747147589252852,8.1,2.414634146341463
Thailand,H050104,2000-11-15,2000,11,15,24.0,7.38,114.0,11.1,0.714,0.217,0.207,0.054,0.944,0.179,0.077,0.187,0.039,0.041,9.44,0.6
Thailand,H050104,2020-02-17,2020,2,17,22.0,7.715,42.00000000000003,11.475,0.5461077844311378,0.3053892215568862,0.2231491953023053,0.0590409207161125,1.1023622047244095,0.0143389830508474,0.0838850718301061,0.0161596958174904,0.0557543898892741,0.0922942206654991,7.99,1.6906077348066293
Thailand,H050104,2018-04-17,2018,4,17,25.4,7.33,71.41666666666661,11.45,0.945985401459854,0.2057260386672151,0.1347498912570683,0.0713158567774936,1.1415852958070074,0.050345557122708,0.2645898396835311,0.2734636153252763,0.0545445091514143,0.2063933287004864,6.37,5.184782608695652
Thailand,H050104,1999-02-15,1999,2,15,25.0,7.28,53.0,11.2,0.576,0.26,0.356,0.072,1.181,0.067,0.023,0.349,0.078,0.041,9.42,2.9
Thailand,H050104,2012-11-12,2012,11,12,25.8,6.62,107.99999999999984,11.52,0.6110179640718563,0.2811188811188811,0.2806742061765985,0.0587595907928388,1.112484548825711,0.0598081805359661,0.0448719550281074,0.2980798079807981,0.0134680134680134,0.1816208393632417,7.82,6.488372093023254
Thailand,H050104,2019-11-18,2019,11,18,26.0,6.84,30.166666666666643,13.915,0.9183673469387756,0.2261744138214726,0.1946911700739452,0.0627813299232736,1.1523437499999998,0.0208032786885245,0.1588184468040807,0.2390865309926984,0.0021513944223107,0.1284935241990457,7.57,2.7845303867403297
Thailand,H050104,2006-03-13,2006,3,13,23.0,8.04,28.5,11.97,0.5364460449521917,0.3695517198559541,0.227523672499749,0.0541182122620847,1.1276327632763277,0.0465299999999999,0.0203506893404654,0.145,0.0083342718774636,0.0755826159983203,7.55,4.893203883495144
Thailand,H050104,2018-02-12,2018,2,12,21.4,7.595,16.416666666666664,11.8,0.8005538922155688,0.3400617030028795,0.2856568073075251,0.0586739130434782,1.25852356952268,0.0419999999999999,0.094805330002082,0.3514832535885167,0.0222158657513348,0.0594673476833272,8.29,1.8095238095238104
Thailand,H050104,2006-02-14,2006,2,14,21.2,7.83,49.16666666666666,11.74,0.5297096973440397,0.3992588017294627,0.1790075952755379,0.0544773392809427,1.0900874349150211,0.0084599999999999,0.0187071100528891,0.24,0.0508036978429249,0.083086666207751,8.2,4.840336134453782
