MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Cambodia,H019807,2012-02-25,2012,2,25,29.1,7.35,25.999999999999982,14.15,0.5787781350482315,0.2643086816720258,0.448,0.0421,0.8636220472440945,0.1370558375634518,0.3565335,0.0778165,0.04345565,0.0497856,7.101631767631931,1.2473347547974405
Cambodia,H019807,2005-05-20,2005,5,20,31.0,7.58,26.0,19.6,1.0821,0.1473,0.4747,0.0424,1.273,0.235,0.318,0.035,0.017,0.013,7.0,9.8088
Cambodia,H019807,2016-12-21,2016,12,21,27.4,7.89,39.66666666666668,14.7,0.7272697579517333,0.5105043793171602,0.3366237332112332,0.0332480818414322,1.1331672372878012,0.099,0.2357965583333333,0.10029911,0.0730784666666666,0.1952577083333333,8.001475584387801,2.184076904895809
Cambodia,H019807,2014-02-24,2014,2,24,28.7,7.32,17.500000000000014,15.39,0.8554838709677418,0.4354838709677416,0.3496,0.0267,1.2917073170731712,0.1675805346127484,0.1832696,0.1752264,0.0549577,0.1023008,7.367969721913623,1.747178329571105
Cambodia,H019807,2006-06-22,2006,6,22,31.9,7.13,16.5,15.68,0.906,0.214,0.4056,0.0407,0.9639,0.287,0.276,0.5998,0.0132,0.0791,7.306,1.526
Cambodia,H019807,2007-12-24,2007,12,24,26.9,7.53,38.00000000000005,12.14,0.5423271500843172,0.3116357504215853,0.2973,0.0413,0.8387959866220737,0.1238233164373642,0.2285376999999999,0.1252308,0.0679378,0.0808651,6.126,1.4652291105121291
Cambodia,H019807,2010-02-22,2010,2,22,28.0,7.46,8.499999999999966,17.57,0.5115736885928395,0.7393838467943381,0.4053,0.0433,1.248849557522124,0.18176,0.3119358,0.0319248,0.0755382,0.0463684,6.349222891470884,1.6676024705221788
Cambodia,H019807,2005-07-15,2005,7,15,29.0,7.05,50.0,8.5,0.6292,0.1106,0.1804,0.0295,0.716,0.093,0.121,0.423,0.0242,0.0931,6.256,1.024
Cambodia,H019807,2012-01-26,2012,1,26,29.4,7.34,16.000000000000043,17.11,0.8494711147274205,0.2987794955248171,0.4077,0.0433,1.1775539568345323,0.2084309133489462,0.294,0.0442053999999999,0.025,0.0413882,7.07420900056703,1.4392324093816615
Cambodia,H019807,2013-03-23,2013,3,23,31.5,6.98,17.0,19.0,1.0386885245901638,0.4839344262295082,0.3559,0.0228,1.5225,0.1510344827586206,0.3802446,0.02492,0.0534750999999999,0.0205658,8.137494004645612,0.9825327510917032
Cambodia,H019807,2013-02-23,2013,2,23,30.7,7.08,23.49999999999998,18.85,1.0039463299131808,0.5947908445146015,0.2715,0.0125,1.5762580645161284,0.1516356902818737,0.2993078,0.0948320999999999,0.1251961,0.0391544,7.471401214913663,1.3451957295373662
Cambodia,H019807,2007-01-23,2007,1,23,28.8,6.23,18.0000000000001,13.33,0.718,0.306,0.30535,0.0374,1.124077328646749,0.147945205479452,0.1551547945205479,0.026329,0.0229869999999999,0.0457555999999999,7.26145,4.968000000000002
