Actual,Predicted
20.8,21.13338
1.7,2.90268
20.9,21.057001
14.32,15.661733
7.35,8.038707
20.7,21.72784
23.8,26.839798
3.6,4.67504
9.012069,8.706736
4.8018184,4.5314083
7.2254615,7.282354
6.8236365,7.1025753
10.628965,10.436442
20.091724,18.412039
18.691034,17.802864
9.209311,8.438199
5.9,6.2202764
5.6,6.3438416
4.6746154,4.586731
13.538965,13.074518
16.21,15.118331
23.7,25.416616
25.0,27.222979
10.0,13.585253
13.97,15.744681
21.6,25.452127
22.1,25.498987
10.73,12.113693
21.4,26.158743
20.3,20.510473
4.1,4.82816
17.08739,16.404617
9.918347,9.74363
5.5,7.2802353
10.569565,9.843122
19.60923,19.490757
16.517391,15.868842
15.399131,15.793129
16.62,16.420437
17.33174,16.32885
5.5316315,6.248281
5.4511766,5.855234
7.432941,7.12966
12.703077,12.141768
7.6711764,7.642537
14.274736,14.147559
14.116087,13.820315
10.496957,9.729632
22.45,24.650814
9.88,11.564111
14.93,15.669522
18.0,23.661512
41.5,13.946945
28.3,22.720516
20.8,20.62573
19.82,23.377573
8.49,10.049915
26.45,30.129023
15.31,16.28574
28.5,21.31587
12.0,12.479217
14.6,15.621514
15.2,16.844782
9.47,9.559716
6.6,6.7353535
11.58,10.528279
14.9,13.55415
18.4,21.588442
17.6,21.260303
7.82,7.8017864
8.8,8.349606
11.8,12.712569
12.8,14.426488
8.5,8.855412
3.0,3.4034028
10.9,12.154815
12.5,13.988828
13.9,13.599812
12.2,13.210324
11.1,12.572052
22.5,12.115117
9.0,8.989026
16.5,23.706827
16.8,23.82196
8.1,10.385211
18.6,24.204264
7.74,8.42703
14.57,13.896556
8.66,8.978768
13.55,14.445607
7.2,8.24543
17.5,17.625595
13.0,13.371943
4.5,11.988125
3.5,3.4239898
11.41,12.1926565
12.05,12.980272
11.85,12.917055
9.2,9.196271
12.44,13.642327
20.3,21.242256
17.5,19.280233
17.5,17.304728
17.7,17.926863
13.1,8.3201885
8.11,9.127973
21.4,22.566072
20.5,20.498375
20.0,20.127718
11.35,12.826772
11.38,12.889524
20.4,25.199219
23.4,28.743225
20.45,27.25328
21.3,19.065033
22.9,27.242613
22.5,21.753317
12.36,16.031864
21.95,28.431028
8.53,12.487703
7.31,9.237233
18.8,19.004963
19.66,19.036217
15.2,14.984876
18.09,18.786749
18.07,17.05969
18.21,17.904398
18.99,18.896273
21.7,20.736235
24.4,32.15
8.22,12.055956
22.3,27.279076
9.19,10.633729
24.2,22.442791
18.7,17.930902
13.21,12.421408
13.46,12.093559
21.7,21.443256
22.1,21.893595
18.5,17.356012
22.6,21.582968
24.23,29.242016
13.47,17.464645
15.68,19.174952
24.28,28.81347
12.37,15.579886
21.4,19.50569
21.8,19.693903
21.9,20.131655
23.4,22.779432
21.68,19.756126
23.6,21.687761
23.1,22.687134
21.9,21.935537
21.9,21.330023
21.2,21.367983
21.9,19.932505
21.9,23.313257
10.42,13.282291
27.1,27.548933
33.6,26.07186
25.7,29.41642
24.1,24.93812
29.3,29.289717
28.6,28.263636
21.9,21.304379
19.7,19.76371
21.0,21.08564
22.0,22.50509
18.7,17.908083
20.6,19.978806
21.8,21.306595
25.35,25.806364
10.9,12.417305
22.45,24.160734
21.9,20.78271
20.9,20.27463
19.0,18.009718
18.7,17.387568
20.1,19.212553
20.8,19.136093
18.4,18.260098
20.3,19.524122
21.3,19.714502
14.39,20.241648
13.26,18.678848
14.2,11.978496
14.3,12.923394
20.6,20.40833
13.83,13.35799
14.22,15.097199
14.18,14.324735
13.82,13.300244
17.01,16.253784
13.7,13.476365
12.35,12.690335
13.72,13.693223
14.82,15.605552
15.69,21.68406
13.54,19.367207
12.9,10.02855
11.67,12.373181
12.92,12.58805
14.63,14.918464
16.58,16.192213
15.83,15.393985
12.28,11.820038
11.67,11.872907
12.85,11.616998
12.4,18.126654
10.77,16.708946
15.65,21.738491
20.4,22.45767
11.78,12.722204
11.65,12.871768
11.72,13.222161
12.4,13.645355
11.9,15.933234
13.4,12.833627
11.93,12.132729
12.88,12.837658
12.58,12.411504
11.98,11.725972
11.9,11.204171
14.79,15.346032
13.43,12.823133
16.3,15.811664
10.05,12.031863
11.56,11.481117
10.64,9.747052
19.17,25.152685
19.2,25.154648
15.96,22.061834
17.7,19.90927
13.6,16.916294
20.6,17.355448
22.4,24.898626
13.97,13.054891
9.02,9.045273
8.99,9.52157
11.85,11.033535
12.42,12.932605
13.79,13.3243065
10.0,9.573557
16.5,15.325208
18.14,15.730365
15.9,22.044573
20.5,24.399172
12.4,18.198109
9.63,13.603241
19.15,23.212923
12.59,12.031929
13.81,13.72591
11.89,11.552112
12.6,12.199691
10.85,11.036772
8.71,8.499168
7.65,8.012342
7.5,7.6797485
10.7,10.569086
22.3,27.364225
24.55,29.156324
22.95,27.182522
21.9,22.437895
19.6,19.495846
14.585,15.686621
14.7,15.372918
19.56,19.245808
17.901667,18.989847
23.4,28.202765
13.44,15.63914
23.9,27.975674
11.83,14.378881
24.0,28.49428
29.2,29.82805
11.93,13.095208
23.75,25.679943
20.7,20.81239
21.0,22.008307
22.123045,23.262815
22.03527,22.91432
14.360862,15.208306
18.804213,19.936628
7.681891,8.448107
18.581774,19.394863
8.8,8.032272
14.408744,15.202559
23.466429,23.270601
7.4609776,8.297926
9.869852,10.266453
9.447143,9.871843
7.2750015,7.847244
10.8348875,11.039805
13.253647,14.12626
11.63,13.815658
18.92,20.105516
7.01,6.317416
19.44,20.699055
19.900684,20.929306
8.959739,9.162161
20.0125,21.47514
24.6,24.030643
9.7,9.569394
20.7,21.408974
21.642307,21.828981
6.82,7.220189
18.986261,19.347202
20.264217,20.85242
6.9,7.2479873
18.892174,19.517233
14.713646,15.623989
14.734391,14.433143
4.71,5.149549
23.1,23.504597
6.63,5.5816455
12.35,13.488175
19.383522,19.191162
18.820715,18.920227
21.9,22.013176
7.8,8.311986
7.5,7.6298456
18.114248,18.81095
19.262533,19.694456
19.275259,19.577463
19.220844,19.46046
8.5,8.060007
19.8,17.922626
15.9667,15.792968
24.4,29.07747
19.13,19.27658
12.84,15.341935
13.17,13.602517
22.138578,23.449
19.107162,19.574413
18.591118,19.90061
21.885307,22.520142
8.0,8.948076
6.9,7.3579493
8.903739,8.836303
20.617474,21.55992
20.3,19.973244
19.350294,19.743996
8.560009,8.759634
19.367,20.243292
17.881117,18.40128
14.620435,14.90627
17.55374,17.555626
10.4,9.976012
14.4,16.293613
19.25,18.099463
20.15,23.195818
15.9,14.943958
19.4,23.79793
21.0,20.483719
20.5,19.995684
7.5,7.999222
20.9,20.267872
23.061428,21.728811
6.882143,7.208397
6.9028573,6.6484942
20.9,20.493555
22.407858,22.887564
20.442142,20.46327
8.4375,8.410617
21.3,20.875887
20.381428,19.974926
18.0,17.234741
18.4,18.216223
18.492144,18.860592
7.0,9.565873
8.7,10.588192
11.8,14.148223
11.4,14.25357
13.1,16.449623
6.92,6.856677
14.432,15.158233
14.422,15.52895
10.801,11.821692
6.9,7.5407686
14.221,15.4905405
7.4738,8.230029
14.986,16.164593
14.875,16.165052
16.656,16.369616
6.929,7.2575417
14.135,14.712342
14.67,14.943973
15.4,15.295166
14.522,14.868579
17.726,18.206644
11.1,12.902717
10.16,9.357527
10.65,10.717093
11.84,10.539159
11.06,11.651441
13.9,16.582754
19.3,22.147274
11.4,12.434649
7.1,7.896361
13.4,14.098371
6.0,8.599708
16.3,16.793379
14.7,15.124599
7.9,7.211403
14.6,14.821645
6.3,6.582133
7.5,7.5902004
13.2,13.82137
15.1,15.478716
14.8,13.417831
14.8,13.649541
13.3,13.952906
13.1,13.011191
15.205,14.609136
14.03,13.72198
5.9,8.216735
4.51,6.1145554
17.79,20.614546
13.42,11.388777
11.74,11.568312
11.63,10.971999
11.57,11.179754
12.35,11.450808
12.03,11.640796
3.9,4.5255556
5.69,5.6839876
12.81,11.655684
11.66,11.284377
11.3,9.813126
9.5,9.511686
11.2,10.731471
12.48,11.423728
5.68,5.2929897
12.11,10.622678
11.3,9.991646
9.7,9.557146
5.7,5.8561726
10.82,11.658927
11.42,10.1017475
9.8,10.127971
9.5,10.021483
10.06,10.526607
8.93,9.519659
17.5,19.977335
13.26,15.520623
12.285,14.035924
8.64,10.4494295
13.275,16.73792
11.82,14.314702
5.77,7.8086896
4.52,4.2895412
13.25,13.392318
11.14,11.76254
12.65,12.461981
13.1,11.751243
14.27,14.516002
6.9,6.550811
10.65,10.430556
7.79,7.8069487
7.65,7.2102346
15.53,14.2883835
6.89,6.9805317
9.37,9.799856
11.4,11.1101885
7.37,8.254604
7.6,7.5404687
7.52,7.5030093
6.87,6.4223804
11.64,11.618198
19.9,23.647562
12.2,12.575917
8.0,11.483443
17.4,22.114124
8.7,8.508668
13.482,13.366527
18.913,18.517843
13.537,13.37457
7.517,7.5159855
16.691,16.650703
6.386,6.5871553
15.3,15.489515
8.899,9.399149
16.413,16.609158
8.431,9.124654
12.981,12.837756
5.305,5.58914
5.258,5.5326605
23.4,8.018615
11.9,14.00697
22.3,27.939579
22.85,27.61643
17.98,19.913097
6.87,6.8391886
5.27,5.5443
21.75357,22.11095
