Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3070,Thailand,H380104,2004-07-15,2004,7,15,31.0,6.5,87.0,15.5,0.375,0.348,0.929,0.084,0.65,0.987,0.114,0.375,0.089,0.104,4.95,5.333
3071,Thailand,H380104,2004-08-17,2004,8,17,30.5,6.88,13.0,10.1,0.279,0.316,0.42,0.055,0.523,0.508,0.029,0.04,0.031,0.058,3.7,5.54
3110,Thailand,H380104,2005-08-15,2005,8,15,28.7,6.6,48.0,13.42,0.285,0.249,0.736,0.068,0.436,0.744,0.041,0.235,0.04,0.049,11.1,5.445
3111,Thailand,H380104,2005-09-14,2005,9,14,26.5,6.81,47.0,9.5,0.231,0.117,0.522,0.035,0.373,0.544,0.008,0.163,0.027,0.041,3.35,3.951
3112,Thailand,H380104,2005-10-17,2005,10,17,25.5,7.28,30.0,10.56,0.237,0.23,0.46,0.048,0.473,0.451,0.035,0.102,0.062,0.062,5.75,2.068
3113,Thailand,H380104,2005-11-14,2005,11,14,30.1,7.27,17.0,16.39,0.416,0.231,0.883,0.043,0.563,0.915,0.032,0.089,0.044,0.04,6.15,6.31
3158,Thailand,H380104,2006-09-18,2006,9,18,31.0,7.42,31.5,13.34,0.206,0.244,0.686,0.035,0.606,0.572,0.03,0.225,0.044,0.07,5.95,4.678
3159,Thailand,H380104,2006-10-16,2006,10,16,31.1,7.07,16.0,8.7,0.155,0.162,0.428,0.042,0.349,0.397,0.009,0.05,0.131,0.058,4.3,8.15
3204,Thailand,H380104,2007-08-14,2007,8,14,30.6,7.66,76.833,12.5,0.142,0.235,0.667,0.093,0.45,0.468,0.333,0.205,0.073,0.085,5.5,3.826
3205,Thailand,H380104,2007-09-17,2007,9,17,30.3,7.4,39.0,12.83,0.206,0.268,0.688,0.05,0.515,0.595,0.183,0.16,0.035,0.045,5.6,7.538
3206,Thailand,H380104,2007-10-15,2007,10,15,26.9,7.63,21.5,9.37,0.22,0.132,0.489,0.035,0.331,0.463,0.129,0.065,0.05,0.012,4.65,5.11
3230,Thailand,H380104,2008-06-16,2008,6,16,30.6,7.24,53.333,20.08,0.593,0.269,0.905,0.072,0.948,0.965,0.103,0.356,0.108,0.086,6.05,6.737
3238,Thailand,H380104,2008-08-18,2008,8,18,27.5,7.62,51.5,17.1,0.449,0.207,0.934,0.066,0.72,0.754,0.209,0.274,0.045,0.076,5.65,3.767
3245,Thailand,H380104,2008-10-13,2008,10,13,26.5,7.88,18.5,14.45,0.389,0.18,0.747,0.05,0.622,0.691,0.123,0.022,0.053,0.034,3.4,5.786
3268,Thailand,H380104,2009-08-17,2009,8,17,29.5,7.37,15.0,12.69,0.337,0.158,0.81,0.06,0.61,0.628,0.123,0.216,0.077,0.061,5.6,6.207
3273,Thailand,H380104,2009-10-12,2009,10,12,28.5,7.63,8.0,10.52,0.326,0.146,0.63,0.047,0.463,0.51,0.12,0.044,0.046,0.045,3.65,5.318
3327,Thailand,H380104,2011-08-16,2011,8,16,29.5,6.685,67.5,12.63,0.454,0.171,0.599,0.064,0.726,0.43,0.077,0.201,0.057,0.083,5.8,6.07
3328,Thailand,H380104,2011-10-18,2011,10,18,30.0,7.435,11.0,11.815,0.345,0.131,0.603,0.034,0.594,0.56,0.038,0.071,0.045,0.054,5.0,4.186
3329,Thailand,H380104,2011-12-20,2011,12,20,21.0,7.095,31.95,19.145,0.716,0.276,0.926,0.07,1.053,0.846,0.061,0.407,0.039,0.088,6.35,3.643
3370,Thailand,H380104,2012-01-15,2012,1,15,24.0,7.1,20.833,16.57,0.705,0.269,0.731,0.071,1.128,0.677,0.075,0.319,0.065,0.046,7.8,3.6
3371,Thailand,H380104,2012-02-13,2012,2,13,25.0,7.32,28.17,20.9,0.675,0.413,0.927,0.074,1.132,0.868,0.161,0.45,0.079,0.09,7.53,2.753
