Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
611,Cambodia,H019807,2004-10-16,2004,10,16,29.4,7.04,70.0,11.3,0.699,0.256,0.19,0.028,0.991,0.09,0.082,0.122,0.01,0.036,6.591,3.316
612,Cambodia,H019807,2004-11-02,2004,11,2,28.5,7.12,37.0,13.1,0.776,0.357,0.171,0.028,0.971,0.062,0.383,0.171,0.01,0.044,7.197,0.141
613,Cambodia,H019807,2004-12-21,2004,12,21,27.0,7.39,34.0,12.6,0.726,0.292,0.193,0.028,0.951,0.131,0.102,0.01,0.143,0.065,5.975,3.779
706,Cambodia,H019807,2005-01-21,2005,1,21,28.0,7.2,4.0,12.5,0.632,0.276,0.277,0.035,0.961,0.115,0.141,0.073,0.004,0.059,5.7,3.98
707,Cambodia,H019807,2005-02-26,2005,2,26,30.0,7.71,6.7,14.6,0.82,0.277,0.283,0.035,1.236,0.18,0.048,0.013,0.016,0.023,6.998,9.0
708,Cambodia,H019807,2005-03-28,2005,3,28,30.3,8.07,30.0,19.2,1.018,0.538,0.274,0.038,1.38,0.178,0.349,0.021,0.011,0.03,7.54,8.688
709,Cambodia,H019807,2005-04-23,2005,4,23,31.0,7.42,1.333,19.8,1.223,0.395,0.262,0.041,1.56,0.241,0.322,0.137,0.012,0.056,7.096,6.416
710,Cambodia,H019807,2005-05-20,2005,5,20,31.0,7.58,26.0,19.6,1.082,0.147,0.475,0.042,1.273,0.235,0.318,0.035,0.017,0.013,7.0,9.809
711,Cambodia,H019807,2005-06-17,2005,6,17,31.5,7.23,5.0,17.7,1.044,0.479,0.42,0.054,1.252,0.278,0.287,0.171,0.048,0.007,6.783,4.024
712,Cambodia,H019807,2005-07-15,2005,7,15,29.0,7.05,50.0,8.5,0.629,0.111,0.18,0.03,0.716,0.093,0.121,0.423,0.024,0.093,6.256,1.024
713,Cambodia,H019807,2005-11-27,2005,11,27,28.4,6.8,13.0,12.61,0.751,0.24,0.195,0.04,0.99,0.063,0.208,0.121,0.023,0.052,8.274,2.8
714,Cambodia,H019807,2005-12-27,2005,12,27,25.3,6.65,28.0,11.9,0.613,0.414,0.216,0.042,0.913,0.101,0.221,0.081,0.044,0.042,7.059,1.437
847,Cambodia,H019807,2006-01-24,2006,1,24,28.5,7.78,4.0,12.91,0.601,0.24,0.33,0.04,0.814,0.12,0.219,0.058,0.003,0.028,7.663,4.743
848,Cambodia,H019807,2006-02-15,2006,2,15,29.6,7.54,63.0,13.87,0.617,0.312,0.32,0.043,0.917,0.133,0.196,0.064,0.07,0.002,7.437,1.689
849,Cambodia,H019807,2006-03-20,2006,3,20,31.2,7.69,102.0,16.22,0.881,0.306,0.38,0.038,1.174,0.137,0.345,0.105,0.03,0.029,7.188,2.01
850,Cambodia,H019807,2006-04-22,2006,4,22,31.8,7.7,2.0,16.86,0.824,0.378,0.408,0.04,1.136,0.175,0.254,0.116,0.011,0.042,7.852,0.769
851,Cambodia,H019807,2006-05-22,2006,5,22,31.1,7.3,31.0,18.61,0.96,0.399,0.467,0.045,1.251,0.244,0.256,0.02,0.002,0.004,7.744,0.141
852,Cambodia,H019807,2006-06-22,2006,6,22,31.9,7.13,16.5,15.68,0.906,0.214,0.406,0.041,0.964,0.287,0.276,0.6,0.013,0.079,7.306,1.526
853,Cambodia,H019807,2006-12-22,2006,12,22,26.7,6.93,30.0,10.07,0.58,0.241,0.202,0.038,0.859,0.108,0.148,0.065,0.026,0.082,6.587,5.942
