Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
280,Cambodia,H020102,1999-11-12,1999,11,12,29.8,6.19,2.57,6.85,0.357,0.17,0.19,0.03,0.504,0.071,0.05,0.11,0.04,0.009,4.81,1.68
326,Cambodia,H020102,2000-02-23,2000,2,23,29.6,7.93,15.0,6.1,0.423,0.17,0.22,0.02,0.48,0.075,0.035,0.154,0.044,0.009,3.58,5.08
327,Cambodia,H020102,2000-03-13,2000,3,13,30.3,6.37,18.7,6.2,0.278,0.2,0.19,0.04,0.368,0.116,0.013,0.196,0.034,0.03,5.03,6.0
328,Cambodia,H020102,2000-05-29,2000,5,29,30.0,7.6,98.0,13.4,0.667,0.501,0.19,0.04,0.636,0.124,0.426,0.511,0.088,0.06,5.673,3.06
329,Cambodia,H020102,2000-07-27,2000,7,27,28.4,7.36,118.0,10.48,0.607,0.21,0.21,0.04,0.584,0.042,0.187,0.23,0.001,0.04,4.94,3.35
330,Cambodia,H020102,2000-08-08,2000,8,8,31.0,7.29,56.0,12.1,0.695,0.266,0.3,0.04,1.006,0.038,0.171,0.21,0.03,0.04,5.997,2.992
331,Cambodia,H020102,2000-09-30,2000,9,30,29.8,7.2,40.0,11.04,0.689,0.261,0.24,0.03,0.956,0.017,0.135,0.18,0.007,0.04,6.227,3.78
332,Cambodia,H020102,2000-10-30,2000,10,30,29.6,7.15,16.85,8.32,0.459,0.168,0.16,0.04,0.672,0.06,0.092,0.08,0.02,0.02,5.576,2.43
333,Cambodia,H020102,2000-11-16,2000,11,16,28.8,7.36,20.33,8.1,0.447,0.162,0.21,0.03,0.648,0.075,0.161,0.09,0.02,0.01,5.75,2.496
334,Cambodia,H020102,2000-12-19,2000,12,19,28.4,6.95,41.0,8.11,0.396,0.172,0.16,0.03,0.644,0.005,0.121,0.16,0.06,0.01,3.794,2.35
398,Cambodia,H020102,2001-01-17,2001,1,17,27.8,7.02,45.33,6.56,0.388,0.221,0.19,0.03,0.688,0.058,0.085,0.11,0.007,0.02,5.773,4.18
399,Cambodia,H020102,2001-02-15,2001,2,15,28.8,6.98,24.0,6.87,0.3,0.179,0.28,0.03,0.564,0.048,0.095,0.05,0.02,0.01,5.55,3.248
400,Cambodia,H020102,2001-03-12,2001,3,12,31.0,6.97,26.0,6.6,0.236,0.162,0.26,0.05,0.464,0.065,0.107,0.34,0.01,0.04,5.519,3.451
401,Cambodia,H020102,2001-09-12,2001,9,12,30.1,6.45,22.0,9.6,0.242,0.404,0.143,0.026,0.77,0.026,0.132,0.13,0.049,0.01,6.24,1.78
402,Cambodia,H020102,2001-10-18,2001,10,18,30.6,7.05,20.0,9.02,0.224,0.482,0.139,0.03,0.783,0.028,0.112,0.044,0.022,0.09,4.5,2.543
403,Cambodia,H020102,2001-11-12,2001,11,12,28.2,7.28,32.66,8.56,0.219,0.462,0.143,0.031,0.395,0.026,0.112,0.058,0.004,0.096,6.3,2.079
404,Cambodia,H020102,2001-12-13,2001,12,13,28.6,7.23,34.66,8.04,0.212,0.467,0.161,0.035,0.695,0.036,0.118,0.088,0.0,0.011,5.5,1.344
468,Cambodia,H020102,2002-01-22,2002,1,22,30.0,7.05,17.33,7.31,0.18,0.253,0.175,0.032,0.455,0.085,0.147,0.122,0.037,0.003,6.38,3.783
469,Cambodia,H020102,2002-02-20,2002,2,20,29.5,7.14,10.0,7.97,0.181,0.364,0.18,0.039,0.566,0.054,0.145,0.136,0.032,0.019,6.035,9.22
470,Cambodia,H020102,2002-06-15,2002,6,15,30.9,7.46,96.66,15.31,0.352,0.414,0.312,0.04,0.59,0.058,0.43,0.381,0.01,0.021,6.0,2.4
471,Cambodia,H020102,2002-10-17,2002,10,17,30.0,7.23,7.33,10.35,0.238,0.565,0.182,0.03,0.877,0.011,0.124,0.01,0.037,0.006,5.385,2.12
472,Cambodia,H020102,2002-11-18,2002,11,18,30.8,7.37,27.33,9.67,0.216,0.579,0.174,0.032,0.792,0.036,0.138,0.024,0.03,0.008,4.7,2.42
473,Cambodia,H020102,2002-12-21,2002,12,21,30.8,7.12,34.67,9.75,0.256,0.412,0.187,0.036,0.717,0.011,0.149,0.047,0.004,0.008,6.58,3.76
545,Cambodia,H020102,2003-01-25,2003,1,25,27.0,7.1,26.0,8.45,0.418,0.213,0.22,0.04,0.716,0.021,0.153,0.037,0.034,0.01,5.42,3.062
546,Cambodia,H020102,2003-02-23,2003,2,23,30.0,7.21,5.33,9.16,0.366,0.281,0.219,0.042,0.736,0.046,0.096,0.063,0.078,0.006,6.046,3.153
547,Cambodia,H020102,2003-03-12,2003,3,12,31.0,6.6,19.33,7.88,0.377,0.133,0.237,0.045,0.616,0.069,0.126,0.083,0.132,0.029,5.42,3.84
548,Cambodia,H020102,2003-05-25,2003,5,25,31.0,6.57,44.66,8.57,0.324,0.186,0.286,0.048,0.556,0.066,0.172,0.525,0.009,0.059,6.409,2.688
549,Cambodia,H020102,2003-06-16,2003,6,16,31.0,7.06,46.0,12.63,0.544,0.267,0.32,0.035,0.763,0.035,0.342,0.21,0.015,0.027,6.393,2.24
550,Cambodia,H020102,2003-07-15,2003,7,15,30.0,7.08,69.0,12.1,0.668,0.287,0.246,0.022,0.776,0.011,0.42,0.06,0.007,0.016,5.6,1.44
551,Cambodia,H020102,2003-08-13,2003,8,13,30.0,6.82,80.0,9.87,0.608,0.204,0.199,0.026,0.826,0.062,0.112,0.125,0.022,0.115,6.7,2.24
552,Cambodia,H020102,2003-09-27,2003,9,27,29.6,6.25,51.0,9.42,0.511,0.197,0.174,0.031,0.756,0.01,0.136,0.076,0.005,0.045,5.0,1.84
553,Cambodia,H020102,2003-10-16,2003,10,16,30.2,6.58,3.5,8.6,0.565,0.106,0.162,0.032,0.696,0.012,0.134,0.023,0.02,0.02,4.5,2.84
554,Cambodia,H020102,2003-12-15,2003,12,15,25.8,6.02,28.0,9.3,0.521,0.155,0.198,0.036,0.685,0.014,0.167,0.034,0.07,0.03,5.7,3.88
621,Cambodia,H020102,2004-03-17,2004,3,17,31.0,7.09,27.33,7.4,0.306,0.211,0.234,0.034,0.614,0.009,0.103,0.474,0.01,0.099,6.035,3.34
622,Cambodia,H020102,2004-04-24,2004,4,24,31.0,6.96,36.0,8.0,0.306,0.219,0.237,0.044,0.509,0.107,0.128,0.164,0.022,0.092,6.216,5.6
623,Cambodia,H020102,2004-05-20,2004,5,20,30.8,6.88,50.67,8.98,0.338,0.225,0.276,0.052,0.596,0.11,0.221,0.181,0.01,0.147,7.885,7.76
624,Cambodia,H020102,2004-06-18,2004,6,18,29.4,6.3,88.0,13.11,0.72,0.275,0.319,0.037,0.981,0.22,0.149,0.25,0.019,0.046,6.719,5.04
625,Cambodia,H020102,2004-07-24,2004,7,24,29.8,7.6,115.0,15.5,0.869,0.33,0.34,0.037,1.03,0.273,0.165,0.315,0.01,0.086,7.269,2.8
626,Cambodia,H020102,2004-08-16,2004,8,16,28.5,7.34,107.0,11.4,0.585,0.195,0.333,0.066,0.979,0.091,0.179,0.109,0.021,0.14,6.895,2.0
627,Cambodia,H020102,2004-09-20,2004,9,20,29.2,6.95,54.0,10.07,0.633,0.234,0.16,0.028,0.866,0.063,0.072,0.158,0.01,0.039,5.489,1.668
628,Cambodia,H020102,2004-10-26,2004,10,26,30.0,6.76,67.0,8.7,0.457,0.246,0.155,0.035,0.712,0.099,0.02,0.008,0.01,0.164,3.957,2.231
629,Cambodia,H020102,2004-11-29,2004,11,29,29.0,6.77,23.0,7.9,0.394,0.167,0.119,0.033,0.513,0.091,0.085,0.036,0.022,0.038,8.342,9.226
630,Cambodia,H020102,2004-12-20,2004,12,20,28.0,6.64,37.0,8.7,0.447,0.203,0.127,0.035,0.593,0.112,0.059,0.389,0.016,0.039,3.452,8.703
724,Cambodia,H020102,2005-01-19,2005,1,19,27.1,6.5,18.0,8.5,0.458,0.238,0.221,0.04,0.628,0.103,0.161,0.078,0.048,0.042,5.796,3.463
725,Cambodia,H020102,2005-02-24,2005,2,24,30.8,6.63,20.0,7.8,0.337,0.225,0.216,0.047,0.516,0.137,0.133,0.232,0.03,0.074,6.091,9.752
726,Cambodia,H020102,2005-07-14,2005,7,14,30.0,6.95,100.0,9.4,0.558,0.202,0.176,0.027,0.495,0.11,0.293,0.464,0.022,0.088,4.931,2.76
727,Cambodia,H020102,2005-09-28,2005,9,28,30.0,6.81,86.0,11.7,0.777,0.126,0.186,0.031,0.876,0.076,0.129,0.161,0.008,0.025,7.939,2.48
728,Cambodia,H020102,2005-10-21,2005,10,21,30.5,6.78,20.0,9.34,0.753,0.03,0.187,0.031,0.773,0.043,0.152,0.008,0.101,0.03,7.401,0.969
729,Cambodia,H020102,2005-12-25,2005,12,25,25.5,6.3,46.0,9.8,0.525,0.165,0.197,0.044,0.711,0.079,0.13,0.025,0.046,0.029,7.108,1.453
864,Cambodia,H020102,2006-02-21,2006,2,21,29.6,6.98,10.0,8.19,0.457,0.026,0.288,0.059,0.528,0.1,0.164,0.087,0.125,0.011,6.084,3.517
865,Cambodia,H020102,2006-03-22,2006,3,22,31.5,7.03,17.0,8.63,0.494,0.03,0.293,0.021,0.55,0.101,0.165,0.118,0.014,0.049,6.281,2.378
866,Cambodia,H020102,2006-06-21,2006,6,21,31.5,7.08,42.5,17.06,0.896,0.316,0.373,0.043,1.031,0.212,0.279,0.502,0.059,0.054,6.647,1.646
867,Cambodia,H020102,2006-07-20,2006,7,20,29.1,6.93,94.0,10.02,0.56,0.22,0.254,0.036,0.77,0.138,0.13,0.25,0.052,0.178,7.613,0.639
868,Cambodia,H020102,2006-09-21,2006,9,21,29.7,6.85,30.0,8.6,0.611,0.118,0.183,0.036,0.799,0.056,0.088,0.048,0.049,0.031,5.097,2.357
869,Cambodia,H020102,2006-10-19,2006,10,19,29.5,6.2,19.0,8.52,0.55,0.11,0.117,0.036,0.648,0.069,0.097,0.054,0.122,0.048,7.265,1.664
870,Cambodia,H020102,2006-11-22,2006,11,22,30.4,6.35,42.0,7.81,0.43,0.18,0.164,0.033,0.694,0.076,0.1,0.02,0.02,0.091,7.52,1.482
871,Cambodia,H020102,2006-12-23,2006,12,23,25.6,6.81,3.0,9.74,0.498,0.219,0.219,0.042,0.781,0.08,0.124,0.02,0.024,0.048,8.281,7.128
1010,Cambodia,H020102,2007-01-25,2007,1,25,29.5,7.3,31.0,7.43,0.37,0.179,0.218,0.041,0.584,0.069,0.092,0.03,0.083,0.083,5.926,7.763
1011,Cambodia,H020102,2007-03-24,2007,3,24,30.4,7.25,27.0,8.94,0.34,0.174,0.241,0.049,0.579,0.107,0.106,0.453,0.027,0.079,4.557,5.149
1012,Cambodia,H020102,2007-05-23,2007,5,23,31.9,6.49,9.0,12.59,0.569,0.152,0.35,0.052,0.849,0.175,0.204,0.369,0.001,0.075,7.158,1.32
1013,Cambodia,H020102,2007-07-24,2007,7,24,30.5,6.91,29.0,10.62,0.608,0.205,0.202,0.043,0.845,0.122,0.167,0.14,0.073,0.062,7.075,1.898
1014,Cambodia,H020102,2007-08-25,2007,8,25,28.4,6.93,6.98,9.07,0.55,0.16,0.192,0.047,0.736,0.093,0.131,0.22,0.018,0.156,6.12,0.664
1015,Cambodia,H020102,2007-10-22,2007,10,22,28.5,7.25,23.333,9.84,0.539,0.201,0.21,0.037,0.747,0.093,0.223,0.026,0.048,0.051,6.311,0.119
1016,Cambodia,H020102,2007-11-22,2007,11,22,27.0,7.08,31.0,7.71,0.398,0.189,0.189,0.035,0.61,0.053,0.157,0.25,0.07,0.06,6.768,2.329
1017,Cambodia,H020102,2007-12-26,2007,12,26,27.0,7.2,42.0,8.48,0.378,0.18,0.239,0.038,0.598,0.088,0.191,0.03,0.042,0.048,5.275,2.125
1136,Cambodia,H020102,2008-01-17,2008,1,17,29.5,6.82,34.0,8.49,0.345,0.223,0.209,0.04,0.617,0.086,0.177,0.019,0.064,0.222,4.683,3.132
1137,Cambodia,H020102,2008-02-20,2008,2,20,27.0,7.0,41.333,7.53,0.333,0.232,0.182,0.022,0.556,0.094,0.064,0.086,0.134,0.098,5.156,2.902
1138,Cambodia,H020102,2008-05-28,2008,5,28,30.5,6.82,60.0,14.51,0.643,0.349,0.34,0.057,0.933,0.137,0.315,0.252,0.0,0.115,5.954,2.656
1139,Cambodia,H020102,2008-06-17,2008,6,17,31.5,7.35,99.0,17.28,0.777,0.368,0.408,0.048,1.001,0.224,0.453,0.524,0.029,0.168,6.718,1.543
1140,Cambodia,H020102,2008-07-12,2008,7,12,29.2,7.3,72.0,13.71,0.735,0.321,0.291,0.044,0.985,0.125,0.314,0.268,0.027,0.149,6.582,1.22
1141,Cambodia,H020102,2008-10-22,2008,10,22,30.2,6.8,15.5,10.38,0.587,0.192,0.264,0.028,0.808,0.056,0.149,0.006,0.018,0.074,5.8,1.682
1142,Cambodia,H020102,2008-11-20,2008,11,20,28.5,6.96,31.0,8.59,0.416,0.208,0.175,0.014,0.629,0.067,0.155,0.018,0.066,0.079,7.528,2.183
1143,Cambodia,H020102,2008-12-24,2008,12,24,29.5,7.28,55.0,9.15,0.44,0.242,0.195,0.033,0.69,0.09,0.136,0.056,0.069,0.098,5.277,3.723
1210,Cambodia,H020102,2009-02-25,2009,2,25,30.8,7.5,41.333,8.11,0.302,0.205,0.317,0.043,0.495,0.223,0.081,0.056,0.052,0.098,5.16,3.685
1225,Cambodia,H020102,2009-10-21,2009,10,21,29.8,6.99,23.5,8.9,0.433,0.226,0.188,0.047,0.625,0.114,0.211,0.013,0.027,0.055,5.147,2.604
1240,Cambodia,H020102,2009-12-23,2009,12,23,27.4,6.94,34.0,9.01,0.366,0.311,0.228,0.043,0.674,0.111,0.18,0.037,0.135,0.08,5.334,2.244
1272,Cambodia,H020102,2010-10-17,2010,10,17,29.5,7.14,28.0,11.47,0.599,0.241,0.208,0.047,0.901,0.064,0.208,0.059,0.063,0.082,6.807,2.181
1273,Cambodia,H020102,2010-12-21,2010,12,21,28.0,6.71,45.0,9.24,0.243,0.263,0.372,0.042,0.461,0.112,0.287,0.057,0.044,0.158,4.144,4.086
1339,Cambodia,H020102,2011-02-24,2011,2,24,27.4,7.52,47.0,8.4,0.179,0.222,0.341,0.039,0.399,0.165,0.251,0.171,0.128,0.091,4.301,4.625
1340,Cambodia,H020102,2011-04-26,2011,4,26,29.8,7.03,97.0,10.0,0.303,0.207,0.304,0.096,0.485,0.161,0.28,0.395,0.142,0.234,6.204,4.438
1341,Cambodia,H020102,2011-06-24,2011,6,24,29.5,6.9,87.0,16.64,0.728,0.368,0.361,0.073,1.091,0.248,0.293,0.307,0.108,0.168,6.343,2.485
1342,Cambodia,H020102,2011-10-28,2011,10,28,30.0,6.68,17.0,9.58,0.451,0.182,0.216,0.046,0.694,0.09,0.186,0.017,0.025,0.049,4.966,1.741
1343,Cambodia,H020102,2011-12-27,2011,12,27,26.1,6.94,26.0,8.82,0.385,0.194,0.194,0.057,0.585,0.106,0.182,0.027,0.125,0.041,6.704,4.295
1432,Cambodia,H020102,2012-01-26,2012,1,26,29.0,7.1,16.0,10.46,0.41,0.193,0.343,0.039,0.644,0.125,0.22,0.044,0.035,0.056,5.37,4.701
1433,Cambodia,H020102,2012-02-24,2012,2,24,29.1,7.24,17.5,9.87,0.421,0.195,0.338,0.038,0.574,0.116,0.299,0.062,0.056,0.064,5.807,4.625
1434,Cambodia,H020102,2012-03-22,2012,3,22,30.3,7.2,47.0,9.95,0.376,0.239,0.312,0.038,0.609,0.142,0.17,0.136,0.149,0.028,4.97,4.625
1435,Cambodia,H020102,2012-04-25,2012,4,25,30.0,7.1,87.0,12.05,0.434,0.326,0.298,0.095,0.763,0.19,0.238,0.191,0.142,0.177,7.415,3.378
1436,Cambodia,H020102,2012-06-21,2012,6,21,30.8,6.8,45.0,14.25,0.655,0.25,0.358,0.08,0.936,0.222,0.293,0.198,0.041,0.126,7.126,1.67
1437,Cambodia,H020102,2012-08-23,2012,8,23,29.0,6.8,93.0,13.2,0.782,0.276,0.247,0.074,0.999,0.06,0.246,0.2,0.005,0.132,7.427,1.733
1438,Cambodia,H020102,2012-09-23,2012,9,23,29.6,6.49,42.4,10.65,0.563,0.239,0.289,0.021,0.77,0.095,0.236,0.112,0.039,0.044,7.839,2.663
1439,Cambodia,H020102,2012-10-24,2012,10,24,31.0,6.58,21.5,9.58,0.472,0.169,0.246,0.02,0.633,0.068,0.209,0.024,0.025,0.017,5.239,2.33
1440,Cambodia,H020102,2012-11-24,2012,11,24,30.0,6.15,31.0,9.67,0.433,0.308,0.11,0.06,0.674,0.12,0.136,0.063,0.025,0.012,3.581,2.361
1441,Cambodia,H020102,2012-12-24,2012,12,24,28.0,6.85,18.0,7.87,0.4,0.147,0.189,0.082,0.542,0.11,0.108,0.022,0.026,0.041,5.91,4.295
1572,Cambodia,H020102,2013-01-26,2013,1,26,30.575,6.9,22.5,9.35,0.303,0.195,0.344,0.024,0.509,0.125,0.277,0.069,0.141,0.047,7.14,5.357
1573,Cambodia,H020102,2013-04-25,2013,4,25,31.5,6.8,9.5,8.9,0.318,0.23,0.297,0.032,0.568,0.162,0.214,0.154,0.031,0.093,7.396,4.159
1574,Cambodia,H020102,2013-06-19,2013,6,19,29.5,6.78,27.0,19.56,0.923,0.447,0.425,0.046,1.245,0.297,0.393,0.398,0.068,0.042,6.514,1.836
1575,Cambodia,H020102,2013-07-22,2013,7,22,29.5,7.3,110.0,13.8,0.719,0.35,0.286,0.044,1.047,0.156,0.293,0.334,0.104,0.198,7.22,1.575
1576,Cambodia,H020102,2013-08-22,2013,8,22,28.5,7.36,110.0,11.6,0.565,0.334,0.206,0.034,0.869,0.095,0.276,0.334,0.061,0.204,6.271,1.998
1577,Cambodia,H020102,2013-09-28,2013,9,28,27.4,6.92,115.0,9.39,0.492,0.161,0.234,0.041,0.673,0.267,0.074,0.081,0.021,0.231,5.661,2.121
1578,Cambodia,H020102,2013-11-28,2013,11,28,29.5,6.79,32.0,7.54,0.41,0.201,0.166,0.015,0.601,0.101,0.096,0.043,0.046,0.082,6.089,3.035
1579,Cambodia,H020102,2013-12-19,2013,12,19,26.0,7.04,38.0,7.1,0.295,0.193,0.195,0.032,0.486,0.105,0.148,0.077,0.059,0.14,7.764,2.787
1682,Cambodia,H020102,2014-01-24,2014,1,24,25.5,7.49,26.0,8.81,0.293,0.308,0.283,0.027,0.556,0.118,0.237,0.074,0.073,0.116,5.081,4.638
1683,Cambodia,H020102,2014-03-25,2014,3,25,30.4,7.25,22.5,8.43,0.323,0.214,0.231,0.038,0.352,0.168,0.235,0.169,0.087,0.112,8.876,4.863
1684,Cambodia,H020102,2014-06-25,2014,6,25,30.0,7.37,82.0,14.45,0.847,0.348,0.252,0.042,1.206,0.158,0.232,0.041,0.045,0.112,6.819,1.587
1746,Cambodia,H020102,2015-01-23,2015,1,23,30.5,6.992,21.0,8.327,0.367,0.203,0.23,0.035,0.597,0.08,0.157,0.083,0.119,0.17,6.981,2.384
1747,Cambodia,H020102,2015-02-23,2015,2,23,30.5,7.271,18.0,8.49,0.374,0.188,0.252,0.045,0.599,0.111,0.132,0.179,0.142,0.055,7.085,2.241
1748,Cambodia,H020102,2015-03-21,2015,3,21,30.7,7.461,30.0,17.613,0.942,0.421,0.346,0.035,1.284,0.147,0.332,0.372,0.068,0.078,7.137,1.917
1749,Cambodia,H020102,2015-04-23,2015,4,23,30.6,7.473,42.5,20.092,0.97,0.469,0.395,0.049,1.328,0.164,0.38,0.33,0.042,0.157,7.646,3.455
1750,Cambodia,H020102,2015-05-22,2015,5,22,31.0,7.281,32.5,16.517,0.822,0.382,0.367,0.043,1.101,0.161,0.321,0.288,0.04,0.066,6.979,3.94
1880,Cambodia,H020102,2017-02-22,2017,2,22,29.636,7.311,38.903,9.447,0.389,0.254,0.306,0.039,0.584,0.149,0.243,0.163,0.112,0.058,7.567,3.509
1881,Cambodia,H020102,2017-03-24,2017,3,24,31.78,7.34,44.75,14.714,0.708,0.511,0.319,0.039,1.009,0.146,0.347,0.316,0.037,0.147,7.034,1.187
1882,Cambodia,H020102,2017-04-23,2017,4,23,31.0,7.754,79.44,15.967,0.705,0.487,0.372,0.075,1.043,0.177,0.309,0.344,0.07,0.053,6.409,3.294
1883,Cambodia,H020102,2017-07-26,2017,7,26,30.48,7.363,50.0,14.67,0.732,0.372,0.332,0.078,1.065,0.12,0.301,0.171,0.051,0.227,6.046,1.252
