Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3774,Viet Nam,H440202,2004-07-15,2004,7,15,24.5,7.23,28.0,2.8,0.063,0.087,0.085,0.032,0.168,0.098,0.006,0.229,0.041,0.035,7.95,1.83
3775,Viet Nam,H440202,2004-08-15,2004,8,15,23.5,7.32,25.0,2.8,0.065,0.081,0.085,0.032,0.186,0.086,0.006,0.229,0.041,0.035,7.8,1.83
3776,Viet Nam,H440202,2004-09-15,2004,9,15,24.0,7.39,36.0,2.3,0.067,0.076,0.058,0.026,0.132,0.085,0.006,0.283,0.068,0.099,8.2,1.65
3777,Viet Nam,H440202,2004-10-15,2004,10,15,23.5,7.11,13.0,1.54,0.063,0.037,0.038,0.012,0.074,0.069,0.004,0.25,0.101,0.056,7.95,0.58
3778,Viet Nam,H440202,2004-11-15,2004,11,15,23.5,7.18,11.0,3.7,0.134,0.068,0.124,0.042,0.216,0.143,0.0,0.295,0.0,0.058,8.15,1.0
3779,Viet Nam,H440202,2004-12-15,2004,12,15,22.5,7.35,2.5,3.9,0.134,0.131,0.059,0.038,0.213,0.129,0.0,0.162,0.07,0.074,8.25,1.14
3835,Viet Nam,H440202,2005-02-15,2005,2,15,27.3,7.16,3.0,4.3,0.095,0.052,0.224,0.043,0.146,0.185,0.064,0.179,0.06,0.125,8.05,0.88
3836,Viet Nam,H440202,2005-03-15,2005,3,15,27.8,7.71,6.5,5.1,0.138,0.178,0.145,0.046,0.186,0.162,0.172,0.124,0.043,0.057,7.65,0.92
3837,Viet Nam,H440202,2005-04-15,2005,4,15,30.1,7.38,27.0,6.0,0.146,0.189,0.164,0.046,0.332,0.135,0.082,0.103,0.02,0.031,7.23,3.06
3838,Viet Nam,H440202,2005-05-15,2005,5,15,30.0,7.28,15.0,6.0,0.132,0.173,0.198,0.049,0.292,0.165,0.107,0.092,0.035,0.117,7.12,1.39
3839,Viet Nam,H440202,2005-09-15,2005,9,15,27.4,7.0,74.0,1.96,0.049,0.075,0.047,0.02,0.066,0.056,0.055,0.051,0.02,0.081,8.01,1.28
3840,Viet Nam,H440202,2005-10-15,2005,10,15,26.9,7.02,33.5,1.8,0.053,0.063,0.047,0.014,0.105,0.03,0.035,0.342,0.004,0.066,8.12,0.12
3841,Viet Nam,H440202,2005-11-15,2005,11,15,26.3,7.28,27.5,3.2,0.096,0.106,0.104,0.034,0.204,0.032,0.063,0.165,0.018,0.088,8.36,0.4
3842,Viet Nam,H440202,2005-12-15,2005,12,15,22.6,7.06,35.0,3.3,0.12,0.082,0.103,0.033,0.283,0.024,0.041,0.192,0.019,0.083,8.02,0.11
3917,Viet Nam,H440202,2006-01-15,2006,1,15,20.5,7.15,25.0,3.7,0.123,0.163,0.091,0.023,0.323,0.035,0.025,0.277,0.033,0.191,7.4,0.94
3918,Viet Nam,H440202,2006-02-15,2006,2,15,22.0,7.42,22.0,3.8,0.174,0.044,0.132,0.038,0.233,0.086,0.038,0.191,0.01,0.044,7.3,1.32
3919,Viet Nam,H440202,2006-03-15,2006,3,15,24.5,7.37,28.0,6.1,0.278,0.164,0.108,0.028,0.471,0.068,0.035,0.283,0.042,0.041,7.07,1.22
3920,Viet Nam,H440202,2006-04-15,2006,4,15,25.8,7.35,28.0,5.4,0.164,0.213,0.163,0.04,0.524,0.027,0.017,0.09,0.006,0.07,7.27,1.4
3921,Viet Nam,H440202,2006-06-15,2006,6,15,25.8,7.28,67.0,3.8,0.146,0.108,0.109,0.014,0.13,0.194,0.063,0.366,0.058,0.053,7.28,2.06
3922,Viet Nam,H440202,2006-09-15,2006,9,15,20.2,6.5,46.0,1.5,0.09,0.015,0.04,0.012,0.092,0.042,0.01,0.283,0.014,0.1,4.19,1.77
3923,Viet Nam,H440202,2006-10-15,2006,10,15,19.7,7.27,25.5,1.8,0.065,0.055,0.042,0.016,0.102,0.053,0.019,0.114,0.0,0.036,6.46,1.26
3924,Viet Nam,H440202,2006-11-15,2006,11,15,22.4,6.86,26.5,3.2,0.12,0.084,0.104,0.018,0.204,0.088,0.035,0.125,0.014,0.064,7.98,1.27
3956,Viet Nam,H440202,2007-01-15,2007,1,15,22.7,7.15,30.0,4.2,0.118,0.202,0.076,0.043,0.325,0.076,0.035,0.109,0.006,0.057,10.14,2.16
3961,Viet Nam,H440202,2007-03-15,2007,3,15,29.5,6.83,17.5,7.8,0.149,0.564,0.049,0.007,0.167,0.469,0.074,0.14,0.019,0.071,8.07,1.76
3964,Viet Nam,H440202,2007-04-15,2007,4,15,27.1,7.1,31.5,4.8,0.179,0.129,0.148,0.045,0.453,0.005,0.058,0.022,0.085,0.091,7.8,3.73
3975,Viet Nam,H440202,2007-07-15,2007,7,15,25.8,6.6,20.5,3.2,0.126,0.091,0.079,0.034,0.235,0.069,0.022,0.139,0.045,0.177,7.62,4.14
3978,Viet Nam,H440202,2007-08-15,2007,8,15,25.7,6.64,91.0,1.8,0.048,0.045,0.07,0.028,0.105,0.059,0.032,0.202,0.024,0.07,7.31,2.79
3983,Viet Nam,H440202,2007-09-15,2007,9,15,24.6,6.97,84.0,2.9,0.048,0.121,0.093,0.014,0.132,0.066,0.08,0.194,0.037,0.111,7.42,5.36
4007,Viet Nam,H440202,2008-01-15,2008,1,15,29.9,6.34,25.0,3.8,0.129,0.02,0.174,0.031,0.198,0.117,0.043,0.125,0.005,0.031,5.38,3.36
4017,Viet Nam,H440202,2008-03-15,2008,3,15,27.2,6.7,31.5,4.1,0.139,0.11,0.128,0.036,0.209,0.11,0.062,0.068,0.014,0.029,5.4,2.29
4024,Viet Nam,H440202,2008-05-15,2008,5,15,27.9,6.6,105.0,4.2,0.2,0.09,0.097,0.029,0.218,0.108,0.053,0.256,0.035,0.085,5.97,2.88
4030,Viet Nam,H440202,2008-06-15,2008,6,15,28.3,6.46,71.0,4.6,0.13,0.13,0.126,0.037,0.15,0.203,0.057,0.153,0.033,0.094,5.35,4.39
4049,Viet Nam,H440202,2008-09-15,2008,9,15,28.5,6.32,22.5,7.3,0.24,0.17,0.211,0.036,0.331,0.309,0.054,0.134,0.108,0.104,6.23,5.37
4054,Viet Nam,H440202,2008-10-15,2008,10,15,28.7,6.37,22.0,7.5,0.205,0.218,0.216,0.035,0.342,0.299,0.067,0.158,0.126,0.121,6.14,4.82
