Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3701,Viet Nam,H019805,2003-01-15,2003,1,15,29.0,6.91,10.0,14.5,0.744,0.302,0.281,0.039,1.044,0.153,0.238,0.086,0.0,0.029,6.53,3.82
3702,Viet Nam,H019805,2003-02-15,2003,2,15,29.0,6.84,15.5,12.6,0.665,0.327,0.239,0.033,0.977,0.156,0.173,0.238,0.0,0.031,7.12,2.12
3703,Viet Nam,H019805,2003-03-15,2003,3,15,29.5,6.86,64.0,13.6,0.681,0.395,0.269,0.039,1.011,0.18,0.162,0.467,0.022,0.135,5.61,2.31
3704,Viet Nam,H019805,2003-04-15,2003,4,15,30.0,7.57,57.5,23.6,0.72,0.7,0.68,0.061,1.24,0.745,0.333,0.2,0.065,0.055,6.58,2.67
3705,Viet Nam,H019805,2003-05-15,2003,5,15,29.8,7.07,19.2,26.6,1.058,0.702,0.847,0.067,1.42,0.82,0.23,0.21,0.011,0.095,6.35,1.52
3706,Viet Nam,H019805,2003-08-15,2003,8,15,28.5,6.73,112.5,23.6,0.856,0.537,0.774,0.065,0.944,0.861,0.301,0.259,0.0,0.07,6.74,2.96
3707,Viet Nam,H019805,2003-11-15,2003,11,15,28.5,6.9,24.0,14.1,0.701,0.322,0.23,0.062,0.985,0.182,0.213,0.25,0.0,0.098,7.12,2.28
3708,Viet Nam,H019805,2003-12-15,2003,12,15,28.0,6.91,10.0,14.5,0.744,0.302,0.281,0.039,1.044,0.153,0.238,0.086,0.0,0.029,7.02,2.44
3751,Viet Nam,H019805,2004-01-15,2004,1,15,29.0,7.12,63.0,20.63,0.802,0.758,0.398,0.046,1.23,0.542,0.326,0.124,0.02,0.01,6.89,3.24
3752,Viet Nam,H019805,2004-07-15,2004,7,15,30.0,7.13,83.0,19.7,0.742,0.386,0.558,0.061,0.965,0.385,0.35,0.271,0.019,0.086,6.251,3.05
3753,Viet Nam,H019805,2004-10-15,2004,10,15,29.0,7.17,59.0,15.1,0.675,0.419,0.319,0.051,0.966,0.314,0.335,0.182,0.054,0.079,6.426,3.53
3754,Viet Nam,H019805,2004-12-15,2004,12,15,29.0,7.13,16.0,14.2,0.854,0.246,0.324,0.042,0.985,0.217,0.169,0.162,0.028,0.221,7.038,2.64
3819,Viet Nam,H019805,2005-02-15,2005,2,15,29.0,7.21,51.0,19.0,0.88,0.46,0.523,0.05,1.138,0.487,0.166,0.063,0.12,0.162,6.43,3.02
3820,Viet Nam,H019805,2005-05-15,2005,5,15,26.8,7.26,25.0,28.6,1.218,0.65,0.66,0.053,1.678,0.588,0.399,0.108,0.022,0.051,6.22,1.35
3821,Viet Nam,H019805,2005-10-15,2005,10,15,26.3,7.89,89.0,13.1,0.617,0.342,0.271,0.045,0.76,0.214,0.273,0.381,0.001,0.154,6.58,3.4
3822,Viet Nam,H019805,2005-11-15,2005,11,15,28.8,6.89,57.0,14.0,0.655,0.352,0.337,0.059,0.899,0.146,0.233,0.51,0.019,0.139,6.57,2.41
3902,Viet Nam,H019805,2006-01-15,2006,1,15,25.5,7.04,53.5,14.9,0.773,0.311,0.322,0.043,0.929,0.165,0.245,0.095,0.027,0.076,6.01,3.06
3903,Viet Nam,H019805,2006-02-15,2006,2,15,25.3,7.43,60.0,15.8,0.8,0.292,0.394,0.046,0.82,0.361,0.257,0.43,0.011,0.188,5.9,3.02
3904,Viet Nam,H019805,2006-03-15,2006,3,15,27.1,7.27,61.0,19.3,0.787,0.628,0.55,0.054,1.131,0.368,0.375,0.071,0.06,0.18,5.73,4.06
3905,Viet Nam,H019805,2006-04-15,2006,4,15,28.5,7.47,39.5,26.2,0.899,0.72,0.757,0.063,1.266,0.689,0.4,0.109,0.005,0.139,5.93,2.44
3906,Viet Nam,H019805,2006-06-15,2006,6,15,26.4,7.24,55.0,20.0,0.869,0.532,0.453,0.068,1.101,0.436,0.463,0.541,0.075,0.106,5.71,1.94
3907,Viet Nam,H019805,2006-11-15,2006,11,15,29.2,6.79,56.5,12.7,0.349,0.553,0.267,0.047,0.758,0.38,0.173,0.219,0.0,0.129,5.71,5.21
3971,Viet Nam,H019805,2007-06-15,2007,6,15,27.1,7.68,38.5,21.8,0.95,0.52,0.606,0.064,1.24,0.574,0.422,0.407,0.016,0.116,6.56,6.94
3974,Viet Nam,H019805,2007-07-15,2007,7,15,28.2,6.95,67.0,19.3,0.803,0.454,0.51,0.05,1.027,0.375,0.486,0.44,0.01,0.091,6.83,4.61
3995,Viet Nam,H019805,2007-12-15,2007,12,15,30.0,6.49,87.0,14.9,0.577,0.597,0.234,0.056,0.906,0.293,0.167,0.436,0.002,0.157,6.82,5.76
