Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
662,Cambodia,H033403,2004-10-16,2004,10,16,30.6,6.89,106.0,8.6,0.601,0.215,0.154,0.022,0.792,0.061,0.065,0.004,0.01,0.063,5.119,6.854
663,Cambodia,H033403,2004-11-29,2004,11,29,29.0,6.86,8.0,7.6,0.523,0.119,0.141,0.034,0.632,0.09,0.093,0.063,0.043,0.049,6.706,3.216
664,Cambodia,H033403,2004-12-22,2004,12,22,27.7,7.0,13.0,8.2,0.418,0.212,0.132,0.035,0.624,0.093,0.06,0.073,0.046,0.032,2.572,3.778
771,Cambodia,H033403,2005-01-17,2005,1,17,28.0,7.1,47.0,9.5,0.506,0.129,0.234,0.048,0.587,0.21,0.041,0.125,0.02,0.036,6.083,3.741
772,Cambodia,H033403,2005-02-25,2005,2,25,29.0,7.22,6.0,9.8,0.441,0.164,0.26,0.047,0.688,0.177,0.098,0.052,0.058,0.036,6.211,3.4
773,Cambodia,H033403,2005-03-28,2005,3,28,30.0,7.93,30.0,9.9,0.393,0.344,0.146,0.052,0.66,0.131,0.129,0.057,0.07,0.043,6.08,8.204
774,Cambodia,H033403,2005-04-23,2005,4,23,31.0,7.35,6.33,10.8,0.402,0.345,0.285,0.051,0.735,0.245,0.038,0.036,0.016,0.074,6.764,9.304
775,Cambodia,H033403,2005-05-20,2005,5,20,31.0,7.67,15.0,11.6,0.322,0.172,0.58,0.058,0.533,0.325,0.248,0.035,0.068,0.029,5.48,8.261
776,Cambodia,H033403,2005-06-17,2005,6,17,31.2,7.42,2.0,16.7,0.691,0.433,0.501,0.031,0.954,0.322,0.227,0.04,0.103,0.018,7.917,4.008
777,Cambodia,H033403,2005-09-27,2005,9,27,28.0,6.87,81.0,10.22,0.774,0.07,0.176,0.03,0.773,0.064,0.186,0.233,0.004,0.038,7.552,3.02
778,Cambodia,H033403,2005-10-20,2005,10,20,30.0,6.87,114.0,9.58,0.691,0.125,0.159,0.03,0.731,0.063,0.127,0.029,0.111,0.037,6.882,1.686
779,Cambodia,H033403,2005-11-26,2005,11,26,28.1,6.77,39.0,10.55,0.464,0.284,0.252,0.046,0.86,0.027,0.148,0.022,0.071,0.042,6.646,0.836
780,Cambodia,H033403,2005-12-26,2005,12,26,27.5,6.54,45.0,9.9,0.375,0.127,0.444,0.051,0.716,0.083,0.126,0.081,0.079,0.022,7.219,1.838
908,Cambodia,H033403,2006-01-24,2006,1,24,29.6,7.35,19.0,8.68,0.408,0.169,0.293,0.048,0.642,0.096,0.126,0.096,0.031,0.091,6.606,1.284
909,Cambodia,H033403,2006-02-20,2006,2,20,30.5,7.45,12.0,9.12,0.405,0.149,0.264,0.056,0.605,0.101,0.141,0.095,0.08,0.038,6.504,1.884
910,Cambodia,H033403,2006-05-22,2006,5,22,31.0,6.85,28.0,12.37,0.507,0.387,0.266,0.039,0.799,0.302,0.09,0.091,0.01,0.024,8.194,0.117
911,Cambodia,H033403,2006-09-19,2006,9,19,30.0,6.93,78.0,9.36,0.591,0.167,0.191,0.037,0.791,0.069,0.106,0.136,0.008,0.135,7.552,3.0
912,Cambodia,H033403,2006-10-20,2006,10,20,29.8,6.84,67.0,8.53,0.49,0.09,0.242,0.037,0.654,0.035,0.168,0.145,0.113,0.126,7.906,1.56
913,Cambodia,H033403,2006-11-23,2006,11,23,30.6,6.8,33.0,7.96,0.38,0.24,0.192,0.035,0.681,0.081,0.119,0.035,0.007,0.093,7.5,3.388
914,Cambodia,H033403,2006-12-22,2006,12,22,27.0,6.6,20.0,10.92,0.51,0.216,0.25,0.043,0.865,0.217,0.007,0.037,0.039,0.059,7.058,6.916
1038,Cambodia,H033403,2007-01-23,2007,1,23,30.7,6.49,7.0,9.03,0.429,0.223,0.221,0.048,0.734,0.108,0.134,0.072,0.058,0.048,6.69,7.467
1039,Cambodia,H033403,2007-02-24,2007,2,24,30.9,6.87,13.0,9.64,0.426,0.256,0.3,0.05,0.755,0.135,0.06,0.008,0.028,0.057,7.641,8.889
1040,Cambodia,H033403,2007-03-23,2007,3,23,30.5,6.91,25.0,9.79,0.41,0.228,0.318,0.036,0.754,0.199,0.07,0.096,0.052,0.059,7.292,6.506
1041,Cambodia,H033403,2007-06-27,2007,6,27,31.5,7.37,49.0,13.25,0.686,0.318,0.249,0.05,0.877,0.234,0.25,0.05,0.042,0.134,6.198,1.552
1042,Cambodia,H033403,2007-07-23,2007,7,23,31.4,7.06,69.334,10.7,0.616,0.199,0.227,0.05,0.83,0.115,0.174,0.207,0.049,0.111,6.709,2.31
1043,Cambodia,H033403,2007-10-20,2007,10,20,28.9,7.43,59.0,10.57,0.603,0.213,0.182,0.031,0.79,0.085,0.188,0.116,0.046,0.121,6.141,0.258
1044,Cambodia,H033403,2007-11-20,2007,11,20,27.4,7.11,104.001,8.22,0.402,0.175,0.205,0.035,0.592,0.066,0.138,0.25,0.077,0.087,7.106,2.144
1045,Cambodia,H033403,2007-12-24,2007,12,24,27.4,7.09,17.333,8.43,0.415,0.172,0.172,0.042,0.626,0.098,0.159,0.054,0.046,0.057,9.259,2.174
1158,Cambodia,H033403,2008-01-17,2008,1,17,30.7,6.89,23.0,9.45,0.385,0.272,0.212,0.023,0.649,0.087,0.236,0.054,0.103,0.225,6.778,2.081
1159,Cambodia,H033403,2008-02-20,2008,2,20,28.5,7.23,29.0,10.25,0.422,0.263,0.228,0.028,0.638,0.115,0.161,0.16,0.111,0.087,6.568,2.266
1160,Cambodia,H033403,2008-03-13,2008,3,13,31.5,8.0,15.5,13.22,0.602,0.309,0.348,0.046,0.891,0.171,0.233,0.138,0.114,0.04,7.77,3.054
1161,Cambodia,H033403,2008-05-28,2008,5,28,31.4,6.99,58.667,14.95,0.653,0.275,0.353,0.056,0.904,0.18,0.29,0.368,0.023,0.123,5.827,2.9
1162,Cambodia,H033403,2008-07-13,2008,7,13,30.3,7.38,82.667,13.37,0.567,0.469,0.38,0.043,0.96,0.136,0.289,0.268,0.129,0.196,7.546,1.623
1163,Cambodia,H033403,2008-10-21,2008,10,21,31.2,6.78,24.5,10.53,0.687,0.173,0.213,0.03,0.88,0.075,0.154,0.03,0.054,0.085,6.19,1.549
1164,Cambodia,H033403,2008-11-20,2008,11,20,29.2,6.92,31.5,8.67,0.44,0.184,0.109,0.057,0.644,0.071,0.13,0.028,0.062,0.083,7.496,2.156
1165,Cambodia,H033403,2008-12-24,2008,12,24,30.7,6.38,20.0,9.09,0.462,0.198,0.179,0.032,0.694,0.108,0.149,0.061,0.095,0.065,7.221,4.768
1214,Cambodia,H033403,2009-02-24,2009,2,24,31.0,7.64,12.5,10.3,0.418,0.239,0.323,0.05,0.632,0.263,0.072,0.079,0.0,0.061,8.57,4.087
1229,Cambodia,H033403,2009-10-21,2009,10,21,30.0,6.5,108.0,10.4,0.483,0.214,0.204,0.046,0.697,0.102,0.177,0.044,0.011,0.111,5.018,2.104
1243,Cambodia,H033403,2009-12-23,2009,12,23,28.0,7.08,17.5,9.08,0.406,0.231,0.247,0.051,0.664,0.082,0.196,0.076,0.108,0.08,8.968,2.203
1288,Cambodia,H033403,2010-02-23,2010,2,23,28.0,7.63,14.0,9.58,0.408,0.174,0.309,0.062,0.624,0.178,0.166,0.077,0.027,0.055,7.228,4.396
1289,Cambodia,H033403,2010-04-24,2010,4,24,30.9,8.0,28.5,14.29,0.299,0.44,0.613,0.077,0.743,0.311,0.301,0.063,0.104,0.071,8.164,3.884
1290,Cambodia,H033403,2010-10-21,2010,10,21,29.4,6.99,28.0,11.495,0.593,0.209,0.202,0.046,0.855,0.099,0.162,0.123,0.044,0.125,5.843,2.141
1291,Cambodia,H033403,2010-12-18,2010,12,18,29.3,6.97,43.5,9.29,0.353,0.129,0.336,0.048,0.498,0.14,0.293,0.079,0.101,0.085,4.388,4.421
1361,Cambodia,H033403,2011-02-24,2011,2,24,28.0,7.39,54.0,12.98,0.559,0.398,0.309,0.062,0.865,0.204,0.166,0.055,0.025,0.055,8.603,3.608
1362,Cambodia,H033403,2011-10-28,2011,10,28,30.8,6.8,43.0,10.34,0.48,0.184,0.24,0.046,0.725,0.093,0.189,0.038,0.038,0.177,6.052,1.954
1363,Cambodia,H033403,2011-12-27,2011,12,27,24.5,6.94,26.0,8.17,0.377,0.206,0.18,0.059,0.578,0.109,0.164,0.045,0.086,0.037,6.12,2.938
1476,Cambodia,H033403,2012-01-25,2012,1,25,31.0,7.1,22.0,16.25,0.553,0.346,0.494,0.062,0.925,0.34,0.217,0.125,0.05,0.185,6.03,3.8
1477,Cambodia,H033403,2012-02-25,2012,2,25,30.0,7.2,15.0,11.98,0.556,0.154,0.313,0.061,0.712,0.21,0.265,0.088,0.05,0.101,6.486,3.608
1478,Cambodia,H033403,2012-03-22,2012,3,22,31.9,7.4,14.0,12.98,0.544,0.259,0.273,0.062,0.78,0.197,0.241,0.163,0.05,0.042,8.318,3.608
1479,Cambodia,H033403,2012-04-24,2012,4,24,31.0,7.09,13.0,16.54,0.621,0.447,0.441,0.116,1.091,0.292,0.238,0.036,0.108,0.09,4.979,5.494
1480,Cambodia,H033403,2012-06-20,2012,6,20,30.5,6.86,79.0,16.02,0.662,0.244,0.385,0.081,0.928,0.251,0.291,0.171,0.063,0.165,6.592,1.433
1481,Cambodia,H033403,2012-09-25,2012,9,25,29.8,6.83,113.6,12.25,0.647,0.138,0.343,0.06,0.799,0.132,0.264,0.057,0.127,0.156,6.663,2.769
1482,Cambodia,H033403,2012-10-22,2012,10,22,31.0,6.84,97.5,10.34,0.503,0.193,0.254,0.021,0.684,0.113,0.204,0.048,0.071,0.031,6.471,2.732
1483,Cambodia,H033403,2012-11-23,2012,11,23,30.8,6.42,38.5,4.75,0.088,0.119,0.151,0.103,0.21,0.028,0.197,0.097,0.043,0.021,6.757,2.518
1484,Cambodia,H033403,2012-12-25,2012,12,25,28.0,7.43,14.5,9.11,0.423,0.187,0.139,0.063,0.604,0.146,0.119,0.064,0.061,0.037,7.257,2.938
1612,Cambodia,H033403,2013-01-25,2013,1,25,31.425,6.63,11.5,10.54,0.412,0.251,0.364,0.035,0.645,0.162,0.269,0.22,0.073,0.054,8.395,5.037
1613,Cambodia,H033403,2013-02-23,2013,2,23,30.5,6.93,14.0,16.4,0.826,0.496,0.227,0.027,1.327,0.215,0.159,0.202,0.126,0.063,7.817,4.036
1614,Cambodia,H033403,2013-04-24,2013,4,24,31.7,6.85,8.0,16.7,0.723,0.484,0.447,0.053,1.103,0.327,0.282,0.203,0.024,0.087,9.235,2.099
1615,Cambodia,H033403,2013-10-25,2013,10,25,30.1,7.02,49.0,10.32,0.664,0.062,0.282,0.031,0.74,0.198,0.144,0.086,0.035,0.151,5.922,2.334
1616,Cambodia,H033403,2013-11-27,2013,11,27,29.5,7.23,36.0,8.21,0.458,0.199,0.149,0.028,0.671,0.141,0.029,0.143,0.035,0.13,6.984,2.615
