Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3,Cambodia,H019802,1993-11-17,1993,11,17,28.8,8.05,84.0,18.2,0.936,0.406,0.225,0.038,1.287,0.095,0.263,0.195,0.046,0.015,7.24,2.1
4,Cambodia,H019802,1993-12-15,1993,12,15,27.5,7.97,36.0,16.3,0.887,0.353,0.227,0.036,1.187,0.096,0.206,0.14,0.009,0.009,5.69,0.5
18,Cambodia,H019802,1994-01-18,1994,1,18,28.0,8.1,7.0,18.2,1.09,0.44,0.27,0.042,1.42,0.11,0.3,0.075,0.014,0.01,7.65,1.1
19,Cambodia,H019802,1994-02-17,1994,2,17,29.6,8.52,2.0,19.0,1.146,0.478,0.335,0.035,1.517,0.05,0.415,0.024,0.001,0.009,7.47,0.7
20,Cambodia,H019802,1994-03-15,1994,3,15,30.6,7.92,4.0,20.2,1.125,0.461,0.36,0.038,1.5,0.03,0.537,0.015,0.11,0.034,7.2,1.0
21,Cambodia,H019802,1994-11-21,1994,11,21,28.0,8.11,4.0,14.2,0.855,0.242,0.242,0.042,1.155,0.095,0.069,0.178,0.046,0.04,7.23,2.3
22,Cambodia,H019802,1994-12-20,1994,12,20,27.4,8.26,3.0,15.4,0.775,0.468,0.25,0.029,1.285,0.116,0.078,0.114,0.002,0.053,7.55,2.3
51,Cambodia,H019802,1995-02-17,1995,2,17,28.0,8.14,2.0,17.9,1.079,0.442,0.325,0.029,1.477,0.171,0.067,0.004,0.023,0.027,7.51,0.9
52,Cambodia,H019802,1995-05-17,1995,5,17,31.0,7.98,4.0,22.9,1.185,0.544,0.5,0.04,1.486,0.318,0.403,0.1,0.03,0.02,7.345,0.6
53,Cambodia,H019802,1995-06-16,1995,6,16,31.8,7.89,56.0,19.3,1.059,0.395,0.44,0.06,1.239,0.253,0.33,0.18,0.009,0.05,6.61,1.4
54,Cambodia,H019802,1995-11-19,1995,11,19,27.2,7.51,68.0,14.3,0.79,0.287,0.32,0.03,1.044,0.216,0.128,0.184,0.02,0.04,7.45,1.1
55,Cambodia,H019802,1995-12-20,1995,12,20,26.8,8.0,42.0,16.3,0.947,0.363,0.29,0.04,1.272,0.139,0.187,0.157,0.02,0.03,7.56,1.0
104,Cambodia,H019802,1996-01-22,1996,1,22,27.3,8.38,1.3,17.2,0.99,0.402,0.33,0.03,1.337,0.17,0.152,0.105,0.01,0.02,6.45,0.9
105,Cambodia,H019802,1996-03-16,1996,3,16,29.5,7.94,3.0,19.6,1.061,0.496,0.399,0.03,1.471,0.228,0.223,0.181,0.08,0.01,7.28,3.0
106,Cambodia,H019802,1996-04-22,1996,4,22,31.0,7.22,6.5,20.2,1.08,0.481,0.4,0.04,1.498,0.26,0.228,0.072,0.05,0.01,6.98,1.9
107,Cambodia,H019802,1996-05-29,1996,5,29,29.6,7.17,15.0,12.1,0.557,0.33,0.44,0.04,0.88,0.141,0.251,0.102,0.02,0.03,6.32,2.8
108,Cambodia,H019802,1996-06-18,1996,6,18,30.4,6.62,47.5,13.1,0.646,0.308,0.29,0.04,0.886,0.188,0.156,0.079,0.03,0.02,6.62,2.5
109,Cambodia,H019802,1996-11-19,1996,11,19,28.2,7.08,87.0,13.9,0.658,0.248,0.34,0.04,0.962,0.254,0.101,0.198,0.11,0.02,7.49,4.0
110,Cambodia,H019802,1996-12-15,1996,12,15,25.8,7.1,84.0,15.5,0.744,0.311,0.39,0.04,1.036,0.323,0.12,0.171,0.02,0.02,7.78,1.7
178,Cambodia,H019802,1997-01-20,1997,1,20,26.8,7.49,12.5,16.1,0.902,0.386,0.33,0.03,1.242,0.165,0.173,0.12,0.06,0.02,7.99,1.7
179,Cambodia,H019802,1997-02-19,1997,2,19,29.3,7.25,40.0,17.8,0.984,0.41,0.36,0.03,1.338,0.186,0.207,0.02,0.05,0.02,7.23,1.5
180,Cambodia,H019802,1997-03-18,1997,3,18,29.7,7.25,15.0,19.5,1.016,0.492,0.415,0.04,1.422,0.255,0.181,0.25,0.03,0.04,7.23,2.8
181,Cambodia,H019802,1997-04-21,1997,4,21,31.3,7.13,2.0,19.3,0.981,0.438,0.45,0.05,1.352,0.284,0.21,0.09,0.07,0.01,7.21,1.5
182,Cambodia,H019802,1997-05-20,1997,5,20,31.0,7.53,6.7,18.8,0.939,0.471,0.44,0.04,1.29,0.282,0.203,0.05,0.03,0.01,7.41,1.4
183,Cambodia,H019802,1997-06-19,1997,6,19,31.5,7.62,12.7,18.1,0.908,0.524,0.42,0.04,1.252,0.3,0.301,0.05,0.04,0.006,6.69,2.9
184,Cambodia,H019802,1997-11-19,1997,11,19,28.5,7.75,60.0,14.6,1.024,0.35,0.2,0.05,1.173,0.1,0.229,0.26,0.07,0.03,7.25,1.2
185,Cambodia,H019802,1997-12-19,1997,12,19,28.2,7.87,8.0,16.1,1.087,0.438,0.2,0.03,1.322,0.117,0.192,0.2,0.01,0.02,8.1,1.0
252,Cambodia,H019802,1998-01-19,1998,1,19,29.3,8.2,2.5,18.9,1.166,0.669,0.2,0.03,1.498,0.175,0.245,0.22,0.02,0.02,7.34,2.2
253,Cambodia,H019802,1998-02-14,1998,2,14,30.0,8.17,6.7,19.8,1.284,0.571,0.33,0.03,1.54,0.133,0.437,0.23,0.03,0.01,7.26,1.7
254,Cambodia,H019802,1998-04-20,1998,4,20,31.5,8.35,0.3,22.1,1.234,0.48,0.44,0.04,1.568,0.255,0.3,0.07,0.005,0.01,8.77,1.5
255,Cambodia,H019802,1998-06-19,1998,6,19,31.5,7.23,14.0,17.6,1.006,0.357,0.34,0.04,1.189,0.397,0.173,0.3,0.005,0.03,6.75,3.8
304,Cambodia,H019802,2000-01-19,2000,1,19,25.0,7.81,12.0,17.5,0.94,0.371,0.34,0.02,1.236,0.259,0.174,0.2,0.05,0.02,8.119,0.785
305,Cambodia,H019802,2000-02-18,2000,2,18,28.5,8.05,7.0,19.1,1.304,0.265,0.4,0.02,1.448,0.191,0.208,0.179,0.033,0.01,7.15,1.6
306,Cambodia,H019802,2000-03-18,2000,3,18,30.4,7.81,6.67,20.4,0.88,0.524,0.46,0.04,1.096,0.332,0.197,0.079,0.041,0.01,6.88,1.8
307,Cambodia,H019802,2000-04-27,2000,4,27,31.8,7.17,9.75,17.9,0.938,0.25,0.4,0.05,0.983,0.011,0.454,0.252,0.06,0.02,6.93,1.224
308,Cambodia,H019802,2000-09-08,2000,9,8,27.6,7.58,45.0,10.07,0.629,0.234,0.21,0.04,0.84,0.037,0.088,0.08,0.02,0.06,6.435,1.386
309,Cambodia,H019802,2000-10-28,2000,10,28,28.8,7.7,12.4,11.28,0.728,0.242,0.29,0.04,0.968,0.06,0.21,0.02,0.01,0.03,7.285,0.84
310,Cambodia,H019802,2000-11-18,2000,11,18,27.4,7.89,62.0,15.81,0.879,0.34,0.37,0.03,1.168,0.023,0.35,0.21,0.04,0.04,7.358,0.96
311,Cambodia,H019802,2000-12-21,2000,12,21,28.0,7.79,24.33,16.29,0.871,0.352,0.33,0.03,1.216,0.007,0.35,0.16,0.1,0.02,7.544,4.11
377,Cambodia,H019802,2001-01-16,2001,1,16,27.0,7.87,12.75,18.28,1.013,0.398,0.42,0.03,1.364,0.008,0.387,0.15,0.008,0.02,7.443,0.81
378,Cambodia,H019802,2001-02-15,2001,2,15,27.6,8.21,8.25,19.39,0.918,0.646,0.54,0.03,1.488,0.009,0.448,0.02,0.01,0.009,7.389,0.893
379,Cambodia,H019802,2001-03-13,2001,3,13,31.0,7.82,22.67,18.9,0.998,0.446,0.42,0.04,1.384,0.008,0.441,0.03,0.03,0.01,6.958,1.421
380,Cambodia,H019802,2001-05-17,2001,5,17,31.0,7.61,22.5,17.86,0.931,0.43,0.36,0.04,1.274,0.008,0.416,0.32,0.14,0.02,7.35,1.0
381,Cambodia,H019802,2001-09-14,2001,9,14,27.4,7.45,75.0,10.98,0.264,0.533,0.152,0.024,0.88,0.17,0.163,0.117,0.018,0.022,7.083,6.28
382,Cambodia,H019802,2001-10-18,2001,10,18,30.0,7.47,98.0,12.62,0.291,0.677,0.242,0.028,0.944,0.018,0.173,0.213,0.03,0.013,7.2,2.58
449,Cambodia,H019802,2002-01-16,2002,1,16,27.4,7.6,9.33,17.76,0.431,0.459,0.2,0.028,0.871,0.009,0.318,0.102,0.02,0.024,7.705,1.098
450,Cambodia,H019802,2002-02-20,2002,2,20,27.7,7.87,4.0,19.4,0.448,0.623,0.214,0.036,0.861,0.01,0.43,0.06,0.006,0.016,7.782,1.18
451,Cambodia,H019802,2002-03-23,2002,3,23,30.0,6.36,5.33,20.2,0.408,0.611,0.365,0.035,0.878,0.008,0.482,0.048,0.042,0.017,7.0,1.216
452,Cambodia,H019802,2002-04-29,2002,4,29,31.6,7.21,8.0,20.0,0.402,0.6,0.372,0.037,0.866,0.007,0.519,0.004,0.003,0.018,5.46,1.711
453,Cambodia,H019802,2002-10-16,2002,10,16,29.0,7.19,44.66,11.09,0.215,0.532,0.269,0.028,0.831,0.029,0.123,0.228,0.019,0.011,6.856,2.4
454,Cambodia,H019802,2002-11-17,2002,11,17,29.4,7.65,48.66,13.99,0.274,0.693,0.316,0.032,0.983,0.014,0.296,0.318,0.013,0.018,10.35,2.18
521,Cambodia,H019802,2003-01-23,2003,1,23,25.8,7.44,32.66,17.68,1.063,0.344,0.344,0.022,1.376,0.008,0.33,0.184,0.079,0.015,8.924,0.786
522,Cambodia,H019802,2003-02-22,2003,2,22,30.2,7.48,6.0,18.42,0.935,0.509,0.366,0.036,1.436,0.012,0.319,0.014,0.006,0.005,8.301,0.672
523,Cambodia,H019802,2003-03-28,2003,3,28,30.6,7.83,8.0,18.61,0.894,0.54,0.388,0.004,1.356,0.008,0.402,0.006,0.034,0.023,8.908,1.04
524,Cambodia,H019802,2003-05-23,2003,5,23,31.0,7.1,10.0,17.25,0.796,0.414,0.415,0.042,1.256,0.013,0.382,0.032,0.019,0.015,6.769,1.4
525,Cambodia,H019802,2003-06-17,2003,6,17,31.6,7.02,71.33,15.8,0.796,0.318,0.407,0.034,0.996,0.014,0.494,0.26,0.012,0.025,6.818,2.2
526,Cambodia,H019802,2003-10-18,2003,10,18,30.1,6.85,50.0,11.5,0.728,0.217,0.175,0.031,0.904,0.01,0.174,0.13,0.008,0.065,7.729,2.4
597,Cambodia,H019802,2004-01-17,2004,1,17,27.6,7.06,2.0,16.4,0.991,0.373,0.352,0.03,1.324,0.008,0.377,0.06,0.023,0.035,6.913,2.48
598,Cambodia,H019802,2004-02-20,2004,2,20,27.5,6.92,1.33,18.8,0.923,0.379,0.499,0.033,1.421,0.018,0.514,0.06,0.023,0.025,7.739,2.44
599,Cambodia,H019802,2004-03-15,2004,3,15,30.1,7.96,18.33,19.0,1.08,0.44,0.436,0.036,1.35,0.19,0.312,0.082,0.008,0.035,7.605,0.54
600,Cambodia,H019802,2004-06-19,2004,6,19,29.4,6.17,85.33,13.12,0.744,0.215,0.279,0.038,0.886,0.19,0.136,0.225,0.023,0.063,7.836,2.0
601,Cambodia,H019802,2004-10-25,2004,10,25,29.0,7.38,79.0,13.6,0.757,0.236,0.227,0.03,1.097,0.109,0.126,0.178,0.01,0.095,6.458,2.955
602,Cambodia,H019802,2004-11-25,2004,11,25,29.4,7.55,32.0,14.7,1.082,0.286,0.21,0.016,1.229,0.11,0.192,0.255,0.01,0.046,6.288,4.724
693,Cambodia,H019802,2005-01-20,2005,1,20,29.6,7.49,3.8,16.9,1.154,0.201,0.325,0.028,1.276,0.089,0.259,0.015,0.003,0.026,6.69,3.622
694,Cambodia,H019802,2005-03-29,2005,3,29,30.5,7.93,12.0,19.5,1.16,0.48,0.264,0.033,1.4,0.206,0.311,0.002,0.02,0.016,6.83,8.768
