Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
671,Cambodia,H014501,2005-01-26,2005,1,26,30.0,7.5,6.0,18.3,1.075,0.362,0.355,0.028,1.513,0.126,0.222,0.018,0.006,0.039,6.459,1.194
672,Cambodia,H014501,2005-04-26,2005,4,26,31.8,7.54,4.0,21.0,1.395,0.482,0.28,0.039,1.668,0.33,0.063,0.071,0.005,0.016,6.93,7.312
673,Cambodia,H014501,2005-05-27,2005,5,27,31.0,7.76,8.0,20.7,1.069,0.462,0.493,0.04,1.631,0.235,0.028,0.134,0.028,0.038,4.931,1.528
674,Cambodia,H014501,2005-06-18,2005,6,18,30.6,7.25,25.0,20.1,1.051,0.42,0.44,0.039,1.219,0.359,0.218,0.307,0.045,0.041,6.393,3.788
675,Cambodia,H014501,2005-11-27,2005,11,27,26.5,7.3,43.0,15.68,1.071,0.042,0.318,0.045,1.12,0.143,0.329,0.266,0.083,0.046,7.685,1.28
676,Cambodia,H014501,2005-12-24,2005,12,24,23.5,6.99,33.0,16.5,1.018,0.047,0.45,0.038,1.137,0.192,0.347,0.106,0.006,0.016,7.24,2.619
810,Cambodia,H014501,2006-01-21,2006,1,21,27.0,8.28,8.0,20.2,1.189,0.435,0.443,0.033,1.271,0.25,0.424,0.019,0.018,0.065,6.294,2.0
811,Cambodia,H014501,2006-02-18,2006,2,18,26.5,7.65,4.0,21.9,1.19,0.402,0.425,0.037,1.232,0.249,0.445,0.009,0.045,0.003,7.242,1.856
812,Cambodia,H014501,2006-03-18,2006,3,18,30.5,7.57,6.0,19.96,1.076,0.478,0.444,0.033,1.274,0.202,0.417,0.024,0.056,0.01,7.068,1.897
813,Cambodia,H014501,2006-05-23,2006,5,23,30.5,6.98,14.0,19.82,1.08,0.243,0.399,0.047,1.393,0.265,0.203,0.234,0.007,0.001,8.619,1.12
814,Cambodia,H014501,2006-06-16,2006,6,16,31.7,7.12,9.0,19.41,0.943,0.298,0.418,0.045,1.039,0.458,0.205,0.528,0.005,0.1,8.102,2.244
815,Cambodia,H014501,2006-07-20,2006,7,20,28.3,7.02,117.0,13.59,0.84,0.18,0.247,0.031,1.076,0.119,0.214,0.308,0.018,0.191,8.803,1.491
816,Cambodia,H014501,2006-11-22,2006,11,22,29.2,6.95,51.0,20.0,0.85,0.54,0.705,0.04,1.377,0.47,0.124,0.223,0.002,0.121,7.67,0.847
817,Cambodia,H014501,2006-12-19,2006,12,19,28.7,6.78,2.0,20.0,1.218,0.507,0.33,0.037,1.652,0.185,0.348,0.108,0.01,0.042,8.155,6.069
949,Cambodia,H014501,2007-01-24,2007,1,24,27.0,7.03,5.0,20.8,1.264,0.437,0.42,0.035,1.626,0.235,0.332,0.01,0.072,0.019,8.341,1.798
950,Cambodia,H014501,2007-02-24,2007,2,24,29.0,6.95,4.0,22.0,1.282,0.514,0.382,0.044,1.634,0.108,0.434,0.001,0.039,0.015,7.86,1.317
951,Cambodia,H014501,2007-03-23,2007,3,23,29.7,6.42,9.0,21.76,1.02,0.569,0.399,0.041,1.489,0.225,0.3,0.001,0.032,0.018,6.897,2.594
952,Cambodia,H014501,2007-11-20,2007,11,20,25.0,7.54,95.0,20.2,0.992,0.341,0.416,0.039,1.276,0.39,0.251,0.25,0.08,0.237,8.868,1.737
953,Cambodia,H014501,2007-12-26,2007,12,26,25.0,7.7,13.0,22.58,1.263,0.457,0.375,0.038,1.605,0.177,0.337,0.179,0.049,0.051,9.276,1.349
1077,Cambodia,H014501,2008-01-16,2008,1,16,27.0,8.16,26.0,23.79,1.259,0.553,0.383,0.033,1.698,0.234,0.388,0.083,0.08,0.144,8.26,1.943
1078,Cambodia,H014501,2008-02-24,2008,2,24,25.5,8.31,2.5,23.31,1.252,0.621,0.306,0.019,1.624,0.208,0.379,0.019,0.064,0.025,8.02,1.749
1079,Cambodia,H014501,2008-03-13,2008,3,13,27.8,8.1,1.5,23.01,1.249,0.565,0.424,0.034,1.593,0.257,0.422,0.016,0.005,0.035,8.19,1.39
1080,Cambodia,H014501,2008-05-25,2008,5,25,29.4,7.38,66.0,16.95,0.745,0.378,0.377,0.052,0.98,0.239,0.364,0.217,0.016,0.025,8.021,2.989
1081,Cambodia,H014501,2008-06-21,2008,6,21,28.5,7.4,16.0,14.22,0.693,0.294,0.255,0.049,0.955,0.155,0.312,0.407,0.012,0.073,7.947,2.452
1082,Cambodia,H014501,2008-12-22,2008,12,22,27.0,7.43,31.0,22.3,1.153,0.438,0.641,0.038,1.504,0.462,0.241,0.102,0.021,0.076,8.034,3.911
1202,Cambodia,H014501,2009-02-23,2009,2,23,29.0,7.87,8.5,24.7,1.344,0.418,0.593,0.039,1.649,0.354,0.449,0.008,0.011,0.042,8.42,0.826
1219,Cambodia,H014501,2009-10-22,2009,10,22,29.5,6.87,62.0,16.4,0.795,0.327,0.317,0.046,1.014,0.264,0.22,0.201,0.033,0.126,8.579,1.653
1232,Cambodia,H014501,2009-12-24,2009,12,24,27.5,7.49,24.5,21.9,1.151,0.556,0.399,0.041,1.71,0.221,0.297,0.036,0.058,0.054,7.693,0.788
1248,Cambodia,H014501,2010-02-22,2010,2,22,27.5,7.79,5.5,26.3,1.155,0.789,0.621,0.053,1.807,0.312,0.507,0.014,0.051,0.042,8.476,2.931
1249,Cambodia,H014501,2010-06-24,2010,6,24,31.5,7.12,46.0,23.0,1.214,0.428,0.643,0.108,1.632,0.442,0.309,0.386,0.027,0.149,7.576,0.425
1250,Cambodia,H014501,2010-10-22,2010,10,22,28.0,7.12,66.9,14.75,0.732,0.29,0.35,0.046,1.091,0.156,0.217,0.118,0.045,0.185,7.496,0.981
