Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
667,Cambodia,H440102,2004-12-24,2004,12,24,21.9,6.93,12.0,3.5,0.165,0.051,0.103,0.034,0.155,0.021,0.17,0.097,0.022,0.015,7.66,1.45
791,Cambodia,H440102,2005-02-24,2005,2,24,25.7,7.14,21.0,4.3,0.162,0.128,0.14,0.04,0.336,0.124,0.022,0.042,0.002,0.005,9.45,8.384
792,Cambodia,H440102,2005-03-28,2005,3,28,28.0,7.76,12.0,4.16,0.188,0.033,0.148,0.043,0.236,0.022,0.12,0.044,0.029,0.029,7.57,6.612
793,Cambodia,H440102,2005-04-26,2005,4,26,28.8,6.44,27.0,4.6,0.2,0.096,0.104,0.048,0.2,0.028,0.215,0.1,0.014,0.031,7.36,5.072
794,Cambodia,H440102,2005-05-17,2005,5,17,28.5,7.36,26.0,5.3,0.243,0.034,0.183,0.051,0.295,0.018,0.185,0.132,0.025,0.036,8.0,0.784
924,Cambodia,H440102,2006-01-18,2006,1,18,24.0,7.6,5.0,3.2,0.084,0.067,0.121,0.041,0.145,0.026,0.163,0.054,0.003,0.019,7.685,1.357
925,Cambodia,H440102,2006-02-19,2006,2,19,25.0,7.33,4.0,3.68,0.13,0.018,0.142,0.044,0.161,0.017,0.176,0.067,0.028,0.002,8.218,0.288
926,Cambodia,H440102,2006-03-19,2006,3,19,28.0,6.13,1.0,4.48,0.181,0.068,0.17,0.043,0.355,0.015,0.069,0.05,0.053,0.005,7.891,0.101
927,Cambodia,H440102,2006-04-21,2006,4,21,28.5,7.12,2.0,5.0,0.21,0.076,0.155,0.047,0.352,0.017,0.155,0.099,0.011,0.033,7.008,7.615
928,Cambodia,H440102,2006-05-22,2006,5,22,31.0,6.79,40.0,5.89,0.256,0.084,0.15,0.034,0.338,0.015,0.176,0.182,0.002,0.06,7.782,0.109
929,Cambodia,H440102,2006-06-20,2006,6,20,31.0,6.8,24.0,3.98,0.178,0.057,0.133,0.051,0.333,0.021,0.045,0.158,0.005,0.072,8.07,1.718
1215,Cambodia,H440102,2009-02-22,2009,2,22,26.5,7.95,4.5,4.29,0.129,0.113,0.135,0.053,0.28,0.109,0.066,0.064,0.002,0.022,7.27,1.3
1244,Cambodia,H440102,2009-12-23,2009,12,23,26.5,6.9,63.5,4.01,0.121,0.118,0.115,0.052,0.239,0.011,0.149,0.162,0.07,0.108,6.781,5.205
