Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
62,Cambodia,H019806,1995-12-19,1995,12,19,27.5,7.59,32.0,1.2,0.666,0.26,0.23,0.04,0.937,0.095,0.134,0.142,0.009,0.02,6.14,2.2
111,Cambodia,H019806,1996-01-16,1996,1,16,27.0,7.86,12.7,12.7,0.672,0.333,0.24,0.03,0.985,0.113,0.123,0.156,0.01,0.02,6.49,2.4
112,Cambodia,H019806,1996-02-20,1996,2,20,28.6,7.94,1.3,14.3,0.734,0.353,0.28,0.03,1.087,0.128,0.157,0.098,0.027,0.02,7.26,2.2
113,Cambodia,H019806,1996-03-15,1996,3,15,29.2,8.13,4.0,16.3,0.868,0.378,0.33,0.03,1.253,0.179,0.166,0.088,0.02,0.03,6.97,1.3
114,Cambodia,H019806,1996-05-29,1996,5,29,30.6,7.8,25.0,17.6,0.884,0.389,0.4,0.04,1.186,0.21,0.219,0.316,0.02,0.03,6.51,1.9
115,Cambodia,H019806,1996-06-24,1996,6,24,31.2,7.07,55.0,12.6,0.654,0.249,0.29,0.04,0.851,0.186,0.155,0.252,0.02,0.05,6.56,1.8
116,Cambodia,H019806,1996-10-21,1996,10,21,29.6,7.06,100.0,11.0,0.614,0.267,0.23,0.03,0.857,0.143,0.071,0.178,0.01,0.02,6.27,1.9
117,Cambodia,H019806,1996-11-18,1996,11,18,28.4,7.18,110.0,10.7,0.546,0.248,0.23,0.03,0.798,0.135,0.086,0.057,0.01,0.02,6.42,4.7
118,Cambodia,H019806,1996-12-18,1996,12,18,26.8,7.32,28.0,12.6,0.631,0.276,0.3,0.03,0.923,0.219,0.103,0.134,0.13,0.03,6.58,2.8
186,Cambodia,H019806,1997-01-22,1997,1,22,27.2,7.41,8.6,12.0,0.634,0.278,0.26,0.03,0.933,0.118,0.115,0.14,0.07,0.02,5.9,3.1
187,Cambodia,H019806,1997-02-14,1997,2,14,29.2,7.01,11.0,12.9,0.688,0.304,0.29,0.04,0.991,0.137,0.13,0.03,0.04,0.01,5.93,2.9
188,Cambodia,H019806,1997-03-17,1997,3,17,29.7,7.18,9.0,13.7,0.624,0.395,0.325,0.03,1.029,0.162,0.127,0.1,0.07,0.009,5.64,6.1
189,Cambodia,H019806,1997-04-23,1997,4,23,30.9,7.21,12.0,17.9,0.87,0.417,0.4,0.05,1.278,0.24,0.201,0.14,0.03,0.02,6.9,1.1
190,Cambodia,H019806,1997-05-22,1997,5,22,30.8,7.19,4.0,18.2,0.909,0.452,0.41,0.05,1.262,0.263,0.217,0.14,0.09,0.01,7.41,1.1
191,Cambodia,H019806,1997-06-26,1997,6,26,31.0,7.8,17.0,19.6,1.069,0.594,0.33,0.04,1.085,0.337,0.462,0.21,0.11,0.02,6.75,2.7
275,Cambodia,H019806,1999-11-10,1999,11,10,26.8,6.79,102.0,10.9,0.638,0.238,0.21,0.03,0.764,0.126,0.127,0.12,0.04,0.03,6.9,2.47
312,Cambodia,H019806,2000-01-27,2000,1,27,28.0,7.12,6.0,12.2,0.62,0.295,0.2,0.02,0.087,0.144,0.143,0.144,0.08,0.02,7.5,2.355
313,Cambodia,H019806,2000-02-23,2000,2,23,29.4,7.3,24.0,14.3,1.104,0.348,0.3,0.02,1.116,0.142,0.162,0.129,0.022,0.01,5.73,2.4
314,Cambodia,H019806,2000-03-11,2000,3,11,29.6,7.26,8.4,14.9,0.772,0.418,0.31,0.04,0.84,0.226,0.129,0.129,0.034,0.02,6.26,3.4
315,Cambodia,H019806,2000-04-10,2000,4,10,31.2,7.1,5.67,16.86,0.898,0.42,0.22,0.04,0.931,0.067,0.337,0.122,0.066,0.01,6.96,3.204
316,Cambodia,H019806,2000-10-26,2000,10,26,28.8,7.0,58.0,11.22,0.613,0.226,0.19,0.04,1.02,0.08,0.178,0.26,0.009,0.02,6.84,1.176
317,Cambodia,H019806,2000-11-17,2000,11,17,28.2,7.53,59.5,11.7,0.629,0.246,0.27,0.03,0.888,0.078,0.164,0.1,0.008,0.02,6.702,1.459
318,Cambodia,H019806,2000-12-20,2000,12,20,28.8,7.35,27.66,11.56,0.623,0.248,0.26,0.03,0.904,0.032,0.224,0.12,0.05,0.02,6.613,2.35
383,Cambodia,H019806,2001-01-18,2001,1,18,27.4,7.47,27.0,11.94,0.633,0.258,0.3,0.03,0.94,0.065,0.178,0.09,0.007,0.01,6.535,2.84
384,Cambodia,H019806,2001-02-14,2001,2,14,29.0,7.61,12.75,13.49,0.797,0.232,0.46,0.03,1.064,0.029,0.277,0.09,0.01,0.01,6.343,1.827
385,Cambodia,H019806,2001-05-16,2001,5,16,31.6,7.88,12.0,16.7,0.855,0.392,0.36,0.04,1.211,0.017,0.347,0.08,0.012,0.02,7.18,1.4
386,Cambodia,H019806,2001-06-12,2001,6,12,31.0,7.47,34.0,15.68,0.847,0.275,0.38,0.04,1.053,0.021,0.437,0.48,0.09,0.03,6.022,4.64
387,Cambodia,H019806,2001-09-13,2001,9,13,28.0,7.38,118.0,10.4,0.214,0.613,0.161,0.024,0.864,0.026,0.174,0.122,0.028,0.007,6.621,9.94
388,Cambodia,H019806,2001-10-17,2001,10,17,30.0,7.47,112.0,11.47,0.264,0.644,0.23,0.027,0.871,0.024,0.265,0.215,0.013,0.012,6.897,2.582
389,Cambodia,H019806,2001-12-21,2001,12,21,28.4,7.55,28.0,12.33,0.319,0.651,0.23,0.033,0.929,0.014,0.239,0.204,0.003,0.018,6.6,1.416
455,Cambodia,H019806,2002-01-15,2002,1,15,27.4,7.34,18.0,12.73,0.304,0.345,0.226,0.031,0.639,0.092,0.14,0.062,0.004,0.021,7.6,1.882
456,Cambodia,H019806,2002-02-19,2002,2,19,29.7,7.73,6.0,15.34,0.355,0.316,0.291,0.035,0.659,0.019,0.301,0.106,0.03,0.011,7.0,2.3
457,Cambodia,H019806,2002-03-22,2002,3,22,31.0,7.55,5.33,19.9,0.425,0.596,0.353,0.032,0.905,0.006,0.471,0.014,0.021,0.012,6.554,0.494
458,Cambodia,H019806,2002-04-30,2002,4,30,31.5,8.64,6.0,19.8,0.429,0.525,0.373,0.035,0.854,0.009,0.517,0.016,0.007,0.011,7.25,2.085
459,Cambodia,H019806,2002-05-18,2002,5,18,31.9,7.85,2.0,20.6,0.459,0.593,0.34,0.039,0.851,0.01,0.51,0.021,0.031,0.008,7.27,1.44
460,Cambodia,H019806,2002-10-15,2002,10,15,29.4,7.25,100.0,10.95,0.217,0.628,0.168,0.03,0.781,0.048,0.18,0.23,0.034,0.013,6.807,1.84
461,Cambodia,H019806,2002-11-21,2002,11,21,29.8,7.37,40.66,12.43,0.247,0.729,0.27,0.032,0.931,0.012,0.24,0.148,0.005,0.011,9.3,2.22
462,Cambodia,H019806,2002-12-20,2002,12,20,29.4,7.2,93.33,13.3,0.325,0.644,0.257,0.035,0.971,0.012,0.252,0.148,0.003,0.009,7.176,2.16
527,Cambodia,H019806,2003-01-22,2003,1,22,26.6,7.42,17.33,14.76,0.749,0.375,0.303,0.035,1.076,0.008,0.278,0.115,0.016,0.018,7.378,0.538
528,Cambodia,H019806,2003-02-22,2003,2,22,29.0,7.33,4.66,14.77,0.764,0.39,0.298,0.039,1.164,0.012,0.251,0.017,0.05,0.011,6.389,1.339
529,Cambodia,H019806,2003-03-29,2003,3,29,30.0,7.44,2.66,15.99,0.797,0.273,0.342,0.048,1.177,0.019,0.332,0.11,0.015,0.016,8.004,2.12
530,Cambodia,H019806,2003-04-21,2003,4,21,31.0,7.4,4.0,19.12,1.125,0.359,0.336,0.039,1.356,0.009,0.43,0.028,0.022,0.006,7.46,1.24
531,Cambodia,H019806,2003-05-14,2003,5,14,30.0,7.65,3.33,18.98,0.98,0.336,0.433,0.042,1.296,0.008,0.429,0.025,0.027,0.014,8.585,1.16
532,Cambodia,H019806,2003-07-16,2003,7,16,30.8,7.11,110.0,12.5,0.68,0.291,0.209,0.031,0.796,0.016,0.343,0.196,0.007,0.018,6.621,1.52
533,Cambodia,H019806,2003-10-17,2003,10,17,30.2,6.64,65.0,11.5,0.67,0.275,0.252,0.032,0.986,0.013,0.171,0.103,0.01,0.041,5.941,2.32
534,Cambodia,H019806,2003-11-23,2003,11,23,29.9,6.54,1.0,11.0,0.564,0.224,0.254,0.033,0.888,0.022,0.175,0.062,0.082,0.067,6.0,2.8
535,Cambodia,H019806,2003-12-15,2003,12,15,27.5,6.23,14.0,11.32,0.564,0.24,0.274,0.077,0.901,0.021,0.162,0.005,0.001,0.061,7.3,3.0
603,Cambodia,H019806,2004-02-11,2004,2,11,29.0,6.91,4.0,12.9,0.7,0.306,0.174,0.03,0.831,0.065,0.267,0.147,0.01,0.036,9.405,0.241
604,Cambodia,H019806,2004-02-21,2004,2,21,27.8,7.05,2.67,17.4,0.802,0.328,0.453,0.031,1.274,0.022,0.42,0.004,0.02,0.013,7.269,3.24
605,Cambodia,H019806,2004-03-16,2004,3,16,31.8,7.55,5.25,17.7,1.031,0.438,0.4,0.04,1.382,0.15,0.229,0.006,0.017,0.042,7.641,0.8
606,Cambodia,H019806,2004-04-23,2004,4,23,31.6,7.68,2.0,18.31,1.033,0.478,0.418,0.038,1.372,0.044,0.429,0.004,0.01,0.027,7.043,2.8
607,Cambodia,H019806,2004-05-19,2004,5,19,30.8,7.27,4.0,18.01,0.897,0.478,0.416,0.043,1.246,0.22,0.51,0.007,0.055,0.1,9.31,3.68
608,Cambodia,H019806,2004-06-18,2004,6,18,29.4,6.18,106.67,12.96,0.651,0.285,0.307,0.038,0.852,0.24,0.128,0.251,0.01,0.052,6.314,2.6
609,Cambodia,H019806,2004-07-23,2004,7,23,31.8,7.67,92.0,12.3,0.602,0.256,0.312,0.038,0.86,0.255,0.079,0.294,0.046,0.116,10.347,1.4
610,Cambodia,H019806,2004-12-16,2004,12,16,27.0,7.07,33.0,12.6,0.708,0.295,0.2,0.031,0.991,0.142,0.172,0.118,0.01,0.033,4.73,1.081
699,Cambodia,H019806,2005-01-20,2005,1,20,28.0,7.0,5.3,13.0,0.848,0.302,0.281,0.03,1.06,0.128,0.185,0.059,0.029,0.044,9.1,1.99
700,Cambodia,H019806,2005-02-26,2005,2,26,29.0,7.46,40.0,17.5,1.032,0.241,0.316,0.047,1.216,0.237,0.044,0.048,0.069,0.038,6.366,6.796
701,Cambodia,H019806,2005-04-23,2005,4,23,31.0,7.4,12.0,20.6,1.217,0.474,0.254,0.038,1.476,0.209,0.294,0.085,0.011,0.03,6.452,5.368
702,Cambodia,H019806,2005-06-17,2005,6,17,31.4,7.35,5.0,16.5,1.049,0.286,0.422,0.044,1.26,0.263,0.277,0.168,0.053,0.004,6.698,3.308
703,Cambodia,H019806,2005-09-27,2005,9,27,28.2,6.89,54.0,10.5,0.694,0.174,0.16,0.028,0.836,0.066,0.169,0.233,0.003,0.043,7.802,3.28
704,Cambodia,H019806,2005-11-26,2005,11,26,28.9,6.98,22.0,10.98,0.748,0.186,0.201,0.041,0.907,0.045,0.204,0.091,0.044,0.038,6.841,1.068
705,Cambodia,H019806,2005-12-27,2005,12,27,25.5,6.59,64.0,11.9,0.617,0.363,0.207,0.043,0.923,0.092,0.208,0.135,0.02,0.021,7.217,2.763
838,Cambodia,H019806,2006-01-24,2006,1,24,29.0,7.78,15.0,14.8,0.81,0.273,0.333,0.04,1.034,0.101,0.223,0.04,0.067,0.047,8.306,2.577
839,Cambodia,H019806,2006-02-15,2006,2,15,29.5,7.43,7.0,14.3,0.833,0.209,0.327,0.044,1.093,0.128,0.175,0.067,0.076,0.013,6.506,1.928
840,Cambodia,H019806,2006-03-20,2006,3,20,31.0,7.36,10.0,16.3,0.856,0.43,0.399,0.04,1.134,0.129,0.345,0.023,0.075,0.022,6.356,1.276
841,Cambodia,H019806,2006-04-22,2006,4,22,31.7,7.76,4.0,17.59,0.933,0.42,0.461,0.042,1.316,0.168,0.247,0.078,0.016,0.046,7.538,1.107
842,Cambodia,H019806,2006-05-22,2006,5,22,31.1,7.28,13.0,17.28,0.961,0.317,0.47,0.046,1.264,0.219,0.172,0.016,0.009,0.029,7.803,0.44
843,Cambodia,H019806,2006-06-22,2006,6,22,31.5,7.15,11.0,15.33,0.825,0.312,0.416,0.042,0.928,0.305,0.234,0.543,0.012,0.083,7.925,1.723
844,Cambodia,H019806,2006-07-19,2006,7,19,28.4,6.96,99.0,10.65,0.62,0.18,0.232,0.032,0.823,0.089,0.161,0.158,0.016,0.189,7.805,2.13
845,Cambodia,H019806,2006-11-23,2006,11,23,30.0,6.28,58.0,10.87,0.58,0.23,0.26,0.038,0.844,0.178,0.168,0.126,0.001,0.145,7.57,2.541
846,Cambodia,H019806,2006-12-22,2006,12,22,26.4,6.91,14.0,9.68,0.572,0.202,0.208,0.039,0.765,0.102,0.157,0.056,0.024,0.062,6.682,6.874
977,Cambodia,H019806,2007-01-23,2007,1,23,28.4,6.44,14.0,13.45,0.726,0.332,0.295,0.038,1.166,0.14,0.172,0.023,0.03,0.04,7.167,5.434
978,Cambodia,H019806,2007-02-24,2007,2,24,29.3,7.15,11.0,15.07,0.846,0.345,0.268,0.046,1.157,0.189,0.154,0.026,0.07,0.041,7.038,7.402
979,Cambodia,H019806,2007-03-23,2007,3,23,30.2,7.08,13.0,18.29,0.953,0.377,0.368,0.033,1.291,0.165,0.237,0.047,0.016,0.031,6.29,3.273
980,Cambodia,H019806,2007-05-25,2007,5,25,31.7,6.61,31.0,13.15,0.737,0.338,0.332,0.043,0.954,0.173,0.252,0.27,0.07,0.051,7.957,3.917
981,Cambodia,H019806,2007-06-27,2007,6,27,31.5,7.57,82.0,16.5,0.92,0.396,0.38,0.05,1.18,0.234,0.263,0.103,0.034,0.161,7.22,1.492
982,Cambodia,H019806,2007-07-24,2007,7,24,31.1,6.66,84.0,13.26,0.625,0.214,0.368,0.044,0.834,0.117,0.353,0.196,0.031,0.132,6.748,1.487
983,Cambodia,H019806,2007-10-20,2007,10,20,27.8,7.47,97.0,11.35,0.653,0.223,0.212,0.029,0.869,0.093,0.164,0.175,0.03,0.228,7.639,0.795
984,Cambodia,H019806,2007-11-21,2007,11,21,26.5,7.09,79.333,9.85,0.488,0.209,0.187,0.032,0.702,0.124,0.179,0.25,0.07,0.127,6.763,1.523
985,Cambodia,H019806,2007-12-24,2007,12,24,26.5,7.43,38.0,12.11,0.575,0.283,0.291,0.044,0.843,0.136,0.222,0.128,0.035,0.04,6.388,2.358
1102,Cambodia,H019806,2008-01-15,2008,1,15,28.4,7.39,30.0,13.46,0.659,0.314,0.252,0.035,0.879,0.137,0.262,0.006,0.098,0.059,6.49,1.477
1103,Cambodia,H019806,2008-02-19,2008,2,19,27.5,7.53,33.5,15.69,0.775,0.389,0.254,0.02,1.025,0.094,0.285,0.06,0.064,0.058,6.658,1.391
1104,Cambodia,H019806,2008-03-20,2008,3,20,28.8,7.9,18.5,17.52,0.959,0.406,0.354,0.029,1.276,0.164,0.321,0.078,0.014,0.046,7.9,1.664
1105,Cambodia,H019806,2008-04-23,2008,4,23,31.0,7.78,10.5,19.97,0.974,0.501,0.368,0.04,1.367,0.217,0.335,0.017,0.006,0.01,6.548,1.467
1106,Cambodia,H019806,2008-07-13,2008,7,13,30.0,7.43,105.0,12.74,0.699,0.28,0.289,0.042,0.946,0.129,0.204,0.272,0.043,0.16,6.628,0.981
1107,Cambodia,H019806,2008-11-19,2008,11,19,28.0,7.07,88.0,14.83,0.742,0.314,0.279,0.033,0.961,0.182,0.223,0.16,0.078,0.108,6.39,1.501
1108,Cambodia,H019806,2008-12-23,2008,12,23,28.4,7.25,40.0,16.02,0.653,0.647,0.335,0.034,1.295,0.222,0.161,0.028,0.035,0.085,6.504,2.732
1206,Cambodia,H019806,2009-02-24,2009,2,24,28.6,7.75,11.0,16.84,0.869,0.314,0.37,0.042,1.101,0.266,0.299,0.038,0.024,0.039,6.37,2.178
1236,Cambodia,H019806,2009-12-24,2009,12,24,27.6,6.73,27.5,10.5,0.492,0.269,0.239,0.041,0.771,0.122,0.165,0.051,0.063,0.061,6.291,2.042
1262,Cambodia,H019806,2010-02-22,2010,2,22,27.6,7.55,10.5,17.37,0.494,0.719,0.404,0.043,1.255,0.169,0.324,0.033,0.068,0.04,6.334,2.133
1263,Cambodia,H019806,2010-04-23,2010,4,23,30.0,7.7,24.0,19.46,0.947,0.39,0.565,0.057,1.353,0.203,0.324,0.014,0.0,0.045,7.821,3.169
1264,Cambodia,H019806,2010-06-23,2010,6,23,31.7,7.42,22.0,20.3,0.883,0.657,0.558,0.021,1.548,0.374,0.206,0.351,0.004,0.124,6.802,3.138
1265,Cambodia,H019806,2010-10-23,2010,10,23,28.8,7.28,98.0,12.45,0.688,0.221,0.24,0.045,0.958,0.133,0.178,0.132,0.109,0.198,7.266,1.021
1266,Cambodia,H019806,2010-12-18,2010,12,18,27.6,7.26,17.5,16.8,0.85,0.217,0.416,0.046,1.036,0.355,0.295,0.074,0.021,0.043,6.651,2.112
1327,Cambodia,H019806,2011-02-25,2011,2,25,27.6,7.16,28.0,19.37,0.939,0.459,0.404,0.043,1.399,0.196,0.324,0.069,0.025,0.04,6.28,1.938
1328,Cambodia,H019806,2011-04-27,2011,4,27,30.5,7.12,8.0,20.45,1.12,0.457,0.341,0.103,1.395,0.216,0.359,0.049,0.049,0.083,7.678,1.631
1329,Cambodia,H019806,2011-10-27,2011,10,27,29.1,6.59,45.0,10.96,0.491,0.219,0.275,0.055,0.766,0.13,0.222,0.171,0.04,0.173,6.543,0.696
1330,Cambodia,H019806,2011-12-28,2011,12,28,25.5,7.09,32.0,13.46,0.742,0.315,0.285,0.057,1.095,0.149,0.216,0.09,0.022,0.058,6.135,2.188
1411,Cambodia,H019806,2012-01-25,2012,1,25,29.2,7.16,18.0,16.46,0.851,0.307,0.407,0.043,1.197,0.146,0.329,0.036,0.025,0.046,6.675,2.053
1412,Cambodia,H019806,2012-02-25,2012,2,25,29.2,7.28,21.0,15.2,0.629,0.245,0.459,0.042,0.935,0.16,0.363,0.055,0.052,0.046,6.312,1.938
1413,Cambodia,H019806,2012-03-21,2012,3,21,31.5,7.34,14.5,16.21,0.797,0.343,0.426,0.043,1.018,0.197,0.308,0.065,0.098,0.025,5.744,1.938
1414,Cambodia,H019806,2012-04-24,2012,4,24,30.5,7.03,9.0,17.1,0.804,0.436,0.342,0.101,1.298,0.195,0.272,0.051,0.049,0.045,6.525,0.086
1415,Cambodia,H019806,2012-06-25,2012,6,25,30.1,6.74,25.6,15.58,0.694,0.284,0.346,0.087,0.928,0.235,0.228,0.186,0.045,0.182,6.749,2.536
1416,Cambodia,H019806,2012-07-23,2012,7,23,29.0,6.76,85.0,14.1,0.656,0.182,0.341,0.106,0.865,0.137,0.356,0.246,0.015,0.138,7.537,2.495
1417,Cambodia,H019806,2012-11-23,2012,11,23,29.1,6.49,93.5,12.2,0.578,0.365,0.312,0.052,0.94,0.108,0.232,0.095,0.047,0.008,7.715,1.574
1418,Cambodia,H019806,2012-12-25,2012,12,25,28.0,6.65,9.5,11.74,0.6,0.249,0.298,0.061,0.843,0.133,0.134,0.088,0.032,0.058,7.751,2.188
1552,Cambodia,H019806,2013-01-25,2013,1,25,30.5,6.87,27.5,15.37,0.829,0.341,0.395,0.024,1.151,0.132,0.391,0.059,0.105,0.062,7.426,2.838
1553,Cambodia,H019806,2013-03-23,2013,3,23,31.4,6.78,17.5,19.11,1.108,0.468,0.389,0.021,1.556,0.158,0.378,0.022,0.059,0.018,8.122,1.159
1554,Cambodia,H019806,2013-04-24,2013,4,24,30.9,6.78,4.0,19.35,0.98,0.463,0.39,0.035,1.407,0.155,0.334,0.044,0.02,0.049,7.625,0.569
1555,Cambodia,H019806,2013-06-21,2013,6,21,30.0,6.6,74.0,18.56,0.939,0.402,0.389,0.049,1.326,0.224,0.412,0.395,0.059,0.104,6.358,0.77
1556,Cambodia,H019806,2013-11-27,2013,11,27,29.3,7.29,81.0,12.2,0.576,0.306,0.317,0.034,0.854,0.192,0.211,0.186,0.048,0.152,7.518,2.319
1557,Cambodia,H019806,2013-12-20,2013,12,20,25.7,7.1,26.0,9.65,0.441,0.215,0.277,0.035,0.646,0.108,0.255,0.097,0.038,0.154,8.198,2.864
1673,Cambodia,H019806,2014-01-23,2014,1,23,26.0,7.45,28.5,12.87,0.767,0.202,0.313,0.027,0.944,0.128,0.328,0.067,0.05,0.069,7.212,2.547
1674,Cambodia,H019806,2014-02-24,2014,2,24,28.8,7.9,10.5,16.15,0.904,0.377,0.36,0.026,1.272,0.16,0.194,0.148,0.05,0.044,7.274,2.438
1675,Cambodia,H019806,2014-03-24,2014,3,24,30.7,8.09,10.0,18.02,1.09,0.519,0.252,0.034,1.36,0.175,0.363,0.07,0.081,0.061,6.699,1.511
1733,Cambodia,H019806,2015-01-22,2015,1,22,31.3,7.196,12.0,13.683,0.707,0.316,0.299,0.033,0.933,0.102,0.239,0.057,0.049,0.031,6.483,6.214
1734,Cambodia,H019806,2015-02-23,2015,2,23,31.0,7.587,14.0,19.513,1.014,0.471,0.403,0.034,1.41,0.161,0.339,0.108,0.03,0.057,6.808,5.312
1735,Cambodia,H019806,2015-03-22,2015,3,22,30.8,7.375,11.5,21.483,1.155,0.527,0.397,0.036,1.549,0.214,0.362,0.055,0.027,0.064,5.834,5.047
1736,Cambodia,H019806,2015-04-24,2015,4,24,30.9,7.25,7.5,5.9,0.198,0.145,0.207,0.049,0.47,0.074,0.036,0.159,0.014,0.084,9.302,0.783
1737,Cambodia,H019806,2015-05-25,2015,5,25,31.309,6.928,60.0,7.433,0.219,0.226,0.215,0.066,0.501,0.083,0.142,0.29,0.073,0.028,8.487,1.371
1805,Cambodia,H019806,2016-01-22,2016,1,22,29.8,7.94,46.0,18.09,1.03,0.465,0.303,0.027,1.495,0.005,0.373,0.107,0.041,0.044,7.089,0.737
1806,Cambodia,H019806,2016-02-25,2016,2,25,29.3,8.11,16.583,18.5,0.81,0.433,0.377,0.035,1.21,0.184,0.3,0.072,0.061,0.041,6.7,2.451
1807,Cambodia,H019806,2016-03-25,2016,3,25,30.2,7.82,10.0,23.6,1.543,0.275,0.418,0.023,1.572,0.112,0.45,0.022,0.035,0.006,7.521,1.153
1808,Cambodia,H019806,2016-11-24,2016,11,24,30.0,7.06,56.5,10.7,0.331,0.425,0.225,0.023,0.892,0.012,0.175,0.174,0.02,0.118,7.174,1.989
1809,Cambodia,H019806,2016-12-21,2016,12,21,27.4,7.83,26.417,14.585,0.746,0.42,0.375,0.059,0.985,0.14,0.36,0.108,0.05,0.111,8.003,2.529
1854,Cambodia,H019806,2017-02-21,2017,2,21,30.071,7.804,22.506,18.582,0.928,0.587,0.42,0.039,1.382,0.182,0.334,0.115,0.075,0.048,5.576,2.674
1855,Cambodia,H019806,2017-03-23,2017,3,23,31.21,7.785,15.1,21.642,1.341,0.477,0.401,0.037,1.492,0.193,0.411,0.059,0.05,0.048,6.707,0.931
1856,Cambodia,H019806,2017-04-20,2017,4,20,29.271,7.696,19.143,18.821,0.963,0.415,0.449,0.08,1.455,0.191,0.305,0.113,0.027,0.036,6.702,1.483
1857,Cambodia,H019806,2017-11-22,2017,11,22,30.75,7.407,80.4,13.482,0.661,0.395,0.301,0.044,0.981,0.141,0.219,0.296,0.05,0.108,7.523,2.002
1858,Cambodia,H019806,2017-12-21,2017,12,21,27.9,7.629,25.565,14.89,0.763,0.436,0.373,0.056,1.009,0.251,0.294,0.114,0.043,0.12,8.227,2.59
