MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
Viet Nam,H019803,2019-04-16,2019,4,16,29.6,8.24,15.0,25.7,1.311,0.747,0.352,0.064,1.415,0.342,0.514,0.262,0.0,0.028,5.45,2.59
Viet Nam,H019803,2006-04-15,2006,4,15,27.2,7.73,29.5,18.4,0.949,0.511,0.368,0.045,1.339,0.27,0.239,0.071,0.018,0.078,5.93,1.64
Viet Nam,H019803,2004-02-15,2004,2,15,29.0,6.84,29.0,16.7,0.862,0.431,0.359,0.035,1.32,0.146,0.165,0.292,0.011,0.19,6.45,2.35
Viet Nam,H019803,2020-09-15,2020,9,15,28.4,7.63,66.0,13.7,0.653,0.382,0.258,0.057,0.879,0.241,0.207,0.454,0.047,0.107,4.855,4.24
Viet Nam,H019803,2003-05-15,2003,5,15,29.8,7.18,8.0,18.2,1.068,0.177,0.64,0.039,1.418,0.281,0.123,0.21,0.022,0.082,6.85,1.23
Viet Nam,H019803,2010-04-15,2010,4,15,25.9,7.57,27.5,20.3,1.0,0.5,0.453,0.032,1.426,0.26,0.264,0.367,0.026,0.06,6.179,2.87
Viet Nam,H019803,2005-04-15,2005,4,15,28.1,7.47,21.5,23.4,1.112,0.468,0.543,0.031,1.504,0.463,0.273,0.045,0.02,0.074,6.07,3.74
Viet Nam,H019803,2014-04-15,2014,4,15,30.6,7.01,30.0,22.5,1.27,0.591,0.466,0.064,1.51,0.336,0.418,0.485,0.068,0.066,5.34,2.04
Viet Nam,H019803,2004-07-15,2004,7,15,28.0,7.08,84.0,14.3,0.629,0.453,0.338,0.042,1.044,0.258,0.068,0.104,0.025,0.084,6.599,2.48
Viet Nam,H019803,2014-03-15,2014,3,15,28.6,7.19,39.0,18.09,0.726,0.58,0.341,0.048,1.329,0.246,0.203,0.438,0.052,0.07,5.73,3.56
Viet Nam,H019803,2004-03-15,2004,3,15,29.0,6.96,46.0,19.8,1.025,0.459,0.437,0.029,1.303,0.285,0.269,0.17,0.009,0.148,2.26,1.66
Viet Nam,H019803,2004-11-15,2004,11,15,30.0,6.87,94.0,13.0,0.867,0.177,0.232,0.039,0.896,0.245,0.097,0.591,0.0,0.082,5.654,4.42
Viet Nam,H019803,2005-02-15,2005,2,15,28.7,7.36,22.0,16.8,0.967,0.397,0.37,0.035,1.3,0.312,0.115,0.071,0.016,0.099,5.48,1.76
Viet Nam,H019803,2004-06-15,2004,6,15,29.8,7.28,80.0,16.9,0.947,0.384,0.334,0.037,1.32,0.188,0.206,0.158,0.008,0.139,7.66,1.26
Viet Nam,H019803,2004-01-15,2004,1,15,29.5,6.72,23.0,15.96,0.724,0.539,0.297,0.042,1.23,0.151,0.175,0.235,0.01,0.23,6.92,2.62
Viet Nam,H019803,2009-05-15,2009,5,15,26.0,7.75,31.0,19.3,0.96,0.51,0.401,0.035,1.375,0.316,0.286,0.06,0.04,0.055,6.0,3.76
Viet Nam,H019803,2005-03-15,2005,3,15,28.1,7.36,19.5,18.8,1.17,0.368,0.355,0.034,1.326,0.377,0.233,0.091,0.098,0.034,5.13,2.63
Viet Nam,H019803,2004-04-15,2004,4,15,29.0,7.33,14.8,21.4,1.077,0.551,0.477,0.042,1.616,0.263,0.364,0.167,0.0,0.093,7.31,2.78
Viet Nam,H019803,2020-04-16,2020,4,16,30.25,7.36,54.0,26.7,1.229,0.68,0.625,0.072,1.393,0.621,0.695,0.221,0.103,0.105,5.115,3.78
Viet Nam,H019803,2013-04-15,2013,4,15,29.0,7.43,52.0,22.4,1.413,0.293,0.434,0.113,1.521,0.55,0.306,0.041,0.138,0.126,5.13,2.08
Viet Nam,H019803,2016-03-15,2016,3,15,26.7,7.609,23.0,21.8,1.148,0.377,0.341,0.032,1.154,0.324,0.425,0.119,0.005,0.091,6.76,2.7
Viet Nam,H019803,2009-02-15,2009,2,15,25.6,6.5,33.0,14.0,0.78,0.34,0.275,0.036,1.053,0.319,0.107,0.061,0.02,0.038,3.14,3.56
Viet Nam,H019803,2007-12-15,2007,12,15,29.0,6.64,107.0,12.2,0.537,0.498,0.232,0.027,0.832,0.228,0.112,0.195,0.011,0.109,6.25,2.64
Viet Nam,H019803,2006-03-15,2006,3,15,26.6,7.75,41.0,17.1,0.966,0.425,0.344,0.042,1.192,0.278,0.212,0.02,0.105,0.084,5.51,2.74
Viet Nam,H019803,2016-04-15,2016,4,15,26.8,7.45,6.8,21.9,1.194,0.447,0.353,0.059,1.016,0.409,0.415,0.089,0.015,0.015,7.08,2.6
