Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3801,Lao PDR,H011201,2003-04-15,2003,4,15,27.6,7.27,21.0,27.9,1.777,0.684,0.206,0.039,1.963,0.332,0.477,0.128,0.037,0.037,6.97,0.7
2810,Lao PDR,H011201,1990-01-18,1990,1,18,19.2,8.14,19.0,26.0,1.23,0.633,0.41,0.037,1.437,0.157,0.644,0.13,0.039,0.153,7.85,0.4
3485,Lao PDR,H011201,2001-03-17,2001,3,17,26.5,7.63,6.0,29.6,1.637,0.763,0.21,0.019,2.132,0.267,0.614,0.058,0.035,0.013,8.35,0.8
2760,Lao PDR,H011201,1989-06-15,1989,6,15,26.2,7.5,168.0,17.6,1.451,0.23,0.255,0.026,1.376,0.164,0.373,0.218,0.007,0.333,4.53,2.1
3639,Lao PDR,H011201,2002-05-16,2002,5,16,29.8,8.14,80.0,24.3,1.66,0.385,0.095,0.007,1.917,0.395,0.445,0.335,0.014,0.013,7.41,1.1
3388,Lao PDR,H011201,1999-06-15,1999,6,15,26.6,7.92,90.0,22.0,1.43,0.475,0.285,0.079,1.639,0.139,0.397,0.352,0.106,0.024,7.31,0.9
3045,Lao PDR,H011201,1993-06-15,1993,6,15,26.8,7.4,119.0,24.9,1.577,0.304,0.419,0.022,1.684,0.285,0.351,0.211,0.032,0.034,8.53,1.6
2952,Lao PDR,H011201,1992-11-15,1992,11,15,20.0,7.88,200.0,22.0,1.606,0.536,0.14,0.06,1.655,0.107,0.446,0.225,0.034,0.027,8.12,1.1
3389,Lao PDR,H011201,1999-07-14,1999,7,14,26.0,7.99,200.0,23.5,1.683,0.436,0.284,0.071,1.835,0.09,0.436,0.39,0.034,0.02,8.46,0.6
2953,Lao PDR,H011201,1992-12-15,1992,12,15,17.8,7.69,220.0,23.4,1.553,0.477,0.333,0.034,1.649,0.194,0.66,0.229,0.03,0.04,9.07,0.4
3799,Lao PDR,H011201,2003-02-16,2003,2,16,23.0,7.25,31.0,18.74,1.463,0.396,0.186,0.028,1.513,0.195,0.229,0.16,0.049,0.025,7.2,2.0
3638,Lao PDR,H011201,2002-04-13,2002,4,13,26.8,8.3,46.0,23.0,1.78,0.144,0.096,0.007,2.401,0.249,0.258,0.061,0.017,0.014,7.61,0.7
3355,Lao PDR,H011201,1997-03-13,1997,3,13,24.4,7.46,31.0,28.8,1.844,0.615,0.42,0.049,2.206,0.148,0.492,0.1,0.028,0.015,9.9,1.3
2949,Lao PDR,H011201,1992-03-17,1992,3,17,21.7,8.0,27.2,26.9,1.81,0.602,0.164,0.047,2.123,0.224,0.351,0.074,0.033,0.036,8.48,1.1
3271,Lao PDR,H011201,1996-01-14,1996,1,14,18.6,8.1,2.0,25.9,1.674,0.425,0.48,0.044,2.13,0.151,0.442,0.172,0.023,0.016,9.01,1.2
3800,Lao PDR,H011201,2003-03-18,2003,3,18,26.8,7.73,22.0,24.85,1.947,0.381,0.196,0.026,2.172,0.214,0.265,0.003,0.019,0.01,7.18,0.7
3276,Lao PDR,H011201,1996-06-13,1996,6,13,27.8,7.66,74.0,23.0,1.438,0.479,0.385,0.06,1.622,0.203,0.388,0.283,0.031,0.091,7.5,1.4
3353,Lao PDR,H011201,1997-01-12,1997,1,12,18.3,7.75,93.0,20.5,1.458,0.486,0.265,0.029,1.737,0.025,0.531,0.143,0.058,0.01,9.7,0.1
3277,Lao PDR,H011201,1996-07-11,1996,7,11,27.0,7.53,106.0,25.6,1.67,0.431,0.41,0.048,1.832,0.162,0.421,0.28,0.041,0.042,7.3,1.0
3273,Lao PDR,H011201,1996-03-20,1996,3,20,22.9,8.41,3.0,28.5,1.717,0.572,0.495,0.05,1.958,0.157,0.485,0.108,0.017,0.01,8.14,2.1
3041,Lao PDR,H011201,1993-01-13,1993,1,13,19.4,7.99,125.0,20.6,1.022,0.727,0.33,0.038,1.514,0.205,0.381,0.154,0.032,0.021,8.56,0.6
3490,Lao PDR,H011201,2001-10-14,2001,10,14,24.0,8.5,190.0,21.1,1.416,0.482,0.138,0.02,1.89,0.059,0.416,0.177,0.033,0.015,7.7,1.2
3275,Lao PDR,H011201,1996-05-14,1996,5,14,27.4,7.94,38.0,26.1,1.6,0.533,0.462,0.063,1.868,0.153,0.455,0.216,0.031,0.053,8.1,0.1
3641,Lao PDR,H011201,2002-07-18,2002,7,18,24.8,8.0,120.0,18.6,1.211,0.41,0.082,0.015,1.532,0.252,0.314,0.262,0.041,0.05,9.0,1.46
2950,Lao PDR,H011201,1992-04-20,1992,4,20,25.0,8.07,114.0,26.8,1.795,0.519,0.322,0.041,1.95,0.252,0.388,0.1,0.047,0.026,8.87,1.1
3491,Lao PDR,H011201,2001-11-16,2001,11,16,21.5,8.98,140.0,20.2,1.406,0.361,0.14,0.023,1.788,0.069,0.213,0.072,0.041,0.045,7.58,1.0
3805,Lao PDR,H011201,2003-08-20,2003,8,20,26.8,6.54,130.0,16.85,1.151,0.337,0.166,0.049,1.164,0.051,0.417,0.201,0.086,0.087,7.02,1.4
3489,Lao PDR,H011201,2001-09-19,2001,9,19,24.8,8.03,201.0,20.2,1.435,0.365,0.136,0.02,1.919,0.033,0.257,0.251,0.08,0.053,7.69,0.8
3354,Lao PDR,H011201,1997-02-23,1997,2,23,20.2,7.8,82.0,26.7,1.672,0.518,0.411,0.054,2.051,0.155,0.483,0.12,0.025,0.01,9.7,0.9
3492,Lao PDR,H011201,2001-12-16,2001,12,16,21.0,8.63,50.0,21.6,1.411,0.412,0.151,0.026,1.841,0.132,0.211,0.07,0.028,0.03,7.61,1.0
