Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
7612,Viet Nam,H988305,2005-09-15,2005,9,15,27.2,7.32,34.0,12.2,0.722,0.3109999999999999,0.161,0.043,0.869,0.106,0.172,0.243,0.05,0.046,5.6,2.27
7763,Viet Nam,H988305,2006-09-15,2006,9,15,25.3,6.83,40.5,9.8,0.523,0.2139999999999999,0.199,0.042,0.667,0.27,0.102,0.134,0.105,0.167,4.88,3.0
7326,Viet Nam,H988305,2003-11-15,2003,11,15,29.0,6.63,72.0,9.8,0.333,0.321,0.232,0.037,0.436,0.248,0.326,0.025,0.007,0.161,6.34,5.76
7762,Viet Nam,H988305,2006-07-15,2006,7,15,26.2,6.55,142.0,16.5,0.752,0.276,0.419,0.069,0.664,0.52,0.365,0.163,0.078,0.171,5.75,4.74
8048,Viet Nam,H988305,2008-10-15,2008,10,15,28.7,6.38,42.5,11.6,0.45,0.43,0.268,0.023,0.87,0.298,0.07,0.117,0.018,0.072,5.96,4.26
7764,Viet Nam,H988305,2006-10-15,2006,10,15,25.2,7.17,47.0,11.3,0.698,0.2390000000000001,0.172,0.032,0.826,0.233,0.132,0.154,0.085,0.302,5.14,2.94
7608,Viet Nam,H988305,2005-03-15,2005,3,15,28.4,7.13,140.0,19.9,0.966,0.508,0.549,0.067,1.126,0.509,0.284,0.409,0.034,0.21,5.73,4.27
7826,Viet Nam,H988305,2007-02-15,2007,2,15,29.0,6.5,92.0,15.1,0.792,0.413,0.328,0.037,0.978,0.216,0.209,0.727,0.003,0.185,4.8,3.51
8089,Viet Nam,H988305,2008-12-15,2008,12,15,27.6,6.52,131.0,9.4,0.38,0.22,0.303,0.037,0.465,0.181,0.282,0.175,0.058,0.214,5.34,7.79
7427,Viet Nam,H988305,2004-09-15,2004,9,15,31.0,6.61,106.5,13.7,0.693,0.3910000000000001,0.221,0.058,0.876,0.228,0.268,0.277,0.024,0.114,6.94,3.32
7839,Viet Nam,H988305,2007-03-15,2007,3,15,31.1,6.67,120.0,21.2,0.998,0.491,0.516,0.061,1.193,0.42,0.554,0.53,0.11,0.15,6.23,4.76
7324,Viet Nam,H988305,2003-03-15,2003,3,15,26.0,6.86,70.0,18.67,0.97,0.478,0.318,0.054,1.263,0.216,0.289,0.198,0.039,0.07,5.21,3.27
7428,Viet Nam,H988305,2004-10-15,2004,10,15,29.5,6.94,6.0,11.2,0.773,0.1889999999999999,0.165,0.032,0.902,0.201,0.096,0.146,0.003,0.106,7.14,2.02
7323,Viet Nam,H988305,2003-02-15,2003,2,15,28.0,6.5,80.0,17.58,0.9,0.4269999999999999,0.359,0.062,0.998,0.354,0.295,0.626,0.023,0.099,4.12,4.38
7426,Viet Nam,H988305,2004-08-15,2004,8,15,31.0,6.83,78.0,15.6,0.855,0.4319999999999999,0.247,0.059,1.104,0.193,0.287,0.232,0.018,0.127,6.53,4.38
8035,Viet Nam,H988305,2008-09-15,2008,9,15,29.1,6.38,38.5,11.9,0.47,0.36,0.243,0.047,0.802,0.275,0.133,0.145,0.108,0.047,4.54,5.25
7424,Viet Nam,H988305,2004-03-15,2004,3,15,30.0,6.78,101.0,21.7,1.014,0.5229999999999999,0.511,0.051,1.379,0.355,0.412,0.353,0.02,0.248,5.96,4.33
7921,Viet Nam,H988305,2007-11-15,2007,11,15,28.3,6.25,49.0,9.9,0.59,0.184,0.225,0.028,0.704,0.144,0.191,0.224,0.072,0.063,3.55,5.02
7429,Viet Nam,H988305,2004-11-15,2004,11,15,31.0,6.4,51.0,10.0,0.464,0.2779999999999999,0.276,0.051,0.845,0.153,0.082,0.333,0.003,0.107,5.76,5.27
7761,Viet Nam,H988305,2006-02-15,2006,2,15,25.0,7.04,79.0,15.6,0.914,0.412,0.224,0.049,0.875,0.221,0.373,0.404,0.009,0.175,5.8,4.54
7425,Viet Nam,H988305,2004-07-15,2004,7,15,29.0,6.55,116.0,19.0,0.979,0.495,0.372,0.067,0.785,0.348,0.613,0.229,0.03,0.111,5.23,4.5
7609,Viet Nam,H988305,2005-04-15,2005,4,15,29.6,6.92,84.0,25.7,1.396,0.5470000000000002,0.506,0.058,1.302,0.55,0.611,0.075,0.017,0.277,5.82,1.95
7610,Viet Nam,H988305,2005-07-15,2005,7,15,27.5,6.87,125.0,17.9,0.866,0.43,0.384,0.095,0.686,0.308,0.642,0.729,0.119,0.118,5.0,4.52
7607,Viet Nam,H988305,2005-02-15,2005,2,15,28.1,7.12,176.0,17.1,0.827,0.4579999999999999,0.428,0.045,1.058,0.366,0.28,0.336,0.026,0.31,5.66,4.83
7760,Viet Nam,H988305,2006-01-15,2006,1,15,24.6,6.79,169.0,15.5,0.813,0.3189999999999999,0.329,0.048,0.667,0.276,0.566,0.622,0.025,0.134,5.91,6.11
8070,Viet Nam,H988305,2008-11-15,2008,11,15,29.1,6.71,43.5,9.5,0.39,0.26,0.318,0.037,0.608,0.211,0.137,0.379,0.006,0.022,4.16,4.08
