Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
4549,Lao PDR,H231801,2008-04-22,2008,4,22,32.3,7.94,5.0,4.23,0.257,0.1,0.052,0.022,0.266,0.051,0.104,0.023,0.017,0.03,7.3,5.026
3738,Lao PDR,H231801,2002-12-17,2002,12,17,26.8,6.73,10.0,3.32,0.475,0.108,0.028,0.012,0.401,0.016,0.02,0.004,0.052,0.02,7.2,1.0
3893,Lao PDR,H231801,2003-04-22,2003,4,22,29.0,7.83,1.0,4.2,0.284,0.129,0.029,0.008,0.308,0.046,0.06,0.098,0.052,0.01,6.3,2.2
3900,Lao PDR,H231801,2003-12-16,2003,12,16,26.3,7.7,5.0,4.05,0.357,0.046,0.026,0.011,0.35,0.036,0.05,0.009,0.063,0.02,7.2,1.9
3729,Lao PDR,H231801,2002-03-13,2002,3,13,26.1,6.9,6.0,3.88,1.93,0.18,0.029,0.005,0.707,0.042,0.033,0.005,0.081,0.036,6.95,2.2
3894,Lao PDR,H231801,2003-05-16,2003,5,16,29.2,7.4,2.0,4.0,0.276,0.12,0.022,0.009,0.309,0.053,0.051,0.052,0.041,0.013,7.06,2.2
3575,Lao PDR,H231801,2001-06-19,2001,6,19,32.5,7.0,9.0,3.9,0.34,0.207,0.024,0.012,0.354,0.029,0.038,0.003,0.012,0.025,6.92,1.8
4547,Lao PDR,H231801,2008-02-13,2008,2,13,22.9,7.39,4.0,3.94,0.223,0.094,0.042,0.026,0.253,0.056,0.081,0.027,0.047,0.011,7.66,3.668
3890,Lao PDR,H231801,2003-01-20,2003,1,20,24.4,6.83,3.0,3.4,0.198,0.107,0.026,0.009,0.315,0.018,0.03,0.011,0.038,0.031,6.32,5.2
4166,Lao PDR,H231801,2005-06-16,2005,6,16,31.1,7.1,31.0,3.6,0.215,0.11,0.029,0.026,0.3,0.03,0.046,0.003,0.054,0.024,7.03,1.677
4418,Lao PDR,H231801,2007-01-15,2007,1,15,25.3,7.2,20.0,3.47,0.247,0.069,0.023,0.006,0.319,0.016,0.034,0.112,0.051,0.016,7.92,2.0
4162,Lao PDR,H231801,2005-02-11,2005,2,11,27.6,7.52,10.0,4.6,0.35,0.074,0.022,0.015,0.326,0.049,0.068,0.009,0.071,0.007,7.27,2.752
3730,Lao PDR,H231801,2002-04-15,2002,4,15,30.9,8.22,9.0,4.2,0.18,0.025,0.029,0.006,0.405,0.072,0.045,0.016,0.015,0.018,7.08,2.0
3896,Lao PDR,H231801,2003-08-15,2003,8,15,30.0,7.43,13.0,4.01,0.258,0.108,0.029,0.03,0.365,0.018,0.023,0.211,0.103,0.021,6.2,1.4
4043,Lao PDR,H231801,2004-09-17,2004,9,17,28.3,7.83,9.0,3.6,0.238,0.073,0.023,0.003,0.237,0.023,0.09,0.004,0.033,0.003,7.0,1.729
4171,Lao PDR,H231801,2005-11-17,2005,11,17,32.1,6.9,80.0,3.1,0.197,0.031,0.039,0.026,0.248,0.009,0.05,0.048,0.027,0.016,6.34,1.07
3735,Lao PDR,H231801,2002-09-19,2002,9,19,29.0,2.96,31.0,4.4,0.325,0.156,0.019,0.008,0.318,0.081,0.055,0.083,0.013,0.129,7.13,1.21
4419,Lao PDR,H231801,2007-02-16,2007,2,16,26.1,8.03,8.0,3.62,0.253,0.092,0.024,0.005,0.309,0.014,0.021,0.007,0.044,0.015,8.12,3.613
4552,Lao PDR,H231801,2008-07-22,2008,7,22,31.1,6.44,9.0,3.5,0.232,0.08,0.018,0.039,0.278,0.031,0.048,0.015,0.068,0.016,7.23,3.19
4167,Lao PDR,H231801,2005-07-16,2005,7,16,31.0,6.2,22.0,3.65,0.218,0.089,0.025,0.02,0.276,0.033,0.03,0.044,0.047,0.02,4.48,2.836
3734,Lao PDR,H231801,2002-08-20,2002,8,20,28.6,7.22,22.0,3.9,0.365,0.256,0.02,0.005,0.402,0.046,0.048,0.122,0.097,0.021,7.08,1.1
3737,Lao PDR,H231801,2002-11-26,2002,11,26,26.8,7.38,18.0,3.55,0.295,0.219,0.021,0.013,0.325,0.028,0.014,0.036,0.02,0.064,6.92,2.1
4039,Lao PDR,H231801,2004-05-17,2004,5,17,27.3,6.83,9.0,4.6,0.361,0.08,0.008,0.005,0.36,0.047,0.053,0.036,0.033,0.038,6.5,3.918
3731,Lao PDR,H231801,2002-05-15,2002,5,15,29.3,7.03,10.0,3.5,0.058,0.011,0.027,0.005,0.372,0.015,0.012,0.235,0.016,0.02,6.9,0.1
3727,Lao PDR,H231801,2002-01-17,2002,1,17,25.0,7.8,6.0,3.89,0.003,0.001,0.036,0.007,0.372,0.025,0.013,0.255,0.126,0.003,6.92,2.1
4172,Lao PDR,H231801,2005-12-14,2005,12,14,26.9,6.4,50.0,3.39,0.211,0.042,0.041,0.032,0.268,0.007,0.042,0.016,0.123,0.008,6.86,0.95
4035,Lao PDR,H231801,2004-01-20,2004,1,20,28.1,6.97,5.0,5.64,0.35,0.2,0.002,0.001,0.39,0.059,0.098,0.017,0.013,0.028,6.51,5.096
3899,Lao PDR,H231801,2003-11-18,2003,11,18,30.2,7.79,6.0,4.01,0.277,0.111,0.022,0.009,0.335,0.041,0.053,0.475,0.08,0.021,7.11,3.2
3728,Lao PDR,H231801,2002-02-12,2002,2,12,25.0,8.08,7.0,3.8,0.259,0.013,0.033,0.007,0.376,0.011,0.007,0.012,0.029,0.036,6.83,2.3
3732,Lao PDR,H231801,2002-06-18,2002,6,18,31.0,7.0,16.0,4.0,0.106,0.05,0.025,0.004,0.364,0.016,0.003,0.216,0.02,0.022,6.88,0.1
4301,Lao PDR,H231801,2006-08-15,2006,8,15,33.3,7.2,2.0,3.31,0.212,0.065,0.042,0.029,0.292,0.035,0.035,0.016,0.015,0.016,7.1,3.747
4038,Lao PDR,H231801,2004-04-20,2004,4,20,26.1,7.1,6.0,4.1,0.317,0.086,0.004,0.002,0.325,0.023,0.048,0.038,0.02,0.025,6.85,2.31
4422,Lao PDR,H231801,2007-07-16,2007,7,16,32.6,7.76,41.0,3.9,0.223,0.087,0.04,0.032,0.158,0.083,0.113,0.046,0.043,0.025,6.98,4.283
4045,Lao PDR,H231801,2004-11-15,2004,11,15,26.2,7.95,6.0,3.4,0.237,0.085,0.004,0.003,0.236,0.01,0.073,0.007,0.007,0.006,6.0,1.436
3571,Lao PDR,H231801,2001-02-14,2001,2,14,24.9,7.44,7.0,3.7,0.33,0.287,0.028,0.01,0.333,0.073,0.062,0.004,0.042,0.008,7.59,0.8
