Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3312,Lao PDR,H230206,1996-05-20,1996,5,20,31.5,8.1,38.0,25.1,1.787,0.596,0.312,0.04,1.928,0.195,0.546,0.083,0.064,0.022,5.5,1.4
3878,Lao PDR,H230206,2003-01-20,2003,1,20,24.0,7.35,17.0,24.4,1.767,0.73,0.098,0.013,2.166,0.101,0.217,0.002,0.023,0.013,6.89,1.1
4540,Lao PDR,H230206,2008-06-17,2008,6,17,24.0,6.25,39.0,11.95,0.641,0.264,0.142,0.039,0.884,0.063,0.215,0.168,0.039,0.032,7.53,2.413
3718,Lao PDR,H230206,2002-04-15,2002,4,15,32.0,7.9,53.0,2.66,1.954,0.691,0.079,0.008,2.41,0.236,0.045,0.062,0.063,0.014,7.11,0.3
2840,Lao PDR,H230206,1990-02-19,1990,2,19,24.2,8.27,2.0,27.7,1.594,0.398,0.255,0.047,1.606,0.084,0.48,0.002,0.06,0.009,8.09,0.7
3716,Lao PDR,H230206,2002-01-17,2002,1,17,22.7,8.5,22.0,23.9,1.528,0.193,0.092,0.009,1.989,0.12,0.4,0.187,0.039,0.003,6.84,1.6
3155,Lao PDR,H230206,1994-10-17,1994,10,17,28.8,7.64,96.0,28.0,1.766,0.644,0.121,0.025,2.253,0.029,0.506,0.015,0.022,0.045,6.32,0.8
3726,Lao PDR,H230206,2002-12-17,2002,12,17,25.9,6.66,43.0,22.4,1.733,0.496,0.102,0.014,2.313,0.076,0.203,0.047,0.063,0.03,8.06,0.2
2732,Lao PDR,H230206,1988-11-14,1988,11,14,23.2,7.72,20.0,15.7,1.387,0.496,0.22,0.012,1.836,0.012,0.431,0.012,0.017,0.018,8.3,4.6
4543,Lao PDR,H230206,2008-09-16,2008,9,16,28.0,7.27,163.0,15.5,1.087,0.309,0.085,0.015,1.235,0.056,0.124,0.113,0.024,0.026,6.82,1.185
4030,Lao PDR,H230206,2004-08-17,2004,8,17,26.0,7.32,82.0,10.3,0.684,0.276,0.026,0.003,0.81,0.02,0.178,0.193,0.042,0.013,6.5,0.458
3886,Lao PDR,H230206,2003-09-16,2003,9,16,27.8,7.03,82.0,10.4,0.619,0.312,0.186,0.014,0.83,0.082,0.124,0.12,0.054,0.019,6.73,1.4
3882,Lao PDR,H230206,2003-05-16,2003,5,16,32.2,7.52,24.0,24.1,1.65,0.632,0.102,0.016,2.009,0.196,0.306,0.055,0.033,0.024,6.82,1.5
4027,Lao PDR,H230206,2004-05-17,2004,5,17,28.6,7.5,23.0,21.7,1.36,0.635,0.045,0.006,1.845,0.039,0.36,0.007,0.029,0.036,5.3,3.918
3083,Lao PDR,H230206,1993-06-17,1993,6,17,27.6,7.64,37.0,18.9,1.225,0.267,0.122,0.041,1.302,0.047,0.337,0.122,0.016,0.032,7.96,0.9
3224,Lao PDR,H230206,1995-05-16,1995,5,16,27.0,7.26,12.0,15.4,1.056,0.39,0.151,0.023,1.132,0.025,0.316,0.183,0.035,0.021,4.8,2.1
4284,Lao PDR,H230206,2006-02-15,2006,2,15,26.6,7.5,4.0,29.5,1.665,0.782,0.405,0.026,1.927,0.386,0.625,0.043,0.035,0.015,9.2,0.82
4153,Lao PDR,H230206,2005-01-18,2005,1,18,22.53,8.18,21.0,27.5,1.895,0.729,0.078,0.017,1.953,0.146,0.531,0.017,0.027,0.017,8.2,3.776
2787,Lao PDR,H230206,1989-11-16,1989,11,16,26.0,7.96,5.0,20.5,1.411,0.352,0.22,0.012,1.397,0.065,0.266,0.021,0.089,0.028,7.54,0.3
3311,Lao PDR,H230206,1996-02-19,1996,2,19,23.2,7.98,41.0,30.4,1.801,0.6,0.368,0.02,2.136,0.129,0.598,0.009,0.014,0.011,9.5,8.3
3408,Lao PDR,H230206,1999-07-20,1999,7,20,27.7,7.83,60.0,14.0,0.893,0.341,0.197,0.032,1.165,0.048,0.141,0.003,0.022,0.011,6.4,1.98
3724,Lao PDR,H230206,2002-10-17,2002,10,17,27.6,6.9,90.0,16.5,1.286,0.338,0.09,0.012,1.553,0.072,0.127,0.11,0.024,0.024,8.11,0.1
4405,Lao PDR,H230206,2007-12-19,2007,12,19,27.9,7.23,3.0,23.8,1.694,0.29,0.252,0.01,2.187,0.143,0.122,0.028,0.021,0.014,9.23,3.291
3227,Lao PDR,H230206,1995-09-18,1995,9,18,26.7,7.72,167.0,14.0,0.979,0.326,0.085,0.012,1.057,0.016,0.201,0.153,0.026,0.056,9.2,1.0
3376,Lao PDR,H230206,1997-03-19,1997,3,19,24.8,7.99,3.0,26.4,1.715,0.405,0.33,0.021,1.938,0.113,0.367,0.018,0.015,0.015,7.2,1.1
3154,Lao PDR,H230206,1994-09-14,1994,9,14,26.6,7.49,100.0,14.0,0.912,0.256,0.068,0.011,1.329,0.015,0.069,0.008,0.052,0.033,6.21,0.5
2915,Lao PDR,H230206,1991-04-30,1991,4,30,29.6,7.78,3.0,26.6,1.432,0.487,0.364,0.024,1.545,0.05,0.677,0.095,0.03,0.017,8.02,0.9
4401,Lao PDR,H230206,2007-08-20,2007,8,20,29.4,6.6,177.0,11.74,0.744,0.295,0.115,0.02,0.909,0.022,0.188,0.162,0.03,0.031,6.745,2.934
2846,Lao PDR,H230206,1990-12-17,1990,12,17,23.6,7.82,10.0,22.3,1.042,0.629,0.2,0.04,1.143,0.077,0.528,0.097,0.076,0.015,7.22,0.1
3409,Lao PDR,H230206,1999-08-17,1999,8,17,26.8,7.77,96.0,13.6,1.028,0.393,0.16,0.032,1.316,0.078,0.145,0.134,0.019,0.035,6.2,2.12
3883,Lao PDR,H230206,2003-06-19,2003,6,19,29.4,7.18,39.0,16.0,1.076,0.381,0.098,0.017,1.227,0.071,0.21,0.097,0.073,0.029,6.76,0.8
4033,Lao PDR,H230206,2004-11-15,2004,11,15,27.2,8.4,55.0,23.4,1.561,0.532,0.055,0.002,1.73,0.006,0.391,0.056,0.022,0.004,8.0,0.33
3567,Lao PDR,H230206,2001-10-24,2001,10,24,26.2,7.06,103.0,26.0,1.1,0.463,0.024,0.006,1.811,0.036,0.181,0.136,0.098,0.021,7.01,1.1
3889,Lao PDR,H230206,2003-12-16,2003,12,16,24.6,7.82,46.0,25.4,1.783,0.565,0.221,0.038,2.174,0.108,0.378,0.17,0.044,0.016,7.18,0.6
