Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
7916,Viet Nam,H988106,2007-11-15,2007,11,15,27.9,6.12,32.5,10.2,0.445,0.242,0.244,0.037,0.655,0.155,0.211,0.027,0.03,0.106,5.88,5.0
8032,Viet Nam,H988106,2008-09-15,2008,9,15,29.1,6.13,37.0,12.5,0.49,0.37,0.269,0.052,0.629,0.294,0.348,0.095,0.049,0.084,3.04,5.49
7574,Viet Nam,H988106,2005-11-15,2005,11,15,22.3,7.01,26.5,9.1,0.352,0.272,0.191,0.037,0.455,0.057,0.292,0.155,0.083,0.091,5.58,2.89
7575,Viet Nam,H988106,2005-12-15,2005,12,15,25.2,6.42,96.0,9.3,0.304,0.2769999999999999,0.253,0.046,0.263,0.103,0.423,0.516,0.123,0.122,5.87,7.17
8067,Viet Nam,H988106,2008-11-15,2008,11,15,28.5,6.52,93.5,8.9,0.31,0.32,0.239,0.038,0.648,0.157,0.156,0.2,0.078,0.095,4.99,5.17
7573,Viet Nam,H988106,2005-10-15,2005,10,15,25.1,6.78,39.0,9.3,0.434,0.2739999999999999,0.164,0.031,0.501,0.04,0.297,0.035,0.044,0.048,5.41,2.68
7290,Viet Nam,H988106,2003-12-15,2003,12,15,26.0,7.02,54.0,12.0,0.3789999999999999,0.536,0.24,0.045,0.919,0.233,0.126,0.273,0.0279999999999999,0.121,5.83,4.03
7395,Viet Nam,H988106,2004-08-15,2004,8,15,29.6,6.84,25.0,13.5,0.756,0.237,0.207,0.058,0.429,0.121,0.597,0.28,0.11,0.154,6.59,3.61
7900,Viet Nam,H988106,2007-10-15,2007,10,15,26.9,6.23,56.5,11.8,0.396,0.4359999999999999,0.26,0.046,0.552,0.174,0.409,0.118,0.045,0.128,4.69,5.72
7998,Viet Nam,H988106,2008-07-15,2008,7,15,28.2,6.62,144.0,15.6,0.788,0.2929999999999999,0.389,0.039,1.004,0.316,0.247,0.479,0.009,0.182,3.5,8.04
7737,Viet Nam,H988106,2006-09-15,2006,9,15,22.5,6.37,53.0,14.6,0.548,0.528,0.304,0.068,0.451,0.394,0.508,0.126,0.058,0.181,4.84,6.32
7935,Viet Nam,H988106,2007-12-15,2007,12,15,28.1,6.42,108.0,11.4,0.428,0.328,0.324,0.052,0.645,0.241,0.284,0.348,0.111,0.177,6.12,8.84
