Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
7635,Viet Nam,H988309,2005-09-15,2005,9,15,26.7,7.48,37.5,12.3,0.642,0.3269999999999999,0.164,0.046,0.697,0.086,0.271,0.259,0.053,0.104,5.28,2.91
7786,Viet Nam,H988309,2006-10-15,2006,10,15,25.4,6.91,43.0,10.1,0.563,0.2490000000000001,0.172,0.033,0.662,0.27,0.127,0.08,0.056,0.112,3.82,3.47
7342,Viet Nam,H988309,2003-06-15,2003,6,15,28.5,6.63,88.0,16.2,0.695,0.4489999999999999,0.433,0.046,0.538,0.751,0.457,0.52,0.006,0.168,5.26,2.03
8051,Viet Nam,H988309,2008-10-15,2008,10,15,27.6,6.54,37.0,12.4,0.42,0.54,0.268,0.025,0.851,0.29,0.152,0.046,0.076,0.04,2.95,4.18
7783,Viet Nam,H988309,2006-02-15,2006,2,15,25.2,7.14,76.0,16.2,0.8,0.472,0.359,0.04,0.859,0.203,0.436,0.693,0.014,0.144,6.61,2.09
7459,Viet Nam,H988309,2004-11-15,2004,11,15,29.0,6.41,41.0,11.6,0.531,0.3329999999999999,0.249,0.053,0.785,0.114,0.23,0.489,0.02,0.064,7.06,4.8
7343,Viet Nam,H988309,2003-11-15,2003,11,15,29.0,6.54,82.0,10.1,0.379,0.413,0.217,0.039,0.372,0.275,0.423,0.595,0.002,0.119,6.45,5.31
7634,Viet Nam,H988309,2005-08-15,2005,8,15,26.7,6.8,56.0,16.56,0.702,0.3560000000000001,0.362,0.112,0.683,0.274,0.609,0.397,0.055,0.152,5.84,4.18
7458,Viet Nam,H988309,2004-10-15,2004,10,15,31.0,7.21,13.0,11.0,0.667,0.236,0.185,0.038,0.845,0.206,0.124,0.167,0.065,0.09,6.58,2.62
7456,Viet Nam,H988309,2004-02-15,2004,2,15,30.0,6.81,51.0,19.6,0.846,0.499,0.411,0.039,0.947,0.212,0.627,0.607,0.04,0.042,6.85,3.82
7636,Viet Nam,H988309,2005-10-15,2005,10,15,26.2,7.23,53.5,10.8,0.598,0.245,0.195,0.034,0.78,0.104,0.163,0.278,0.097,0.072,5.8,4.29
7906,Viet Nam,H988309,2007-10-15,2007,10,15,28.2,6.3,34.0,12.5,0.484,0.398,0.213,0.045,0.443,0.168,0.522,0.105,0.044,0.083,5.12,5.52
7784,Viet Nam,H988309,2006-03-15,2006,3,15,26.9,6.84,141.0,20.1,0.879,0.522,0.474,0.061,0.869,0.304,0.628,0.959,0.068,0.154,6.33,5.14
7785,Viet Nam,H988309,2006-09-15,2006,9,15,25.5,6.76,38.0,10.7,0.498,0.3189999999999999,0.199,0.057,0.619,0.304,0.161,0.017,0.074,0.229,3.44,3.66
