Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
7332,Viet Nam,H988307,2003-02-15,2003,2,15,29.0,6.75,177.0,15.62,0.824,0.428,0.274,0.043,1.086,0.249,0.116,0.242,0.044,0.196,3.42,5.07
8072,Viet Nam,H988307,2008-11-15,2008,11,15,28.0,6.62,104.0,11.4,0.4,0.33,0.332,0.042,0.708,0.227,0.23,0.461,0.004,0.07,3.8,3.92
8018,Viet Nam,H988307,2008-08-15,2008,8,15,27.9,6.23,71.0,19.7,0.697,0.636,0.407,0.079,1.064,0.381,0.516,0.212,0.12,0.156,5.91,9.23
7447,Viet Nam,H988307,2004-12-15,2004,12,15,31.0,6.7,120.0,12.5,0.797,0.2309999999999999,0.251,0.043,0.869,0.194,0.196,0.446,0.021,0.167,6.03,3.99
7774,Viet Nam,H988307,2006-03-15,2006,3,15,27.3,7.14,174.0,17.7,0.759,0.575,0.416,0.05,1.136,0.255,0.345,0.691,0.018,0.207,5.91,4.06
7625,Viet Nam,H988307,2005-09-15,2005,9,15,26.1,7.09,59.0,12.3,0.553,0.3859999999999999,0.209,0.059,0.707,0.093,0.292,0.675,0.106,0.23,5.82,4.51
7772,Viet Nam,H988307,2006-01-15,2006,1,15,24.8,6.9,97.0,15.8,0.778,0.38,0.314,0.044,0.778,0.479,0.333,0.741,0.023,0.094,6.04,5.03
7444,Viet Nam,H988307,2004-08-15,2004,8,15,30.5,6.91,11.0,15.1,0.85,0.365,0.238,0.06,1.11,0.223,0.163,0.253,0.018,0.165,6.38,4.02
7445,Viet Nam,H988307,2004-09-15,2004,9,15,28.6,6.64,58.5,12.6,0.719,0.264,0.216,0.057,0.976,0.201,0.118,0.319,0.02,0.153,6.85,3.88
7334,Viet Nam,H988307,2003-06-15,2003,6,15,29.5,6.69,191.0,15.2,0.725,0.358,0.38,0.046,0.847,0.505,0.286,0.42,0.011,0.141,5.24,4.15
