Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3239,7332,Viet Nam,H988307,2003-02-15,2003,2,15,29.0,6.75,177.0,15.62,0.824,0.428,0.274,0.043,1.086,0.249,0.116,0.242,0.044,0.196,3.42,5.07
3279,7333,Viet Nam,H988307,2003-03-15,2003,3,15,28.5,6.97,167.0,18.09,0.97,0.43,0.436,0.065,1.337,0.218,0.202,0.279,0.05,0.233,4.12,4.34
3366,7334,Viet Nam,H988307,2003-06-15,2003,6,15,29.5,6.69,191.0,15.2,0.725,0.358,0.38,0.046,0.847,0.505,0.286,0.42,0.011,0.141,5.24,4.15
3415,7335,Viet Nam,H988307,2003-07-15,2003,7,15,28.5,6.36,62.0,20.3,0.972,0.413,0.443,0.109,0.797,0.698,0.382,0.145,0.003,0.085,6.34,5.4
3561,7336,Viet Nam,H988307,2003-11-15,2003,11,15,29.5,6.58,138.0,13.1,0.576,0.435,0.24,0.047,0.824,0.223,0.299,0.083,0.003,0.143,6.98,5.72
3646,7440,Viet Nam,H988307,2004-01-15,2004,1,15,30.0,6.52,81.0,15.9,0.846,0.3419999999999999,0.324,0.044,1.104,0.19,0.258,0.37,0.012,0.106,6.05,3.55
3681,7441,Viet Nam,H988307,2004-02-15,2004,2,15,30.0,6.79,83.0,18.4,0.851,0.58,0.393,0.036,1.177,0.256,0.359,0.518,0.022,0.04,6.34,3.54
3716,7442,Viet Nam,H988307,2004-03-15,2004,3,15,31.0,6.9,171.0,21.5,1.009,0.5330000000000001,0.518,0.052,1.418,0.298,0.348,0.314,0.009,0.294,5.96,4.86
3835,7443,Viet Nam,H988307,2004-07-15,2004,7,15,28.0,6.77,104.0,22.4,1.056,0.51,0.412,0.09,0.982,0.341,0.699,0.583,0.022,0.083,6.23,4.22
3857,7444,Viet Nam,H988307,2004-08-15,2004,8,15,30.5,6.91,11.0,15.1,0.85,0.365,0.238,0.06,1.11,0.223,0.163,0.253,0.018,0.165,6.38,4.02
3899,7445,Viet Nam,H988307,2004-09-15,2004,9,15,28.6,6.64,58.5,12.6,0.719,0.264,0.216,0.057,0.976,0.201,0.118,0.319,0.02,0.153,6.85,3.88
3993,7446,Viet Nam,H988307,2004-11-15,2004,11,15,31.0,6.61,76.0,13.1,0.746,0.243,0.27,0.057,1.036,0.109,0.153,0.311,0.005,0.127,6.31,4.6
4027,7447,Viet Nam,H988307,2004-12-15,2004,12,15,31.0,6.7,120.0,12.5,0.797,0.2309999999999999,0.251,0.043,0.869,0.194,0.196,0.446,0.021,0.167,6.03,3.99
4054,7620,Viet Nam,H988307,2005-01-15,2005,1,15,27.2,7.07,43.0,15.4,0.793,0.424,0.341,0.046,0.947,0.303,0.271,0.898,0.118,0.372,5.53,3.9
4115,7621,Viet Nam,H988307,2005-02-15,2005,2,15,27.9,7.13,94.0,16.6,0.605,0.5469999999999999,0.369,0.04,1.14,0.246,0.288,0.364,0.017,0.114,7.1,3.09
4137,7622,Viet Nam,H988307,2005-03-15,2005,3,15,27.7,7.95,197.0,19.1,1.016,0.4590000000000001,0.351,0.046,1.246,0.303,0.456,0.468,0.097,0.275,7.12,3.07
4312,7623,Viet Nam,H988307,2005-07-15,2005,7,15,27.6,7.1,65.0,16.6,0.829,0.3860000000000001,0.352,0.074,0.887,0.249,0.476,0.874,0.049,0.099,5.39,3.32
