Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3310,7271,Viet Nam,H039803,2003-04-15,2003,4,15,30.0,7.55,26.8,17.3,0.65,0.64,0.306,0.042,1.26,0.314,0.169,0.15,0.011,0.062,6.98,1.71
3337,7272,Viet Nam,H039803,2003-05-15,2003,5,15,29.7,6.7,10.4,24.2,1.048,0.4579999999999999,0.955,0.064,1.352,0.79,0.169,0.24,0.011,0.072,7.02,2.3
3368,7273,Viet Nam,H039803,2003-06-15,2003,6,15,29.8,6.85,61.0,13.4,0.574,0.378,0.33,0.068,0.879,0.24,0.193,0.27,0.013,0.12,6.98,2.0
3459,7274,Viet Nam,H039803,2003-08-15,2003,8,15,28.5,6.82,111.0,11.5,0.62,0.2309999999999999,0.181,0.029,0.844,0.194,0.066,0.172,0.051,0.085,5.06,3.21
3486,7275,Viet Nam,H039803,2003-09-15,2003,9,15,27.5,6.8,116.0,10.0,0.481,0.317,0.163,0.026,0.755,0.102,0.092,0.246,0.038,0.233,5.74,3.76
3525,7276,Viet Nam,H039803,2003-10-15,2003,10,15,26.0,6.99,49.0,12.3,0.681,0.2839999999999999,0.215,0.056,0.95,0.129,0.083,0.082,0.01,0.097,6.84,2.14
3558,7277,Viet Nam,H039803,2003-11-15,2003,11,15,28.0,6.91,47.0,12.8,0.702,0.285,0.25,0.056,0.915,0.151,0.107,0.279,0.12,0.142,5.98,3.17
3604,7278,Viet Nam,H039803,2003-12-15,2003,12,15,28.5,6.86,64.0,13.6,0.681,0.395,0.269,0.039,1.011,0.18,0.162,0.467,0.022,0.135,5.43,2.65
3759,7371,Viet Nam,H039803,2004-05-15,2004,5,15,29.7,7.17,40.0,21.4,1.064,0.5489999999999999,0.487,0.042,1.43,0.236,0.396,0.234,0.013,0.087,7.99,3.42
3795,7372,Viet Nam,H039803,2004-06-15,2004,6,15,29.8,7.28,80.0,18.2,0.947,0.4030000000000001,0.364,0.044,1.16,0.218,0.231,0.25,0.008,0.057,2.67,6.23
4061,7525,Viet Nam,H039803,2005-01-15,2005,1,15,27.3,7.11,37.5,15.0,0.766,0.367,0.311,0.043,1.11,0.287,0.218,0.828,0.035,0.097,6.04,3.34
4099,7526,Viet Nam,H039803,2005-02-15,2005,2,15,27.2,7.36,17.5,16.6,0.871,0.4659999999999999,0.403,0.04,1.219,0.386,0.104,0.116,0.013,0.104,6.22,2.94
4128,7527,Viet Nam,H039803,2005-03-15,2005,3,15,27.9,6.87,23.0,19.1,1.001,0.5030000000000001,0.389,0.046,1.285,0.347,0.235,0.104,0.135,0.065,6.31,2.11
4170,7528,Viet Nam,H039803,2005-04-15,2005,4,15,29.3,7.2,27.0,24.5,1.151,0.7589999999999999,0.426,0.037,1.537,0.485,0.227,0.06,0.001,0.091,6.07,1.7
4204,7529,Viet Nam,H039803,2005-05-15,2005,5,15,29.1,6.82,49.5,27.6,1.259,0.6780000000000002,0.554,0.051,1.672,0.387,0.447,0.142,0.019,0.22,6.09,2.36
4251,7530,Viet Nam,H039803,2005-06-15,2005,6,15,27.0,7.05,24.0,21.0,1.011,0.4930000000000001,0.464,0.059,1.3,0.335,0.588,0.613,0.015,0.087,6.41,2.99
4302,7531,Viet Nam,H039803,2005-07-15,2005,7,15,28.1,7.08,75.0,12.3,0.688,0.2470000000000001,0.236,0.053,0.822,0.132,0.153,0.361,0.059,0.122,6.45,2.93
