Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3966,891,Cambodia,H440103,2004-10-22,2004,10,22,24.0,6.79,25.0,2.5,0.0896,0.0238,0.094,0.0274,0.195,0.021,0.0113999999999999,0.004,0.01,0.0437,8.2,5.628
4006,892,Cambodia,H440103,2004-11-23,2004,11,23,25.4,7.02,6.0,4.1,0.2587,0.0119,0.096,0.032,0.314,0.018,0.03615,0.0729,0.01,0.359,8.12,1.387
4089,1030,Cambodia,H440103,2005-01-27,2005,1,27,24.6,7.0,25.0,5.4,0.3383,0.0398,0.1431,0.0395,0.3112,0.107,0.188,0.071,0.009,0.0481,7.39,4.378
4160,1031,Cambodia,H440103,2005-03-28,2005,3,28,31.0,7.71,10.0,5.64,0.21113,0.1134,0.1991,0.0417,0.38,0.013,0.14,0.0423,0.0159,0.0153,6.93,7.424
4193,1032,Cambodia,H440103,2005-04-26,2005,4,26,28.8,7.01,3.666,4.6,0.2272,0.075,0.1121,0.0477,0.394,0.018,0.045,0.0816,0.0118,0.0248,6.82,7.172
4214,1033,Cambodia,H440103,2005-05-17,2005,5,17,29.8,7.2,8.0,4.4,0.1711,0.1086,0.1596,0.0527,0.294,0.129,0.03,0.113,0.02473,0.024,6.77,1.1457
4237,1034,Cambodia,H440103,2005-06-13,2005,6,13,30.0,6.71,110.0,4.4,0.1373,0.115,0.1297,0.0306,0.281,0.102,0.064,0.249,0.00471,0.0706,8.22,5.012
4321,1035,Cambodia,H440103,2005-07-16,2005,7,16,30.0,7.15,95.0,4.9,0.0572,0.2586,0.1414,0.046,0.287,0.102,0.094,0.255,0.0242,0.0823,8.833,1.376
4356,1036,Cambodia,H440103,2005-08-16,2005,8,16,27.0,7.3,82.0,3.2,0.056,0.044,0.174,0.034,0.19,0.017,0.129,0.153,0.0022,0.0576,8.73,1.767
4530,1037,Cambodia,H440103,2005-11-24,2005,11,24,27.0,6.61,10.0,3.7,0.117,0.059,0.2029,0.0455,0.32,0.014,0.057,0.062,0.0945,0.0206,9.757,3.836
4588,1038,Cambodia,H440103,2005-12-27,2005,12,27,22.5,6.39,32.0,4.9,0.165,0.07,0.218,0.041,0.397,0.021,0.04,0.055,0.0517,0.0119,8.49,2.482
4627,1206,Cambodia,H440103,2006-01-18,2006,1,18,25.5,7.58,4.0,3.81,0.157,0.054,0.102,0.0388,0.2331,0.024,0.077,0.057,0.0176,0.0163,9.783,3.289
4681,1207,Cambodia,H440103,2006-02-17,2006,2,17,26.5,7.29,5.0,3.97,0.142,0.113,0.109,0.044,0.3158,0.023,0.097,0.075,0.0253,0.0082,8.317,0.13
4730,1208,Cambodia,H440103,2006-03-19,2006,3,19,28.5,6.53,1.0,4.52,0.146,0.143,0.172,0.0418,0.3514,0.037,0.0944,0.038,0.112,0.0046,8.737,0.113
4802,1209,Cambodia,H440103,2006-05-22,2006,5,22,31.5,6.83,41.0,4.12,0.1384,0.013,0.1822,0.04075,0.2634,0.017,0.06411,0.183,0.0098,0.0655,7.285,0.113
4846,1210,Cambodia,H440103,2006-06-20,2006,6,20,31.5,6.95,24.0,3.93,0.176,0.057,0.1386,0.0503,0.3332,0.037,0.0323,0.1455,0.0065,0.0742,7.468,0.835
4894,1211,Cambodia,H440103,2006-07-19,2006,7,19,28.0,6.47,64.0,3.9,0.12,0.1,0.1471,0.0402,0.31,0.057,0.0379,0.1232,0.0303,0.1522,8.006,2.3431
5052,1212,Cambodia,H440103,2006-11-25,2006,11,25,26.5,6.52,12.0,3.23,0.08,0.09,0.1373,0.03705,0.302,0.017,0.035,0.0904,0.005405405,0.0791342,8.04,1.270588235
5077,1213,Cambodia,H440103,2006-12-18,2006,12,18,24.5,6.79,4.0,4.48,0.13,0.09,0.1923,0.04365,0.343,0.023,0.054,0.0639,0.011206897,0.026512,7.52961,5.9209
5121,1384,Cambodia,H440103,2007-01-23,2007,1,23,28.0,7.28,2.000018000000057,3.76,0.1359999999999999,0.094,0.1132,0.04735,0.3690685413005273,0.0152641878669275,0.0433358121330724,0.060391,0.001,0.0164296,8.05323,4.290352941176472
5172,1385,Cambodia,H440103,2007-02-24,2007,2,24,31.5,6.5,2.000018000000057,3.88,0.133,0.121,0.1214,0.04565,0.3602058319039451,0.0159726183685111,0.0266273816314888,0.0363066,0.0018196,0.0085606,7.6094,4.388532110091746
5215,1386,Cambodia,H440103,2007-03-23,2007,3,23,27.5,7.8,11.000099000000038,4.26,0.136,0.1139999999999999,0.1154,0.0427,0.3485915492957746,0.0187155963302752,0.0358844036697247,0.0277609,0.01596,0.0178105,6.410659070115612,3.272727272727272
5241,1387,Cambodia,H440103,2007-04-23,2007,4,23,28.5,6.55,8.000071999999951,4.66,0.144,0.124,0.1282,0.0482,0.3959390862944162,0.0267359821760118,0.0332351999999999,0.0319949999999999,0.0014128,0.0181607,6.001166764857877,6.802453987730061
5284,1388,Cambodia,H440103,2007-05-26,2007,5,26,32.0,7.17,21.000189000000045,4.46,0.1583959899749373,0.0942355889724311,0.1248,0.05115,0.3510743801652893,0.0270574971815107,0.0812071999999999,0.1815945,0.008235,0.0454788,7.292,0.1760391198044011
5302,1389,Cambodia,H440103,2007-06-23,2007,6,23,32.0,7.63,52.0004680000001,4.4,0.1405684754521963,0.1364341085271318,0.1427999999999999,0.0548,0.3153719008264463,0.019992595335061,0.0997746,0.2081491999999999,0.0278011999999999,0.0764624,7.657,0.6450167973124288
