Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
58,2639,Lao PDR,H013901,1986-01-15,1986,1,15,24.2,7.0,12.0,21.3,0.986,0.771,0.315,0.03,1.691,0.188,0.289,0.018,0.033,0.058,8.24,0.5
70,2640,Lao PDR,H013901,1986-02-14,1986,2,14,24.2,7.9,10.0,22.4,1.119,0.483,0.44,0.032,1.752,0.223,0.243,0.006,0.019,0.042,6.77,0.8
85,2641,Lao PDR,H013901,1986-03-15,1986,3,15,28.4,7.9,14.0,23.0,1.348,0.408,0.362,0.036,1.791,0.299,0.285,0.012,0.025,0.027,8.52,0.6
100,2642,Lao PDR,H013901,1986-04-19,1986,4,19,30.0,8.3,8.0,23.4,1.27,0.403,0.47,0.038,1.615,0.369,0.205,0.008,0.034,0.03,7.94,1.1
138,2643,Lao PDR,H013901,1986-09-15,1986,9,15,28.6,6.15,177.0,12.5,0.445,0.137,0.187,0.03,0.647,0.057,0.044,0.161,0.005,0.058,6.71,2.2
180,2679,Lao PDR,H013901,1987-01-16,1987,1,16,22.4,7.88,76.0,22.1,1.237,0.584,0.344,0.032,1.776,0.187,0.392,0.061,0.013,0.019,7.48,0.1
187,2680,Lao PDR,H013901,1987-02-16,1987,2,16,24.2,7.99,28.0,21.3,1.32,0.489,0.375,0.037,1.728,0.229,0.343,0.001,0.011,0.008,8.36,0.5
295,2713,Lao PDR,H013901,1988-03-14,1988,3,14,25.4,8.23,28.0,23.4,1.625,0.48,0.339,0.038,1.757,0.316,0.649,0.071,0.038,0.026,8.23,0.2
409,2762,Lao PDR,H013901,1989-03-13,1989,3,13,26.8,8.19,3.0,25.2,1.769,0.218,0.51,0.038,1.846,0.325,0.528,0.005,0.029,0.02,8.73,0.1
419,2763,Lao PDR,H013901,1989-04-17,1989,4,17,28.5,7.95,2.0,26.7,1.619,0.247,0.505,0.011,1.639,0.451,0.5,0.02,0.013,0.011,8.1,1.0
429,2764,Lao PDR,H013901,1989-05-15,1989,5,15,31.2,7.88,16.0,20.6,1.318,0.467,0.425,0.019,1.537,0.342,0.452,0.086,0.051,0.02,7.09,1.9
465,2765,Lao PDR,H013901,1989-10-15,1989,10,15,28.0,7.49,9.0,16.0,1.031,0.2,0.155,0.027,1.003,0.127,0.217,0.21,0.032,0.065,7.2,1.9
497,2766,Lao PDR,H013901,1989-12-15,1989,12,15,22.2,8.19,138.0,21.3,1.481,0.241,0.365,0.014,1.525,0.211,0.364,0.097,0.017,0.043,7.21,1.0
507,2816,Lao PDR,H013901,1990-01-16,1990,1,16,26.9,8.23,69.0,21.0,1.212,0.761,0.025,0.032,1.257,0.211,0.477,0.126,0.023,0.153,7.44,0.1
521,2817,Lao PDR,H013901,1990-02-15,1990,2,15,26.6,8.26,5.0,22.5,0.957,0.625,0.305,0.037,1.206,0.217,0.447,0.077,0.023,0.031,7.92,0.2
537,2818,Lao PDR,H013901,1990-04-19,1990,4,19,29.6,7.6,24.0,22.0,1.237,0.299,0.49,0.04,1.154,0.301,0.49,0.11,0.03,0.023,8.9,0.1
547,2819,Lao PDR,H013901,1990-05-16,1990,5,16,29.7,7.47,34.0,23.6,1.321,0.293,0.4,0.04,1.162,0.396,0.401,0.089,0.017,0.039,7.92,1.2
621,2820,Lao PDR,H013901,1990-11-16,1990,11,16,23.6,7.8,218.0,18.6,1.123,0.374,0.211,0.04,1.08,0.246,0.368,0.136,0.024,0.059,8.5,1.8
629,2821,Lao PDR,H013901,1990-12-15,1990,12,15,26.5,7.7,180.0,21.3,1.291,0.25,0.19,0.03,1.073,0.269,0.4,0.136,0.041,0.082,8.23,0.6
640,2892,Lao PDR,H013901,1991-01-15,1991,1,15,25.3,7.43,32.0,22.1,1.146,0.422,0.39,0.03,1.213,0.207,0.459,0.117,0.042,0.027,8.7,0.5
688,2893,Lao PDR,H013901,1991-06-15,1991,6,15,27.2,7.66,166.0,21.9,1.126,0.356,0.387,0.09,1.282,0.281,0.595,0.44,0.025,0.113,8.3,1.6
747,2894,Lao PDR,H013901,1991-12-14,1991,12,14,24.2,7.82,177.0,21.4,1.35,0.366,0.114,0.09,1.584,0.197,0.288,0.195,0.019,0.04,8.67,0.8
763,2960,Lao PDR,H013901,1992-01-21,1992,1,21,16.6,8.0,42.0,22.6,1.273,0.568,0.372,0.045,1.668,0.228,0.38,0.173,0.032,0.043,8.32,4.5
773,2961,Lao PDR,H013901,1992-02-15,1992,2,15,27.9,8.0,16.0,22.3,1.228,0.507,0.361,0.031,1.784,0.22,0.258,0.082,0.028,0.026,8.07,0.5
