Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3559,7351,Viet Nam,H988314,2003-11-15,2003,11,15,29.0,6.47,71.0,10.7,0.73,0.049,0.214,0.043,0.403,0.206,0.489,0.455,0.01,0.121,6.52,5.19
3862,7472,Viet Nam,H988314,2004-08-15,2004,8,15,29.0,6.61,59.0,18.0,1.379,0.018,0.306,0.073,0.886,0.234,0.642,0.295,0.018,0.073,6.95,4.82
3894,7473,Viet Nam,H988314,2004-09-15,2004,9,15,30.0,6.58,81.5,16.5,0.739,0.299,0.308,0.076,0.8,0.179,0.49,0.255,0.02,0.069,6.95,5.95
3944,7474,Viet Nam,H988314,2004-10-15,2004,10,15,30.2,7.12,21.0,12.0,0.708,0.289,0.188,0.046,0.776,0.165,0.281,0.146,0.119,0.052,6.58,3.29
3991,7475,Viet Nam,H988314,2004-11-15,2004,11,15,30.0,6.41,80.0,12.0,0.545,0.405,0.277,0.054,0.82,0.114,0.254,0.667,0.011,0.15,6.35,5.67
4020,7476,Viet Nam,H988314,2004-12-15,2004,12,15,31.0,6.67,109.5,17.1,0.708,0.3189999999999999,0.621,0.053,0.798,0.543,0.264,0.536,0.018,0.104,6.32,3.75
4104,7653,Viet Nam,H988314,2005-02-15,2005,2,15,28.7,6.98,125.0,22.2,0.726,0.685,0.717,0.054,1.016,0.698,0.29,0.56,0.01,0.288,6.04,3.29
4130,7654,Viet Nam,H988314,2005-03-15,2005,3,15,29.3,7.14,164.0,19.7,0.919,0.474,0.468,0.056,0.853,0.428,0.64,0.494,0.08,0.27,7.09,6.2
4300,7655,Viet Nam,H988314,2005-07-15,2005,7,15,27.6,6.72,83.0,17.4,0.821,0.515,0.357,0.08,0.752,0.325,0.541,0.973,0.103,0.11,5.96,5.0
4346,7656,Viet Nam,H988314,2005-08-15,2005,8,15,26.6,6.67,104.0,15.73,0.63,0.398,0.395,0.092,0.701,0.313,0.488,0.464,0.061,0.201,5.38,5.37
4427,7657,Viet Nam,H988314,2005-10-15,2005,10,15,24.9,7.07,42.0,11.4,0.583,0.299,0.2,0.037,0.642,0.111,0.327,0.051,0.078,0.052,5.82,3.97
4516,7658,Viet Nam,H988314,2005-11-15,2005,11,15,22.0,7.08,95.0,9.8,0.376,0.308,0.22,0.044,0.414,0.149,0.362,0.437,0.143,0.151,5.61,3.73
4652,7799,Viet Nam,H988314,2006-02-15,2006,2,15,24.9,7.07,111.0,15.2,0.909,0.4219999999999999,0.236,0.047,0.97,0.205,0.314,0.697,0.038,0.203,5.58,5.55
4705,7800,Viet Nam,H988314,2006-03-15,2006,3,15,27.3,6.9,139.0,18.4,0.775,0.5579999999999999,0.43,0.061,1.168,0.269,0.333,0.553,0.057,0.278,5.57,5.46
4947,7801,Viet Nam,H988314,2006-09-15,2006,9,15,25.9,6.62,46.5,11.2,0.399,0.353,0.244,0.082,0.597,0.278,0.276,0.202,0.133,0.097,4.86,5.24
4974,7802,Viet Nam,H988314,2006-10-15,2006,10,15,25.6,6.75,66.0,9.6,0.434,0.313,0.18,0.037,0.461,0.23,0.249,0.079,0.041,0.142,5.25,4.91
5026,7803,Viet Nam,H988314,2006-11-15,2006,11,15,28.0,6.75,81.0,8.6,0.299,0.374,0.197,0.04,0.453,0.181,0.198,0.261,0.081,0.139,5.66,6.77
5193,7840,Viet Nam,H988314,2007-03-15,2007,3,15,31.2,6.7,93.0,20.0,0.963,0.462,0.504,0.056,1.088,0.501,0.334,0.85,0.02,0.2,4.59,4.72
5323,7867,Viet Nam,H988314,2007-07-15,2007,7,15,29.4,6.55,77.0,15.3,0.609,0.474,0.329,0.057,0.557,0.412,0.481,0.447,0.107,0.359,4.62,5.13
5366,7880,Viet Nam,H988314,2007-08-15,2007,8,15,29.5,6.52,104.0,13.6,0.59,0.217,0.461,0.1,0.719,0.251,0.361,0.353,0.095,0.251,4.91,4.93
5463,7909,Viet Nam,H988314,2007-10-15,2007,10,15,27.8,6.26,94.0,10.8,0.309,0.3989999999999999,0.243,0.059,0.507,0.133,0.317,0.523,0.067,0.199,4.46,5.72
