Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1403,5678,Thailand,H371203,1995-11-15,1995,11,15,28.0,7.13,77.0,3.6,0.279,0.117,0.082,0.03,0.236,0.06,0.198,0.442,0.06,0.034,7.67,2.1
1455,5766,Thailand,H371203,1996-01-10,1996,1,10,31.5,7.26,7.0,3.8,0.185,0.123,0.08,0.029,0.23,0.094,0.1,0.26,0.071,0.033,6.98,1.5
1483,5767,Thailand,H371203,1996-02-13,1996,2,13,18.5,7.08,12.0,10.9,0.334,0.274,0.354,0.057,0.58,0.36,0.121,0.143,0.078,0.048,8.98,3.1
1505,5768,Thailand,H371203,1996-03-13,1996,3,13,24.3,7.25,9.0,3.4,0.166,0.06,0.109,0.04,0.221,0.108,0.084,0.222,0.069,0.02,7.17,2.0
1528,5769,Thailand,H371203,1996-04-16,1996,4,16,22.5,7.34,11.0,3.8,0.176,0.09,0.106,0.034,0.232,0.116,0.094,0.285,0.092,0.053,9.8,0.9
1558,5770,Thailand,H371203,1996-05-14,1996,5,14,28.5,6.97,31.0,4.9,0.173,0.167,0.18,0.045,0.28,0.026,0.309,0.222,0.001,0.082,7.52,1.8
1587,5771,Thailand,H371203,1996-06-13,1996,6,13,30.5,7.34,12.0,3.6,0.108,0.082,0.084,0.055,0.27,0.073,0.006,0.438,0.03,0.011,8.0,0.5
1639,5772,Thailand,H371203,1996-08-15,1996,8,15,27.5,7.15,62.0,3.7,0.197,0.137,0.057,0.04,0.315,0.055,0.053,0.685,0.015,0.012,8.03,0.9
1658,5773,Thailand,H371203,1996-09-16,1996,9,16,30.0,7.13,16.0,3.2,0.108,0.087,0.096,0.03,0.293,0.038,0.025,0.319,0.007,0.018,9.28,1.7
1665,5774,Thailand,H371203,1996-10-13,1996,10,13,29.8,6.76,6.0,3.9,0.186,0.058,0.128,0.022,0.283,0.068,0.002,0.423,0.061,0.014,8.47,2.2
1690,5775,Thailand,H371203,1996-11-14,1996,11,14,29.5,6.72,98.0,3.6,0.163,0.071,0.115,0.025,0.234,0.092,0.021,0.213,0.088,0.01,8.4,1.2
1707,5776,Thailand,H371203,1996-12-15,1996,12,15,27.0,6.67,4.0,3.8,0.166,0.088,0.117,0.022,0.26,0.08,0.026,0.43,0.013,0.018,8.37,1.1
1757,5861,Thailand,H371203,1997-02-15,1997,2,15,25.5,7.19,5.0,3.6,0.208,0.085,0.023,0.036,0.215,0.112,0.014,0.478,0.005,0.045,7.22,0.4
1776,5862,Thailand,H371203,1997-03-13,1997,3,13,24.8,7.18,17.0,3.7,0.226,0.082,0.072,0.038,0.258,0.129,0.043,0.377,0.023,0.02,7.03,1.5
1837,5863,Thailand,H371203,1997-07-14,1997,7,14,23.0,7.4,51.0,3.6,0.108,0.162,0.056,0.035,0.239,0.104,0.061,0.359,0.001,0.014,6.35,1.2
1870,5864,Thailand,H371203,1997-08-19,1997,8,19,30.5,6.95,58.0,2.8,0.109,0.108,0.125,0.02,0.203,0.105,0.025,0.21,0.015,0.055,8.59,1.9
1883,5865,Thailand,H371203,1997-09-15,1997,9,15,26.2,6.62,57.0,3.1,0.229,0.098,0.055,0.027,0.238,0.092,0.078,0.264,0.017,0.008,9.05,1.2
1901,5866,Thailand,H371203,1997-10-15,1997,10,15,26.0,7.17,13.0,3.4,0.199,0.103,0.085,0.036,0.259,0.09,0.034,0.141,0.024,0.036,6.75,2.3
1918,5867,Thailand,H371203,1997-11-12,1997,11,12,24.3,7.17,9.0,3.4,0.187,0.115,0.104,0.029,0.244,0.115,0.07,0.248,0.005,0.018,7.67,1.5
1938,5868,Thailand,H371203,1997-12-15,1997,12,15,27.5,7.14,8.0,3.3,0.207,0.098,0.103,0.027,0.288,0.081,0.038,0.117,0.026,0.033,9.39,1.2
1959,5951,Thailand,H371203,1998-01-14,1998,1,14,28.0,7.31,16.0,3.6,0.19,0.115,0.146,0.061,0.358,0.107,0.072,0.203,0.006,0.016,7.7,0.9
1978,5952,Thailand,H371203,1998-02-17,1998,2,17,29.0,7.02,46.0,5.9,0.238,0.108,0.184,0.091,0.37,0.112,0.081,0.705,0.005,0.048,7.13,3.9
1986,5953,Thailand,H371203,1998-03-16,1998,3,16,30.0,7.12,17.0,3.9,0.245,0.067,0.147,0.048,0.354,0.089,0.036,0.161,0.079,0.025,9.45,1.6
1996,5954,Thailand,H371203,1998-04-16,1998,4,16,27.5,6.82,3.0,3.9,0.206,0.081,0.103,0.05,0.316,0.094,0.003,0.287,0.091,0.053,7.41,1.6
2005,5955,Thailand,H371203,1998-05-13,1998,5,13,28.0,6.98,21.0,3.8,0.249,0.124,0.16,0.045,0.51,0.089,0.001,0.239,0.005,0.096,8.33,1.4
2021,5956,Thailand,H371203,1998-06-15,1998,6,15,30.2,7.03,15.0,4.3,0.165,0.142,0.145,0.048,0.333,0.11,0.03,0.169,0.011,0.005,8.38,1.4
2042,5957,Thailand,H371203,1998-07-15,1998,7,15,29.0,6.71,26.0,3.6,0.121,0.113,0.148,0.043,0.284,0.12,0.007,0.186,0.063,0.022,7.85,1.5
2050,5958,Thailand,H371203,1998-08-18,1998,8,18,28.0,6.95,14.0,3.9,0.216,0.071,0.091,0.046,0.255,0.171,0.035,0.181,0.061,0.008,7.85,1.2
2078,5959,Thailand,H371203,1998-11-17,1998,11,17,29.0,6.78,11.0,3.3,0.177,0.017,0.158,0.041,0.269,0.075,0.028,0.17,0.036,0.028,9.66,0.4
2082,5960,Thailand,H371203,1998-12-15,1998,12,15,29.3,6.98,27.0,3.4,0.166,0.071,0.147,0.05,0.305,0.137,0.008,0.186,0.109,0.089,9.12,1.5
2091,6041,Thailand,H371203,1999-01-14,1999,1,14,27.5,6.73,71.0,3.4,0.163,0.085,0.101,0.037,0.252,0.083,0.02,0.232,0.106,0.018,8.78,1.2
2095,6042,Thailand,H371203,1999-02-15,1999,2,15,23.0,6.81,20.0,3.4,0.194,0.059,0.136,0.033,0.303,0.116,0.017,0.186,0.065,0.01,8.0,0.8
2107,6043,Thailand,H371203,1999-03-16,1999,3,16,29.5,6.62,10.0,3.7,0.257,0.125,0.029,0.028,0.278,0.094,0.042,0.083,0.005,0.023,9.21,0.7
2109,6044,Thailand,H371203,1999-04-19,1999,4,19,29.8,6.47,17.0,3.5,0.221,0.139,0.051,0.028,0.262,0.127,0.012,0.263,0.005,0.005,9.2,1.3
2119,6045,Thailand,H371203,1999-05-18,1999,5,18,29.7,6.76,12.0,4.0,0.17,0.146,0.056,0.029,0.261,0.117,0.011,0.074,0.037,0.065,8.73,1.2
2124,6046,Thailand,H371203,1999-06-15,1999,6,15,31.0,6.78,41.0,3.9,0.18,0.157,0.109,0.041,0.246,0.242,0.013,0.324,0.036,0.012,9.76,1.9
2133,6047,Thailand,H371203,1999-07-12,1999,7,12,27.8,6.95,11.0,3.9,0.164,0.058,0.161,0.034,0.242,0.131,0.015,0.275,0.015,0.01,9.83,0.9
2159,6048,Thailand,H371203,1999-08-17,1999,8,17,26.4,6.81,19.0,3.7,0.19,0.048,0.128,0.033,0.238,0.104,0.019,0.205,0.005,0.01,7.55,1.0
2177,6049,Thailand,H371203,1999-09-15,1999,9,15,28.0,6.34,49.0,3.1,0.136,0.076,0.11,0.078,0.233,0.107,0.024,0.234,0.022,0.032,7.47,1.5
2203,6050,Thailand,H371203,1999-10-13,1999,10,13,21.4,6.82,68.0,3.1,0.206,0.079,0.105,0.014,0.242,0.11,0.014,0.154,0.11,0.021,7.84,4.2
2244,6051,Thailand,H371203,1999-11-16,1999,11,16,24.0,6.51,12.0,2.8,0.166,0.065,0.057,0.018,0.117,0.197,0.005,0.335,0.02,0.005,8.82,1.5
2248,6052,Thailand,H371203,1999-12-14,1999,12,14,24.5,7.01,47.0,2.9,0.134,0.078,0.097,0.012,0.158,0.137,0.053,0.185,0.024,0.008,9.89,1.5
2276,6144,Thailand,H371203,2000-01-18,2000,1,18,24.6,6.76,35.0,3.2,0.133,0.09,0.095,0.017,0.203,0.111,0.009,0.208,0.066,0.013,9.5,0.9
2285,6145,Thailand,H371203,2000-02-15,2000,2,15,25.0,6.37,58.0,3.4,0.106,0.045,0.085,0.015,0.155,0.109,0.008,0.268,0.067,0.004,9.14,1.1
2319,6146,Thailand,H371203,2000-03-15,2000,3,15,24.0,6.96,18.0,3.0,0.207,0.04,0.072,0.02,0.232,0.132,0.006,0.332,0.088,0.011,9.76,0.7
2338,6147,Thailand,H371203,2000-04-18,2000,4,18,24.6,6.38,54.0,3.4,0.162,0.066,0.057,0.02,0.184,0.113,0.008,0.14,0.011,0.019,9.68,0.4
2352,6148,Thailand,H371203,2000-05-15,2000,5,15,28.5,6.33,53.0,3.8,0.163,0.082,0.053,0.038,0.181,0.123,0.02,0.25,0.039,0.031,6.77,1.1
2372,6149,Thailand,H371203,2000-06-14,2000,6,14,26.0,6.54,87.0,4.9,0.135,0.076,0.097,0.038,0.216,0.102,0.016,0.441,0.15,0.02,8.54,1.0
2391,6150,Thailand,H371203,2000-07-11,2000,7,11,27.0,6.67,12.0,3.7,0.187,0.039,0.101,0.038,0.184,0.132,0.043,0.141,0.031,0.037,8.06,1.7
2418,6151,Thailand,H371203,2000-08-16,2000,8,16,28.5,6.64,51.0,3.3,0.176,0.038,0.099,0.025,0.178,0.104,0.085,0.215,0.118,0.028,9.14,1.2
2428,6152,Thailand,H371203,2000-09-13,2000,9,13,26.5,6.54,70.0,3.1,0.168,0.046,0.108,0.034,0.167,0.124,0.065,0.241,0.1,0.038,9.0,2.5
2453,6153,Thailand,H371203,2000-10-16,2000,10,16,27.1,6.7,12.0,3.4,0.152,0.074,0.084,0.029,0.2,0.1,0.011,0.307,0.095,0.012,9.53,1.0
2476,6154,Thailand,H371203,2000-11-15,2000,11,15,25.3,6.67,37.0,3.2,0.154,0.099,0.065,0.025,0.2,0.099,0.022,0.307,0.01,0.006,8.69,1.1
2499,6155,Thailand,H371203,2000-12-12,2000,12,12,24.0,6.54,9.0,2.5,0.248,0.125,0.92,0.028,0.21,0.158,0.065,0.249,0.005,0.011,9.79,1.4
2537,6253,Thailand,H371203,2001-01-17,2001,1,17,23.2,6.67,78.0,3.3,0.197,0.069,0.05,0.025,0.161,0.15,0.006,0.248,0.001,0.003,9.21,2.7
2560,6254,Thailand,H371203,2001-02-14,2001,2,14,26.5,6.64,62.0,3.4,0.168,0.09,0.087,0.025,0.156,0.165,0.02,0.349,0.038,0.01,9.75,1.2
2602,6255,Thailand,H371203,2001-03-14,2001,3,14,24.4,7.85,48.0,4.4,0.204,0.109,0.093,0.024,0.257,0.137,0.026,0.158,0.026,0.002,9.33,1.0
2621,6256,Thailand,H371203,2001-04-09,2001,4,9,27.3,6.77,96.0,4.8,0.238,0.148,0.08,0.04,0.286,0.17,0.014,0.498,0.051,0.01,9.04,2.3
2656,6257,Thailand,H371203,2001-05-14,2001,5,14,28.6,6.67,38.0,8.9,0.22,0.13,0.21,0.029,0.2,0.342,0.018,0.292,0.146,0.012,9.95,1.5
2683,6258,Thailand,H371203,2001-06-11,2001,6,11,27.5,6.88,28.0,3.8,0.184,0.107,0.108,0.028,0.25,0.143,0.03,0.391,0.018,0.02,8.44,2.2
2712,6259,Thailand,H371203,2001-07-09,2001,7,9,27.8,6.64,105.0,3.4,0.171,0.109,0.106,0.032,0.249,0.109,0.044,0.09,0.035,0.009,8.19,3.1
2741,6260,Thailand,H371203,2001-08-14,2001,8,14,28.0,6.48,35.0,3.4,0.147,0.076,0.121,0.034,0.216,0.134,0.025,0.233,0.01,0.008,9.28,4.2
2772,6261,Thailand,H371203,2001-09-11,2001,9,11,28.4,6.67,77.0,4.3,0.268,0.129,0.115,0.032,0.367,0.237,0.026,0.216,0.027,0.023,6.4,1.8
2805,6262,Thailand,H371203,2001-10-09,2001,10,9,28.4,6.54,39.0,3.0,0.092,0.1,0.115,0.024,0.168,0.153,0.021,0.318,0.012,0.014,8.3,4.22
2839,6263,Thailand,H371203,2001-11-12,2001,11,12,30.4,6.72,33.0,3.4,0.138,0.132,0.167,0.022,0.248,0.179,0.026,0.15,0.033,0.033,8.72,2.17
2862,6264,Thailand,H371203,2001-12-11,2001,12,11,24.0,6.82,20.0,3.3,0.135,0.068,0.105,0.025,0.215,0.11,0.028,0.177,0.058,0.003,9.48,1.08
2903,6353,Thailand,H371203,2002-01-14,2002,1,14,22.3,6.45,23.0,3.4,0.122,0.095,0.103,0.023,0.198,0.128,0.023,0.158,0.013,0.006,9.09,2.01
2923,6354,Thailand,H371203,2002-02-11,2002,2,11,24.0,6.83,36.0,3.7,0.15,0.112,0.112,0.021,0.245,0.138,0.022,0.204,0.046,0.009,6.96,0.9
2953,6355,Thailand,H371203,2002-03-11,2002,3,11,24.0,6.63,140.0,3.6,0.099,0.129,0.086,0.032,0.225,0.084,0.022,0.175,0.052,0.1,5.8,1.34
2982,6356,Thailand,H371203,2002-04-09,2002,4,9,26.0,6.74,16.0,4.1,0.123,0.103,0.095,0.03,0.247,0.109,0.024,0.437,0.022,0.008,8.12,1.15
3037,6357,Thailand,H371203,2002-06-10,2002,6,10,27.5,6.67,32.0,4.0,0.121,0.137,0.105,0.036,0.241,0.105,0.026,0.24,0.11,0.038,7.85,1.57
3069,6358,Thailand,H371203,2002-07-15,2002,7,15,28.0,6.45,39.0,4.2,0.091,0.106,0.134,0.032,0.234,0.117,0.026,0.387,0.021,0.024,7.17,3.49
3096,6359,Thailand,H371203,2002-08-13,2002,8,13,28.5,6.42,27.0,3.8,0.123,0.105,0.118,0.016,0.228,0.121,0.022,0.21,0.052,0.026,9.75,2.64
3128,6360,Thailand,H371203,2002-09-16,2002,9,16,27.0,6.42,18.0,3.6,0.072,0.095,0.134,0.034,0.204,0.104,0.024,0.382,0.095,0.037,8.22,1.59
3453,6411,Thailand,H371203,2003-08-13,2003,8,13,29.6,7.0,12.0,4.0,0.19,0.08,0.3540669856459331,0.0374424552429667,0.4,0.15,0.02,0.578014,0.034715,0.001745,9.1,1.5
3517,6412,Thailand,H371203,2003-10-15,2003,10,15,26.5,6.42,18.0,2.5,0.14,0.055,0.05,0.0382,0.237,0.126,0.0324,0.190854,0.00823,0.02154,9.8,0.33
3549,6413,Thailand,H371203,2003-11-13,2003,11,13,24.0,6.53,22.0,4.85,0.128,0.104,0.1662,0.0312,0.225,0.274,0.02,0.3183249999999999,0.11572,0.02707,9.12,1.51
3636,6455,Thailand,H371203,2004-01-13,2004,1,13,22.7,5.9,4.0,3.5,0.159681,0.07898,0.09,0.0247,0.32,0.169,0.0111,0.27,0.016,0.031,9.85,1.21
3669,6456,Thailand,H371203,2004-02-11,2004,2,11,20.6,6.42,1.0,4.8,0.137,0.273,0.0857,0.024,0.27,0.193,0.0179,0.17,0.1236,0.017,9.75,2.93
3732,6457,Thailand,H371203,2004-04-19,2004,4,19,26.4,6.85,3.0,3.5,0.117764,0.169807,0.1022,0.0271,0.233,0.2008,0.0184,0.28,0.0128,0.017,8.1,1.12
3767,6458,Thailand,H371203,2004-05-17,2004,5,17,27.5,6.95,13.0,3.8,0.127745,0.147676,0.097,0.0341,0.321,0.0976,0.0403,0.375,0.0607,0.046,6.95,0.14
