Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3470,7281,Viet Nam,H988102,2003-08-15,2003,8,15,29.0,7.24,25.0,13.0,0.605,0.385,0.245,0.04,0.879,0.223,0.198,0.101,0.058,0.172,6.96,4.62
3598,7282,Viet Nam,H988102,2003-12-15,2003,12,15,28.0,7.69,3.0,11.0,0.2779999999999999,0.53,0.228,0.059,0.794,0.195,0.139,0.21,0.057,0.19,7.54,3.99
3823,7383,Viet Nam,H988102,2004-07-15,2004,7,15,30.0,7.06,82.0,13.9,0.537,0.43,0.395,0.036,0.993,0.189,0.089,0.216,0.028,0.092,6.27,2.89
3865,7384,Viet Nam,H988102,2004-08-15,2004,8,15,30.0,7.14,28.5,14.6,0.625,0.427,0.203,0.042,0.962,0.184,0.187,0.12,0.046,0.168,6.8,4.12
3903,7385,Viet Nam,H988102,2004-09-15,2004,9,15,29.8,7.08,46.7,9.5,0.618,0.145,0.191,0.038,0.801,0.106,0.113,0.208,0.018,0.102,6.35,4.32
3941,7386,Viet Nam,H988102,2004-10-15,2004,10,15,30.0,7.05,39.0,11.5,0.513,0.4419999999999999,0.167,0.036,0.756,0.245,0.069,0.245,0.015,0.113,6.15,2.69
3977,7387,Viet Nam,H988102,2004-11-15,2004,11,15,31.0,7.1,110.0,11.3,0.619,0.3239999999999999,0.196,0.04,0.911,0.231,0.082,0.233,0.004,0.097,6.73,3.77
4022,7388,Viet Nam,H988102,2004-12-15,2004,12,15,31.0,7.53,5.0,11.2,0.306,0.33,0.389,0.054,0.719,0.204,0.115,0.2,0.045,0.13,7.1,3.8
4062,7557,Viet Nam,H988102,2005-01-15,2005,1,15,28.4,7.0,22.0,13.9,0.726,0.3460000000000001,0.293,0.039,0.971,0.288,0.136,0.623,0.049,0.097,6.32,4.55
4109,7558,Viet Nam,H988102,2005-02-15,2005,2,15,28.5,7.01,63.0,16.2,0.783,0.398,0.455,0.039,1.172,0.416,0.136,0.196,0.047,0.234,6.01,3.46
4179,7559,Viet Nam,H988102,2005-04-15,2005,4,15,28.6,7.17,155.0,25.2,1.033,0.78,0.487,0.042,1.324,0.402,0.643,0.091,0.016,0.26,6.05,5.72
4200,7560,Viet Nam,H988102,2005-05-15,2005,5,15,27.9,6.54,166.0,21.7,0.931,0.7829999999999999,0.394,0.036,1.127,0.432,0.536,0.105,0.027,0.215,6.17,4.28
4295,7561,Viet Nam,H988102,2005-07-15,2005,7,15,28.5,7.11,142.0,21.8,0.927,0.738,0.339,0.032,1.214,0.346,0.428,0.187,0.079,0.207,5.48,5.6
4442,7562,Viet Nam,H988102,2005-10-15,2005,10,15,25.7,7.22,33.0,8.5,0.429,0.212,0.149,0.03,0.614,0.043,0.166,0.225,0.052,0.037,5.87,1.88
4499,7563,Viet Nam,H988102,2005-11-15,2005,11,15,21.7,7.02,104.0,9.1,0.453,0.2359999999999999,0.195,0.036,0.657,0.041,0.161,0.437,0.028,0.159,6.28,2.89
4571,7564,Viet Nam,H988102,2005-12-15,2005,12,15,23.8,7.01,147.0,13.5,0.641,0.325,0.268,0.038,0.758,0.111,0.256,0.729,0.03,0.27,6.09,6.49
4673,7726,Viet Nam,H988102,2006-02-15,2006,2,15,25.3,7.02,47.0,16.1,0.869,0.395,0.349,0.043,1.05,0.274,0.323,0.419,0.015,0.121,6.26,3.66
4709,7727,Viet Nam,H988102,2006-03-15,2006,3,15,27.4,7.47,74.0,17.1,0.884,0.321,0.385,0.057,1.027,0.275,0.304,0.339,0.016,0.095,6.1,3.34
4824,7728,Viet Nam,H988102,2006-06-15,2006,6,15,27.3,7.04,62.5,20.9,1.025,0.44,0.403,0.055,1.042,0.58,0.35,0.518,0.105,0.193,6.45,2.3
4874,7729,Viet Nam,H988102,2006-07-15,2006,7,15,25.9,6.82,94.0,11.8,0.635,0.1779999999999999,0.262,0.047,0.686,0.377,0.141,0.173,0.083,0.14,6.41,2.75
4945,7730,Viet Nam,H988102,2006-09-15,2006,9,15,24.6,6.83,49.0,8.6,0.424,0.259,0.172,0.035,0.599,0.206,0.087,0.015,0.013,0.178,4.49,4.16
4972,7731,Viet Nam,H988102,2006-10-15,2006,10,15,24.2,6.87,35.5,8.6,0.498,0.195,0.172,0.032,0.606,0.198,0.085,0.295,0.024,0.129,4.77,2.61
5013,7732,Viet Nam,H988102,2006-11-15,2006,11,15,26.1,6.75,62.0,8.3,0.404,0.244,0.173,0.045,0.48,0.198,0.121,0.08,0.023,0.126,4.85,4.97
5111,7817,Viet Nam,H988102,2007-01-15,2007,1,15,26.5,6.75,37.0,13.6,0.492,0.6240000000000001,0.301,0.042,0.926,0.248,0.222,0.238,0.019,0.349,4.94,3.38
5153,7825,Viet Nam,H988102,2007-02-15,2007,2,15,27.0,6.78,65.5,16.0,0.88,0.507,0.304,0.031,1.064,0.316,0.229,0.027,0.015,0.081,3.33,2.52
5373,7874,Viet Nam,H988102,2007-08-15,2007,8,15,28.8,6.59,149.0,10.5,0.522,0.287,0.275,0.038,0.763,0.149,0.121,0.176,0.001,0.114,5.83,4.03
5402,7885,Viet Nam,H988102,2007-09-15,2007,9,15,28.3,6.59,87.0,11.6,0.58,0.276,0.247,0.049,0.798,0.131,0.126,0.209,0.112,0.184,5.72,5.97
5451,7899,Viet Nam,H988102,2007-10-15,2007,10,15,27.2,6.1,45.0,10.5,0.474,0.309,0.197,0.034,0.778,0.131,0.153,0.325,0.076,0.2,4.77,5.4
5515,7915,Viet Nam,H988102,2007-11-15,2007,11,15,28.4,6.05,30.5,10.2,0.503,0.29,0.244,0.033,0.847,0.139,0.081,0.293,0.106,0.157,3.92,5.12
5606,7948,Viet Nam,H988102,2008-01-15,2008,1,15,29.8,6.4,106.0,14.0,0.667,0.4769999999999998,0.288,0.038,1.039,0.22,0.23,0.585,0.012,0.197,5.15,2.87
5789,7985,Viet Nam,H988102,2008-06-15,2008,6,15,29.9,6.2,76.0,15.6,0.65,0.38,0.41,0.037,0.668,0.487,0.274,0.278,0.134,0.173,2.58,5.99
5849,7996,Viet Nam,H988102,2008-07-15,2008,7,15,27.1,6.56,49.5,14.1,0.758,0.3029999999999999,0.352,0.04,0.94,0.407,0.122,0.368,0.012,0.145,3.84,5.0
5882,8014,Viet Nam,H988102,2008-08-15,2008,8,15,27.9,6.52,101.0,13.1,0.718,0.328,0.223,0.046,0.889,0.252,0.243,0.18,0.02,0.127,4.32,4.59
5928,8030,Viet Nam,H988102,2008-09-15,2008,9,15,29.4,6.06,32.0,11.0,0.48,0.39,0.231,0.043,0.831,0.247,0.108,0.222,0.117,0.113,4.13,4.43
6033,8066,Viet Nam,H988102,2008-11-15,2008,11,15,28.6,6.34,71.0,10.2,0.48,0.29,0.227,0.036,0.719,0.168,0.17,0.35,0.015,0.111,4.86,3.92
6127,8100,Viet Nam,H988102,2009-01-15,2009,1,15,27.1,6.2,56.5,13.7,0.67,0.38,0.297,0.033,0.858,0.385,0.139,0.402,0.006,0.135,4.35,3.27
6198,8134,Viet Nam,H988102,2009-05-15,2009,5,15,27.1,6.69,102.0,20.3,1.05,0.42,0.536,0.053,1.022,0.532,0.423,0.231,0.026,0.163,3.02,6.41
6207,8141,Viet Nam,H988102,2009-06-15,2009,6,15,25.5,6.68,111.0,16.8,0.8,0.35,0.436,0.049,1.079,0.302,0.267,0.028,0.069,0.119,2.58,6.63
