Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
28,5071,Thailand,H381699,1985-09-16,1985,9,16,28.8,6.9,4.0,2.5,0.14,0.02,0.05,0.03,0.2,0.04,0.02,0.239,0.01,0.003,6.6,1.5
31,5072,Thailand,H381699,1985-10-15,1985,10,15,30.6,7.26,1.0,2.8,0.17,0.02,0.06,0.03,0.18,0.07,0.01,0.054,0.034,0.003,7.94,1.5
42,5073,Thailand,H381699,1985-11-14,1985,11,14,29.1,6.86,2.0,2.6,0.15,0.03,0.04,0.02,0.19,0.03,0.02,0.032,0.056,0.017,6.73,2.0
69,5139,Thailand,H381699,1986-02-13,1986,2,13,23.4,6.82,2.0,2.5,0.13,0.01,0.06,0.02,0.19,0.05,0.01,0.105,0.07,0.004,6.76,1.6
77,5140,Thailand,H381699,1986-03-13,1986,3,13,24.4,7.0,4.5,3.2,0.17,0.01,0.06,0.03,0.22,0.04,0.04,0.077,0.039,0.012,7.58,1.9
90,5141,Thailand,H381699,1986-04-15,1986,4,15,30.8,7.31,7.0,3.1,0.16,0.03,0.06,0.03,0.24,0.03,0.02,0.033,0.039,0.004,7.86,2.2
126,5142,Thailand,H381699,1986-07-16,1986,7,16,30.4,7.32,14.0,2.4,0.13,0.04,0.06,0.03,0.21,0.03,0.01,0.081,0.057,0.028,7.35,1.7
139,5143,Thailand,H381699,1986-09-15,1986,9,15,30.4,7.52,10.0,2.3,0.12,0.02,0.06,0.03,0.19,0.03,0.01,0.075,0.057,0.01,7.32,1.2
161,5144,Thailand,H381699,1986-10-15,1986,10,15,28.4,6.77,2.0,2.5,0.14,0.03,0.04,0.03,0.19,0.05,0.02,0.107,0.111,0.007,4.86,1.3
173,5216,Thailand,H381699,1987-01-15,1987,1,15,25.4,7.39,2.0,2.4,0.12,0.03,0.04,0.03,0.17,0.04,0.03,0.115,0.082,0.008,8.58,2.6
185,5217,Thailand,H381699,1987-02-16,1987,2,16,27.6,7.11,1.0,2.5,0.13,0.03,0.06,0.03,0.18,0.01,0.05,0.115,0.042,0.013,8.29,0.7
