Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3451,770,Cambodia,H033401,2003-08-13,2003,8,13,29.0,6.66,117.0,11.58,0.64,0.269,0.217,0.0369,0.756,0.0216,0.325,0.1705,0.01,0.101,5.6,3.08
3508,771,Cambodia,H033401,2003-09-28,2003,9,28,28.9,6.47,109.0,10.99,0.6447,0.2269,0.1792,0.0272,0.776,0.0121,0.261,0.1263,0.0007,0.0835,6.3,1.68
3541,772,Cambodia,H033401,2003-10-17,2003,10,17,29.8,6.5,18.0,9.5,0.589,0.2229,0.183,0.0319,0.776,0.0272,0.146,0.0138,0.0393,0.0313,3.8514,2.62
3589,773,Cambodia,H033401,2003-11-23,2003,11,23,29.9,6.59,68.0,9.85,0.536,0.216,0.211,0.0325,0.7643,0.0197,0.1274,0.0172,0.043,0.0605,5.2,3.02
3631,774,Cambodia,H033401,2003-12-18,2003,12,18,26.5,6.59,12.5,9.3,0.5134,0.1348,0.2183,0.034,0.7531,0.0228,0.141,0.0283,0.0326,0.0427,5.4,4.36
3662,865,Cambodia,H033401,2004-01-18,2004,1,18,28.7,6.66,11.33,8.56,0.4596,0.1453,0.2093,0.044,0.666,0.0362,0.1369,0.0417,0.0194,0.0657,6.528,5.2
3700,866,Cambodia,H033401,2004-02-22,2004,2,22,28.2,6.97,16.0,10.11,0.4487,0.1696,0.3142,0.0337,0.6929,0.0698,0.1958,0.3049,0.0194,0.0364,5.002,4.4
3750,867,Cambodia,H033401,2004-04-23,2004,4,23,31.4,6.97,11.33,17.39,0.8397,0.314,0.4674,0.0474,1.1818,0.196,0.235,0.083,0.1325,0.0654,8.95,4.28
3777,868,Cambodia,H033401,2004-05-19,2004,5,19,30.2,7.15,3.33,20.51,1.1263,0.4577,0.4475,0.0469,1.49,0.21,0.5498,0.02185,0.0778,0.0438,7.8444,3.28
3807,869,Cambodia,H033401,2004-06-18,2004,6,18,29.0,6.59,89.33,13.92,0.6049,0.2547,0.3007,0.04,0.9849,0.21,0.1121,0.238,0.0241,0.0556,6.0869,2.0
3843,870,Cambodia,H033401,2004-07-23,2004,7,23,29.2,7.76,127.0,15.9,0.904,0.3414,0.3475,0.0382,1.0621,0.2871,0.1806,0.2925,0.01,0.0928,7.1074,2.48
3850,871,Cambodia,H033401,2004-08-15,2004,8,15,28.2,6.79,216.0,11.2,0.5538,0.1028,0.3403,0.0361,0.8462,0.0648,0.1026,0.1657,0.0235,0.109,6.2974,4.44
3953,872,Cambodia,H033401,2004-10-18,2004,10,18,29.0,6.3,147.0,9.9,0.6049,0.201,0.163,0.028,0.772,0.073,0.1075,0.004,0.0164,0.0285,5.921,3.3165
4012,873,Cambodia,H033401,2004-11-29,2004,11,29,29.2,6.47,38.0,8.2,0.4935,0.1273,0.1253,0.0324,0.612,0.084,0.0964999999999999,0.0451,0.03619,0.0427,6.051,3.3165
4042,874,Cambodia,H033401,2004-12-20,2004,12,20,28.2,6.52,18.0,8.6,0.4625,0.1691,0.12,0.033,0.593,0.065,0.1339,0.056,0.089,0.0384,1.907,2.0783
4158,993,Cambodia,H033401,2005-03-28,2005,3,28,30.5,6.96,10.0,14.9,0.7757,0.3112,0.2747,0.0559,1.1,0.275,0.081,0.2921,0.0372,0.1076,5.69,8.16
4234,994,Cambodia,H033401,2005-05-20,2005,5,20,31.5,7.56,12.0,19.8,0.9977,0.4683,0.4252,0.0586,1.203,0.371,0.332,0.082,0.1103,0.1206,6.08,2.522
4272,995,Cambodia,H033401,2005-06-17,2005,6,17,31.0,7.13,2.0,19.6,1.0145,0.4274,0.4587,0.0548,1.26,0.295,0.3,0.226,0.0999,0.0208,7.307,2.94
4317,996,Cambodia,H033401,2005-07-16,2005,7,16,29.0,6.88,90.0,11.3,0.7199,0.1059,0.2924,0.0298,0.743,0.114,0.329,0.23,0.0242,0.0705,5.06,1.608
4407,997,Cambodia,H033401,2005-09-27,2005,9,27,28.9,6.92,100.0,10.22,0.6714,0.1524,0.1793,0.03,0.836,0.056,0.194,0.226,0.0044,0.0409,7.434,7.44
4482,998,Cambodia,H033401,2005-10-20,2005,10,20,30.0,6.79,117.0,9.95,0.656,0.136,0.1959,0.0307,0.7938,0.048,0.171,0.023,0.1041,0.0628,6.882,1.603
4540,999,Cambodia,H033401,2005-11-26,2005,11,26,28.5,6.76,14.0,10.65,0.522,0.277,0.3206,0.0546,0.8172,0.073,0.176,0.047,0.0932,0.0497,6.721,0.984
4586,1000,Cambodia,H033401,2005-12-26,2005,12,26,26.0,6.29,54.0,11.3,0.496,0.303,0.29,0.0442,0.7791,0.089,0.193,0.033,0.0759,0.0346,7.903,1.101
4631,1165,Cambodia,H033401,2006-01-20,2006,1,20,29.8,7.34,22.0,10.1,0.462,0.156,0.385,0.0544,0.642,0.19,0.204,0.06,0.0756,0.0661,4.943,1.679
4803,1166,Cambodia,H033401,2006-05-22,2006,5,22,30.5,6.95,26.0,19.8,0.8092,0.375,0.593,0.047,1.189,0.357,0.16,0.0556,0.0018,0.218,5.816,0.388
4856,1167,Cambodia,H033401,2006-06-22,2006,6,22,32.2,6.88,18.0,17.29,0.788,0.265,0.516,0.0469,1.09203,0.407,0.1571,0.5885,0.0927,0.1128,7.616,1.718
4895,1168,Cambodia,H033401,2006-07-19,2006,7,19,29.0,6.8,132.0,9.46,0.5,0.16,0.2711,0.0467,0.6844,0.128,0.1307,0.1958,0.033,0.2326,6.726,2.3431
4922,1169,Cambodia,H033401,2006-08-19,2006,8,19,27.9,6.95,211.0,8.04,0.48,0.2,0.1583,0.0289,0.601,0.062,0.123,0.1917,0.0479,0.2961,5.7366,3.6544
4998,1170,Cambodia,H033401,2006-10-20,2006,10,20,29.6,6.78,70.0,8.64,0.49,0.19,0.2344,0.0372,0.6671,0.086,0.112,0.1197,0.1165,0.1075,8.336,1.56
5050,1171,Cambodia,H033401,2006-11-23,2006,11,23,30.3,6.41,35.0,11.03,0.48,0.22,0.3383,0.0499,0.839,0.195,0.125,0.0268,0.0530278,0.109447,7.53,0.847058824
5087,1172,Cambodia,H033401,2006-12-22,2006,12,22,26.6,6.52,25.0,10.3,0.507,0.205,0.2868,0.0434,0.754,0.108,0.13,0.0622,0.0398984,0.0735485,6.55482,6.8315
5138,1350,Cambodia,H033401,2007-01-25,2007,1,25,29.0,7.39,17.00006799999993,7.14,0.374,0.181,0.1752,0.0409,0.6980667838312832,0.0669275929549902,0.0701724070450098,0.047415,0.074637,0.0558863999999999,5.07236,7.551529411764707
5282,1351,Cambodia,H033401,2007-05-25,2007,5,25,32.4,6.85,67.00026799999998,12.21,0.6395989974937345,0.2907268170426064,0.2938,0.0752,0.9937190082644628,0.2288613303269447,0.1292327999999999,0.1757535999999999,0.03381,0.1620231999999999,7.028,1.232273838630808
5478,1352,Cambodia,H033401,2007-10-20,2007,10,20,28.5,7.42,91.33369866666668,10.6,0.5969849246231156,0.221105527638191,0.1938,0.03215,0.7862068965517243,0.087260677466863,0.2039219,0.1151152,0.0277411,0.1079384,7.191484441257401,0.9740474875759252
5531,1353,Cambodia,H033401,2007-11-20,2007,11,20,27.3,7.02,33.00013200000004,8.47,0.3983065198983911,0.1889923793395428,0.1914,0.04025,0.6469387755102042,0.0766756032171581,0.1742889,0.249608,0.0459667999999999,0.0954927999999999,6.55578519462408,2.649056603773585
5570,1354,Cambodia,H033401,2007-12-24,2007,12,24,27.3,7.29,34.000136,13.84,0.4897133220910625,0.2549747048903879,0.4087,0.0284,0.8548494983277592,0.2387943519188993,0.1919706,0.0614008,0.1231677,0.0458463999999999,4.557,3.240970350404313
5625,1546,Cambodia,H033401,2008-01-17,2008,1,17,29.0,6.85,33.5,10.34,0.3831081081081081,0.2655405405405405,0.2849,0.0246,0.7058823529411765,0.1335021707670043,0.2123696,0.04045092,0.1110005999999999,0.253318,5.079766430273332,2.081497797356829
5678,1547,Cambodia,H033401,2008-03-13,2008,3,13,31.0,7.5,30.5,13.85,0.5876288659793815,0.311340206185567,0.3508,0.0473,0.8814691151919867,0.2070834839176003,0.1624753,0.1860659999999999,0.1391219999999999,0.0704248,7.8,2.818923327895594
5823,1548,Cambodia,H033401,2008-07-13,2008,7,13,30.0,7.44,121.0,12.82,0.7372287145242069,0.2504173622704506,0.2368,0.0426,0.9302013422818792,0.1074498567335243,0.196368,0.26263,0.0347296,0.19574,6.39300216802198,2.1573849878934626
5914,1549,Cambodia,H033401,2008-08-19,2008,8,19,27.8,7.37,219.0,11.95,0.7312964492155244,0.2873658133773743,0.1497,0.0354,1.0095867768595044,0.0607814761215629,0.1758243,0.16838,0.014,0.2535067,6.20527,1.167446211412534
5996,1550,Cambodia,H033401,2008-10-21,2008,10,21,31.4,6.72,32.0,11.23,0.6641765704584038,0.2159592529711377,0.2163999999999999,0.02985,0.8758842443729904,0.0785687938030247,0.176651,0.0157766999999999,0.0651689999999999,0.0902183999999999,6.73,1.4382298709280874
6060,1551,Cambodia,H033401,2008-11-20,2008,11,20,28.9,6.96,42.0,8.93,0.446,0.202,0.1697,0.0618,0.6501607717041799,0.0832732516222062,0.1599398,0.0331565,0.0538939999999999,0.0971984,7.452,1.7191586128482117
6168,1642,Cambodia,H033401,2009-02-24,2009,2,24,31.0,7.06,21.999999999999936,11.35,0.3882648784576697,0.20720871751886,0.431,0.03735,0.6966442953020134,0.3388,0.0378248,0.0865754,0.0477196999999999,0.1681737,4.66,4.211009174311927
6251,1658,Cambodia,H033401,2009-10-21,2009,10,21,30.1,6.85,98.0,9.46,0.472787979966611,0.1762938230383973,0.1874,0.0966,0.6549084858569052,0.10934,0.1566875,0.0267683,0.0106407,0.1018383,5.27688371513464,2.263772954924873
6347,1730,Cambodia,H033401,2010-04-24,2010,4,24,31.2,6.84,39.0,20.9,0.7980099502487562,0.3442786069651743,0.6798,0.095,1.2830075187969925,0.3819800000000001,0.3880711,0.3871165,0.0216085999999999,0.1947228999999999,8.736150261630435,4.936967632027256
6475,1825,Cambodia,H033401,2011-02-24,2011,2,24,28.8,6.83,35.0,12.1,0.4803970223325061,0.3533498759305211,0.3377,0.0622,0.771316818774446,0.2321288295365279,0.2071103999999999,0.143184,0.0845796,0.1086852,5.73545829626677,3.876332622601279
6534,1826,Cambodia,H033401,2011-06-24,2011,6,24,29.1,6.78,131.0,15.59,0.6851581508515817,0.4321167883211679,0.3549265,0.0672078999999999,1.0159744408945688,0.1856115107913669,0.250975,0.3425524,0.1046127999999999,0.2229200999999999,5.673449757522032,1.8288238542241853
6563,1827,Cambodia,H033401,2011-08-24,2011,8,24,30.0,6.92,197.0,13.22,0.7104622871046231,0.251094890510949,0.315772,0.0718768,0.95126582278481,0.0809352517985611,0.2723738,0.1799127999999999,0.0358098,0.206708,8.314977056072683,1.4095238095238098
6618,1828,Cambodia,H033401,2011-10-28,2011,10,28,30.2,6.64,21.49999999999999,10.1,0.4680096696212732,0.1991941982272362,0.2250238,0.0462254,0.6998473282442746,0.1037090385307886,0.1814712,0.0252823,0.01868,0.0910869999999999,5.635907302448551,1.8764105319720568
6636,1829,Cambodia,H033401,2011-12-27,2011,12,27,26.6,6.83,41.999999999999815,10.75,0.4365384615384616,0.1826923076923077,0.3025597,0.0675649,0.6093667157584685,0.1695727986050567,0.2430048,0.1074239999999999,0.1015651999999999,0.0769785999999999,6.0453375535598095,2.9383561643835603
6808,1976,Cambodia,H033401,2012-08-23,2012,8,23,29.0,7.07,200.99999999999991,12.85,0.7074918566775246,0.2345276872964169,0.3172136,0.0706789,0.9439490445859876,0.0805785123966942,0.2334599999999999,0.204819,0.0327191,0.206708,8.012932992867677,1.0380739081746913
6843,1977,Cambodia,H033401,2012-09-25,2012,9,25,29.6,6.45,112.8,11.36,0.607766990291262,0.1902912621359223,0.3149648585754873,0.0415888319370524,0.7853503184713376,0.1217750257997936,0.25086,0.15455584,0.1253996999999999,0.1091534999999999,6.8360998449632735,1.897794513179128
6921,1978,Cambodia,H033401,2012-12-25,2012,12,25,29.0,7.59,24.0,10.82,0.388985051140834,0.2077104642014163,0.3878334,0.06702585,0.5911737089201877,0.1463664978787464,0.2246645,0.0501873,0.0679567999999999,0.0769785999999999,5.611226063493347,2.9383561643835603
6979,2144,Cambodia,H033401,2013-03-24,2013,3,24,32.4,6.83,14.499999999999998,16.94,0.8950819672131147,0.5134426229508198,0.3579,0.045,1.4060526315789474,0.1562068965517241,0.214047,0.255726,0.1483604999999999,0.0502695999999999,6.071481399152527,1.9650655021834065
7053,2145,Cambodia,H033401,2013-06-21,2013,6,21,30.5,6.59,46.99999999999996,15.12,0.8045344129554654,0.3672874493927126,0.2928,0.0876,1.1617560975609758,0.2143906020558002,0.1562422,0.4029042,0.096221,0.1371744,5.919214430288491,1.7960526315789462
7111,2146,Cambodia,H033401,2013-09-27,2013,9,27,27.4,6.9,184.9999999999999,8.63,0.4342674139311449,0.1844675740592474,0.217,0.0479,0.6310112359550561,0.2197886781890701,0.0645279,0.110576,0.0382788,0.199821,7.227935844697896,1.984864864864866
7135,2147,Cambodia,H033401,2013-10-25,2013,10,25,30.2,7.02,52.0000000000001,9.1,0.4792239288601454,0.2444624090541634,0.185,0.02995,0.7281028938906752,0.1068798653482011,0.1559024,0.0776737999999999,0.0337255,0.1297325,6.807880191845914,2.160771704180065
7164,2148,Cambodia,H033401,2013-11-27,2013,11,27,29.5,7.07,41.99999999999996,11.4,0.5028203062046738,0.2398066075745366,0.347,0.0298,0.7526213592233009,0.3190688597713967,0.0984099999999999,0.249051,0.1370895,0.2393199999999999,6.639446816281068,3.3785790031813354
7192,2149,Cambodia,H033401,2013-12-20,2013,12,20,25.4,7.05,35.00000000000003,9.37,0.5135882831570382,0.0761594792514239,0.2983,0.0429,0.5898169717138103,0.1764583909317113,0.152956,0.1910088,0.1231017999999999,0.2028232,7.452924858811141,2.959957287773625
7210,2272,Cambodia,H033401,2014-01-23,2014,1,23,25.5,7.09,20.999999999999908,12.01,0.3951807228915662,0.2698795180722892,0.3104,0.0294,0.732,0.1076604554865424,0.2597578,0.0929865999999999,0.0594680999999999,0.0566981999999999,5.373483624040528,5.170010559662092
7238,2273,Cambodia,H033401,2014-02-25,2014,2,25,28.2,7.63,57.00000000000011,10.21,0.4258064516129032,0.3329032258064515,0.2722,0.0313,0.7297560975609757,0.2159013022618232,0.171272,0.062344,0.0984635,0.196496,9.3423216445337,5.4243792325056415
7527,2349,Cambodia,H033401,2015-05-23,2015,5,23,31.3,7.323478260869565,12.49999999999994,15.399130434782604,0.8169425652173914,0.3674953478260869,0.3502347826086956,0.0438217391304347,1.0573251304347824,0.1349889130434782,0.3598149130434782,0.4084455999999999,0.0433227,0.1183695,6.528146522872547,1.0236051502145909
7611,2439,Cambodia,H033401,2016-01-22,2016,1,22,29.3,7.84,26.999999999999943,18.21,0.9953562850280224,0.478462770216173,0.2355334806629834,0.0334291235110426,1.4499139414802065,0.001,0.2996999999999999,0.1435190999999999,0.0512546,0.0790279999999999,5.5438461733762825,3.0441176470588225
7679,2440,Cambodia,H033401,2016-07-22,2016,7,22,31.6,7.38,143.39999999999998,17.01,0.5931484502446982,0.5735725938009786,0.5331712400138937,0.0207346056555716,1.3030927835051545,0.014571076754686,0.3305495,0.1575993999999999,0.0510474999999999,0.1844712,4.1222934701690255,2.6422018348623864
7691,2441,Cambodia,H033401,2016-08-24,2016,8,24,29.5,7.31,97.0,12.85,0.706,0.2902597402597403,0.198,0.0236704450969867,0.9600000000000004,0.0099794238683127,0.205191,0.18806,0.0603876,0.2191699999999999,6.995396786466548,2.0022246941045605
7707,2442,Cambodia,H033401,2016-09-26,2016,9,26,29.6,7.03,161.00000000000003,11.98,0.7116841257050767,0.2823529411764708,0.2659824292877436,0.0447444159685262,1.055051852835717,0.0070900123304562,0.1523552333333333,0.1139126,0.0465592,0.0672185999999999,7.351288928892889,1.3946488294314368
7726,2443,Cambodia,H033401,2016-10-23,2016,10,23,30.0,6.63,52.0000000000001,11.85,0.5875518672199171,0.3007468879668049,0.2290535124248219,0.0214025332237958,0.8681739130434782,0.014,0.188,0.0348716,0.0265816,0.10276,4.2463496772865605,4.32558139534884
7745,2444,Cambodia,H033401,2016-11-24,2016,11,24,30.5,6.74,85.00000000000007,8.71,0.2066612510154346,0.356783103168156,0.2253644688644689,0.0239567114616797,0.6771285475792987,0.0095317032739328,0.175049,0.1343608,0.0224399999999999,0.2163604,5.646821402930599,1.3391684901531722
7872,2561,Cambodia,H033401,2017-06-22,2017,6,22,31.25,7.299285714285714,167.96428571428572,22.407857142857143,1.229737103047832,0.564284110688692,0.5788593125359958,0.0721870230135877,1.4774336806131925,0.3726562227202484,0.3819647499999999,0.2296927657142856,0.0332732536499999,0.1233428,4.276115184579651,1.03251635136
