Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
394,2746,Lao PDR,H390199,1988-12-15,1988,12,15,26.4,7.87,12.0,11.0,0.934,0.07,0.16,0.021,1.182,0.026,0.101,0.024,0.046,0.03,8.03,1.2
398,2801,Lao PDR,H390199,1989-01-15,1989,1,15,25.5,8.09,12.0,11.6,1.027,0.098,0.195,0.015,1.337,0.013,0.099,0.07,0.03,0.024,7.74,1.2
417,2802,Lao PDR,H390199,1989-04-17,1989,4,17,28.6,7.8,1.0,14.7,1.032,0.189,0.065,0.026,1.339,0.041,0.075,0.053,0.012,0.019,6.5,1.5
426,2803,Lao PDR,H390199,1989-05-15,1989,5,15,30.2,6.93,188.0,5.0,0.482,0.12,0.158,0.006,0.559,0.031,0.121,0.053,0.063,0.021,4.6,5.6
441,2804,Lao PDR,H390199,1989-06-14,1989,6,14,26.0,7.58,202.0,4.2,0.3,0.167,0.06,0.017,0.39,0.027,0.088,0.118,0.008,0.139,6.79,4.5
474,2805,Lao PDR,H390199,1989-11-15,1989,11,15,28.2,7.66,32.0,11.8,0.549,0.48,0.175,0.021,0.933,0.12,0.083,0.13,0.053,0.043,7.43,1.6
491,2806,Lao PDR,H390199,1989-12-14,1989,12,14,23.8,7.83,36.0,12.2,0.622,0.21,0.185,0.014,0.888,0.023,0.07,0.06,0.054,0.018,7.66,1.0
502,2870,Lao PDR,H390199,1990-01-15,1990,1,15,27.0,7.62,11.0,13.0,0.611,0.293,0.19,0.026,0.892,0.023,0.154,0.079,0.029,0.027,7.86,1.1
513,2871,Lao PDR,H390199,1990-02-14,1990,2,14,27.0,7.6,6.0,13.4,0.688,0.268,0.155,0.015,0.819,0.013,0.264,0.048,0.026,0.026,8.71,1.1
526,2872,Lao PDR,H390199,1990-03-14,1990,3,14,27.6,7.35,4.0,14.1,0.721,0.283,0.26,0.13,1.168,0.037,0.073,0.191,0.017,0.033,6.99,1.3
542,2873,Lao PDR,H390199,1990-05-15,1990,5,15,30.0,7.2,2.0,13.4,0.83,0.22,0.27,0.05,0.965,0.054,0.193,0.123,0.018,0.037,7.69,1.9
558,2874,Lao PDR,H390199,1990-07-16,1990,7,16,29.8,7.06,188.0,6.6,0.381,0.19,0.09,0.05,0.489,0.042,0.207,0.048,0.028,0.081,6.15,3.2
600,2875,Lao PDR,H390199,1990-10-15,1990,10,15,26.0,7.31,110.0,8.4,0.491,0.164,0.22,0.03,0.635,0.024,0.231,0.138,0.045,0.042,7.94,1.6
618,2876,Lao PDR,H390199,1990-11-15,1990,11,15,24.3,7.88,92.0,10.8,0.633,0.211,0.1,0.03,0.813,0.022,0.209,0.082,0.021,0.036,8.36,2.2
628,2877,Lao PDR,H390199,1990-12-14,1990,12,14,25.2,7.52,70.0,12.2,0.48,0.35,0.03,0.04,0.698,0.017,0.211,0.087,0.044,0.041,8.1,0.3
639,2937,Lao PDR,H390199,1991-01-14,1991,1,14,26.0,6.88,20.0,12.7,0.441,0.356,0.22,0.02,0.921,0.002,0.2,0.055,0.036,0.025,8.15,1.2
646,2938,Lao PDR,H390199,1991-02-13,1991,2,13,26.2,7.34,17.0,13.0,0.586,0.382,0.23,0.02,0.914,0.013,0.253,0.122,0.026,0.032,8.54,0.3
656,2939,Lao PDR,H390199,1991-03-13,1991,3,13,28.2,7.19,21.0,14.3,0.592,0.326,0.298,0.116,0.939,0.005,0.263,0.058,0.141,0.087,5.63,0.6
663,2940,Lao PDR,H390199,1991-04-13,1991,4,13,29.1,7.11,12.0,12.7,0.556,0.302,0.311,0.1,0.93,0.013,0.272,0.103,0.032,0.052,8.53,0.8
674,2941,Lao PDR,H390199,1991-05-14,1991,5,14,29.8,7.2,62.0,12.5,0.588,0.31,0.201,0.092,0.887,0.017,0.263,0.137,0.07,0.111,8.81,4.6
745,2942,Lao PDR,H390199,1991-12-13,1991,12,13,25.9,7.6,31.0,12.3,0.607,0.315,0.12,0.071,0.988,0.021,0.162,0.334,0.016,0.059,8.57,1.4
762,3026,Lao PDR,H390199,1992-01-20,1992,1,20,22.1,7.25,16.0,14.7,1.033,0.233,0.185,0.037,1.188,0.135,0.276,0.06,0.09,0.041,6.51,1.4
772,3027,Lao PDR,H390199,1992-02-14,1992,2,14,26.6,7.37,18.0,13.2,0.988,0.211,0.127,0.027,1.102,0.112,0.224,0.181,0.074,0.016,6.61,1.3
785,3028,Lao PDR,H390199,1992-03-17,1992,3,17,28.6,7.87,12.0,13.0,0.988,0.216,0.079,0.038,1.025,0.121,0.211,0.04,0.077,0.054,6.21,2.7
798,3029,Lao PDR,H390199,1992-04-17,1992,4,17,30.0,7.74,14.0,15.1,1.122,0.235,0.122,0.045,1.225,0.133,0.232,0.053,0.023,0.032,6.47,1.6
809,3030,Lao PDR,H390199,1992-05-22,1992,5,22,31.9,7.25,22.0,14.4,1.1,0.226,0.104,0.033,1.322,0.013,0.237,0.047,0.033,0.028,7.83,1.9
817,3031,Lao PDR,H390199,1992-06-15,1992,6,15,31.0,7.09,202.0,8.6,0.611,0.093,0.077,0.023,0.71,0.068,0.097,0.061,0.03,0.023,7.76,3.0
882,3032,Lao PDR,H390199,1992-11-16,1992,11,16,24.6,7.86,13.0,10.6,0.705,0.254,0.16,0.036,0.822,0.005,0.241,0.049,0.041,0.015,8.39,1.6
898,3033,Lao PDR,H390199,1992-12-16,1992,12,16,26.6,7.31,25.0,12.1,0.778,0.311,0.195,0.025,1.196,0.019,0.054,0.126,0.078,0.02,8.79,0.8
919,3110,Lao PDR,H390199,1993-01-15,1993,1,15,26.9,7.66,10.0,9.9,0.788,0.402,0.19,0.027,1.089,0.031,0.384,0.172,0.016,0.018,8.01,0.1
921,3111,Lao PDR,H390199,1993-02-15,1993,2,15,25.0,7.85,28.0,13.1,0.803,0.455,0.239,0.033,1.217,0.104,0.146,0.064,0.046,0.023,8.23,0.1
940,3112,Lao PDR,H390199,1993-03-15,1993,3,15,28.0,7.35,11.0,14.0,0.873,0.451,0.21,0.02,1.11,0.122,0.311,0.119,0.018,0.023,7.8,1.5
968,3113,Lao PDR,H390199,1993-06-13,1993,6,13,27.2,6.9,116.0,8.0,0.692,0.15,0.14,0.012,0.706,0.024,0.226,0.108,0.046,0.092,7.97,1.6
1001,3114,Lao PDR,H390199,1993-08-18,1993,8,18,26.0,6.95,139.0,5.6,0.293,0.105,0.074,0.027,0.411,0.015,0.117,0.265,0.028,0.059,7.8,3.7
1034,3115,Lao PDR,H390199,1993-10-16,1993,10,16,28.5,7.13,34.0,10.5,0.609,0.348,0.072,0.028,0.89,0.077,0.011,0.097,0.051,0.019,7.66,1.1
1051,3116,Lao PDR,H390199,1993-11-17,1993,11,17,28.4,6.7,26.0,11.5,0.712,0.355,0.064,0.023,1.139,0.035,0.035,0.09,0.051,0.023,8.69,1.3
1069,3117,Lao PDR,H390199,1993-12-17,1993,12,17,26.8,7.76,24.0,12.3,0.625,0.397,0.078,0.033,1.072,0.056,0.024,0.095,0.021,0.03,7.86,0.9
1162,3167,Lao PDR,H390199,1994-10-25,1994,10,25,25.4,7.56,46.0,8.6,0.577,0.213,0.072,0.02,0.631,0.114,0.055,0.183,0.082,0.046,8.15,2.9
1176,3168,Lao PDR,H390199,1994-11-17,1994,11,17,25.6,7.84,23.0,10.5,0.623,0.273,0.068,0.035,0.788,0.104,0.089,0.076,0.043,0.103,7.86,1.3
1192,3169,Lao PDR,H390199,1994-12-20,1994,12,20,26.4,8.03,23.0,14.7,1.011,0.251,0.079,0.033,1.109,0.203,0.092,0.098,0.055,0.088,7.76,1.0
1222,3262,Lao PDR,H390199,1995-02-16,1995,2,16,25.4,7.23,6.0,13.8,0.942,0.236,0.238,0.032,1.276,0.015,0.099,0.226,0.035,0.04,8.36,1.2
1241,3263,Lao PDR,H390199,1995-03-15,1995,3,15,31.0,7.32,3.0,15.6,1.036,0.287,0.294,0.054,1.521,0.011,0.085,0.084,0.063,0.021,8.84,1.1
1294,3264,Lao PDR,H390199,1995-06-21,1995,6,21,30.9,7.53,120.0,6.0,0.3,0.196,0.125,0.011,0.482,0.019,0.078,0.267,0.03,0.103,6.71,4.0
1392,3265,Lao PDR,H390199,1995-10-25,1995,10,25,28.0,7.79,179.0,9.1,0.593,0.311,0.059,0.018,0.782,0.034,0.155,0.178,0.045,0.044,8.31,4.0
1406,3266,Lao PDR,H390199,1995-11-15,1995,11,15,26.0,7.41,61.0,10.0,0.67,0.223,0.066,0.02,0.786,0.008,0.156,0.066,0.028,0.027,8.68,3.1
1434,3267,Lao PDR,H390199,1995-12-14,1995,12,14,24.4,7.3,58.0,11.6,0.794,0.265,0.071,0.015,0.866,0.03,0.144,0.012,0.019,0.037,9.13,1.4
1525,3343,Lao PDR,H390199,1996-03-23,1996,3,23,28.6,7.02,8.0,14.4,0.954,0.318,0.255,0.045,1.299,0.032,0.108,0.125,0.016,0.012,8.02,2.9
1546,3344,Lao PDR,H390199,1996-04-20,1996,4,20,27.6,7.59,4.0,15.8,0.972,0.357,0.287,0.069,1.45,0.036,0.13,0.1,0.056,0.031,8.2,2.8
1569,3345,Lao PDR,H390199,1996-05-25,1996,5,25,29.4,7.26,18.0,7.2,0.452,0.151,0.106,0.045,0.51,0.038,0.151,0.092,0.046,0.016,8.5,2.9
1596,3346,Lao PDR,H390199,1996-06-17,1996,6,17,29.0,7.18,39.0,6.1,0.388,0.163,0.104,0.04,0.519,0.1,0.144,0.071,0.037,0.074,8.4,3.5
1619,3347,Lao PDR,H390199,1996-07-13,1996,7,13,29.4,7.17,67.0,8.7,0.5,0.176,0.112,0.048,0.59,0.154,0.163,0.073,0.042,0.087,7.9,2.7
1648,3348,Lao PDR,H390199,1996-09-11,1996,9,11,29.6,7.0,145.0,7.6,0.55,0.183,0.116,0.04,0.797,0.008,0.135,0.015,0.02,0.234,8.0,2.0
1749,3385,Lao PDR,H390199,1997-01-26,1997,1,26,28.5,7.28,33.0,16.4,0.99,0.318,0.242,0.048,1.45,0.053,0.18,0.021,0.033,0.068,8.2,1.4
1752,3386,Lao PDR,H390199,1997-02-13,1997,2,13,28.6,7.24,20.0,13.2,0.993,0.316,0.058,0.036,1.748,0.05,0.146,0.079,0.017,0.045,8.3,1.6
1799,3387,Lao PDR,H390199,1997-03-21,1997,3,21,28.6,7.63,12.0,14.9,1.012,0.337,0.062,0.031,1.142,0.049,0.158,0.062,0.02,0.037,8.0,2.2
2122,3431,Lao PDR,H390199,1999-06-15,1999,6,15,29.3,7.67,50.0,9.2,0.579,0.434,0.135,0.095,0.759,0.014,0.159,0.022,0.077,0.068,8.03,2.9
2137,3432,Lao PDR,H390199,1999-07-14,1999,7,14,28.3,7.36,80.0,7.08,0.411,0.217,0.153,0.089,0.673,0.014,0.07,0.135,0.049,0.03,7.6,3.4
2152,3433,Lao PDR,H390199,1999-08-15,1999,8,15,27.6,7.58,199.0,7.08,0.433,0.364,0.128,0.071,0.548,0.026,0.057,0.095,0.052,0.035,7.38,3.0
2207,3434,Lao PDR,H390199,1999-10-14,1999,10,14,27.5,7.04,202.0,7.9,0.35,0.159,0.094,0.055,0.848,0.011,0.034,0.01,0.032,0.036,7.0,4.5
2578,3623,Lao PDR,H390199,2001-02-15,2001,2,15,26.6,7.81,20.0,13.9,0.644,0.788,0.032,0.008,1.345,0.035,0.12,0.004,0.043,0.01,9.0,0.9
2595,3624,Lao PDR,H390199,2001-03-13,2001,3,13,27.6,7.12,16.0,14.4,0.802,0.723,0.03,0.007,1.648,0.041,0.111,0.122,0.044,0.011,9.0,1.3
2645,3625,Lao PDR,H390199,2001-04-18,2001,4,18,28.0,7.15,18.0,13.8,0.888,0.514,0.029,0.009,1.02,0.038,0.112,0.114,0.051,0.021,9.0,1.3
2678,3626,Lao PDR,H390199,2001-05-17,2001,5,17,27.2,7.1,30.0,13.0,0.608,0.596,0.026,0.004,1.291,0.015,0.113,0.123,0.045,0.022,9.0,1.2
2690,3627,Lao PDR,H390199,2001-06-13,2001,6,13,27.6,7.3,44.0,10.8,0.698,0.387,0.026,0.004,0.553,0.028,0.11,0.19,0.136,0.163,8.01,1.4
2727,3628,Lao PDR,H390199,2001-07-18,2001,7,18,28.4,7.39,60.0,6.6,0.371,0.315,0.025,0.005,0.576,0.055,0.058,0.17,0.081,0.056,8.05,1.2
2754,3629,Lao PDR,H390199,2001-08-16,2001,8,16,28.6,7.2,95.0,5.51,0.372,0.186,0.022,0.003,0.47,0.028,0.039,0.198,0.043,0.053,8.94,1.6
2790,3630,Lao PDR,H390199,2001-09-17,2001,9,17,27.2,7.25,120.0,7.5,0.299,0.398,0.02,0.004,0.739,0.011,0.031,0.122,0.043,0.053,7.9,3.3
2809,3631,Lao PDR,H390199,2001-10-14,2001,10,14,27.4,7.92,111.0,9.3,0.451,0.421,0.02,0.005,0.845,0.015,0.072,0.159,0.028,0.028,7.48,1.4
2841,3632,Lao PDR,H390199,2001-11-12,2001,11,12,27.4,8.25,114.0,11.5,0.528,0.346,0.021,0.005,1.153,0.023,0.062,0.149,0.027,0.03,7.06,1.3
2879,3633,Lao PDR,H390199,2001-12-15,2001,12,15,27.2,7.2,109.0,12.7,0.575,0.288,0.026,0.004,1.279,0.014,0.043,0.027,0.095,0.016,7.06,1.6
2898,3776,Lao PDR,H390199,2002-01-12,2002,1,12,27.2,7.55,28.0,31.6,0.524,0.383,0.201,0.04,1.262,0.023,0.045,0.197,0.043,0.033,8.8,1.7
2936,3777,Lao PDR,H390199,2002-02-13,2002,2,13,27.4,8.2,30.0,31.5,0.569,0.3,0.211,0.044,1.384,0.049,0.124,0.012,0.025,0.011,8.0,1.8
2967,3778,Lao PDR,H390199,2002-03-16,2002,3,16,26.1,8.2,30.0,14.5,0.556,0.412,0.199,0.043,1.487,0.082,0.073,0.053,0.088,0.011,7.93,1.9
2991,3779,Lao PDR,H390199,2002-04-14,2002,4,14,26.6,7.9,46.0,15.0,0.544,0.56,0.096,0.045,1.568,0.103,0.032,0.069,0.034,0.018,7.99,2.1
3036,3780,Lao PDR,H390199,2002-05-18,2002,5,18,27.4,7.51,62.0,11.6,0.631,0.013,0.11,0.04,1.314,0.017,0.097,0.069,0.022,0.035,8.02,9.1
3044,3781,Lao PDR,H390199,2002-06-14,2002,6,14,27.7,7.93,72.0,18.8,0.932,0.045,0.09,0.034,1.296,0.012,0.003,0.058,0.04,0.147,7.89,7.6
3078,3782,Lao PDR,H390199,2002-07-16,2002,7,16,27.4,7.52,85.0,15.3,0.926,0.41,0.08,0.022,1.01,0.028,0.02,0.058,0.062,0.12,7.9,4.1
3095,3783,Lao PDR,H390199,2002-08-13,2002,8,13,27.5,6.71,100.0,6.4,0.396,0.268,0.077,0.021,0.496,0.045,0.096,0.118,0.099,0.054,7.5,2.1
3118,3784,Lao PDR,H390199,2002-09-15,2002,9,15,27.2,7.29,122.0,6.8,0.535,0.151,0.087,0.024,1.099,0.053,0.104,0.106,0.017,0.032,8.04,1.9
3160,3785,Lao PDR,H390199,2002-10-14,2002,10,14,27.6,7.49,113.0,9.5,0.717,0.416,0.11,0.028,1.034,0.036,0.033,0.12,0.036,0.033,7.0,1.2
3174,3786,Lao PDR,H390199,2002-11-13,2002,11,13,28.5,7.45,105.0,15.7,0.592,0.44,0.195,0.028,1.172,0.028,0.09,0.102,0.02,0.038,7.93,1.9
3195,3787,Lao PDR,H390199,2002-12-16,2002,12,16,27.4,7.81,90.0,11.3,0.751,0.337,0.192,0.03,1.284,0.015,0.067,0.032,0.039,0.031,7.68,0.5
3209,3938,Lao PDR,H390199,2003-01-13,2003,1,13,25.9,7.31,33.0,11.7,0.656,0.306,0.13,0.114,0.99,0.017,0.088,0.059,0.041,0.028,8.02,3.6
3235,3939,Lao PDR,H390199,2003-02-15,2003,2,15,26.4,6.85,29.0,11.82,0.679,0.307,0.133,0.11,1.054,0.025,0.05,0.036,0.01,0.012,7.76,2.8
3282,3940,Lao PDR,H390199,2003-03-16,2003,3,16,26.7,7.3,24.0,12.97,0.709,0.359,0.146,0.117,1.143,0.042,0.107,0.074,0.013,0.022,7.81,0.1
3318,3941,Lao PDR,H390199,2003-04-18,2003,4,18,27.3,7.16,23.0,13.2,0.643,0.365,0.155,0.118,1.235,0.07,0.043,0.125,0.018,0.02,7.3,1.7
3346,3942,Lao PDR,H390199,2003-05-15,2003,5,15,28.0,6.86,35.0,8.95,0.506,0.144,0.14,0.097,0.764,0.058,0.045,0.077,0.031,0.045,7.38,2.5
3387,3943,Lao PDR,H390199,2003-06-16,2003,6,16,27.8,7.1,60.0,6.7,0.332,0.145,0.104,0.095,0.587,0.045,0.052,0.164,0.085,0.077,7.0,2.1
3411,3944,Lao PDR,H390199,2003-07-14,2003,7,14,27.4,6.82,89.0,6.6,0.341,0.136,0.114,0.109,0.526,0.031,0.102,0.228,0.112,0.105,6.85,3.2
3448,3945,Lao PDR,H390199,2003-08-13,2003,8,13,27.6,6.4,133.0,4.4,0.236,0.101,0.074,0.057,0.351,0.011,0.089,0.114,0.087,0.072,6.94,3.1
3487,3946,Lao PDR,H390199,2003-09-15,2003,9,15,27.5,7.39,126.0,4.8,0.253,0.103,0.082,0.051,0.4,0.043,0.06,0.03,0.063,0.046,6.99,3.2
3513,3947,Lao PDR,H390199,2003-10-13,2003,10,13,27.6,6.65,115.0,11.7,0.758,0.19,0.156,0.017,1.034,0.006,0.076,0.114,0.03,0.047,7.03,0.4
3570,3948,Lao PDR,H390199,2003-11-18,2003,11,18,27.5,7.76,90.0,11.61,0.583,0.47,0.086,0.03,1.052,0.016,0.13,0.132,0.031,0.067,6.95,1.8
3618,3949,Lao PDR,H390199,2003-12-16,2003,12,16,26.8,6.12,78.0,11.81,0.779,0.405,0.092,0.025,1.027,0.032,0.157,0.123,0.037,0.021,6.89,3.4
3637,4085,Lao PDR,H390199,2004-01-13,2004,1,13,26.0,7.1,37.0,12.4,0.675,0.35,0.141,0.119,0.962,0.071,0.132,0.017,0.012,0.029,7.8,8.9
3691,4086,Lao PDR,H390199,2004-02-18,2004,2,18,27.9,8.54,32.0,14.1,0.622,0.673,0.07,0.008,1.174,0.033,0.095,0.184,0.027,0.073,7.53,3.504
3722,4087,Lao PDR,H390199,2004-03-19,2004,3,19,28.1,8.01,28.0,14.2,0.769,0.547,0.065,0.007,1.189,0.025,0.147,0.116,0.032,0.018,7.1,1.625
3744,4088,Lao PDR,H390199,2004-04-20,2004,4,20,27.8,8.43,31.0,13.7,0.766,0.491,0.065,0.007,1.2,0.028,0.101,0.158,0.012,0.288,6.8,1.175
3755,4089,Lao PDR,H390199,2004-05-12,2004,5,12,27.5,8.36,33.0,13.8,0.744,0.487,0.045,0.01,1.184,0.035,0.145,0.205,0.031,0.051,6.7,3.134
3801,4090,Lao PDR,H390199,2004-06-17,2004,6,17,27.3,8.68,49.0,5.3,0.232,0.205,0.045,0.023,0.324,0.042,0.147,0.237,0.101,0.12,6.9,3.918
