Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1331,3269,Lao PDR,H910106,1995-08-15,1995,8,15,30.5,6.62,119.0,5.6,0.447,0.082,0.125,0.097,0.26,0.197,0.163,0.317,0.087,0.04,6.3,3.5
1354,3270,Lao PDR,H910106,1995-09-18,1995,9,18,30.9,6.86,86.0,8.8,0.342,0.114,0.108,0.089,0.193,0.308,0.192,0.024,0.043,0.088,6.8,4.9
1623,3351,Lao PDR,H910106,1996-07-23,1996,7,23,31.1,7.08,149.0,15.2,0.441,0.138,0.827,0.11,0.571,0.742,0.512,0.956,0.12,0.193,4.9,8.6
1681,3352,Lao PDR,H910106,1996-10-23,1996,10,23,32.8,5.94,115.0,18.5,0.411,0.137,0.689,0.125,1.253,0.316,0.204,0.073,0.068,0.106,4.7,7.9
2161,3438,Lao PDR,H910106,1999-08-17,1999,8,17,30.6,6.99,122.0,13.8,0.534,0.372,0.32,0.101,0.507,0.422,0.232,0.233,0.027,0.066,4.0,6.2
2190,3439,Lao PDR,H910106,1999-09-23,1999,9,23,28.3,7.38,140.0,8.9,0.312,0.513,0.305,0.073,0.443,0.077,0.592,0.004,0.018,0.034,3.7,5.0
2224,3440,Lao PDR,H910106,1999-10-20,1999,10,20,27.0,7.08,100.0,13.5,0.42,0.214,0.34,0.084,0.7,0.652,0.639,0.609,0.039,0.101,3.7,5.0
2767,3634,Lao PDR,H910106,2001-08-21,2001,8,21,32.0,6.89,129.0,16.4,0.552,0.726,0.319,0.098,0.656,0.39,0.099,0.632,0.09,0.056,5.49,4.3
3061,3790,Lao PDR,H910106,2002-06-18,2002,6,18,28.5,6.72,108.0,28.7,0.825,0.081,0.267,0.098,1.769,0.717,0.699,0.903,0.05,0.221,5.98,6.7
3112,3791,Lao PDR,H910106,2002-08-20,2002,8,20,29.0,6.78,112.0,14.0,0.761,0.136,0.273,0.08,0.812,0.426,0.181,0.382,0.074,0.08,6.1,6.48
3140,3792,Lao PDR,H910106,2002-09-19,2002,9,19,29.3,6.76,118.0,13.5,0.484,0.313,0.216,0.095,0.65,0.151,0.361,0.921,0.045,0.131,7.0,5.2
3294,3952,Lao PDR,H910106,2003-03-20,2003,3,20,26.8,7.28,28.0,20.0,1.334,0.339,0.1,0.08,1.512,0.091,0.271,0.504,0.029,0.014,5.5,7.0
3427,3953,Lao PDR,H910106,2003-07-16,2003,7,16,30.8,6.47,69.0,19.9,0.605,0.537,0.462,0.105,0.694,0.505,0.599,0.675,0.075,0.124,5.06,9.5
3915,4091,Lao PDR,H910106,2004-09-17,2004,9,17,27.8,6.78,78.0,11.6,0.71,0.285,0.11,0.01,0.42,0.218,0.458,0.272,0.134,0.014,6.15,4.28
