Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1112,3133,Lao PDR,H011901,1994-04-24,1994,4,24,29.8,8.12,48.0,28.0,1.88,0.431,0.222,0.034,2.0,0.314,0.53,0.227,0.047,0.046,7.86,0.9
1183,3134,Lao PDR,H011901,1994-12-13,1994,12,13,22.6,8.11,86.0,18.2,1.336,0.207,0.182,0.058,1.412,0.186,0.229,0.106,0.032,0.124,7.9,2.1
1247,3182,Lao PDR,H011901,1995-03-24,1995,3,24,31.6,8.04,14.0,30.1,1.632,0.655,0.45,0.046,2.072,0.297,0.665,0.094,0.06,0.023,8.78,1.0
1262,3183,Lao PDR,H011901,1995-04-24,1995,4,24,29.7,7.45,10.0,25.3,1.424,0.393,0.46,0.067,1.892,0.18,0.416,0.366,0.042,0.059,7.91,2.0
1275,3184,Lao PDR,H011901,1995-05-22,1995,5,22,29.7,7.3,75.0,24.6,1.462,0.255,0.751,0.065,1.674,0.411,0.641,0.289,0.09,0.155,8.22,2.1
1295,3185,Lao PDR,H011901,1995-06-21,1995,6,21,28.8,7.48,160.0,20.3,1.368,0.34,0.28,0.048,1.5,0.156,0.218,0.311,0.08,0.088,7.16,1.3
1421,3186,Lao PDR,H011901,1995-11-20,1995,11,20,25.6,8.04,143.0,21.0,1.374,0.458,0.128,0.05,1.536,0.12,0.363,0.182,0.032,0.099,8.86,1.6
1453,3187,Lao PDR,H011901,1995-12-21,1995,12,21,24.5,8.02,121.0,22.5,1.338,0.446,0.122,0.048,1.45,0.161,0.309,0.157,0.015,0.052,8.98,0.1
1480,3278,Lao PDR,H011901,1996-01-23,1996,1,23,34.3,6.77,5.0,24.9,1.56,0.525,0.368,0.046,1.796,0.149,0.5,0.128,0.018,0.043,8.46,0.9
1501,3279,Lao PDR,H011901,1996-02-21,1996,2,21,23.4,8.14,7.0,25.5,1.627,0.576,0.411,0.048,1.844,0.141,0.459,0.155,0.025,0.03,8.25,6.5
1522,3280,Lao PDR,H011901,1996-03-20,1996,3,20,25.2,7.82,6.0,27.4,1.75,0.533,0.455,0.05,1.892,0.163,0.504,0.146,0.029,0.017,8.13,2.1
1547,3281,Lao PDR,H011901,1996-04-20,1996,4,20,26.4,7.85,10.0,27.5,1.72,0.573,0.468,0.064,1.792,0.255,0.592,0.144,0.02,0.053,8.01,2.2
1568,3282,Lao PDR,H011901,1996-05-21,1996,5,21,29.7,7.88,42.0,25.5,1.542,0.514,0.453,0.058,1.795,0.312,0.487,0.21,0.07,0.038,7.13,2.0
1626,3283,Lao PDR,H011901,1996-07-25,1996,7,25,26.5,7.62,203.0,17.4,1.09,0.388,0.042,0.032,1.226,0.278,0.341,0.155,0.141,0.095,6.2,5.9
1743,3356,Lao PDR,H011901,1997-01-21,1997,1,21,21.1,7.73,153.0,25.7,1.632,0.544,0.381,0.061,0.232,0.076,0.488,0.108,0.059,0.041,6.6,0.5
1769,3357,Lao PDR,H011901,1997-02-18,1997,2,18,22.6,7.8,70.0,25.6,1.618,0.564,0.401,0.042,2.049,0.156,0.412,0.11,0.023,0.045,6.5,0.5
1798,3358,Lao PDR,H011901,1997-03-20,1997,3,20,23.6,8.35,45.0,25.8,1.787,0.595,0.371,0.039,2.03,0.108,0.42,0.093,0.013,0.023,6.8,0.2
1816,3359,Lao PDR,H011901,1997-04-23,1997,4,23,24.4,7.82,22.0,26.1,1.622,0.566,0.412,0.048,2.106,0.128,0.456,0.09,0.015,0.029,7.1,1.2
2131,3390,Lao PDR,H011901,1999-06-22,1999,6,22,29.0,8.09,130.0,26.0,1.302,0.471,0.276,0.104,1.449,0.205,0.487,0.391,0.101,0.02,6.0,1.1
2256,3391,Lao PDR,H011901,1999-12-17,1999,12,17,22.2,7.59,150.0,22.8,1.597,0.351,0.246,0.061,1.768,0.251,0.668,0.016,0.017,0.013,8.4,1.0
2401,3441,Lao PDR,H011901,2000-07-18,2000,7,18,26.3,7.78,105.0,18.3,1.167,0.427,0.1,0.009,1.496,0.101,0.461,0.399,0.038,0.064,6.0,1.248
2464,3442,Lao PDR,H011901,2000-10-24,2000,10,24,26.8,8.29,200.0,20.9,1.48,0.406,0.12,0.02,1.64,0.212,0.59,0.255,0.073,0.083,7.8,0.4
2498,3443,Lao PDR,H011901,2000-11-21,2000,11,21,24.6,8.45,173.0,22.0,1.403,0.578,0.2,0.011,1.917,0.292,0.333,0.5,0.042,0.069,7.26,0.66
2520,3444,Lao PDR,H011901,2000-12-21,2000,12,21,26.6,8.0,120.0,25.6,1.469,0.56,0.108,0.069,1.788,0.3,0.354,0.462,0.059,0.006,7.5,0.4
2552,3493,Lao PDR,H011901,2001-01-25,2001,1,25,22.4,8.09,18.0,16.7,1.645,0.525,0.195,0.011,1.09,0.216,0.563,0.143,0.081,0.02,6.96,0.6
2586,3494,Lao PDR,H011901,2001-02-20,2001,2,20,23.9,8.66,20.0,27.8,1.7,0.758,0.203,0.018,2.05,0.225,0.522,0.201,0.018,0.018,7.12,0.6
2620,3495,Lao PDR,H011901,2001-03-21,2001,3,21,28.6,7.05,16.0,28.5,1.646,0.766,0.22,0.025,2.075,0.238,0.63,0.21,0.105,0.047,7.34,0.7
2648,3496,Lao PDR,H011901,2001-04-19,2001,4,19,29.6,7.64,19.0,28.3,1.589,0.711,0.202,0.026,1.812,0.228,0.655,0.222,0.1,0.046,6.89,0.8
2710,3497,Lao PDR,H011901,2001-06-20,2001,6,20,23.6,8.1,108.0,28.5,1.463,0.62,0.184,0.016,1.25,0.21,0.536,0.352,0.127,0.206,7.16,0.7
2736,3498,Lao PDR,H011901,2001-07-19,2001,7,19,27.6,7.72,193.0,15.7,1.015,0.469,0.163,0.013,1.384,0.086,0.204,0.321,0.103,0.094,7.05,0.6
2800,3499,Lao PDR,H011901,2001-09-20,2001,9,20,28.0,8.52,220.0,19.4,1.263,0.572,0.126,0.011,1.626,0.056,0.312,0.265,0.039,0.061,6.9,2.6
2832,3500,Lao PDR,H011901,2001-10-24,2001,10,24,26.8,8.2,200.0,20.3,1.335,0.46,0.108,0.02,1.671,0.072,0.35,0.203,0.036,0.038,6.9,1.0
2857,3501,Lao PDR,H011901,2001-11-16,2001,11,16,24.9,8.16,184.0,17.5,1.232,0.134,0.11,0.016,1.563,0.069,0.275,0.279,0.034,0.089,7.1,1.0
2889,3502,Lao PDR,H011901,2001-12-20,2001,12,20,24.4,8.15,130.0,20.4,0.951,0.475,0.115,0.018,1.807,0.13,0.226,0.323,0.042,0.06,6.95,1.2
2913,3647,Lao PDR,H011901,2002-01-16,2002,1,16,21.2,8.56,28.0,26.0,1.581,0.258,0.123,0.018,2.029,0.219,0.516,0.124,0.049,0.033,7.84,0.5
2947,3648,Lao PDR,H011901,2002-02-20,2002,2,20,22.4,7.7,32.0,26.4,1.584,0.233,0.118,0.02,2.077,0.194,0.615,0.171,0.054,0.041,8.1,1.2
2963,3649,Lao PDR,H011901,2002-03-14,2002,3,14,26.1,8.32,40.0,27.9,1.611,0.253,0.095,0.03,2.22,0.235,0.584,0.153,0.041,0.045,7.53,1.2
2998,3650,Lao PDR,H011901,2002-04-16,2002,4,16,32.8,8.3,55.0,29.9,1.803,0.384,0.099,0.016,2.186,0.291,0.535,0.691,0.064,0.016,7.89,0.5
3024,3651,Lao PDR,H011901,2002-05-16,2002,5,16,30.6,8.29,92.0,29.6,1.663,0.24,0.088,0.021,1.731,0.397,0.037,0.358,0.019,0.038,7.465,1.1
3067,3652,Lao PDR,H011901,2002-06-19,2002,6,19,31.4,7.9,110.0,28.1,1.083,0.229,0.09,0.02,1.93,0.14,0.196,0.36,0.022,0.165,7.55,1.2
3110,3653,Lao PDR,H011901,2002-08-20,2002,8,20,28.0,7.03,152.0,15.9,1.373,0.409,0.08,0.018,1.26,0.107,0.192,0.246,0.057,0.222,7.45,1.9
3144,3654,Lao PDR,H011901,2002-09-19,2002,9,19,27.8,7.82,183.0,16.0,1.28,0.324,0.076,0.016,1.715,0.064,0.29,0.23,0.028,0.064,8.01,1.3
3164,3655,Lao PDR,H011901,2002-10-17,2002,10,17,27.6,7.79,140.0,20.3,1.407,0.422,0.085,0.019,1.779,0.084,0.541,0.153,0.026,0.082,7.68,0.6
3190,3656,Lao PDR,H011901,2002-11-26,2002,11,26,27.4,7.64,90.0,18.6,1.595,0.203,0.091,0.02,1.692,0.079,0.24,0.013,0.027,0.028,7.23,0.8
3205,3657,Lao PDR,H011901,2002-12-17,2002,12,17,28.3,7.53,48.0,20.1,1.601,0.335,0.093,0.022,1.558,0.138,0.26,0.113,0.071,0.02,8.2,0.4
3262,3810,Lao PDR,H011901,2003-02-25,2003,2,25,25.0,7.48,29.0,19.2,1.683,0.184,0.142,0.025,1.683,0.146,0.205,0.206,0.084,0.083,7.31,1.1
3289,3811,Lao PDR,H011901,2003-03-20,2003,3,20,27.5,7.95,24.0,22.3,1.753,0.276,0.166,0.023,1.786,0.138,0.219,0.239,0.023,0.06,7.46,1.1
3327,3812,Lao PDR,H011901,2003-04-22,2003,4,22,31.8,7.75,28.0,22.2,1.572,0.388,0.181,0.03,1.822,0.133,0.346,0.231,0.027,0.054,8.01,1.0
3354,3813,Lao PDR,H011901,2003-05-16,2003,5,16,32.6,7.96,26.0,30.5,1.899,0.609,0.24,0.027,1.961,0.349,0.528,0.201,0.028,0.041,7.53,1.3
3406,3814,Lao PDR,H011901,2003-06-19,2003,6,19,30.2,6.15,41.0,25.7,1.713,0.481,0.236,0.028,1.742,0.297,0.451,0.334,0.078,0.052,6.82,1.1
3430,3815,Lao PDR,H011901,2003-07-16,2003,7,16,28.1,6.99,86.0,22.8,1.532,0.385,0.277,0.052,1.714,0.158,0.509,0.201,0.069,0.046,6.94,1.1
3471,3816,Lao PDR,H011901,2003-08-15,2003,8,15,30.1,6.8,152.0,20.8,1.414,0.483,0.283,0.046,1.547,0.084,0.434,0.365,0.037,0.057,7.0,1.3
3490,3817,Lao PDR,H011901,2003-09-16,2003,9,16,29.0,6.68,147.0,18.4,1.423,0.359,0.198,0.043,1.694,0.127,0.191,0.156,0.109,0.097,6.86,1.99
3539,3818,Lao PDR,H011901,2003-10-17,2003,10,17,29.0,6.82,122.0,29.0,1.902,0.391,0.313,0.044,2.097,0.128,0.41,0.273,0.039,0.056,8.0,0.3
3571,3819,Lao PDR,H011901,2003-11-18,2003,11,18,30.2,7.49,106.0,26.6,1.779,0.518,0.33,0.05,2.109,0.157,0.452,0.225,0.049,0.04,7.63,1.5
3622,3820,Lao PDR,H011901,2003-12-16,2003,12,16,24.8,7.32,90.0,27.9,1.849,0.527,0.302,0.044,2.102,0.255,0.484,0.262,0.073,0.045,7.82,0.6
3820,3965,Lao PDR,H011901,2004-07-12,2004,7,12,26.7,7.84,75.0,19.6,1.287,0.578,0.055,0.008,1.312,0.15,0.452,0.361,0.03,0.124,6.64,1.175
3874,3966,Lao PDR,H011901,2004-08-17,2004,8,17,26.5,7.8,130.0,17.5,1.209,0.461,0.045,0.008,1.352,0.04,0.354,0.431,0.042,0.081,8.0,1.13
3912,3967,Lao PDR,H011901,2004-09-17,2004,9,17,25.2,7.75,130.0,15.9,1.164,0.33,0.038,0.007,1.227,0.048,0.292,0.507,0.026,0.023,8.77,1.576
3960,3968,Lao PDR,H011901,2004-10-20,2004,10,20,26.6,7.88,78.0,19.15,1.426,0.411,0.064,0.007,1.509,0.104,0.3,0.244,0.022,0.019,7.22,1.548
3978,3969,Lao PDR,H011901,2004-11-15,2004,11,15,26.1,8.75,92.0,21.6,1.502,0.513,0.058,0.005,1.489,0.087,0.47,0.384,0.008,0.056,6.31,0.471
4034,3970,Lao PDR,H011901,2004-12-16,2004,12,16,21.4,8.0,87.0,23.7,1.932,0.23,0.087,0.002,1.552,0.163,0.558,0.172,0.081,0.013,6.0,1.008
4077,4100,Lao PDR,H011901,2005-01-18,2005,1,18,21.49,7.91,31.0,24.2,1.7,0.57,0.093,0.017,1.7,0.193,0.506,0.194,0.033,0.041,7.835,3.443
4091,4101,Lao PDR,H011901,2005-02-10,2005,2,10,24.1,8.19,35.0,27.3,1.955,0.635,0.095,0.019,1.816,0.258,0.643,0.206,0.05,0.032,7.47,0.799
4148,4102,Lao PDR,H011901,2005-03-18,2005,3,18,24.8,8.5,12.0,30.0,1.7,0.68,0.53,0.053,2.04,0.25,0.672,0.219,0.05,0.053,8.23,0.12
4187,4103,Lao PDR,H011901,2005-04-20,2005,4,20,28.4,8.3,28.0,28.8,1.605,0.578,0.47,0.072,1.963,0.281,0.624,0.407,0.028,0.086,6.61,1.258
4261,4104,Lao PDR,H011901,2005-06-16,2005,6,16,29.1,7.4,171.0,29.4,1.55,0.489,0.495,0.068,1.665,0.398,0.528,0.459,0.063,0.088,6.65,3.555
4471,4105,Lao PDR,H011901,2005-10-18,2005,10,18,26.8,7.98,186.0,21.2,1.1,0.612,0.328,0.076,1.496,0.252,0.343,0.298,0.095,0.052,6.5,0.693
4565,4106,Lao PDR,H011901,2005-12-15,2005,12,15,24.7,7.2,205.0,25.5,1.33,0.561,0.581,0.058,1.749,0.31,0.431,0.239,0.023,0.075,7.1,0.158
4677,4229,Lao PDR,H011901,2006-02-15,2006,2,15,24.5,7.4,60.0,27.7,1.411,0.785,0.509,0.068,1.727,0.458,0.637,0.166,0.023,0.046,8.2,0.85
4723,4230,Lao PDR,H011901,2006-03-16,2006,3,16,27.1,8.0,60.0,30.8,1.653,0.732,0.595,0.069,1.753,0.521,0.695,0.08,0.028,0.026,7.2,0.834
4797,4231,Lao PDR,H011901,2006-05-18,2006,5,18,28.9,8.1,78.0,28.3,1.524,0.684,0.577,0.059,1.652,0.544,0.653,0.409,0.045,0.045,7.0,1.747
5064,4232,Lao PDR,H011901,2006-12-14,2006,12,14,25.3,7.3,84.0,23.9,1.465,0.489,0.375,0.036,1.658,0.221,0.482,0.988,0.039,0.042,7.75,0.82
5103,4358,Lao PDR,H011901,2007-01-15,2007,1,15,22.6,7.2,80.0,24.0,1.576,0.625,0.36,0.01,2.046,0.027,0.453,0.201,0.03,0.038,8.52,0.88
5158,4359,Lao PDR,H011901,2007-02-16,2007,2,16,23.2,8.21,28.0,24.9,1.713,0.588,0.378,0.01,2.043,0.053,0.41,0.161,0.03,0.03,8.41,1.373
5263,4360,Lao PDR,H011901,2007-05-21,2007,5,21,29.9,7.61,18.0,29.2,1.496,0.748,0.484,0.06,1.732,0.374,0.567,0.876,0.046,0.057,6.741,3.121
5298,4361,Lao PDR,H011901,2007-06-18,2007,6,18,30.3,7.88,189.0,24.9,1.417,0.534,0.483,0.012,1.742,0.274,0.569,0.559,0.038,0.065,6.915,1.66
5424,4362,Lao PDR,H011901,2007-09-20,2007,9,20,27.1,7.12,148.0,21.2,1.384,0.484,0.216,0.055,1.494,0.031,0.618,0.333,0.106,0.082,7.36,2.974
5568,4363,Lao PDR,H011901,2007-12-19,2007,12,19,25.4,7.37,57.0,20.1,1.401,0.366,0.304,0.038,1.764,0.208,0.136,0.221,0.062,0.108,7.505,2.26
5597,4476,Lao PDR,H011901,2008-01-14,2008,1,14,24.5,7.94,101.0,23.7,1.443,0.553,0.448,0.038,1.634,0.279,0.381,0.221,0.023,0.033,7.66,0.713
5635,4477,Lao PDR,H011901,2008-02-13,2008,2,13,21.7,7.4,72.0,27.7,1.414,0.57,0.484,0.05,1.785,0.34,0.527,0.203,0.041,0.048,7.94,3.569
5707,4478,Lao PDR,H011901,2008-03-17,2008,3,17,27.1,8.1,18.0,29.3,1.51,0.781,0.416,0.052,2.046,0.494,0.301,0.122,0.009,0.025,8.4,1.795
5733,4479,Lao PDR,H011901,2008-04-22,2008,4,22,29.5,7.92,35.0,30.7,1.82,0.783,0.422,0.051,1.963,0.395,0.635,0.157,0.026,0.028,7.1,3.211
5750,4480,Lao PDR,H011901,2008-05-13,2008,5,13,29.6,8.03,45.0,24.6,1.341,0.628,0.402,0.055,1.61,0.314,0.55,0.336,0.041,0.233,6.64,3.989
5988,4486,Lao PDR,H011901,2008-10-20,2008,10,20,27.1,7.45,177.0,22.5,1.429,0.567,0.248,0.016,1.826,0.126,0.479,0.326,0.024,0.034,7.24,1.382
6052,4487,Lao PDR,H011901,2008-11-18,2008,11,18,24.2,7.58,210.0,19.26,1.326,0.44,0.289,0.037,1.578,0.102,0.299,0.347,0.076,0.081,7.37,0.987
6095,4488,Lao PDR,H011901,2008-12-16,2008,12,16,22.5,7.52,122.0,24.6,1.486,0.543,0.32,0.039,1.84,0.158,0.532,0.259,0.069,0.15,7.82,0.499
6157,4604,Lao PDR,H011901,2009-02-18,2009,2,18,24.3,7.64,36.0,27.3,1.702,0.55,0.385,0.039,2.061,0.193,0.521,0.193,0.019,0.035,7.48,0.49
6194,4605,Lao PDR,H011901,2009-04-21,2009,4,21,29.3,7.75,64.0,26.7,1.739,0.476,0.45,0.061,1.841,0.263,0.532,0.501,0.034,0.046,6.68,4.8
6219,4606,Lao PDR,H011901,2009-06-16,2009,6,16,29.8,7.12,119.0,23.3,1.362,0.521,0.389,0.029,1.658,0.276,0.484,0.318,0.019,0.076,6.84,1.6
6246,4607,Lao PDR,H011901,2009-10-20,2009,10,20,29.9,6.69,101.0,21.8,1.32,0.367,0.286,0.04,1.642,0.164,0.393,0.265,0.062,0.06,6.7,2.42
6271,4608,Lao PDR,H011901,2009-12-21,2009,12,21,24.2,7.5,36.0,25.8,1.449,0.466,0.382,0.041,1.887,0.138,0.509,0.256,0.025,0.03,7.78,0.7
6422,4646,Lao PDR,H011901,2010-10-19,2010,10,19,26.5,7.45,176.0,21.15,1.32,0.569,0.285,0.052,1.616,0.15,0.386,0.338,0.035,0.052,7.06,3.096
6444,4647,Lao PDR,H011901,2010-12-14,2010,12,14,27.1,7.92,38.0,24.8,1.488,0.592,0.337,0.038,1.876,0.208,0.511,0.32,0.02,0.034,7.37,0.9
6521,4693,Lao PDR,H011901,2011-06-14,2011,6,14,29.0,7.83,133.0,28.4,1.481,0.664,0.456,0.045,1.715,0.3181,0.56,0.378,0.02,0.052,6.58,1.415
6599,4694,Lao PDR,H011901,2011-10-18,2011,10,18,28.2,7.78,148.0,18.6,1.223,0.406,0.249,0.04,1.542,0.09,0.29,0.274,0.042,0.036,6.83,1.716
6865,4722,Lao PDR,H011901,2012-10-15,2012,10,15,29.4,8.02,169.0,20.04,1.295,0.47,0.161,0.068,1.413,0.142,0.392,0.351,0.071,0.075,6.8,3.828
6996,4733,Lao PDR,H011901,2013-04-19,2013,4,19,28.7,8.15,20.0,29.3,1.68,0.6452,0.346,0.056,2.08,0.23,0.46,0.03,0.01,0.1,8.05,0.95
7037,4734,Lao PDR,H011901,2013-06-18,2013,6,18,29.8,7.5,72.0,28.2,1.54,0.7818930041152263,0.4130434782608695,0.156,2.34,0.24,0.44,0.43,0.01,0.09,5.59,2.4
7134,4735,Lao PDR,H011901,2013-10-23,2013,10,23,26.6,7.99,123.0,16.7,0.7326683291770573,0.3744855967078189,0.3252173913043478,0.0736572890025575,1.29,0.0878873239436619,0.1841666666666666,0.166,0.01,0.09,5.63,2.45
7284,4758,Lao PDR,H011901,2014-04-23,2014,4,23,29.0,7.98,24.0,36.8,1.54,0.72,0.43,0.05,2.0,0.21,0.67,0.28,0.02,0.01,7.4,0.81
7402,4759,Lao PDR,H011901,2014-10-21,2014,10,21,27.5,7.71,88.0,21.9,1.82,0.75,0.12,0.05,1.74,0.25,0.54,0.32,0.01,0.11,5.29,1.9
7438,4797,Lao PDR,H011901,2015-02-12,2015,2,12,28.9,8.07,34.0,28.3,1.4,0.7078189300411523,0.4782608695652174,0.0512820512820512,1.88,0.3098591549295774,0.6666666666666666,0.15,0.02,0.1,5.08,2.8
7576,4798,Lao PDR,H011901,2015-10-13,2015,10,13,27.9,7.25,208.33,17.5,0.965,0.4139917695473251,0.258695652173913,0.0569230769230769,1.5756,0.1222535211267605,0.1560416666666666,0.06,0.02,0.03,5.75,2.9
7650,4838,Lao PDR,H011901,2016-05-19,2016,5,19,28.4,8.09,44.83,28.6,1.2715710723192,0.692427983539095,0.752173913043478,0.0601278772378517,2.0462,0.2988732394366197,0.6875,0.18,0.01,0.04,7.34,1.92
7731,4839,Lao PDR,H011901,2016-10-26,2016,10,26,28.8,7.65,120.22,18.14,0.77,0.37,0.35,0.07,1.29,0.09,0.28,0.23,0.02,0.02,7.51,4.01
