Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
1362,101,Cambodia,H020106,1995-09-19,1995,9,19,29.8,7.56,0.8,10.7,0.762,0.171,0.16,0.04,0.978,0.067,0.077,0.165,0.02,0.02,6.31,1.8
1378,102,Cambodia,H020106,1995-10-16,1995,10,16,29.9,6.83,5.0,5.7,0.279,0.131,0.12,0.04,0.442,0.058,0.032,0.099,0.1,0.04,4.79,4.1
1415,103,Cambodia,H020106,1995-11-18,1995,11,18,29.3,7.03,1.3,6.8,0.375,0.135,0.14,0.03,0.54,0.063,0.058,0.029,0.09,0.03,5.47,3.1
1454,104,Cambodia,H020106,1995-12-21,1995,12,21,27.8,7.41,2.7,7.9,0.401,0.16,0.17,0.04,0.603,0.085,0.134,0.032,0.008,0.03,6.81,4.3
1469,182,Cambodia,H020106,1996-01-17,1996,1,17,27.8,6.91,9.0,6.7,0.285,0.208,0.16,0.04,0.526,0.071,0.055,0.178,0.02,0.03,4.58,4.1
1491,183,Cambodia,H020106,1996-02-17,1996,2,17,31.0,7.25,1.0,6.1,0.256,0.134,0.17,0.04,0.471,0.063,0.047,0.143,0.14,0.02,7.27,5.3
1540,184,Cambodia,H020106,1996-04-19,1996,4,19,30.4,6.88,180.0,7.4,0.337,0.127,0.22,0.06,0.582,0.103,0.04,0.167,0.03,0.09,6.5,5.6
1605,185,Cambodia,H020106,1996-06-21,1996,6,21,30.5,6.84,70.0,5.2,0.135,0.063,0.26,0.06,0.213,0.173,0.093,0.125,0.022,0.11,3.78,6.5
1628,186,Cambodia,H020106,1996-08-13,1996,8,13,28.0,6.88,80.0,10.4,0.6,0.231,0.18,0.04,0.78,0.074,0.061,0.178,0.11,0.01,6.33,1.7
1661,187,Cambodia,H020106,1996-09-18,1996,9,18,29.2,6.9,14.0,10.1,0.632,0.162,0.17,0.03,0.809,0.063,0.086,0.183,0.03,0.04,5.17,3.0
1680,188,Cambodia,H020106,1996-10-22,1996,10,22,30.6,7.0,17.0,7.6,0.444,0.159,0.16,0.03,0.696,0.082,0.046,0.061,0.14,0.02,4.88,4.3
1700,189,Cambodia,H020106,1996-11-19,1996,11,19,28.4,6.9,2.0,5.8,0.306,0.246,0.13,0.03,0.483,0.049,0.047,0.008,0.08,0.01,4.32,5.3
1718,190,Cambodia,H020106,1996-12-17,1996,12,17,28.8,7.08,5.0,5.6,0.272,0.129,0.14,0.03,0.466,0.048,0.043,0.005,0.15,0.01,5.16,3.2
1742,282,Cambodia,H020106,1997-01-21,1997,1,21,28.0,6.86,7.0,6.6,0.322,0.148,0.185,0.03,0.523,0.065,0.047,0.001,0.07,0.02,7.06,7.2
1764,283,Cambodia,H020106,1997-02-17,1997,2,17,30.4,6.91,3.0,7.0,0.29,0.184,0.23,0.04,0.587,0.074,0.034,0.02,0.07,0.02,6.29,5.6
