Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3243,7262,Viet Nam,H039801,2003-02-15,2003,2,15,30.0,6.86,64.0,13.6,0.681,0.395,0.269,0.039,1.011,0.18,0.162,0.467,0.022,0.135,6.87,2.53
3272,7263,Viet Nam,H039801,2003-03-15,2003,3,15,28.5,7.02,54.5,16.52,0.885,0.4419999999999999,0.343,0.042,1.349,0.156,0.058,0.135,0.01,0.089,6.5,2.4
3315,7264,Viet Nam,H039801,2003-04-15,2003,4,15,29.0,7.4,7.2,17.7,0.63,0.66,0.249,0.036,1.09,0.481,0.155,0.3,0.046,0.157,6.52,0.83
3338,7265,Viet Nam,H039801,2003-05-15,2003,5,15,29.6,7.1,2.8,19.18,1.028,0.435,0.627,0.065,1.526,0.388,0.085,0.25,0.012,0.081,6.35,2.4
3374,7266,Viet Nam,H039801,2003-06-15,2003,6,15,29.6,6.8,49.0,11.6,0.544,0.3329999999999999,0.178,0.048,0.804,0.236,0.1,0.19,0.015,0.126,7.12,1.36
3416,7267,Viet Nam,H039801,2003-07-15,2003,7,15,29.0,6.84,42.5,15.1,0.776,0.407,0.343,0.042,1.014,0.385,0.302,0.24,0.002,0.032,7.02,2.15
3464,7268,Viet Nam,H039801,2003-08-15,2003,8,15,28.5,6.68,86.5,10.7,0.594,0.2219999999999999,0.161,0.027,0.836,0.182,0.071,0.172,0.04,0.089,7.94,2.71
3485,7269,Viet Nam,H039801,2003-09-15,2003,9,15,27.0,6.77,202.0,9.3,0.47,0.29,0.144,0.025,0.772,0.093,0.059,0.18,0.007,0.169,6.61,4.17
3556,7270,Viet Nam,H039801,2003-11-15,2003,11,15,27.5,6.9,15.0,12.4,0.695,0.27,0.25,0.055,0.942,0.176,0.09,0.23,0.077,0.076,6.34,2.08
3653,7368,Viet Nam,H039801,2004-01-15,2004,1,15,28.0,6.95,48.0,16.95,0.752,0.508,0.285,0.038,1.15,0.135,0.326,0.16,0.02,0.12,6.69,3.42
3762,7369,Viet Nam,H039801,2004-05-15,2004,5,15,29.6,7.07,22.5,21.2,1.087,0.51,0.471,0.037,1.43,0.273,0.369,0.213,0.012,0.057,2.99,4.23
3784,7370,Viet Nam,H039801,2004-06-15,2004,6,15,29.6,7.3,92.0,17.9,0.919,0.403,0.346,0.041,1.32,0.183,0.211,0.167,0.005,0.087,7.32,3.62
4059,7515,Viet Nam,H039801,2005-01-15,2005,1,15,27.8,7.01,37.0,9.5,0.388,0.3239999999999999,0.231,0.037,0.678,0.201,0.116,0.469,0.111,0.052,6.48,4.3
4101,7516,Viet Nam,H039801,2005-02-15,2005,2,15,27.4,6.77,16.5,10.8,0.332,0.345,0.381,0.037,0.772,0.326,0.021,0.063,0.017,0.089,6.52,5.65
4203,7517,Viet Nam,H039801,2005-05-15,2005,5,15,27.9,6.85,31.0,24.8,0.873,0.5640000000000001,0.691,0.062,1.37,0.619,0.31,0.108,0.047,0.242,6.5,4.47
4247,7518,Viet Nam,H039801,2005-06-15,2005,6,15,27.4,7.56,8.5,18.8,0.666,0.5279999999999999,0.545,0.057,1.074,0.382,0.391,0.25,0.026,0.086,7.03,2.27
4296,7519,Viet Nam,H039801,2005-07-15,2005,7,15,27.6,6.79,162.0,12.6,0.701,0.2320000000000001,0.219,0.054,0.821,0.176,0.155,0.305,0.095,0.227,6.28,3.96
4340,7520,Viet Nam,H039801,2005-08-15,2005,8,15,27.7,6.82,145.0,10.3,0.568,0.2280000000000001,0.2,0.045,0.73,0.156,0.074,0.255,0.056,0.335,7.06,3.38
4397,7521,Viet Nam,H039801,2005-09-15,2005,9,15,28.0,7.22,131.0,11.1,0.647,0.2329999999999999,0.158,0.037,0.838,0.106,0.095,0.253,0.053,0.233,6.37,2.63
4443,7522,Viet Nam,H039801,2005-10-15,2005,10,15,25.1,7.16,55.5,10.9,0.627,0.236,0.167,0.034,0.873,0.035,0.078,0.056,0.013,0.152,6.12,1.72
4508,7523,Viet Nam,H039801,2005-11-15,2005,11,15,26.3,6.82,61.5,10.8,0.598,0.26,0.147,0.043,0.848,0.097,0.061,0.201,0.02,0.119,5.63,2.49
4568,7524,Viet Nam,H039801,2005-12-15,2005,12,15,24.5,7.19,102.0,9.8,0.506,0.2119999999999999,0.211,0.047,0.697,0.103,0.072,0.721,0.021,0.319,6.37,5.57
4605,7695,Viet Nam,H039801,2006-01-15,2006,1,15,25.4,6.91,77.5,10.2,0.527,0.276,0.205,0.043,0.717,0.1485,0.114,0.437,0.044,0.098,7.42,3.51
4666,7696,Viet Nam,H039801,2006-02-15,2006,2,15,25.8,7.24,102.0,10.1,0.507,0.3089999999999999,0.247,0.045,0.741,0.213,0.053,0.401,0.02,0.19,7.25,6.59
4720,7697,Viet Nam,H039801,2006-03-15,2006,3,15,27.3,6.92,54.0,14.0,0.68,0.392,0.376,0.046,1.172,0.222,0.098,0.016,0.142,0.087,7.13,6.9
4743,7698,Viet Nam,H039801,2006-04-15,2006,4,15,28.1,7.06,26.5,13.0,0.437,0.447,0.368,0.068,0.944,0.213,0.073,0.276,0.083,0.136,7.43,6.68
4876,7699,Viet Nam,H039801,2006-07-15,2006,7,15,26.1,7.38,178.0,11.4,0.615,0.2279999999999999,0.221,0.04,0.737,0.271,0.152,0.378,0.133,0.166,7.17,3.11
4952,7700,Viet Nam,H039801,2006-09-15,2006,9,15,24.2,7.2,116.0,10.7,0.663,0.249,0.144,0.034,0.799,0.195,0.097,0.127,0.109,0.132,5.82,2.65
5069,7701,Viet Nam,H039801,2006-12-15,2006,12,15,26.1,7.07,43.5,9.6,0.468,0.235,0.221,0.042,0.725,0.134,0.076,0.192,0.054,0.07,6.08,3.26
5185,7833,Viet Nam,H039801,2007-03-15,2007,3,15,32.8,6.75,39.5,12.3,0.604,0.23,0.278,0.033,0.803,0.322,0.123,0.041,0.032,0.097,6.82,6.03
5220,7843,Viet Nam,H039801,2007-04-15,2007,4,15,31.9,7.12,56.0,14.2,0.546,0.4869999999999999,0.381,0.048,0.927,0.245,0.155,0.476,0.01,0.064,6.59,6.4
5290,7855,Viet Nam,H039801,2007-06-15,2007,6,15,25.6,7.3,79.0,21.7,0.98,0.47,0.556,0.045,1.244,0.685,0.248,0.059,0.047,0.044,5.08,5.54
5319,7861,Viet Nam,H039801,2007-07-15,2007,7,15,28.6,7.25,146.0,10.1,0.532,0.3,0.231,0.033,0.787,0.189,0.086,0.334,0.004,0.195,6.72,4.57
5453,7897,Viet Nam,H039801,2007-10-15,2007,10,15,27.7,6.52,30.5,10.6,0.561,0.2129999999999999,0.177,0.031,0.532,0.263,0.245,0.184,0.006,0.068,6.1,5.44
5519,7912,Viet Nam,H039801,2007-11-15,2007,11,15,28.6,6.65,54.0,9.9,0.522,0.2029999999999999,0.196,0.036,0.693,0.22,0.098,0.184,0.042,0.196,6.94,4.55
5544,7932,Viet Nam,H039801,2007-12-15,2007,12,15,30.0,6.5,109.0,11.8,0.458,0.447,0.236,0.033,0.778,0.233,0.083,0.163,0.124,0.139,6.58,4.56
5602,7941,Viet Nam,H039801,2008-01-15,2008,1,15,27.9,6.98,48.5,9.1,0.448,0.288,0.21,0.028,0.73,0.13,0.035,0.135,0.114,0.106,6.33,3.44
5646,7952,Viet Nam,H039801,2008-02-15,2008,2,15,27.3,6.55,57.0,9.9,0.45,0.306,0.274,0.034,0.625,0.286,0.059,0.202,0.139,0.092,6.02,4.57
5696,7961,Viet Nam,H039801,2008-03-15,2008,3,15,26.8,6.99,48.5,12.8,0.527,0.269,0.329,0.04,0.831,0.248,0.081,0.539,0.12,0.09,5.76,5.27
