Actual,Predicted
14.52,14.784094
11.12,11.307106
24.3,21.608152
10.2,11.193035
18.3,22.853704
8.06,8.141486
23.5,26.068161
5.0,14.267058
21.7,22.39994
19.8,20.280252
20.0,20.30505
11.21,10.758583
23.3,23.733406
18.44,18.830687
23.0,24.532114
12.5,11.898441
27.4,27.106672
12.5,13.05437
8.21,8.190333
12.2,12.316415
11.4,11.552045
6.33,6.679943
9.72,10.2462635
6.28,6.209529
9.22,9.723714
4.2,4.025206
7.54,7.9237156
13.9,14.343672
6.27,6.366333
5.78,5.7835045
5.31,5.6021957
19.5,20.925484
6.65,6.7578316
15.4,16.330963
16.43,17.510258
16.2,17.385925
11.03,13.153573
13.97,15.277154
1.133,2.298814
9.28,10.467989
6.29,6.5184546
12.21,13.6476555
11.88,12.983086
24.0,23.748055
20.6,21.833155
9.7,9.705213
21.7,23.63292
9.8,13.269714
16.4,17.479895
20.0,20.860537
6.91,6.6760216
7.34,6.427823
16.87,16.83762
6.87,7.0128517
7.1,7.099514
9.65,9.900836
9.37,8.98003
7.36,7.431875
7.83,7.85277
9.43,9.624204
18.0,18.54949
16.83,17.784103
19.47,21.238379
5.83,5.8838654
5.91,5.7718377
5.81,5.690344
5.7,5.689824
26.4,26.39244
23.1,23.064898
6.0,11.994639
4.3,3.955435
20.3,21.464422
11.8,17.660017
28.0,24.797201
11.04,11.476175
11.51,11.980322
18.39,18.43276
20.5,21.333666
24.6,25.264685
21.3,22.327368
13.17,15.193734
9.41,12.655458
8.38,13.273217
12.51,15.653463
15.76,16.059278
2.3,3.1838634
14.03,15.944922
12.19,14.45373
8.7,11.472604
10.6,12.4446335
12.01,13.752951
25.2,24.202246
38.0,21.992395
31.1,19.970592
13.4,14.150304
7.2,9.26902
26.0,26.847366
31.1,19.538132
23.8,25.203066
18.6,17.618082
18.69,19.412863
12.01,10.342404
20.2,19.394478
12.87,13.731675
13.08,13.641589
4.22,3.7773798
9.26,9.628369
9.34,9.005218
8.81,8.869837
6.82,7.2732
8.63,8.991951
4.81,4.185597
20.9,20.709227
8.852,9.179447
28.5,27.461142
3.98,3.6925669
15.39,14.796796
15.56,14.927462
14.05,13.875826
14.58,13.847306
9.17,9.834139
0.991,2.580806
14.6,15.472861
14.8,14.489837
14.46,14.441377
12.22,11.764596
8.56,8.080374
22.0,23.373083
26.9,27.972937
10.96,11.071542
25.6,25.444674
23.3,23.565405
29.1,21.525913
22.5,21.164236
10.9,11.187781
15.3,15.009916
4.55,4.3806105
4.11,3.8604536
3.988,3.8806102
16.6,15.442389
6.98,7.3776894
22.6,21.884348
19.17,19.316523
