Actual,Predicted
17.7,16.334469
10.5,10.578218
26.0,22.942282
16.7,14.189008
8.86,9.730822
10.32,10.859184
9.1,10.090572
6.93,8.1507635
13.78,14.61812
13.32,13.961149
6.0,7.025858
10.17,10.66236
11.56,12.159991
6.2,6.5913887
6.12,6.4627357
10.95,10.4905405
5.88,6.1109576
14.84,16.047054
9.78,9.479427
8.93,9.374767
8.58,9.104013
12.8,12.602725
6.02,6.5820518
8.81,8.929988
15.76,16.734617
17.5,18.180727
13.42,15.248514
9.37,9.946215
12.58,13.611723
14.52,15.053568
11.12,11.269851
24.3,22.441818
10.2,11.229141
18.3,23.085394
8.06,8.235932
23.5,26.257803
5.0,14.685616
21.7,22.685194
19.8,20.68572
20.0,20.654787
11.21,10.909292
23.3,23.846727
18.44,18.872805
23.0,24.870846
12.5,12.279143
27.4,26.852968
12.5,13.2036
8.21,8.387184
12.2,12.514256
11.4,11.364222
6.33,6.8408947
9.72,10.219984
6.28,6.2686605
9.22,10.22768
4.2,4.117334
7.54,8.169455
13.9,14.580135
6.27,6.5056424
5.78,5.7250133
5.31,5.6789904
19.5,21.22025
6.65,6.9051394
15.4,16.579348
16.43,17.895414
16.2,17.660938
11.03,13.345449
13.97,15.47243
1.133,2.2046945
9.28,10.630297
6.29,6.1626678
12.21,13.939157
11.88,13.136095
24.0,24.219013
20.6,22.093735
9.7,9.012089
21.7,23.864944
9.8,13.6307535
16.4,17.88517
20.0,21.292974
6.91,6.456662
7.34,6.2768264
16.87,16.699076
6.87,7.096863
7.1,7.059583
9.65,9.868211
9.37,8.881559
7.36,7.179461
7.83,7.6604433
9.43,9.487289
18.0,18.21443
16.83,17.530254
19.47,21.023785
5.83,6.001674
5.91,6.2726398
5.81,6.2815976
5.7,5.9221253
26.4,26.131292
23.1,23.482195
6.0,12.396191
4.3,4.264422
20.3,21.229277
11.8,18.141438
28.0,25.597021
11.04,11.732342
11.51,11.840415
18.39,18.696766
20.5,21.7245
24.6,26.351366
21.3,22.68857
13.17,15.719798
9.41,12.800583
8.38,13.354556
12.51,15.91201
15.76,16.639057
2.3,3.0376062
14.03,15.978905
12.19,14.809374
8.7,11.669691
10.6,12.684199
12.01,13.877779
25.2,24.834463
38.0,22.225319
31.1,19.956938
13.4,13.527887
7.2,9.065217
26.0,25.46047
31.1,19.956938
23.8,24.413635
18.6,17.818727
18.69,19.42272
12.01,10.006338
20.2,19.469828
12.87,13.362272
13.08,13.255866
4.22,3.6912398
9.26,9.256993
9.34,8.473718
8.81,8.5316305
6.82,7.600181
8.63,8.708012
4.81,4.321436
20.9,20.543966
8.852,8.914665
28.5,26.354355
3.98,3.675448
15.39,15.570438
15.56,15.702777
14.05,14.154358
14.58,14.386513
9.17,9.487002
0.991,2.7671177
14.6,15.942213
14.8,15.164387
14.46,14.665098
12.22,12.079888
8.56,8.276746
22.0,23.570845
26.9,28.462385
10.96,11.203855
25.6,25.004019
23.3,24.547022
29.1,21.800016
22.5,21.119543
10.9,10.990607
15.3,14.789551
4.55,4.5146337
4.11,4.1265306
3.988,4.110278
16.6,15.832062
6.98,7.4422207
22.6,22.342821
19.17,19.429052
17.86,19.28888
16.15,16.293833
15.39,16.285448
12.25,11.650738
18.38,19.790014
7.74,7.8167834
10.21,11.060558
4.8,5.8259654
19.7,19.22521
8.07,7.5880365
6.87,7.815165
15.4,15.495689
17.88,17.05376
17.8,17.878258
1.251,2.1520514
18.09,17.687006
17.1,17.96522
10.13,10.454908
16.7,16.193394
17.72,17.058817
5.0,6.6258025
13.06,13.651899
14.84,15.454331
20.6,19.822224
5.21,4.635265
5.22,5.299971
20.8,22.75618
18.02,19.897991
23.0,23.960049
5.18,5.261555
8.231,9.551592
15.64,16.590794
8.23,8.955228
18.33,19.343813
21.0,22.509796
20.9,21.382236
8.54,9.192719
8.43,7.5675893
24.2,23.351225
23.0,22.958023
1.457,1.9240475
10.46,10.251057
23.1,22.189161
22.3,21.789421
22.0,22.261713
22.5,23.649858
25.3,27.394289
23.5,25.443502
12.45,13.816389
14.21,14.959839
10.71,11.341251
19.82,19.994347
18.87,19.408716
20.7,19.04946
12.7,12.509743
18.81,19.756037
36.8,28.693481
18.32,17.329561
18.88,19.66994
9.28,9.701025
15.6,6.286264
7.33,8.120582
17.0,18.30504
6.5,17.405077
7.72,8.232106
21.6,20.816687
4.941,4.582694
5.57,4.8364396
6.3,5.979237
8.0,17.220676
7.87,8.953593
26.0,22.86476
12.62,14.739685
28.2,35.428505
13.49,12.201028
23.2,28.925444
20.7,19.933302
21.2,21.57533
19.8,20.693308
10.9,10.838985
20.8,21.008959
20.0,20.351273
19.5,19.51758
1.2,2.7543428
23.1,22.281965
19.0,19.380068
8.22,6.2875524
9.1,15.508391
19.0,22.336264
33.4,15.037225
23.7,23.603727
30.5,28.067404
15.2,17.158775
19.66,19.844408
18.96,20.716745
19.75,20.316208
19.51,20.413986
16.51,17.444763
19.68,20.922028
7.01,7.532121
17.7,17.358541
21.3,22.728811
7.88,7.916021
7.88,8.1908865
6.97,6.8685308
19.6,20.209715
25.2,24.12753
21.0,21.887524
19.3,19.871532
22.0,22.066692
2.04,2.4993906
21.2,20.727758
18.9,18.944414
21.0,21.53866
13.23,12.886365
20.7,21.83907
19.37,20.11815
16.7,13.369215
15.81,16.086273
15.64,17.078583
15.7,15.1336775
5.0,4.4873414
14.1,13.727002
13.84,13.614044
4.34,4.4616423
4.47,4.2513914
14.42,13.814497
6.88,6.5654035
14.45,15.856872
15.03,15.648449
15.57,17.335653
16.06,17.184908
18.78,20.272654
11.2,11.282576
12.43,13.922306
14.13,15.040728
10.9,12.963001
14.73,15.773031
7.55,8.231438
1.32,2.63351
12.53,11.996626
12.9,12.713253
7.1,7.565303
10.0,10.234587
10.0,10.853603
11.1,15.086292
16.7,13.301765
12.7,15.198253
9.54,12.125656
9.11,11.110724
8.61,10.028491
3.56,11.203762
3.09,4.856016
3.32,4.889198
3.09,4.5924425
2.96,4.6728525
16.7,19.447735
6.4,10.7948885
1.221,13.509691
8.78,9.846007
8.2,8.386934
23.7,20.175407
9.04,8.854576
9.57,11.378499
9.31,9.508072
14.5,20.048452
8.56,9.125811
8.21,8.547391
11.87,10.838419
11.27,14.258133
5.98,7.75142
8.03,9.0989275
11.65,15.27815
6.58,7.9962935
7.47,8.915293
15.7,17.487322
15.2,13.529861
13.6,11.652851
9.72,12.810675
9.34,14.728409
6.48,7.6605353
13.47,15.459873
11.16,12.010831
2.81,2.7001023
11.26,11.614468
10.03,10.468601
12.16,12.472042
9.8,10.070351
10.59,11.008001
9.53,10.609319
17.5,7.939078
19.8,11.79698
13.6,12.326498
11.57,13.188902
12.56,13.95878
10.17,10.46367
14.42,15.680208
9.64,11.135958
10.76,11.433899
12.08,13.408232
7.2,8.032827
20.1,7.220793
9.8,11.208986
7.69,9.035093
9.19,9.76877
8.54,10.579782
10.69,11.784447
9.04,11.022196
10.04,10.584032
3.42,4.5004077
8.9,9.246362
9.21,10.070623
7.17,7.816286
9.93,10.93405
8.0,11.259369
15.7,18.738754
9.85,10.796763
15.8,14.416489
14.4,13.193688
9.99,10.642287
3.26,3.6360173
9.85,10.540014
3.12,3.403801
3.1,3.8081894
9.26,10.192296
18.22,22.636477
6.61,9.656843
19.15,25.767067
14.48,14.100637
9.53,10.045278
11.28,12.13612
3.28,3.239407
9.29,9.685509
9.49,10.433317
10.12,11.326871
11.73,12.736716
16.6,19.1623
11.0,7.7226415
17.0,11.6779175
11.2,5.5975156
11.2,7.387572
21.9,27.813896
8.61,8.537843
12.11,11.88638
11.12,11.304754
10.65,10.984809
14.93,15.160126
23.0,12.845257
30.5,16.79662
15.86,16.174618
16.63,16.547276
6.12,6.1643844
7.9,7.9013333
7.54,7.2071853
7.76,8.027972
3.56,3.2893586
3.24,4.2565536
3.22,3.1901555
19.03,19.20008
12.75,12.632706
10.23,11.864376
4.42,5.555211
30.1,27.996334
27.6,27.007044
10.55,11.907739
10.77,12.303288
2.52,2.766788
13.11,13.607567
13.91,15.624135
10.79,11.522803
12.14,13.545876
48.0,26.636751
11.23,10.859935
15.1,14.844688
11.69,11.905663
14.41,15.123061
20.9,22.288641
21.7,21.776232
21.4,19.300016
20.7,20.355677
16.34,18.251465
2.26,19.305353
11.16,12.923042
9.85,11.183985
8.84,5.992857
11.02,12.764688
5.44,7.968485
8.36,9.980805
6.59,5.9074516
6.57,9.041604
3.35,3.732182
6.51,7.253514
7.71,9.359118
3.4,3.9197521
16.74,18.059952
16.69,18.05858
28.9,26.817087
19.4,21.055868
19.1,18.979713
12.2,12.107131
10.76,10.524016
1.248,2.33573
15.99,16.160683
10.7,12.305679
25.9,27.655329
14.21,15.267834
11.04,11.344306
12.91,13.316647
13.55,14.109516
14.0,14.474962
23.5,25.063807
11.23,12.16296
11.42,11.613324
12.9,15.763241
42.9,28.961882
18.0,23.189629
31.4,29.127718
25.9,21.096684
20.8,21.169752
4.96,6.3060765
3.49,4.035479
3.12,5.495719
7.66,8.330076
7.52,8.394334
6.87,8.502225
6.54,6.94397
3.54,4.3061295
26.3,24.088518
7.75,9.099617
12.19,13.463517
11.0,12.884398
12.3,11.895126
11.88,10.518358
12.07,14.422407
9.42,9.384179
17.84,19.616953
17.98,19.122896
18.36,18.800667
18.845,14.505905
27.65,28.171024
11.735,11.199711
27.05,31.972921
14.48,14.27404
26.3,27.018341
19.27,18.562305
18.16,19.249311
17.58,17.466906
21.7,21.635687
12.5,12.858315
8.8,9.034043
14.57,14.846275
18.03,19.221376
7.5,5.703033
22.3,25.233608
10.9,20.365782
17.59,17.222544
17.805,17.005613
17.453,16.752964
14.008,13.989552
13.683,13.4157715
6.27,6.184425
10.446,10.129015
6.314,6.3635554
18.553,17.991125
9.932,9.540009
8.443,8.595333
9.303,9.324646
8.327,8.2828045
4.231,3.9781418
4.552,4.457688
21.7,23.73788
13.7,13.914385
7.8,23.156107
20.4,21.514708
7.8,6.966207
14.6,15.110341
12.4,13.828629
28.3,27.92341
20.3,19.652937
20.6,20.709314
8.3,8.687412
18.6,18.874481
20.1,19.820753
20.9,20.169577
41.8,23.116205
2.1,2.704866
21.5,21.085007
19.8,18.208838
13.37,13.9485855
10.9,10.988455
15.14,14.630678
11.24,12.737076
22.5,23.23641
25.0,26.397543
12.2,13.278458
8.0,22.191368
27.7,26.624956
25.2,25.539507
19.513,19.056158
8.49,8.253148
19.879,19.163876
10.481,9.783609
8.908,8.488657
16.263,16.070778
6.5,6.9036374
4.878,4.5835943
22.633,21.386015
5.83,5.9245596
15.701,15.143223
19.924,19.116018
4.586,4.6398354
10.522,10.132692
8.142,7.8442025
11.176,10.963551
22.0,21.380608
9.6,11.8457575
10.6,12.285817
28.1,28.254007
22.7,22.528793
18.9,18.691032
1.18,1.7308433
18.9,18.067772
8.3,7.8310127
19.7,19.884678
20.9,18.830217
20.2,18.17162
22.1,21.252666
26.1,25.806738
27.2,27.054117
6.11,6.4198766
12.96,15.257519
21.6,21.336737
11.62,11.109648
18.4,18.416245
3.2,3.6915865
32.8,28.166948
23.3,23.76207
23.5,26.915945
27.8,28.341293
6.97,6.8195457
19.33,18.58081
9.395,9.044911
17.613,17.686417
17.536,16.691174
11.725,11.546742
8.998,8.055247
8.483,8.052987
8.272,8.654738
19.192,18.403746
21.483,21.095007
7.025,6.370767
6.977,7.0328236
3.6,3.6699343
11.23,11.409639
12.601,12.013303
9.4,12.095341
11.0,21.942621
20.9,21.698685
23.1,23.300287
20.8,21.742971
1.7,2.7132978
14.32,16.089958
7.35,7.974645
3.6,4.409867
20.7,21.709139
23.8,27.223198
10.629,10.483547
7.225,7.188762
4.802,4.6900625
6.824,6.5499287
9.012,8.3514595
18.691,17.921846
20.092,18.760715
16.21,15.311634
13.539,13.195019
5.6,5.5396724
9.209,8.295758
5.9,5.570151
4.675,4.217318
23.7,25.440922
23.5,23.367014
10.0,13.73731
25.1,25.794046
29.3,27.572908
25.1,25.17701
24.8,25.142488
25.0,27.554792
21.6,26.222464
10.73,12.011788
22.1,26.268091
13.97,16.33696
21.4,25.835432
20.3,20.930853
4.1,4.5495706
9.918,9.631797
16.517,15.911403
19.609,19.863047
10.57,9.809982
5.5,5.85754
17.087,16.423231
5.532,5.363952
17.332,16.582586
16.62,16.585129
5.451,5.435518
15.399,15.834964
7.433,7.1520615
7.671,7.925833
12.703,11.989638
14.116,14.245601
14.275,14.223885
10.497,10.060173
14.93,16.236013
20.8,21.193071
40.6,26.024626
22.1,22.682623
1.7,3.4417033
9.88,11.61756
21.0,21.172049
22.45,25.27212
21.7,22.300375
20.2,20.882599
7.3,7.504271
20.1,20.962849
18.0,24.238497
28.3,23.241625
41.5,13.415341
5.05,5.928211
3.55,7.0174212
19.7,20.16726
22.5,18.213278
22.1,18.104946
22.1,18.870264
