Actual,Predicted
6.3,5.527978
7.14,7.446209
8.91,9.315088
11.2,13.655629
6.8,6.6452503
15.49,14.547454
13.3,13.237855
6.8,6.6966705
10.3,10.010022
9.0,10.2141905
6.8,7.5053678
14.3,12.925699
8.36,8.982535
16.98,16.022451
15.3,17.132282
7.03,7.8945265
14.34,14.8796
7.12,6.970182
8.12,8.786
14.32,14.634675
11.83,13.940411
9.1,10.528313
6.8,7.0085697
7.1,6.80402
9.12,8.670998
6.95,7.0846233
7.2,7.6046324
15.84,14.519686
12.5,12.233611
6.16,6.545782
11.23,11.167659
6.6,7.686735
8.6,7.8839993
14.3,13.673722
6.0,7.752557
16.6,16.801535
23.3,23.71738
23.4,22.817604
24.4,23.34223
20.7,20.81422
25.6,24.69088
13.7,13.58635
23.2,25.179667
23.1,25.517332
21.41,24.786839
26.46,27.519566
25.5,24.276571
22.6,23.275394
22.0,21.864758
20.31,17.80108
17.64,18.215359
26.3,25.468048
22.9,20.633331
25.6,22.642393
26.3,25.281902
20.8,21.272896
25.3,26.377892
26.4,25.00197
20.5,19.657312
21.65,22.135735
16.53,15.456337
28.2,24.937672
24.21,22.066017
27.7,25.047874
12.0,13.162519
12.0,12.2403
23.9,23.683006
24.6,23.94035
23.8,20.992428
24.3,24.14105
22.5,23.066761
15.8,14.297851
19.7,19.497425
22.8,21.065659
23.0,21.653193
26.6,19.853746
19.98,21.177158
14.8,16.86671
24.8,23.656467
28.9,27.038027
26.0,23.027727
22.4,20.591988
15.0,19.594296
20.1,23.644917
20.8,20.060905
21.1,20.4559
27.6,25.62043
23.0,12.728183
17.18,17.045885
24.5,24.735207
26.0,22.905022
20.6,21.324818
18.6,19.178616
27.6,23.517002
9.28,9.491565
8.61,8.001329
9.2,9.135456
15.03,15.058018
8.61,7.4136357
11.6,9.025361
10.45,10.02135
7.9,8.238972
8.98,8.494821
9.63,9.594827
8.36,7.924172
9.5,9.6364355
10.54,10.168931
8.93,8.6968
8.9,7.522827
6.4,5.9034758
12.981,12.774402
17.3,16.748465
7.6,7.3992567
6.3,6.405545
10.14,10.686044
6.4,6.7382774
14.04,13.442716
8.11,7.978168
8.8,9.263566
11.5,10.9029455
22.0,20.847286
16.6,16.888432
12.3,11.345592
18.9,18.07216
18.2,16.325527
13.4,13.181666
13.0,12.95246
20.7,20.146353
19.7,19.9514
10.64,8.971072
13.0,13.506326
5.8,6.070921
6.0,5.955462
6.8,6.348155
7.4,8.251156
5.9,6.12895
8.91,8.902424
9.45,8.548564
6.03,4.9817743
5.8,5.951442
7.0,6.112019
6.37,5.369938
5.7,5.964112
5.65,5.612529
1.272,3.0710237
3.2,3.758448
4.2,5.040913
1.457,2.9728074
5.38,5.8921547
4.71,5.3864193
1.4,2.819214
3.8,4.3534937
1.8,2.7461066
5.43,4.9721403
4.1,4.1331687
3.8,4.052627
2.8,3.3120654
4.2,3.9875906
19.6,18.224783
21.1,20.915863
24.9,24.54681
19.39,20.035511
20.38,20.757023
20.09,19.391903
25.3,23.314201
22.6,21.216965
21.04,21.276293
22.6,21.771555
22.5,22.390282
20.0,19.253756
21.3,21.035599
23.4,21.481438
24.5,23.974823
21.8,20.793629
23.5,22.053253
19.04,23.081024
20.0,20.998457
18.175,19.999027
20.5,20.952137
20.89,18.47442
21.4,21.627552
15.0,16.83069
19.9,20.409897
24.5,23.56105
21.9,21.571682
17.8,16.322332
20.1,22.158096
22.26,21.553383
24.4,22.835674
19.9,22.423996
23.8,23.967485
23.5,24.17213
25.0,24.720798
22.0,21.468796
23.8,24.969751
22.8,22.141376
25.0,23.698933
20.0,23.287848
24.9,23.791452
21.9,21.394447
19.8,19.907883
23.5,21.614105
23.3,21.922338
25.5,23.526482
18.4,17.529415
27.265,27.426369
16.4,17.050196
9.87,10.717197
11.89,11.958289
18.0,15.410485
19.59,19.537708
18.56,17.917864
19.86,18.037481
14.1,15.088929
17.83,18.733486
21.2,19.9763
20.5,18.609238
14.41,15.12069
17.03,17.082169
15.36,13.567941
19.21,20.61437
17.41,16.362782
11.48,11.581999
20.39,19.824852
15.84,16.560179
19.0,18.54486
16.4,15.0425625
16.04,15.817552
20.9,20.368929
19.4,19.045889
9.9,10.817847
3.6,3.9914734
21.5,20.140446
19.2,18.94033
10.1,9.956643
12.4,11.874539
16.5,15.572602
14.0,13.749368
18.8,18.246098
10.2,9.555564
19.1,19.179058
14.19,12.727405
12.4,12.748493
10.65,10.170949
13.6,13.539849
17.9,16.617733
9.6,9.139906
14.0,14.356847
3.18,3.256758
7.27,8.581763
5.94,5.2438803
6.15,5.3149137
7.25,7.0489697
7.15,6.35277
7.46,7.0537615
7.85,7.520083
6.54,6.3654613
3.8,4.5393834
4.85,4.106928
7.39,6.64686
3.99,3.923008
6.9,6.7237024
5.81,5.69862
7.8,8.043067
6.48,6.607539
8.85,8.077384
15.5,17.07976
15.47,16.330536
22.1,23.066555
5.19,5.560214
20.8,20.471619
16.5,18.546799
17.9,17.30606
14.4,13.131698
15.6,6.3136373
4.1,4.896735
26.8,14.690274
13.1,8.73248
17.8,18.35665
16.0,13.769362
9.8,12.022099
18.4,15.12243
8.52,8.964643
8.1,7.5946636
11.3,10.864533
6.5,17.076757
15.9,16.209059
9.1,9.049184
14.2,13.844245
15.1,14.959843
11.9,10.157577
6.27,5.96959
12.0,11.67805
6.3,6.953023
19.26,18.891085
7.52,7.0624804
11.8,13.259491
12.0,12.036532
8.79,8.89844
11.6,12.7797
13.51,14.511123
11.6,11.577535
14.8,14.670661
6.0,6.276614
10.18,9.668604
14.8,15.656285
12.16,12.762099
7.2,8.959106
9.6,10.6627655
10.61,10.655707
11.04,10.279772
12.6,12.195048
15.8,14.97166
14.5,14.399022
23.1,20.870712
19.7,16.630535
11.84,10.38032
19.0,17.819885
14.9,13.458377
15.9,16.096008
1.2,11.899976
13.5,13.989127
11.94,12.145164
11.7,11.661955
15.07,14.830888
10.5,11.390767
16.84,16.262714
11.9,12.522639
18.09,18.223083
16.15,15.777549
11.5,11.167804
14.585,15.20046
19.11,20.2211
15.68,15.398511
12.2,13.135886
21.483,20.719328
19.513,18.623318
13.15,14.017897
16.3,15.718827
12.11,11.981944
19.97,19.240667
19.8,17.231615
14.2,15.127275
12.7,11.304733
13.49,14.179933
11.0,11.135222
10.65,10.166705
15.3,16.540646
10.4,11.307397
20.3,20.014435
8.899,9.290086
12.1,13.405658
9.67,9.179137
12.05,11.074351
7.87,7.185084
10.7,9.499563
11.04,11.56887
17.613,17.124165
9.84,10.66875
16.3,15.488266
9.74,10.099816
8.32,7.8799763
6.6,6.666672
7.9,7.694257
7.31,6.8281884
8.4,8.21281
8.49,8.708858
8.48,8.351279
7.71,8.19921
19.4,19.782482
8.9,9.170055
8.4,7.8047466
9.8,9.305638
9.3,8.382036
11.47,11.571147
8.0,8.3353195
8.327,8.081913
8.6,9.358039
14.45,15.317623
6.56,7.8682036
8.3,7.9158125
9.42,8.742859
9.12,9.369071
21.4,21.150043
7.01,7.467665
11.2,5.8227024
13.2,13.969741
11.72,12.260954
12.06,11.718362
6.12,5.13884
14.0,12.6257715
12.8,12.463549
11.79,11.966781
10.4,8.221557
11.8,11.4186125
10.4,10.493472
