Actual,Predicted
21.4,26.705315
20.3,21.49845
4.1,4.8813562
17.08739,16.931526
9.918347,9.87185
5.5,6.4480405
10.569565,9.883126
19.60923,19.853504
16.517391,16.028294
15.399131,16.136751
16.62,16.862015
17.33174,16.479282
5.5316315,6.265647
5.4511766,5.67325
7.432941,7.3260503
12.703077,12.687406
7.6711764,7.9258623
14.274736,14.368452
14.116087,14.062843
10.496957,10.156813
22.45,25.135584
9.88,11.496346
14.93,15.372887
18.0,24.421335
41.5,13.946796
28.3,22.52531
20.8,21.123135
19.82,23.789228
8.49,10.207234
26.45,30.138338
15.31,16.07166
28.5,21.330873
12.0,12.592285
14.6,15.045176
15.2,16.786608
9.47,9.823197
6.6,6.8525763
11.58,10.960577
14.9,13.861759
18.4,21.926619
17.6,22.055002
7.82,8.0583105
8.8,8.326982
11.8,12.496338
12.8,14.240799
8.5,9.16195
3.0,3.6670666
10.9,11.899383
12.5,13.930634
13.9,14.267915
12.2,13.616692
11.1,12.2256775
22.5,12.772957
9.0,9.022387
16.5,23.211086
16.8,23.36627
8.1,10.63487
18.6,22.00329
7.74,8.848177
14.57,13.997496
8.66,9.224824
13.55,13.989353
7.2,8.404679
17.5,16.418047
13.0,12.964001
4.5,11.704172
3.5,3.4044635
11.41,12.202774
12.05,13.115132
11.85,13.199413
9.2,9.616694
12.44,13.821075
20.3,20.847496
17.5,19.585646
17.5,17.214273
17.7,18.103426
13.1,8.450553
8.11,9.166561
21.4,22.107347
20.5,20.524332
20.0,20.165468
11.35,12.796128
11.38,12.415709
20.4,25.902224
23.4,28.00768
20.45,27.073322
21.3,19.707483
22.9,27.93279
22.5,22.651752
12.36,16.10622
21.95,28.339128
8.53,12.721195
7.31,9.765287
18.8,19.073238
19.66,19.336718
15.2,14.867941
18.09,19.219606
18.07,17.47084
18.21,18.15101
18.99,19.210558
21.7,20.65688
24.4,31.315104
8.22,12.174959
22.3,27.902584
9.19,10.865791
24.2,22.420004
18.7,17.911655
13.21,12.389391
13.46,12.02255
21.7,21.439276
22.1,21.849735
18.5,17.088692
22.6,21.691423
24.23,29.299095
13.47,17.832201
15.68,18.919664
24.28,28.646906
12.37,16.022896
21.4,20.476255
21.8,19.865467
21.9,20.943054
23.4,22.418907
21.68,19.828505
23.6,21.90294
23.1,23.246723
21.9,22.204666
21.9,21.343653
21.2,19.365778
21.9,20.149202
21.9,23.776466
10.42,13.378981
27.1,27.785385
33.6,25.765488
25.7,29.131163
24.1,24.916916
29.3,29.278177
28.6,27.359764
21.9,21.326752
19.7,19.743164
21.0,21.162027
22.0,22.651133
18.7,17.782198
20.6,20.526896
21.8,21.486166
25.35,26.395039
10.9,12.494025
22.45,25.11496
21.9,20.86564
20.9,20.389511
19.0,18.176546
18.7,17.839094
20.1,19.772253
20.8,19.71723
18.4,18.334917
20.3,20.029917
21.3,20.066072
14.39,20.936321
13.26,18.550127
14.2,12.186286
14.3,13.031052
20.6,20.578638
13.83,13.621718
14.22,15.511585
14.18,14.625311
13.82,13.697212
17.01,16.080448
13.7,14.101198
12.35,12.691578
13.72,14.061321
14.82,15.933473
15.69,21.94809
13.54,19.472027
12.9,10.303632
11.67,12.624004
12.92,13.032053
14.63,15.47668
16.58,16.75218
15.83,15.673174
12.28,12.097823
11.67,12.076866
12.85,12.305139
12.4,18.278732
10.77,16.459875
15.65,21.847416
20.4,23.136969
11.78,12.472168
11.65,12.303009
11.72,12.922527
12.4,13.468374
11.9,15.265753
13.4,12.703371
11.93,11.811189
12.88,12.570047
12.58,12.262657
11.98,11.882068
11.9,11.252441
14.79,14.830811
13.43,12.640434
16.3,15.29478
10.05,11.085357
11.56,11.815198
10.64,9.981427
19.17,25.083391
19.2,24.836155
15.96,22.786493
17.7,19.168373
13.6,17.06228
20.6,17.271719
22.4,25.837208
13.97,13.518059
9.02,9.245019
8.99,9.775546
11.85,11.3003435
12.42,13.425105
13.79,13.455524
10.0,10.018507
16.5,15.776794
18.14,15.577558
15.9,22.667967
20.5,24.634531
12.4,18.157822
9.63,13.598112
19.15,23.998003
12.59,12.215294
13.81,13.878027
11.89,11.895075
12.6,12.525454
10.85,11.440868
8.71,8.729859
7.65,8.107275
7.5,7.776774
10.7,10.814682
22.3,28.09609
24.55,28.370195
22.95,27.810257
21.9,22.109404
19.6,18.661411
14.585,15.599464
14.7,15.208393
19.56,19.07163
17.901667,18.712788
23.4,28.281958
13.44,15.81521
23.9,27.820488
11.83,14.926382
24.0,27.70249
29.2,28.869097
11.93,12.963465
23.75,26.333338
20.7,20.400068
21.0,22.744335
22.123045,23.19468
22.03527,23.218662
14.360862,15.561461
18.804213,19.996017
7.681891,8.421787
18.581774,19.580605
8.8,8.186865
14.408744,15.153141
23.466429,23.649475
7.4609776,8.421947
9.869852,10.299525
9.447143,10.007963
7.2750015,8.043801
10.8348875,10.937405
13.253647,14.0872555
11.63,13.746265
18.92,20.254988
7.01,6.411061
19.44,21.221096
19.900684,21.055035
8.959739,9.333741
20.0125,21.577497
24.6,24.78544
9.7,9.704175
20.7,21.642221
21.642307,22.061846
6.82,7.1879497
18.986261,19.644392
20.264217,21.039793
6.9,7.2552752
18.892174,19.708118
14.713646,16.1934
14.734391,14.645352
4.71,5.7235923
23.1,23.283834
6.63,5.995442
12.35,13.343358
19.383522,19.381365
18.820715,18.955706
21.9,22.003386
7.8,8.5780325
7.5,7.552113
18.114248,18.84509
19.262533,19.788883
19.275259,19.283318
19.220844,19.522066
8.5,7.8812413
19.8,18.232466
15.9667,16.044107
24.4,29.809591
19.13,18.111238
12.84,15.488102
13.17,13.701002
22.138578,23.42265
19.107162,19.481861
18.591118,19.93956
21.885307,23.071245
8.0,9.148887
6.9,7.322158
8.903739,8.7021675
20.617474,21.835033
20.3,20.312538
19.350294,20.023731
8.560009,8.664601
19.367,20.410835
17.881117,18.71268
14.620435,15.3951
17.55374,17.826006
10.4,10.1314745
14.4,16.218027
19.25,17.710829
20.15,23.560259
15.9,14.963709
19.4,23.789553
21.0,21.008476
20.5,20.00569
7.5,7.8683944
20.9,20.798521
23.061428,22.336988
6.882143,7.150296
6.9028573,6.6499352
20.9,21.021513
22.407858,22.816313
20.442142,20.64633
8.4375,8.4961195
21.3,20.368036
20.381428,20.750458
18.0,17.59302
18.4,18.203276
18.492144,18.452284
7.0,9.834232
8.7,10.165674
11.8,14.437136
11.4,14.621922
13.1,15.553751
6.92,7.127634
14.432,15.543254
14.422,15.844397
10.801,11.943923
6.9,8.118692
14.221,15.697856
7.4738,8.100864
14.986,16.83132
14.875,16.542301
16.656,16.80067
6.929,7.58971
14.135,15.007942
14.67,15.636456
15.4,15.492082
14.522,15.286121
17.726,19.080551
11.1,13.094668
10.16,9.653956
10.65,10.87075
11.84,11.035697
11.06,11.81463
13.9,16.982962
19.3,22.557089
11.4,12.414326
7.1,7.4447494
13.4,13.58248
6.0,8.219575
16.3,16.931116
