Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
99,2653,Lao PDR,H230199,1986-04-18,1986,4,18,24.0,7.2,2.0,8.2,0.55,0.143,0.07,0.018,0.809,0.021,0.006,0.006,0.074,0.007,2.21,0.7
110,2654,Lao PDR,H230199,1986-05-15,1986,5,15,24.8,6.94,10.0,8.0,0.683,0.011,0.075,0.018,0.746,0.01,0.034,0.017,0.056,0.005,1.58,0.9
111,2655,Lao PDR,H230199,1986-06-16,1986,6,16,25.4,6.93,10.0,8.6,0.728,0.052,0.063,0.021,0.812,0.009,0.015,0.05,0.141,0.002,1.46,1.5
128,2656,Lao PDR,H230199,1986-08-15,1986,8,15,24.8,6.49,10.0,8.3,0.719,0.046,0.071,0.017,0.763,0.007,0.097,0.079,0.007,0.008,2.91,1.0
143,2657,Lao PDR,H230199,1986-09-15,1986,9,15,25.2,6.9,5.0,9.1,0.579,0.192,0.081,0.02,0.858,0.042,0.042,0.073,0.057,0.002,1.65,1.0
191,2685,Lao PDR,H230199,1987-02-17,1987,2,17,23.8,7.24,8.0,8.7,0.604,0.183,0.102,0.02,0.854,0.011,0.09,0.041,0.036,0.002,4.9,0.5
198,2686,Lao PDR,H230199,1987-03-16,1987,3,16,24.4,7.14,52.0,9.1,0.573,0.154,0.131,0.021,0.77,0.007,0.09,0.05,0.005,0.002,2.3,0.7
236,2687,Lao PDR,H230199,1987-09-14,1987,9,14,24.8,6.46,32.0,10.0,0.66,0.178,0.048,0.02,0.798,0.04,0.103,0.017,0.002,0.01,3.23,1.3
257,2688,Lao PDR,H230199,1987-10-15,1987,10,15,25.2,7.15,4.0,8.8,0.41,0.375,0.094,0.018,0.839,0.005,0.093,0.028,0.001,0.008,1.13,1.7
270,2689,Lao PDR,H230199,1987-11-16,1987,11,16,25.4,7.15,12.0,9.2,0.55,0.309,0.089,0.03,0.895,0.013,0.093,0.021,0.038,0.005,1.41,0.7
273,2690,Lao PDR,H230199,1987-12-14,1987,12,14,24.8,7.72,4.0,8.9,0.6,0.388,0.065,0.019,0.86,0.005,0.108,0.036,0.046,0.008,4.7,0.9
297,2723,Lao PDR,H230199,1988-03-14,1988,3,14,24.2,7.19,14.0,8.3,0.404,0.377,0.075,0.02,0.812,0.012,0.077,0.009,0.141,0.007,7.56,0.7
