Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3238,7245,Viet Nam,H019803,2003-02-15,2003,2,15,28.5,7.04,13.5,14.59,0.909,0.2609999999999999,0.242,0.028,1.09,0.227,0.051,0.147,0.047,0.057,7.73,1.26
3278,7246,Viet Nam,H019803,2003-03-15,2003,3,15,29.0,7.07,59.5,16.63,0.897,0.455,0.336,0.04,1.343,0.197,0.069,0.108,0.014,0.107,7.53,2.35
3309,7247,Viet Nam,H019803,2003-04-15,2003,4,15,29.0,7.25,14.0,18.1,0.63,0.72,0.347,0.036,1.22,0.481,0.138,0.235,0.039,0.089,7.63,1.79
3341,7248,Viet Nam,H019803,2003-05-15,2003,5,15,29.8,7.18,8.0,18.2,1.068,0.177,0.64,0.039,1.418,0.281,0.123,0.21,0.022,0.082,6.85,1.23
3382,7249,Viet Nam,H019803,2003-06-15,2003,6,15,29.8,6.79,47.0,11.5,0.54,0.3269999999999999,0.261,0.051,0.818,0.23,0.183,0.23,0.019,0.104,6.53,1.2
3420,7250,Viet Nam,H019803,2003-07-15,2003,7,15,29.5,6.78,37.0,15.2,0.786,0.29,0.343,0.043,0.938,0.325,0.27,0.213,0.03,0.085,7.71,2.07
3463,7251,Viet Nam,H019803,2003-08-15,2003,8,15,29.5,6.69,85.0,10.7,0.6,0.2159999999999999,0.157,0.025,0.812,0.173,0.097,0.086,0.092,0.097,7.16,2.71
3600,7252,Viet Nam,H019803,2003-12-15,2003,12,15,29.0,6.84,16.5,12.6,0.703,0.3139999999999999,0.239,0.032,0.976,0.165,0.17,0.133,0.005,0.011,4.7,1.91
3650,7354,Viet Nam,H019803,2004-01-15,2004,1,15,29.5,6.72,23.0,15.96,0.724,0.5389999999999999,0.297,0.042,1.23,0.151,0.175,0.235,0.01,0.23,6.92,2.62
3682,7355,Viet Nam,H019803,2004-02-15,2004,2,15,29.0,6.84,29.0,16.7,0.862,0.4309999999999999,0.359,0.035,1.32,0.146,0.165,0.292,0.0111,0.19,6.45,2.35
3710,7356,Viet Nam,H019803,2004-03-15,2004,3,15,29.0,6.96,46.0,19.8,1.025,0.4590000000000001,0.437,0.029,1.303,0.285,0.269,0.17,0.009,0.148,2.26,1.66
3758,7357,Viet Nam,H019803,2004-05-15,2004,5,15,29.8,6.98,17.0,20.9,1.092,0.5209999999999999,0.452,0.035,1.52,0.196,0.26,0.17,0.016,0.072,6.18,3.24
3793,7358,Viet Nam,H019803,2004-06-15,2004,6,15,29.8,7.28,80.0,16.9,0.947,0.384,0.334,0.037,1.32,0.188,0.206,0.158,0.008,0.139,7.66,1.26
4056,7480,Viet Nam,H019803,2005-01-15,2005,1,15,28.4,7.3,4.0,14.1,0.576,0.48,0.305,0.04,1.081,0.287,0.039,0.172,0.063,0.054,5.26,2.37
4107,7481,Viet Nam,H019803,2005-02-15,2005,2,15,28.7,7.36,22.0,16.8,0.967,0.3970000000000001,0.37,0.035,1.3,0.312,0.115,0.071,0.016,0.099,5.48,1.76
4127,7482,Viet Nam,H019803,2005-03-15,2005,3,15,28.1,7.36,19.5,18.8,1.17,0.3680000000000001,0.355,0.034,1.326,0.377,0.233,0.091,0.098,0.034,5.13,2.63
4175,7483,Viet Nam,H019803,2005-04-15,2005,4,15,28.1,7.47,21.5,23.4,1.112,0.4679999999999999,0.543,0.031,1.504,0.463,0.273,0.045,0.02,0.074,6.07,3.74
4207,7484,Viet Nam,H019803,2005-05-15,2005,5,15,26.6,7.17,22.0,24.7,1.216,0.5760000000000001,0.506,0.049,1.856,0.321,0.367,0.2,0.026,0.048,5.6,0.86
4258,7485,Viet Nam,H019803,2005-06-15,2005,6,15,26.7,7.5,47.0,20.5,1.046,0.4709999999999998,0.45,0.047,1.298,0.29,0.32,0.024,0.026,0.092,6.28,1.62
4303,7486,Viet Nam,H019803,2005-07-15,2005,7,15,27.7,7.17,146.0,10.7,0.633,0.2059999999999999,0.179,0.033,0.701,0.147,0.108,0.484,0.037,0.154,6.65,3.08
4425,7487,Viet Nam,H019803,2005-10-15,2005,10,15,26.2,7.07,199.0,11.9,0.68,0.25,0.217,0.041,0.889,0.176,0.086,0.394,0.037,0.213,5.63,2.64
4509,7488,Viet Nam,H019803,2005-11-15,2005,11,15,27.0,7.18,179.0,12.3,0.757,0.241,0.232,0.034,0.98,0.07,0.115,0.185,0.01,0.205,5.87,1.93
4572,7489,Viet Nam,H019803,2005-12-15,2005,12,15,25.0,7.47,69.0,11.7,0.67,0.26,0.204,0.034,0.909,0.113,0.114,0.145,0.076,0.152,6.57,1.67
4602,7672,Viet Nam,H019803,2006-01-15,2006,1,15,24.9,7.12,48.0,13.6,0.759,0.3,0.265,0.039,0.99,0.1566,0.125,0.409,0.033,0.05,5.81,2.22
4670,7673,Viet Nam,H019803,2006-02-15,2006,2,15,25.2,7.48,25.5,14.0,0.825,0.3720000000000001,0.285,0.036,0.978,0.301,0.144,0.274,0.011,0.052,5.8,2.25
4704,7674,Viet Nam,H019803,2006-03-15,2006,3,15,26.6,7.75,41.0,17.1,0.966,0.425,0.344,0.042,1.192,0.278,0.212,0.02,0.105,0.084,5.51,2.74
4751,7675,Viet Nam,H019803,2006-04-15,2006,4,15,27.2,7.73,29.5,18.4,0.949,0.511,0.368,0.045,1.339,0.27,0.239,0.071,0.018,0.078,5.93,1.64
4831,7676,Viet Nam,H019803,2006-06-15,2006,6,15,27.0,7.58,61.0,17.6,0.942,0.3760000000000001,0.368,0.047,0.964,0.414,0.355,0.349,0.063,0.164,5.74,1.6
5014,7677,Viet Nam,H019803,2006-11-15,2006,11,15,30.7,6.95,156.0,11.6,0.434,0.423,0.259,0.03,0.835,0.26,0.083,0.067,0.1,0.118,5.82,4.51
5108,7814,Viet Nam,H019803,2007-01-15,2007,1,15,26.4,7.2,45.5,12.3,0.541,0.4669999999999999,0.24,0.028,1.002,0.143,0.156,0.058,0.033,0.124,7.43,3.14
5156,7822,Viet Nam,H019803,2007-02-15,2007,2,15,26.7,6.8,92.0,13.7,0.738,0.355,0.269,0.03,0.792,0.359,0.141,0.046,0.093,0.17,7.42,3.34
5196,7831,Viet Nam,H019803,2007-03-15,2007,3,15,33.2,7.28,41.5,16.6,1.211,0.065,0.325,0.03,1.026,0.422,0.258,0.039,0.017,0.044,7.03,1.52
5316,7858,Viet Nam,H019803,2007-07-15,2007,7,15,27.7,7.2,179.0,14.0,0.677,0.3089999999999999,0.342,0.036,0.922,0.34,0.203,0.311,0.084,0.064,6.53,5.29
5553,7930,Viet Nam,H019803,2007-12-15,2007,12,15,29.0,6.64,107.0,12.2,0.537,0.4979999999999999,0.232,0.027,0.832,0.228,0.112,0.195,0.011,0.109,6.25,2.64
5645,7951,Viet Nam,H019803,2008-02-15,2008,2,15,27.6,6.7,39.5,13.2,0.68,0.385,0.274,0.031,0.906,0.367,0.107,0.031,0.051,0.072,6.42,3.58
5761,7974,Viet Nam,H019803,2008-05-15,2008,5,15,30.0,7.28,40.5,17.8,0.9,0.43,0.332,0.035,1.077,0.556,0.198,0.104,0.016,0.094,6.0,2.64
5792,7980,Viet Nam,H019803,2008-06-15,2008,6,15,26.2,6.7,84.5,14.8,0.7,0.32,0.327,0.044,0.832,0.479,0.152,0.04,0.083,0.108,5.59,2.79
5856,7986,Viet Nam,H019803,2008-07-15,2008,7,15,27.0,6.84,169.0,13.2,0.747,0.2239999999999999,0.42,0.034,0.869,0.34,0.094,0.272,0.093,0.237,5.42,4.59
6019,8055,Viet Nam,H019803,2008-11-15,2008,11,15,28.8,6.8,154.0,14.0,0.73,0.41,0.288,0.028,0.95,0.253,0.177,0.03,0.035,0.124,6.71,4.4
6090,8080,Viet Nam,H019803,2008-12-15,2008,12,15,29.2,6.94,109.0,13.1,0.61,0.31,0.399,0.026,0.916,0.293,0.11,0.153,0.061,0.124,6.87,3.61
6149,8102,Viet Nam,H019803,2009-02-15,2009,2,15,25.6,6.5,33.0,14.0,0.78,0.34,0.275,0.036,1.053,0.319,0.107,0.061,0.02,0.038,3.14,3.56
6205,8127,Viet Nam,H019803,2009-05-15,2009,5,15,26.0,7.75,31.0,19.3,0.96,0.51,0.401,0.035,1.375,0.316,0.286,0.06,0.04,0.055,6.0,3.76
6214,8136,Viet Nam,H019803,2009-06-15,2009,6,15,26.5,7.45,122.0,15.1,0.67,0.4,0.465,0.05,1.01,0.243,0.238,0.294,0.031,0.169,5.59,4.77
6320,8144,Viet Nam,H019803,2010-03-15,2010,3,15,26.7,6.77,38.5,15.7,0.84,0.378,0.312,0.036,1.182,0.18,0.201,0.035,0.003,0.04,5.818641999395221,4.1
6321,8145,Viet Nam,H019803,2010-04-15,2010,4,15,25.9,7.57,27.5,20.3,1.0,0.5,0.453,0.032,1.426,0.26,0.264,0.367,0.026,0.06,6.178961715166631,2.87
6592,8166,Viet Nam,H019803,2011-10-15,2011,10,15,28.2,7.58,191.0,9.5,0.623,0.1899999999999999,0.178,0.02,0.792,0.136,0.039,0.229,0.047,0.291,6.29,3.67
6704,8191,Viet Nam,H019803,2012-03-15,2012,3,15,28.25,7.2,82.0,15.3,0.83,0.3119999999999999,0.332,0.049,1.09,0.335,0.165,0.058,0.018,0.064,5.83,2.11
6728,8192,Viet Nam,H019803,2012-04-15,2012,4,15,28.75,7.08,86.0,14.8,0.94,0.252,0.25,0.031,1.25,0.245,0.13,0.029,0.007,0.055,6.29,2.11
6826,8193,Viet Nam,H019803,2012-09-15,2012,9,15,27.4,6.9,169.0,10.71,0.635,0.1139999999999999,0.239,0.0478717948717948,0.733,0.213,0.034,0.061,0.001,0.26,6.6,4.44
6867,8194,Viet Nam,H019803,2012-10-15,2012,10,15,27.53,6.85,127.0,10.47,0.594,0.176,0.248,0.055,0.789,0.252,0.036,0.101,0.013,0.143,6.2,3.6
6959,8218,Viet Nam,H019803,2013-03-15,2013,3,15,28.6,7.8,45.0,19.7,1.11,0.3939999999999999,0.392,0.092,1.563,0.378,0.228,0.235,0.017,0.106,6.43,2.04
6985,8219,Viet Nam,H019803,2013-04-15,2013,4,15,29.0,7.43,52.0,22.4,1.413,0.2929999999999999,0.434,0.113,1.521,0.55,0.306,0.041,0.138,0.126,5.13,2.08
