Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3613,7296,Viet Nam,H988110,2003-12-15,2003,12,15,27.0,6.59,34.5,11.0,0.478,0.3859999999999999,0.203,0.057,0.77,0.209,0.135,0.195,0.032,0.254,4.89,6.99
3939,7401,Viet Nam,H988110,2004-10-15,2004,10,15,29.0,6.75,30.0,10.7,0.643,0.2029999999999999,0.167,0.033,0.875,0.146,0.051,0.417,0.014,0.107,7.03,3.45
3982,7402,Viet Nam,H988110,2004-11-15,2004,11,15,30.0,6.6,44.0,12.5,0.571,0.316,0.32,0.043,0.715,0.2,0.339,0.267,0.007,0.081,5.89,5.39
4021,7403,Viet Nam,H988110,2004-12-15,2004,12,15,29.0,6.7,59.0,13.8,0.947,0.103,0.206,0.044,0.775,0.212,0.414,0.857,0.038,0.018,5.36,4.81
4064,7578,Viet Nam,H988110,2005-01-15,2005,1,15,27.7,7.13,20.0,17.9,0.862,0.475,0.374,0.049,0.632,0.4,0.696,0.729,0.043,0.348,6.12,3.66
4199,7579,Viet Nam,H988110,2005-05-15,2005,5,15,27.3,7.44,26.0,26.8,1.335,0.563,0.592,0.071,1.785,0.378,0.525,0.525,0.041,0.079,4.83,1.55
4437,7580,Viet Nam,H988110,2005-10-15,2005,10,15,26.3,7.12,97.5,10.7,0.607,0.248,0.175,0.031,0.865,0.061,0.142,0.103,0.018,0.118,5.81,2.36
4502,7581,Viet Nam,H988110,2005-11-15,2005,11,15,22.1,7.21,53.5,11.2,0.636,0.26,0.209,0.035,0.909,0.07,0.125,0.097,0.037,0.1,5.64,1.85
4561,7582,Viet Nam,H988110,2005-12-15,2005,12,15,25.7,7.11,44.0,11.0,0.588,0.289,0.236,0.042,0.838,0.113,0.178,0.324,0.03,0.13,5.9,2.39
4661,7739,Viet Nam,H988110,2006-02-15,2006,2,15,24.9,7.39,52.0,15.0,0.869,0.2219999999999999,0.297,0.039,1.12,0.147,0.138,0.124,0.02,0.087,5.2,2.45
4703,7740,Viet Nam,H988110,2006-03-15,2006,3,15,27.0,7.25,82.0,16.8,0.728,0.411,0.364,0.052,1.162,0.205,0.259,0.01,0.047,0.131,5.09,4.78
4753,7741,Viet Nam,H988110,2006-04-15,2006,4,15,28.1,7.11,24.5,19.1,0.939,0.561,0.338,0.05,1.339,0.286,0.295,0.045,0.028,0.103,5.41,1.68
4822,7742,Viet Nam,H988110,2006-06-15,2006,6,15,30.0,7.12,131.0,20.0,1.025,0.425,0.414,0.07,0.949,0.685,0.463,0.096,0.098,0.277,5.13,3.8
4875,7743,Viet Nam,H988110,2006-07-15,2006,7,15,25.7,6.88,118.5,13.2,0.698,0.269,0.27,0.049,0.726,0.377,0.23,0.952,0.092,0.215,5.12,3.11
4942,7744,Viet Nam,H988110,2006-09-15,2006,9,15,24.5,7.06,133.0,10.4,0.653,0.2339999999999999,0.168,0.032,0.696,0.242,0.126,0.351,0.007,0.095,5.03,3.04
5011,7745,Viet Nam,H988110,2006-11-15,2006,11,15,30.8,6.88,57.5,10.1,0.493,0.3289999999999999,0.15,0.028,0.739,0.173,0.117,0.36,0.022,0.157,5.68,3.64
5099,7819,Viet Nam,H988110,2007-01-15,2007,1,15,26.3,6.85,44.0,16.5,0.467,0.6639999999999999,0.506,0.04,0.94,0.536,0.172,0.522,0.042,0.097,4.17,3.26
5199,7837,Viet Nam,H988110,2007-03-15,2007,3,15,30.4,7.05,56.0,18.6,1.241,0.207,0.37,0.04,1.394,0.497,0.133,0.151,0.008,0.084,4.15,0.86
5252,7850,Viet Nam,H988110,2007-05-15,2007,5,15,29.2,7.0,55.5,20.6,1.092,0.4469999999999998,0.556,0.049,1.146,0.267,0.519,0.291,0.03,0.139,5.15,2.28
5413,7888,Viet Nam,H988110,2007-09-15,2007,9,15,27.6,6.62,70.0,10.2,0.725,0.005,0.227,0.03,0.65,0.193,0.143,0.236,0.061,0.157,5.05,5.15
5506,7918,Viet Nam,H988110,2007-11-15,2007,11,15,28.2,5.75,89.5,9.7,0.416,0.3,0.159,0.017,0.702,0.123,0.124,0.183,0.035,0.297,3.49,5.04
5557,7936,Viet Nam,H988110,2007-12-15,2007,12,15,26.7,6.52,98.0,11.0,0.527,0.3289999999999999,0.265,0.029,0.829,0.163,0.105,0.073,0.034,0.142,3.23,4.44
5609,7950,Viet Nam,H988110,2008-01-15,2008,1,15,27.8,6.21,112.0,13.6,0.517,0.5379999999999999,0.241,0.065,0.985,0.222,0.157,0.33,0.012,0.141,5.8,2.54
5693,7969,Viet Nam,H988110,2008-03-15,2008,3,15,28.2,6.62,101.0,15.9,0.796,0.3879999999999999,0.324,0.033,1.164,0.245,0.191,0.244,0.052,0.17,4.16,3.3
5846,8000,Viet Nam,H988110,2008-07-15,2008,7,15,27.9,6.38,71.0,13.6,0.727,0.344,0.296,0.014,0.935,0.397,0.112,0.304,0.009,0.178,4.02,6.03
5887,8016,Viet Nam,H988110,2008-08-15,2008,8,15,29.5,6.2,138.0,11.5,0.595,0.328,0.158,0.034,0.815,0.217,0.075,0.112,0.051,0.328,4.59,5.25
5982,8047,Viet Nam,H988110,2008-10-15,2008,10,15,28.8,6.1,121.0,13.4,0.48,0.55,0.268,0.039,1.009,0.326,0.067,0.092,0.074,0.233,4.2,4.43
6083,8088,Viet Nam,H988110,2008-12-15,2008,12,15,28.7,6.55,42.5,12.5,0.71,0.18,0.34,0.029,0.909,0.266,0.126,0.368,0.024,0.171,4.82,3.81
6138,8114,Viet Nam,H988110,2009-02-15,2009,2,15,27.7,6.66,73.0,14.3,0.7,0.41,0.239,0.032,1.131,0.191,0.168,0.122,0.015,0.139,5.09,3.05
