Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
601,5348,Thailand,H290102,1990-10-15,1990,10,15,28.0,7.07,30.0,17.7,0.104,0.196,0.818,0.047,0.217,0.937,0.054,0.453,0.012,0.042,7.68,1.5
849,5467,Thailand,H290102,1992-09-14,1992,9,14,24.5,6.7,17.0,8.1,0.137,0.081,0.45,0.034,0.182,0.422,0.063,0.05,0.004,0.036,5.52,2.3
1302,5639,Thailand,H290102,1995-07-15,1995,7,15,22.0,6.89,56.0,15.0,0.211,0.195,0.838,0.109,0.156,0.716,0.509,0.227,0.062,0.082,5.68,2.7
1327,5640,Thailand,H290102,1995-08-15,1995,8,15,28.2,6.7,2.0,5.6,0.106,0.026,0.469,0.028,0.122,0.237,0.013,0.069,0.013,0.056,6.55,1.6
1349,5641,Thailand,H290102,1995-09-16,1995,9,16,31.0,7.05,59.0,7.4,0.166,0.152,0.363,0.035,0.264,0.285,0.201,0.188,0.04,0.047,7.36,3.3
1642,5744,Thailand,H290102,1996-08-17,1996,8,17,29.0,6.92,137.0,10.1,0.197,0.119,0.534,0.036,0.207,0.609,0.041,0.106,0.065,0.047,5.47,2.2
1674,5745,Thailand,H290102,1996-10-17,1996,10,17,29.8,6.59,12.0,9.2,0.121,0.111,0.446,0.032,0.27,0.5,0.01,0.158,0.071,0.019,6.39,2.6
1856,5835,Thailand,H290102,1997-08-14,1997,8,14,28.0,6.82,55.0,12.1,0.2,0.204,0.717,0.045,0.289,0.782,0.038,0.165,0.056,0.028,6.0,3.3
1890,5836,Thailand,H290102,1997-09-17,1997,9,17,31.0,6.48,63.0,6.2,0.219,0.034,0.357,0.034,0.183,0.354,0.044,0.066,0.032,0.05,8.75,2.1
2040,5935,Thailand,H290102,1998-07-15,1998,7,15,29.6,6.16,33.0,8.1,0.225,0.172,0.318,0.065,0.208,0.488,0.047,0.101,0.057,0.035,8.77,2.3
2167,6015,Thailand,H290102,1999-08-18,1999,8,18,29.5,7.16,52.0,12.6,0.181,0.066,0.729,0.05,0.247,0.818,0.002,0.078,0.023,0.013,7.32,2.4
2180,6016,Thailand,H290102,1999-09-15,1999,9,15,29.4,6.7,29.0,9.3,0.136,0.061,0.713,0.049,0.175,0.672,0.03,0.049,0.045,0.013,6.65,1.7
2202,6017,Thailand,H290102,1999-10-13,1999,10,13,30.8,6.78,16.0,8.2,0.227,0.089,0.378,0.059,0.226,0.449,0.04,0.077,0.05,0.013,7.41,0.9
2397,6116,Thailand,H290102,2000-07-12,2000,7,12,27.0,6.54,22.0,11.7,0.18,0.062,0.797,0.061,0.155,0.805,0.068,0.278,0.082,0.057,8.29,1.1
2427,6117,Thailand,H290102,2000-09-13,2000,9,13,28.0,6.53,16.0,7.1,0.122,0.057,0.582,0.036,0.175,0.537,0.017,0.134,0.13,0.008,9.65,1.21
2448,6118,Thailand,H290102,2000-10-12,2000,10,12,30.0,6.18,8.0,12.8,0.186,0.172,0.776,0.057,0.18,0.886,0.013,0.622,0.013,0.012,9.11,1.6
2713,6213,Thailand,H290102,2001-07-10,2001,7,10,30.2,6.35,88.0,15.2,0.185,0.221,0.981,0.066,0.225,0.986,0.162,0.296,0.011,0.034,5.07,3.6
2773,6214,Thailand,H290102,2001-09-12,2001,9,12,29.2,6.8,59.0,8.4,0.182,0.163,0.499,0.039,0.231,0.514,0.096,0.102,0.07,0.028,4.14,2.32
3087,6322,Thailand,H290102,2002-07-17,2002,7,17,30.0,6.4,20.0,12.6,0.167,0.126,0.743,0.059,0.226,0.757,0.126,0.28,0.005,0.038,6.87,2.25
3098,6323,Thailand,H290102,2002-08-14,2002,8,14,29.4,6.48,86.0,9.6,0.129,0.149,0.526,0.02,0.158,0.588,0.065,0.243,0.057,0.02,8.1,3.92
3135,6324,Thailand,H290102,2002-09-18,2002,9,18,29.5,6.5,13.0,12.0,0.267,0.148,0.641,0.042,0.25,0.737,0.097,0.078,0.066,0.036,5.31,2.44
3494,6400,Thailand,H290102,2003-09-17,2003,9,17,29.4,6.1,44.0,6.1,0.156,0.0819999999999999,0.945,0.06,0.269,0.7,0.068,0.061256,0.08269,0.020515,6.1,1.94
