Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
4087,901,Cambodia,H014501,2005-01-26,2005,1,26,30.0,7.5,6.0,18.3,1.0746,0.3624,0.355,0.0281,1.5129,0.126,0.222,0.0185,0.006,0.0389,6.459,1.194
4236,902,Cambodia,H014501,2005-05-27,2005,5,27,31.0,7.76,8.0,20.7,1.0692,0.4617,0.4926,0.0395,1.631,0.235,0.028,0.134,0.0285,0.0381,4.931,1.5276
4278,903,Cambodia,H014501,2005-06-18,2005,6,18,30.6,7.25,25.0,20.1,1.0514,0.4199,0.4397,0.0389,1.219,0.359,0.218,0.307,0.0452,0.0406,6.393,3.788
4325,904,Cambodia,H014501,2005-07-16,2005,7,16,30.4,7.17,135.0,13.0,0.967,0.1078,0.2274,0.0273,0.886,0.155,0.274,0.392,0.0183,0.0829,5.952,4.168
4375,905,Cambodia,H014501,2005-08-21,2005,8,21,26.5,7.2,176.0,10.3,0.638,0.1458,0.1523,0.0261,0.547,0.157,0.188,0.278,0.0025,0.0602,6.954,3.835
4405,906,Cambodia,H014501,2005-09-22,2005,9,22,28.5,6.97,162.0,11.45,0.7287,0.1644,0.218,0.028,0.873,0.1,0.227,0.217,0.0021,0.0478,8.655,2.0
4490,907,Cambodia,H014501,2005-10-23,2005,10,23,29.0,7.17,187.0,14.88,0.939,0.174,0.311,0.0312,1.0485,0.053,0.256,0.216,0.113,0.0796,9.498,2.097
4545,908,Cambodia,H014501,2005-11-27,2005,11,27,26.5,7.3,43.0,15.68,1.071,0.042,0.3184,0.0449,1.12,0.143,0.329,0.266,0.0828,0.0462,7.685,1.28
4579,909,Cambodia,H014501,2005-12-24,2005,12,24,23.5,6.99,33.0,16.5,1.018,0.0467,0.45,0.0379,1.1373,0.192,0.347,0.106,0.0057,0.0164,7.24,2.619
4637,1066,Cambodia,H014501,2006-01-21,2006,1,21,27.0,8.28,8.0,20.2,1.189,0.435,0.443,0.0329,1.2706,0.25,0.424,0.019,0.0176,0.0649,6.294,2.0
4810,1067,Cambodia,H014501,2006-05-23,2006,5,23,30.5,6.98,14.0,19.82,1.08,0.243,0.3992,0.0474,1.3934,0.265,0.2031,0.234,0.0068,0.0009,8.619,1.12
4837,1068,Cambodia,H014501,2006-06-16,2006,6,16,31.7,7.12,9.0,19.41,0.943,0.298,0.418,0.045,1.039,0.458,0.205,0.5282,0.0049,0.1003,8.102,2.244
4899,1069,Cambodia,H014501,2006-07-20,2006,7,20,28.3,7.02,117.0,13.59,0.84,0.18,0.2471,0.0312,1.0755,0.119,0.2141,0.308,0.0176,0.1908,8.803,1.4911
5046,1070,Cambodia,H014501,2006-11-22,2006,11,22,29.2,6.95,51.0,20.0,0.85,0.54,0.705,0.03955,1.377,0.47,0.124,0.223,0.0018178,0.1213556,7.67,0.847058824
5079,1071,Cambodia,H014501,2006-12-19,2006,12,19,28.7,6.78,2.0,20.0,1.218,0.507,0.33,0.03745,1.652,0.185,0.348,0.1081,0.010344828,0.042367,8.1552,6.0692
5128,1238,Cambodia,H014501,2007-01-24,2007,1,24,27.0,7.03,5.0,20.8,1.264,0.4369999999999996,0.4203,0.03525,1.626010544815466,0.2348336594911937,0.3317663405088065,0.01,0.071538,0.0190956,8.34059,1.7976470588235
5171,1239,Cambodia,H014501,2007-02-24,2007,2,24,29.0,6.95,3.999999999999976,22.0,1.2819999999999998,0.5140000000000005,0.3819,0.04415,1.6343053173241853,0.10781517398745,0.4337848260125501,0.001,0.0393256,0.014868,7.8602,1.3165137614679
5211,1240,Cambodia,H014501,2007-03-23,2007,3,23,29.7,6.42,8.99999999999998,21.76,1.02,0.569,0.3992,0.0406,1.4894366197183098,0.2245871559633027,0.2995759999999999,0.001264,0.0318447999999999,0.0178105,6.896890089790486,2.5942350332594235
