Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
3609,7291,Viet Nam,H988107,2003-12-15,2003,12,15,27.0,6.53,18.5,10.0,0.234,0.6,0.14,0.06,0.78,0.158,0.106,0.266,0.01,0.141,5.28,5.91
3931,7399,Viet Nam,H988107,2004-10-15,2004,10,15,29.0,6.96,34.5,10.2,0.585,0.243,0.173,0.032,0.869,0.146,0.083,0.417,0.023,0.134,6.58,3.41
4018,7400,Viet Nam,H988107,2004-12-15,2004,12,15,31.0,6.78,52.0,17.8,0.741,0.5559999999999999,0.396,0.062,0.858,0.207,0.555,0.339,0.007,0.034,5.37,5.05
4436,7576,Viet Nam,H988107,2005-10-15,2005,10,15,25.4,6.95,31.0,10.0,0.496,0.275,0.166,0.029,0.566,0.038,0.305,0.045,0.039,0.048,5.13,2.68
4498,7577,Viet Nam,H988107,2005-11-15,2005,11,15,23.8,6.8,30.0,8.7,0.366,0.258,0.179,0.033,0.475,0.043,0.267,0.269,0.016,0.166,4.83,3.65
4976,7738,Viet Nam,H988107,2006-10-15,2006,10,15,24.3,6.77,27.5,9.4,0.384,0.349,0.191,0.035,0.432,0.246,0.229,0.191,0.104,0.173,5.92,5.11
5404,7887,Viet Nam,H988107,2007-09-15,2007,9,15,28.2,6.5,60.0,15.7,0.551,0.4639999999999998,0.431,0.079,0.528,0.267,0.655,0.129,0.061,0.129,5.02,5.03
5449,7901,Viet Nam,H988107,2007-10-15,2007,10,15,27.5,6.54,33.0,13.2,0.425,0.407,0.286,0.042,0.463,0.201,0.588,0.28,0.085,0.291,5.15,5.16
5508,7917,Viet Nam,H988107,2007-11-15,2007,11,15,28.6,6.05,31.5,10.3,0.367,0.358,0.248,0.037,0.586,0.136,0.302,0.058,0.038,0.021,5.56,4.64
5844,7999,Viet Nam,H988107,2008-07-15,2008,7,15,28.2,6.54,45.0,16.9,0.808,0.275,0.549,0.047,0.921,0.554,0.226,0.497,0.018,0.159,4.56,8.86
5940,8033,Viet Nam,H988107,2008-09-15,2008,9,15,27.8,6.06,32.5,14.5,0.39,0.54,0.361,0.063,0.455,0.399,0.537,0.063,0.05,0.113,4.87,4.96
5974,8045,Viet Nam,H988107,2008-10-15,2008,10,15,28.6,3.16,52.0,10.5,0.27,0.48,0.246,0.038,0.663,0.245,0.171,0.01,0.015,0.068,4.85,6.07
6030,8068,Viet Nam,H988107,2008-11-15,2008,11,15,29.8,6.45,32.5,9.3,0.35,0.29,0.275,0.037,0.564,0.12,0.25,0.095,0.027,0.079,5.25,5.21
