Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
5925,8026,Viet Nam,H019804,2008-09-15,2008,9,15,28.4,6.68,98.0,13.3,0.55,0.49,0.246,0.03,0.914,0.318,0.125,0.342,0.076,0.175,6.13,4.14
6029,8061,Viet Nam,H019804,2008-11-15,2008,11,15,28.2,6.64,53.0,13.8,0.76,0.26,0.322,0.026,0.904,0.328,0.153,0.044,0.039,0.149,6.38,3.64
6124,8096,Viet Nam,H019804,2009-01-15,2009,1,15,25.9,6.85,48.0,14.4,0.68,0.33,0.374,0.023,1.158,0.275,0.101,0.279,0.025,0.072,6.5,3.03
6144,8108,Viet Nam,H019804,2009-02-15,2009,2,15,26.0,6.55,23.5,15.0,0.81,0.32,0.302,0.038,1.118,0.285,0.132,0.189,0.058,0.058,4.41,4.81
6318,8146,Viet Nam,H019804,2010-03-15,2010,3,15,27.3,7.29,48.0,15.55,0.76,0.44,0.41,0.034,1.208,0.247,0.147,0.345,0.009,0.077,6.794581229554618,3.78
6323,8147,Viet Nam,H019804,2010-04-15,2010,4,15,26.7,7.53,36.5,19.79,0.98,0.48,0.412,0.034,1.317,0.292,0.288,0.23,0.026,0.084,5.255214751839889,4.52
6403,8148,Viet Nam,H019804,2010-09-15,2010,9,15,27.6,7.21,97.0,14.75,0.48,0.54,0.398,0.024,1.02,0.371,0.059,0.277,0.006,0.321,5.29581955488242,4.65
6492,8167,Viet Nam,H019804,2011-04-15,2011,4,15,27.7,7.34,55.0,18.6,1.152,0.2850000000000001,0.406,0.04,1.107,0.359,0.273,0.282,0.042,0.111,6.33,2.88
6591,8168,Viet Nam,H019804,2011-10-15,2011,10,15,26.8,7.36,218.0,10.3,0.623,0.24,0.178,0.021,0.851,0.17,0.061,0.248,0.033,0.315,6.82,3.75
6710,8195,Viet Nam,H019804,2012-03-15,2012,3,15,27.93,7.13,58.0,15.3,0.6,0.5220000000000001,0.334,0.063,1.029,0.339,0.129,0.077,0.136,0.057,6.98,2.99
6726,8196,Viet Nam,H019804,2012-04-15,2012,4,15,28.13,7.15,86.0,15.8,0.82,0.392,0.289,0.021,1.133,0.311,0.154,0.085,0.034,0.108,6.66,2.47
6829,8197,Viet Nam,H019804,2012-09-15,2012,9,15,27.8,7.38,81.0,11.49,0.76,0.145,0.1897391304347826,0.0649487179487179,0.894,0.29,0.063,0.05,0.005,0.188,5.5,3.24
6864,8198,Viet Nam,H019804,2012-10-15,2012,10,15,27.72,7.45,87.0,10.56,0.552,0.249,0.219,0.065,0.728,0.309,0.051,0.244,0.01,0.136,5.49,2.76
6961,8222,Viet Nam,H019804,2013-03-15,2013,3,15,29.0,6.84,76.0,19.8,1.09,0.476,0.367,0.095,1.417,0.335,0.304,0.053,0.004,0.089,6.22,5.33
6988,8223,Viet Nam,H019804,2013-04-15,2013,4,15,28.4,6.65,47.0,20.7,1.201,0.435,0.39,0.103,1.458,0.385,0.296,0.235,0.096,0.158,5.6,2.76
7132,8224,Viet Nam,H019804,2013-10-15,2013,10,15,28.5,6.53,86.0,9.23,0.549,0.12,0.199,0.043,0.729,0.205,0.031,0.31,0.104,0.244,5.93,4.08
7245,8241,Viet Nam,H019804,2014-03-15,2014,3,15,28.9,7.0,17.0,17.72,0.647,0.589,0.36,0.05,1.29,0.226,0.248,0.287,0.004,0.049,5.84,3.76
7271,8242,Viet Nam,H019804,2014-04-15,2014,4,15,30.7,6.98,25.0,22.3,1.32,0.4809999999999998,0.419,0.062,1.396,0.223,0.463,0.272,0.031,0.056,6.13,2.24
7370,8243,Viet Nam,H019804,2014-09-15,2014,9,15,29.2,7.19,148.0,10.03,0.53,0.275,0.26,0.027,0.927,0.161,0.008,0.348,0.019,0.173,6.57,2.92
7565,8268,Viet Nam,H019804,2015-09-15,2015,9,15,27.6,6.96,45.0,11.1,0.849,0.043,0.204,0.03,1.009,0.167,0.02,0.271,0.012,0.19,5.2,1.48
7633,8290,Viet Nam,H019804,2016-03-15,2016,3,15,26.8,7.523,14.5,21.4,1.206,0.395,0.348,0.041,1.127,0.339,0.353,0.511,0.094,0.116,5.82,4.0
7643,8291,Viet Nam,H019804,2016-04-15,2016,4,15,26.8,7.9,10.0,21.9,1.466,0.571,0.369,0.098,1.049,0.495,0.504,0.208,0.064,0.05,6.01,1.58
7701,8292,Viet Nam,H019804,2016-09-15,2016,9,15,26.5,7.793,49.167,11.78,0.75,0.169,0.183,0.034,0.8906560636182903,0.154,0.125,0.523,0.032,0.172,6.95,1.22
7782,8301,Viet Nam,H019804,2017-03-15,2017,3,15,28.56,7.33,46.0,18.92,0.927,0.6039999999999999,0.363,0.063,1.302,0.324,0.339,0.221,0.06,0.029,5.15,2.93
7913,8302,Viet Nam,H019804,2017-08-15,2017,8,15,28.87,6.44,60.0,10.16,0.47,0.253,0.214,0.057,0.64,0.134,0.124,0.361,0.039,0.054,5.8,3.23
7946,8303,Viet Nam,H019804,2017-09-15,2017,9,15,27.51,6.46,61.0,11.63,0.598,0.24,0.301,0.068,0.837,0.196,0.061,0.258,0.085,0.175,6.02,4.81
8134,8319,Viet Nam,H019804,2018-09-15,2018,9,15,29.0,7.31,39.0,13.13,0.633,0.4059999999999999,0.287,0.03,0.825,0.33,0.099,0.432,0.043,0.102,5.24,4.43
8191,8350,Viet Nam,H019804,2019-04-16,2019,4,16,30.8,7.94,18.0,24.0,1.391,0.746,0.318,0.071,1.496,0.357,0.419,0.427,0.011,0.12,4.95,3.47
8244,8351,Viet Nam,H019804,2019-08-15,2019,8,15,28.6,7.58,65.0,10.04,0.51,0.2279999999999999,0.232,0.058,0.737,0.175,0.114,0.454,0.04,0.339,6.06,4.69
8298,8371,Viet Nam,H019804,2020-03-15,2020,3,15,29.2,7.62,11.0,27.5,1.24,0.69,0.448,0.084,1.594,0.709,0.223,0.509,0.001,0.108,5.395,4.57
8308,8372,Viet Nam,H019804,2020-04-16,2020,4,16,29.85,7.12,34.0,26.4,1.25,0.73,0.493,0.086,1.434,0.472,0.612,0.259,0.005,0.199,5.220000000000001,3.78
8346,8373,Viet Nam,H019804,2020-08-15,2020,8,15,28.700000000000003,6.85,49.0,15.43,0.745,0.4129999999999999,0.284,0.063,1.014,0.243,0.286,0.381,0.016,0.138,5.625,3.26
8365,8374,Viet Nam,H019804,2020-09-15,2020,9,15,29.15,7.07,26.0,14.04,0.683,0.3319999999999998,0.262,0.058,0.859,0.246,0.167,0.448,0.1,0.15,5.295,3.76
