Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
285,5237,Thailand,H050104,1988-01-17,1988,1,17,24.0,7.83,19.0,10.9,0.56,0.28,0.22,0.05,1.04,0.02,0.09,0.109,0.045,0.049,7.64,0.6
291,5238,Thailand,H050104,1988-02-16,1988,2,16,19.8,7.76,22.0,11.0,0.57,0.2,0.26,0.05,0.98,0.017,0.06,0.104,0.015,0.079,8.06,0.6
301,5239,Thailand,H050104,1988-03-15,1988,3,15,23.0,7.66,43.0,11.5,0.57,0.26,0.26,0.06,1.01,0.019,0.16,0.09,0.031,0.058,6.68,1.7
310,5240,Thailand,H050104,1988-04-14,1988,4,14,26.8,7.32,45.0,12.3,0.58,0.32,0.32,0.08,1.06,0.03,0.28,0.162,0.079,0.055,7.13,1.5
369,5241,Thailand,H050104,1988-10-17,1988,10,17,24.8,7.67,213.0,10.3,0.491,0.252,0.208,0.064,0.943,0.005,0.094,0.083,0.044,0.082,6.93,1.5
388,5242,Thailand,H050104,1988-11-16,1988,11,16,22.0,7.86,101.0,11.4,0.594,0.267,0.353,0.052,1.037,0.003,0.143,0.614,0.043,0.059,7.67,0.7
413,5297,Thailand,H050104,1989-04-13,1989,4,13,25.0,8.31,24.0,12.0,0.565,0.319,0.32,0.093,1.136,0.02,0.057,0.13,0.038,0.145,8.5,1.6
453,5298,Thailand,H050104,1989-07-13,1989,7,13,26.5,8.4,208.0,9.9,0.435,0.206,0.235,0.078,0.75,0.042,0.147,0.324,0.113,0.102,7.03,3.6
459,5299,Thailand,H050104,1989-08-15,1989,8,15,26.0,7.54,204.0,8.9,0.443,0.242,0.201,0.06,0.753,0.026,0.09,0.121,0.045,0.1,8.58,1.6
479,5300,Thailand,H050104,1989-11-15,1989,11,15,22.5,7.8,108.0,10.7,0.637,0.237,0.223,0.053,1.092,0.023,0.1,0.152,0.001,0.087,8.35,3.0
494,5301,Thailand,H050104,1989-12-14,1989,12,14,19.0,7.68,50.0,11.2,0.534,0.237,0.275,0.05,0.968,0.026,0.115,0.141,0.002,0.063,8.79,1.6
518,5343,Thailand,H050104,1990-02-15,1990,2,15,26.5,7.66,81.0,11.0,0.49,0.302,0.275,0.056,0.925,0.025,0.08,0.135,0.023,0.063,7.47,0.9
568,5344,Thailand,H050104,1990-08-13,1990,8,13,26.8,7.59,167.0,10.1,0.5,0.183,0.21,0.055,0.844,0.064,0.082,0.214,0.008,0.062,7.18,2.4
602,5345,Thailand,H050104,1990-10-15,1990,10,15,27.0,7.75,156.0,14.3,0.665,0.275,0.228,0.071,0.99,0.048,0.116,0.285,0.003,0.063,6.99,2.6
626,5346,Thailand,H050104,1990-12-13,1990,12,13,22.0,7.78,55.0,12.0,0.637,0.243,0.253,0.049,1.094,0.04,0.082,0.336,0.011,0.058,8.38,1.1
733,5402,Thailand,H050104,1991-11-13,1991,11,13,25.0,7.54,209.0,11.1,0.585,0.249,0.262,0.058,0.989,0.067,0.084,0.165,0.024,0.122,8.16,5.3
753,5403,Thailand,H050104,1991-12-17,1991,12,17,20.0,7.7,100.0,10.9,0.58,0.23,0.344,0.052,0.996,0.047,0.059,0.198,0.055,0.04,9.03,1.8
767,5462,Thailand,H050104,1992-02-13,1992,2,13,23.0,8.0,83.0,10.9,0.481,0.269,0.338,0.057,0.995,0.068,0.079,0.231,0.005,0.139,8.93,0.4
796,5463,Thailand,H050104,1992-04-16,1992,4,16,25.5,7.28,25.0,12.7,0.53,0.367,0.324,0.066,1.145,0.109,0.009,0.29,0.062,0.053,7.93,4.2
804,5464,Thailand,H050104,1992-05-14,1992,5,14,27.0,7.8,117.0,13.1,0.626,0.293,0.379,0.074,1.221,0.005,0.151,0.265,0.068,0.071,9.59,2.2
864,5465,Thailand,H050104,1992-09-16,1992,9,16,27.0,7.48,193.0,9.4,0.498,0.249,0.18,0.059,0.887,0.008,0.188,0.207,0.001,0.081,8.41,4.6
883,5466,Thailand,H050104,1992-11-16,1992,11,16,20.0,7.45,106.0,12.8,0.694,0.323,0.265,0.061,1.132,0.056,0.156,0.24,0.004,0.021,9.41,1.3
909,5534,Thailand,H050104,1993-01-13,1993,1,13,21.8,7.55,61.0,12.7,0.668,0.278,0.242,0.056,1.072,0.06,0.178,0.38,0.063,0.031,9.92,1.3
925,5535,Thailand,H050104,1993-02-15,1993,2,15,21.0,7.5,28.0,12.0,0.615,0.222,0.265,0.053,1.102,0.055,0.102,0.159,0.037,0.131,8.55,1.3
937,5536,Thailand,H050104,1993-03-15,1993,3,15,28.0,7.9,64.0,12.3,0.587,0.304,0.255,0.068,1.062,0.097,0.093,0.267,0.022,0.076,8.42,1.7
959,5537,Thailand,H050104,1993-04-15,1993,4,15,27.0,7.64,45.0,12.5,0.662,0.253,0.422,0.073,1.137,0.09,0.129,0.242,0.046,0.091,8.39,1.4
986,5538,Thailand,H050104,1993-07-15,1993,7,15,27.5,7.62,212.0,9.5,0.492,0.285,0.287,0.072,0.949,0.071,0.08,0.318,0.127,0.107,7.74,4.1
1015,5539,Thailand,H050104,1993-09-15,1993,9,15,27.5,7.8,183.0,12.5,0.655,0.312,0.273,0.085,1.02,0.175,0.071,0.173,0.069,0.068,6.3,2.7
1042,5540,Thailand,H050104,1993-11-16,1993,11,16,22.3,7.54,67.0,10.5,0.592,0.216,0.268,0.053,1.0,0.088,0.022,0.201,0.014,0.071,9.62,5.3
1062,5541,Thailand,H050104,1993-12-16,1993,12,16,23.0,7.53,34.0,10.6,0.56,0.154,0.272,0.092,0.929,0.058,0.076,0.155,0.075,0.04,8.35,1.9
1200,5631,Thailand,H050104,1995-01-16,1995,1,16,23.3,7.87,172.0,12.0,0.516,0.348,0.268,0.062,1.065,0.111,0.033,0.257,0.02,0.069,8.35,2.5
1218,5632,Thailand,H050104,1995-02-15,1995,2,15,21.5,7.84,28.0,11.5,0.607,0.347,0.287,0.067,1.037,0.145,0.021,0.194,0.028,0.068,8.45,1.8
1243,5633,Thailand,H050104,1995-03-15,1995,3,15,28.5,7.84,42.0,11.5,0.538,0.293,0.238,0.081,1.064,0.02,0.149,0.242,0.016,0.098,7.71,1.4
1253,5634,Thailand,H050104,1995-04-17,1995,4,17,26.5,7.74,46.0,11.2,0.59,0.315,0.264,0.084,1.081,0.051,0.033,0.361,0.051,0.061,8.01,0.4
1283,5635,Thailand,H050104,1995-06-15,1995,6,15,30.6,7.67,165.0,10.9,0.447,0.421,0.228,0.088,0.959,0.097,0.089,0.478,0.016,0.056,7.19,4.2
1339,5636,Thailand,H050104,1995-09-13,1995,9,13,27.3,7.79,208.0,10.7,0.639,0.322,0.145,0.066,1.059,0.026,0.659,0.353,0.049,0.074,6.94,4.7
1372,5637,Thailand,H050104,1995-10-16,1995,10,16,27.0,7.52,175.0,11.2,0.584,0.302,0.216,0.066,0.981,0.023,0.098,0.238,0.049,0.076,7.46,3.7
1433,5638,Thailand,H050104,1995-12-14,1995,12,14,20.0,7.83,72.0,11.4,0.611,0.346,0.232,0.055,1.109,0.037,0.162,0.19,0.11,0.098,8.6,2.0
1460,5736,Thailand,H050104,1996-01-15,1996,1,15,21.5,7.81,32.0,12.4,0.539,0.383,0.321,0.071,1.049,0.091,0.162,0.178,0.072,0.059,8.02,1.2
1485,5737,Thailand,H050104,1996-02-15,1996,2,15,22.5,7.45,21.0,11.7,0.483,0.439,0.236,0.065,0.992,0.041,0.121,0.239,0.077,0.055,7.91,1.9
1532,5738,Thailand,H050104,1996-04-17,1996,4,17,28.0,7.55,13.0,11.9,0.638,0.245,0.429,0.077,1.065,0.04,0.177,0.304,0.114,0.089,8.0,0.6
1554,5739,Thailand,H050104,1996-05-14,1996,5,14,29.2,7.7,98.0,11.6,0.55,0.228,0.335,0.091,0.978,0.042,0.158,0.187,0.016,0.048,7.83,6.8
1590,5740,Thailand,H050104,1996-06-14,1996,6,14,27.0,7.69,160.0,9.5,0.587,0.17,0.259,0.095,0.844,0.044,0.165,0.346,0.056,0.087,8.3,6.7
1635,5741,Thailand,H050104,1996-08-14,1996,8,14,25.0,7.54,141.0,8.0,0.389,0.224,0.182,0.069,0.71,0.087,0.015,0.365,0.005,0.044,7.91,4.8
1657,5742,Thailand,H050104,1996-09-16,1996,9,16,26.0,7.63,44.0,9.8,0.401,0.362,0.211,0.057,0.915,0.008,0.098,0.418,0.021,0.005,8.52,2.2
1716,5743,Thailand,H050104,1996-12-16,1996,12,16,22.7,7.21,37.0,11.4,0.582,0.269,0.252,0.052,1.106,0.057,0.047,0.247,0.016,0.031,8.69,1.6
1730,5827,Thailand,H050104,1997-01-15,1997,1,15,20.0,7.82,26.0,11.2,0.667,0.241,0.24,0.045,1.045,0.034,0.142,0.318,0.001,0.114,8.89,1.4
1782,5828,Thailand,H050104,1997-03-17,1997,3,17,23.0,7.87,24.0,11.5,0.606,0.215,0.262,0.081,1.163,0.076,0.027,0.289,0.06,0.079,8.21,1.6
1848,5829,Thailand,H050104,1997-07-17,1997,7,17,28.0,7.38,27.0,9.7,0.476,0.251,0.236,0.077,0.968,0.046,0.034,0.392,0.001,0.093,7.06,3.3
1863,5830,Thailand,H050104,1997-08-14,1997,8,14,25.7,7.59,120.0,7.4,0.483,0.231,0.133,0.049,0.772,0.117,0.044,0.243,0.037,0.085,5.9,4.9
1889,5831,Thailand,H050104,1997-09-16,1997,9,16,27.0,7.32,130.0,9.5,0.533,0.242,0.188,0.058,0.907,0.075,0.042,0.269,0.021,0.04,8.6,4.4
1911,5832,Thailand,H050104,1997-10-15,1997,10,15,25.5,7.51,122.0,10.4,0.618,0.211,0.182,0.063,0.967,0.065,0.044,0.109,0.034,0.092,7.94,3.9
1923,5833,Thailand,H050104,1997-11-13,1997,11,13,25.5,7.54,26.0,12.0,0.522,0.273,0.357,0.06,1.129,0.078,0.028,0.27,0.037,0.057,8.84,1.6
1944,5834,Thailand,H050104,1997-12-16,1997,12,16,23.0,7.45,19.0,11.6,0.554,0.358,0.17,0.067,1.053,0.058,0.026,0.308,0.027,0.056,8.8,1.2
1974,5924,Thailand,H050104,1998-02-16,1998,2,16,19.5,7.54,17.0,10.9,0.518,0.386,0.285,0.058,1.127,0.086,0.058,0.11,0.014,0.048,9.75,1.0
1985,5925,Thailand,H050104,1998-03-16,1998,3,16,24.0,7.71,12.0,11.6,0.525,0.413,0.34,0.067,1.167,0.063,0.035,0.208,0.064,0.038,7.73,1.3
2002,5926,Thailand,H050104,1998-04-20,1998,4,20,26.2,7.33,41.0,11.8,0.56,0.372,0.269,0.038,1.082,0.049,0.03,0.328,0.064,0.046,7.77,2.7
2010,5927,Thailand,H050104,1998-05-14,1998,5,14,29.5,7.51,37.0,11.6,0.451,0.411,0.292,0.1,1.18,0.061,0.013,0.431,0.051,0.105,7.72,4.1
2025,5928,Thailand,H050104,1998-06-15,1998,6,15,31.5,7.25,38.0,12.9,0.556,0.233,0.246,0.115,1.018,0.084,0.011,0.361,0.029,0.082,6.29,5.9
2036,5929,Thailand,H050104,1998-07-15,1998,7,15,24.5,7.29,73.0,10.1,0.513,0.266,0.636,0.089,0.957,0.053,0.064,0.261,0.02,0.081,7.66,4.4
2047,5930,Thailand,H050104,1998-08-13,1998,8,13,25.0,7.32,175.0,9.4,0.386,0.408,0.2,0.065,0.889,0.12,0.02,0.151,0.068,0.038,8.49,4.0
2051,5931,Thailand,H050104,1998-09-15,1998,9,15,25.0,7.25,156.0,9.1,0.333,0.271,0.256,0.05,0.745,0.114,0.02,0.226,0.04,0.059,7.28,2.7
2067,5932,Thailand,H050104,1998-10-15,1998,10,15,20.5,7.21,132.0,10.5,0.52,0.288,0.343,0.054,1.094,0.087,0.018,0.221,0.024,0.083,9.53,2.5
2076,5933,Thailand,H050104,1998-11-16,1998,11,16,22.0,7.43,27.0,10.4,0.732,0.09,0.239,0.057,0.997,0.024,0.064,0.128,0.07,0.038,9.35,0.9
2083,5934,Thailand,H050104,1998-12-15,1998,12,15,20.0,7.64,47.0,11.1,0.596,0.273,0.248,0.063,1.012,0.108,0.022,0.213,0.077,0.084,8.75,1.7
2087,6007,Thailand,H050104,1999-01-13,1999,1,13,22.0,7.47,24.0,11.0,0.545,0.259,0.37,0.065,1.029,0.117,0.047,0.227,0.017,0.029,8.84,2.2
2094,6008,Thailand,H050104,1999-02-15,1999,2,15,25.0,7.28,53.0,11.2,0.576,0.26,0.356,0.072,1.181,0.067,0.023,0.349,0.078,0.041,9.42,2.9
2101,6009,Thailand,H050104,1999-03-15,1999,3,15,24.0,7.18,12.0,12.0,0.632,0.284,0.262,0.06,1.148,0.072,0.052,0.153,0.005,0.031,8.44,0.2
2108,6010,Thailand,H050104,1999-04-18,1999,4,18,29.0,7.34,68.0,11.7,0.574,0.405,0.215,0.08,1.147,0.082,0.071,0.227,0.075,0.166,8.26,1.9
2116,6011,Thailand,H050104,1999-05-17,1999,5,17,29.0,7.29,170.0,14.7,0.533,0.459,0.365,0.087,1.198,0.079,0.066,0.587,0.077,0.113,6.67,3.9
2138,6012,Thailand,H050104,1999-07-14,1999,7,14,28.0,7.34,110.0,8.7,0.379,0.168,0.305,0.068,0.79,0.057,0.007,0.358,0.008,0.125,7.32,1.9
2241,6013,Thailand,H050104,1999-11-15,1999,11,15,24.5,7.6,140.0,10.9,0.634,0.196,0.257,0.058,0.914,0.121,0.01,0.395,0.145,0.029,8.54,3.0
2255,6014,Thailand,H050104,1999-12-16,1999,12,16,22.0,7.4,47.0,12.9,0.767,0.237,0.145,0.059,0.993,0.146,0.04,0.523,0.065,0.039,8.85,1.3
2264,6108,Thailand,H050104,2000-01-13,2000,1,13,19.0,8.06,47.0,11.2,0.547,0.202,0.357,0.058,1.082,0.128,0.013,0.218,0.04,0.039,9.43,0.7
2284,6109,Thailand,H050104,2000-02-14,2000,2,14,21.0,7.42,33.0,10.7,0.435,0.146,0.393,0.055,0.935,0.069,0.015,0.382,0.063,0.046,9.11,1.0
2318,6110,Thailand,H050104,2000-03-15,2000,3,15,24.0,7.54,36.0,11.7,0.752,0.128,0.281,0.06,1.077,0.149,0.017,0.318,0.059,0.079,7.27,1.0
2371,6111,Thailand,H050104,2000-06-14,2000,6,14,29.0,7.68,75.0,12.5,0.686,0.212,0.206,0.08,1.01,0.202,0.026,0.259,0.116,0.053,7.24,2.8
2431,6112,Thailand,H050104,2000-09-13,2000,9,13,25.5,7.41,175.0,9.3,0.47,0.157,0.236,0.057,0.814,0.105,0.02,0.205,0.125,0.037,8.04,2.5
2452,6113,Thailand,H050104,2000-10-16,2000,10,16,22.5,7.32,136.0,10.6,0.577,0.2,0.322,0.055,1.029,0.098,0.02,0.285,0.021,0.044,8.92,2.3
2478,6114,Thailand,H050104,2000-11-15,2000,11,15,24.0,7.38,114.0,11.1,0.714,0.217,0.207,0.054,0.944,0.179,0.077,0.187,0.039,0.041,9.44,0.6
2502,6115,Thailand,H050104,2000-12-13,2000,12,13,21.5,7.34,18.0,10.8,0.701,0.21,0.179,0.056,0.961,0.173,0.016,0.177,0.02,0.059,9.14,1.0
2526,6203,Thailand,H050104,2001-01-16,2001,1,16,20.0,7.33,35.0,10.9,0.531,0.299,0.207,0.056,0.914,0.084,0.048,0.213,0.034,0.053,9.07,1.1
2570,6204,Thailand,H050104,2001-02-15,2001,2,15,23.0,7.4,18.0,11.2,0.564,0.316,0.245,0.061,0.916,0.175,0.037,0.254,0.04,0.037,9.68,0.8
2604,6205,Thailand,H050104,2001-03-14,2001,3,14,21.0,7.27,53.0,12.8,0.604,0.326,0.275,0.082,0.951,0.219,0.075,0.548,0.046,0.099,7.96,1.1
2644,6206,Thailand,H050104,2001-04-18,2001,4,18,28.0,7.84,45.0,13.7,0.746,0.322,0.309,0.089,1.147,0.171,0.047,0.243,0.062,0.052,7.51,2.4
2657,6207,Thailand,H050104,2001-05-14,2001,5,14,27.0,7.47,199.0,12.1,0.578,0.297,0.336,0.119,1.028,0.143,0.036,0.724,0.05,0.089,8.42,1.8
2698,6208,Thailand,H050104,2001-06-14,2001,6,14,27.5,7.56,188.0,11.7,0.601,0.326,0.242,0.079,0.99,0.125,0.122,0.515,0.012,0.051,9.64,3.0
2742,6209,Thailand,H050104,2001-08-14,2001,8,14,25.5,7.18,139.0,8.7,0.407,0.159,0.234,0.081,0.7,0.15,0.026,0.274,0.027,0.132,7.44,2.9
2815,6210,Thailand,H050104,2001-10-15,2001,10,15,26.0,7.3,114.0,11.5,0.601,0.369,0.244,0.056,0.99,0.123,0.12,0.396,0.015,0.04,9.69,1.95
2853,6211,Thailand,H050104,2001-11-15,2001,11,15,20.0,7.39,117.0,11.3,0.556,0.328,0.215,0.061,0.966,0.107,0.111,0.351,0.033,0.08,9.13,3.3
2872,6212,Thailand,H050104,2001-12-13,2001,12,13,20.5,7.56,42.0,11.21,0.6,0.298,0.237,0.066,0.77,0.122,0.103,0.299,0.02,0.04,9.15,0.14
2901,6317,Thailand,H050104,2002-01-14,2002,1,14,19.5,7.62,24.0,10.7,0.527,0.371,0.241,0.064,0.898,0.093,0.111,0.209,0.028,0.021,9.21,1.56
2935,6318,Thailand,H050104,2002-02-13,2002,2,13,20.0,7.56,18.0,11.8,0.269,0.516,0.324,0.064,0.8,0.299,0.116,0.217,0.012,0.058,8.49,0.69
2964,6319,Thailand,H050104,2002-03-14,2002,3,14,22.0,7.2,27.0,11.9,0.484,0.408,0.293,0.07,1.038,0.088,0.111,0.056,0.011,0.025,6.01,0.91
3054,6320,Thailand,H050104,2002-06-17,2002,6,17,26.0,7.01,87.0,11.3,0.57,0.248,0.254,0.077,0.734,0.232,0.139,0.34,0.052,0.114,6.78,1.57
3070,6321,Thailand,H050104,2002-07-15,2002,7,15,27.5,7.34,200.0,10.4,0.498,0.267,0.246,0.072,0.938,0.06,0.085,0.303,0.006,0.175,7.53,1.46
3514,6397,Thailand,H050104,2003-10-14,2003,10,14,28.0,7.06,74.0,19.9,0.688,0.29,0.2668,0.0778,1.125,0.074,0.0705,0.337717,0.0184,0.16015,8.7,1.0
3551,6398,Thailand,H050104,2003-11-13,2003,11,13,21.5,7.18,90.0,14.1,0.676,0.361,0.3167,0.0622,0.953,0.21,0.039,0.426739,0.10907,0.062365,9.19,0.91
3603,6399,Thailand,H050104,2003-12-15,2003,12,15,19.0,6.71,24.0,10.6,0.676,0.311,0.2532,0.0561,1.302,0.077,0.028,0.2128499999999999,0.04729,0.049185,8.48,0.9
3641,6435,Thailand,H050104,2004-01-14,2004,1,14,19.0,6.6,22.0,11.1,0.578842,0.315919,0.2697,0.053,1.2,0.1128,0.054,0.14,0.003,0.102,8.98,0.79
3687,6436,Thailand,H050104,2004-02-16,2004,2,16,21.5,7.14,12.0,10.4,0.569,0.425,0.2692,0.0538,0.994,0.38,0.0331,0.1,0.066,0.15,8.3,1.86
3733,6437,Thailand,H050104,2004-04-19,2004,4,19,27.0,7.74,49.0,11.4,0.638723,0.418593,0.2858,0.0839,1.154,0.1241,0.0767,0.13,0.0788,0.084,9.6,2.54
3792,6438,Thailand,H050104,2004-06-15,2004,6,15,28.8,6.8,172.0,11.5,0.678643,0.393747,0.2027,0.084,1.231,0.1015,0.0604,0.28,0.0493,0.284,8.0,3.850201
4014,6439,Thailand,H050104,2004-12-13,2004,12,13,17.7,7.37,53.0,11.5,0.5788423153692615,0.460468942821884,0.2342155452203299,0.0457764577770764,1.192,0.0947531734837799,0.0083885071830106,0.1753,0.0394,0.075,10.2,3.495
4052,6492,Thailand,H050104,2005-01-13,2005,1,13,19.4,7.35,22.0,11.6,0.6027944111776448,0.3573837926779104,0.2844045906246863,0.054213074568756,1.166,0.0744710860366713,0.0421926952220518,0.1635,0.0149,0.118,10.3,9.832
4140,6493,Thailand,H050104,2005-03-16,2005,3,16,22.8,6.92,92.0,12.0,0.68862,0.21127,0.2899811512251704,0.071594001630273,1.043,0.10945,0.13795,0.3969,0.034,0.143,7.65,3.486
4211,6494,Thailand,H050104,2005-05-16,2005,5,16,28.2,7.12,74.0,13.0,0.573,0.387,0.2565217876222661,0.0776339631570929,1.2492091388400706,0.1128,0.0478715401414262,0.213,0.0216,0.125,6.95,4.269646799999998
4269,6495,Thailand,H050104,2005-06-16,2005,6,16,28.4,6.63,74.66666666666677,11.28,0.4151696606786427,0.4245166598107775,0.2342155452203299,0.0833756628957567,1.069,0.0845999999999999,0.0869462827929797,0.2718,0.0203,0.1531329025007024,6.55,5.777
4388,6496,Thailand,H050104,2005-09-14,2005,9,14,26.4,7.12,178.0,11.65,0.609258337481334,0.3464410154305624,0.2236997452308457,0.0617444580114589,1.12298682284041,0.0733199999999999,0.0727871370571392,0.2642844752818734,0.0178106589943827,0.1748453014822276,6.9,6.0765794511806
4467,6497,Thailand,H050104,2005-10-17,2005,10,17,26.8,7.74,145.0,10.94,0.6134817563388991,0.3087198515769944,0.1884877482963607,0.0520339348905357,1.071107976,0.0282,0.0996724897302111,0.283,0.034,0.2017672023933764,7.0,4.66424945612763
4500,6498,Thailand,H050104,2005-11-15,2005,11,15,24.6,7.72,124.0,11.63,0.56,0.394,0.1977144212898888,0.0582803340651381,1.105,0.023688,0.0889121538882383,0.4116893104332222,0.0276150627615062,0.157139930342143,7.3,5.287094940306994
4558,6499,Thailand,H050104,2005-12-14,2005,12,14,22.2,7.79,81.50000000000011,12.15,0.6550401978973407,0.3344465058750772,0.2066115702479339,0.0507464172593823,1.218006582,0.0563999999999999,0.0241148901295037,0.3253709243646693,0.0279032686686154,0.1421632345898611,8.8,3.7521318931210894
4615,6548,Thailand,H050104,2006-01-16,2006,1,16,19.6,7.82,38.16666666666656,11.4,0.5916334661354582,0.3589641434262948,0.1940643088968448,0.0544773392809427,1.0641430073606728,0.00846,0.1548990075182943,0.23,0.0771131982204646,0.0781282640484646,8.0,2.958904109589039
4649,6549,Thailand,H050104,2006-02-14,2006,2,14,21.2,7.83,49.16666666666666,11.74,0.5297096973440397,0.3992588017294627,0.1790075952755379,0.0544773392809427,1.0900874349150211,0.0084599999999999,0.0187071100528891,0.24,0.0508036978429249,0.083086666207751,8.2,4.840336134453782
4700,6550,Thailand,H050104,2006-03-13,2006,3,13,23.0,8.04,28.5,11.97,0.5364460449521917,0.3695517198559541,0.227523672499749,0.0541182122620847,1.1276327632763277,0.0465299999999999,0.0203506893404654,0.145,0.0083342718774636,0.0755826159983203,7.55,4.893203883495144
4762,6551,Thailand,H050104,2006-04-17,2006,4,17,27.2,7.89,33.16666666666676,11.94,0.516867469879518,0.3726907630522088,0.2375614815806203,0.066390373681735,1.0570637119113573,0.00141,0.0252511897836544,0.15,0.1025854185717848,0.0830679772947528,6.95,4.394366197183098
4815,6552,Thailand,H050104,2006-06-13,2006,6,13,28.8,7.74,97.66666666666669,12.69,0.6030395136778116,0.3345896656534955,0.2457590256633319,0.0867774936061381,1.2837264383696831,0.0577535999999999,0.0436325626020563,0.2,0.0899705014749262,0.1835408022130014,6.9,6.561151079136692
4884,6553,Thailand,H050104,2006-07-17,2006,7,17,28.0,7.63,72.16666666666684,9.44,0.4377538829151732,0.3899641577060932,0.1951796210169416,0.0678166764060804,0.9916045656070184,0.0246989270856141,0.0206100143639181,0.185,0.0756853932584269,0.1373998767714109,7.25,5.76
