Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
400,2792,Lao PDR,H390104,1989-01-15,1989,1,15,26.0,7.83,98.0,11.8,0.75,0.2,0.17,0.02,0.92,0.038,0.075,0.8,0.04,0.024,6.53,0.4
407,2793,Lao PDR,H390104,1989-02-15,1989,2,15,24.8,7.76,90.0,13.9,0.835,0.18,0.1,0.03,1.074,0.045,0.09,0.858,0.03,0.032,7.97,0.4
412,2794,Lao PDR,H390104,1989-03-15,1989,3,15,26.5,7.7,102.0,14.6,0.837,0.24,0.12,0.032,1.13,0.004,0.105,0.004,0.095,0.017,7.55,1.1
416,2795,Lao PDR,H390104,1989-04-17,1989,4,17,30.2,7.7,88.0,15.6,1.066,0.27,0.147,0.03,1.382,0.003,0.081,0.062,0.011,0.019,6.8,1.5
425,2796,Lao PDR,H390104,1989-05-15,1989,5,15,30.8,7.42,110.0,4.2,0.257,0.129,0.075,0.008,0.35,0.031,0.116,0.337,0.051,0.064,6.2,4.8
442,2797,Lao PDR,H390104,1989-06-14,1989,6,14,26.0,6.85,95.0,7.1,0.326,0.108,0.09,0.006,0.458,0.033,0.075,0.113,0.04,0.087,8.41,3.7
464,2798,Lao PDR,H390104,1989-10-14,1989,10,14,27.4,7.2,87.0,11.6,0.758,0.189,0.125,0.011,0.832,0.013,0.19,0.116,0.046,0.032,6.92,2.1
478,2799,Lao PDR,H390104,1989-11-15,1989,11,15,28.6,7.65,90.0,11.8,1.028,0.343,0.285,0.038,1.787,0.01,0.021,0.043,0.092,0.064,7.3,1.8
492,2800,Lao PDR,H390104,1989-12-14,1989,12,14,24.4,7.71,88.0,12.8,0.84,0.21,0.11,0.023,1.054,0.019,0.085,0.055,0.082,0.052,8.47,0.7
505,2861,Lao PDR,H390104,1990-01-15,1990,1,15,28.0,7.8,70.0,13.8,0.818,0.205,0.157,0.02,1.017,0.016,0.146,0.175,0.033,0.023,7.57,0.9
515,2862,Lao PDR,H390104,1990-02-14,1990,2,14,27.6,7.7,48.0,14.5,0.834,0.208,0.142,0.025,1.098,0.019,0.107,0.068,0.027,0.032,7.88,0.9
527,2863,Lao PDR,H390104,1990-03-14,1990,3,14,28.2,7.45,12.0,15.2,0.867,0.116,0.2,0.03,1.137,0.04,0.063,0.198,0.019,0.032,8.2,1.4
546,2864,Lao PDR,H390104,1990-05-15,1990,5,15,30.2,6.96,68.0,13.6,0.67,0.175,0.27,0.03,0.857,0.07,0.183,0.344,0.025,0.076,5.1,1.9
560,2865,Lao PDR,H390104,1990-07-16,1990,7,16,29.9,7.04,198.0,6.5,0.446,0.148,0.04,0.02,0.463,0.021,0.234,0.039,0.032,0.071,6.63,3.4
585,2866,Lao PDR,H390104,1990-09-13,1990,9,13,27.6,7.08,138.0,7.1,0.446,0.149,0.12,0.02,0.543,0.045,0.22,0.082,0.084,0.045,7.11,1.4
599,2867,Lao PDR,H390104,1990-10-15,1990,10,15,26.2,7.34,121.0,8.2,0.491,0.123,0.113,0.03,0.539,0.021,0.247,0.136,0.034,0.028,8.57,1.6
619,2868,Lao PDR,H390104,1990-11-15,1990,11,15,24.5,7.36,92.0,10.0,0.602,0.151,0.122,0.02,0.735,0.021,0.195,0.114,0.036,0.044,8.1,1.7
627,2869,Lao PDR,H390104,1990-12-14,1990,12,14,25.3,7.42,86.0,12.6,0.821,0.251,0.131,0.02,0.876,0.042,0.311,0.11,0.041,0.065,6.82,0.4
638,2931,Lao PDR,H390104,1991-01-14,1991,1,14,26.4,7.29,44.0,13.4,0.507,0.479,0.23,0.02,0.939,0.026,0.21,0.101,0.039,0.061,8.59,1.1
647,2932,Lao PDR,H390104,1991-02-13,1991,2,13,26.5,5.79,32.0,14.5,0.613,0.31,0.25,0.03,0.933,0.006,0.27,0.158,0.023,0.029,7.6,0.5
658,2933,Lao PDR,H390104,1991-03-13,1991,3,13,28.1,6.73,27.0,15.3,0.527,0.264,0.399,0.121,0.978,0.004,0.255,0.059,0.037,0.025,8.04,0.5
664,2934,Lao PDR,H390104,1991-04-13,1991,4,13,29.4,6.88,9.0,12.2,0.5,0.258,0.369,0.05,0.777,0.05,0.246,0.108,0.04,0.052,8.15,0.5
673,2935,Lao PDR,H390104,1991-05-14,1991,5,14,29.4,7.08,78.0,11.6,0.478,0.193,0.162,0.04,0.677,0.017,0.224,0.131,0.032,0.067,8.02,1.3
746,2936,Lao PDR,H390104,1991-12-13,1991,12,13,26.0,7.51,48.0,13.2,0.568,0.509,0.091,0.062,1.114,0.015,0.105,0.141,0.051,0.021,8.23,1.3
761,3018,Lao PDR,H390104,1992-01-20,1992,1,20,24.6,7.52,68.0,14.8,1.006,0.252,0.118,0.045,1.221,0.105,0.166,0.18,0.072,0.039,8.11,1.6
771,3019,Lao PDR,H390104,1992-02-14,1992,2,14,26.9,7.4,15.0,14.1,1.0,0.294,0.137,0.029,1.255,0.1,0.135,0.012,0.053,0.026,8.56,0.4
784,3020,Lao PDR,H390104,1992-03-17,1992,3,17,28.9,7.75,42.0,15.3,1.054,0.338,0.114,0.024,1.383,0.114,0.14,0.015,0.065,0.028,7.96,2.2
801,3021,Lao PDR,H390104,1992-04-17,1992,4,17,29.6,8.27,8.0,16.4,1.121,0.385,0.133,0.03,1.4,0.122,0.153,0.012,0.027,0.037,8.01,1.0
