Unnamed: 0.1,Unnamed: 0,MC,STATID,SDATE,Y,M,D,TEMP_°C,pH,TSS_mg_L,COND_mS_m,Ca_meq_L,Mg_meq_L,Na_meq_L,K_meq_L,ALK_meq_L,Cl_meq_L,SO4_meq_L,NO32_mg_L,NH4N_mg_L,TOTP_mg_L,DO_mg_L,CODMN_mg_L
840,3034,Lao PDR,H910102,1992-07-16,1992,7,16,27.9,6.3,67.0,9.7,0.51,0.136,0.054,0.076,0.505,0.259,0.112,0.267,0.085,0.142,2.34,6.3
844,3035,Lao PDR,H910102,1992-08-13,1992,8,13,29.9,6.26,54.0,11.0,0.527,0.176,0.07,0.061,0.749,0.104,0.126,0.243,0.121,0.105,2.54,5.6
905,3118,Lao PDR,H910102,1993-01-13,1993,1,13,23.8,7.13,15.0,32.0,1.388,0.784,0.646,0.071,1.632,0.725,0.47,0.372,0.109,0.036,5.22,2.4
931,3119,Lao PDR,H910102,1993-02-16,1993,2,16,25.0,7.01,4.0,30.0,1.513,0.706,0.659,0.068,2.021,0.71,0.426,0.309,0.107,0.036,3.42,1.8
981,3120,Lao PDR,H910102,1993-06-18,1993,6,18,26.2,6.68,26.0,24.6,1.388,0.237,0.662,0.02,1.5,0.711,0.286,0.813,0.149,0.064,0.91,3.1
992,3121,Lao PDR,H910102,1993-07-17,1993,7,17,26.4,6.62,30.0,20.3,1.134,0.287,0.649,0.082,1.425,0.713,0.275,0.741,0.055,0.073,2.21,3.3
1003,3122,Lao PDR,H910102,1993-08-18,1993,8,18,27.2,6.82,61.0,19.7,0.718,0.225,0.666,0.09,1.027,0.554,0.211,0.47,0.02,0.042,2.34,4.8
1020,3123,Lao PDR,H910102,1993-09-16,1993,9,16,29.5,7.0,30.0,10.9,0.455,0.114,0.379,0.046,0.563,0.409,0.112,0.156,0.104,0.048,2.79,4.4
1099,3170,Lao PDR,H910102,1994-03-17,1994,3,17,26.6,7.03,8.0,30.1,1.51,0.711,0.661,0.072,1.653,0.77,0.405,0.3,0.12,0.052,4.57,4.8
1106,3171,Lao PDR,H910102,1994-04-20,1994,4,20,27.0,7.84,11.0,30.6,1.276,0.763,0.831,0.027,1.712,0.81,0.4,0.547,0.012,0.058,4.76,4.8
